galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,use_dimension_proxy,d_eff_proxy,d_eff_response,beta_cinfo_limit,beta_mode
NGC5055,25.85,188.0,5.2,0.21937162622468517,1097.5242166344292,230.50394763229318,1328.0281642667223,168.43693478569358,77.19149594543934,185.28229285685876,,45072.77920030129,27161.79457133589,True,4.080736484302599,0.6026208069094245,117911689250.96881,formula
NGC5055,28.74,184.0,1.16,0.29032837699257924,880.7361169102297,274.38551614828805,1155.1216330585178,159.0985732179896,88.8022507265542,182.20372041783833,,45072.77920030129,27161.79457133589,True,4.080736484302599,0.6026208069094245,117911689250.96881,formula
NGC5055,31.62,182.0,2.47,0.3645125014427003,727.1375205566095,313.1187122982417,1040.256232854851,151.63142286478748,99.5028325369203,181.36400437482183,,45072.77920030129,27161.79457133589,True,4.080736484302599,0.6026208069094245,117911689250.96881,formula
NGC5055,34.51,180.0,3.85,0.42270323568364637,614.7984613155608,332.6971443720134,947.4956056875742,145.65951702515014,107.15119435768405,180.8260859286574,,45072.77920030129,27161.79457133589,True,4.080736484302599,0.6026208069094245,117911689250.96881,formula
NGC5055,37.4,181.0,8.43,0.5218787998998633,519.3978743315507,379.0151003747432,898.4129747062939,139.3753224211517,119.05950089772506,183.3047878644074,,45072.77920030129,27161.79457133589,True,4.080736484302599,0.6026208069094245,117911689250.96881,formula
NGC5055,40.29,180.0,4.55,0.5777246799261336,450.90578307272284,389.4772666901073,840.3830497628301,134.78499174611395,125.26786928396452,184.00824186689147,,45072.77920030129,27161.79457133589,True,4.080736484302599,0.6026208069094245,117911689250.96881,formula
NGC5055,43.17,179.0,0.44,0.6271080701888988,396.09258281213806,394.5652206740273,790.6578034861653,130.76435599963776,130.51199399479634,184.75036502399058,,45072.77920030129,27161.79457133589,True,4.080736484302599,0.6026208069094245,117911689250.96881,formula
NGC5055,45.92,179.0,1.96,0.6750624628296115,354.9231380662021,399.3011310583183,754.2242691245203,127.66389661920869,135.4101471020469,186.10206457263706,,45072.77920030129,27161.79457133589,True,4.080736484302599,0.6026208069094245,117911689250.96881,formula
NGC5055,48.81,179.0,2.99,0.7315605896390371,315.5538311821348,407.0989234226774,722.6527546048121,124.10552969146862,140.96275555004195,187.81022589907315,,45072.77920030129,27161.79457133589,True,4.080736484302599,0.6026208069094245,117911689250.96881,formula
NGC5055,51.7,174.0,3.39,0.7315640527917691,281.5027562862669,384.34414927860644,665.8469055648734,120.63868575212513,140.96308920318097,185.5378263797007,,45072.77920030129,27161.79457133589,True,4.080736484302599,0.6026208069094245,117911689250.96881,formula
NGC5055,54.59,172.0,4.84,0.7693722005645208,250.83513464004392,382.8087499657473,633.6438846057913,117.01747732710699,144.55977884816423,185.9855361597513,,45072.77920030129,27161.79457133589,True,4.080736484302599,0.6026208069094245,117911689250.96881,formula
