galaxy,n_points,chi2,reduced_chi2,rmse_kmps,mae_kmps,mean_abs_residual_kmps,max_abs_residual_kmps,beta_formula,beta_value,rs_kpc,status,source_file
UGC06973,9,3515.0909375445844,439.38636719307306,88.38563580803628,65.39999571724928,65.39999571724928,187.2829861608302,median(a_obs),5496.428571428572,5.0,success,data\raw\sparc_csv\UGC06973.csv
UGC06983,17,191.86990452318398,11.991869032698999,15.399041884981525,12.526596217341801,12.526596217341801,24.739630298636442,median(a_obs),1337.6146788990825,5.0,success,data\raw\sparc_csv\UGC06983.csv
UGC07089,12,37.49941992883198,3.4090381753483623,10.175028211103916,8.507428819480154,8.507428819480154,16.388133971539567,median(a_obs),735.3266776135742,5.0,success,data\raw\sparc_csv\UGC07089.csv
UGC07125,13,96.50520171658994,8.042100143049161,5.834307310570338,5.054865629441561,5.054865629441561,10.138979439297039,median(a_obs),375.2232142857143,5.0,success,data\raw\sparc_csv\UGC07125.csv
UGC07151,11,196.59808759460967,19.659808759460965,10.318178716450516,9.55955472787971,9.55955472787971,12.32422119752566,median(a_obs),1352.3467048710602,5.0,success,data\raw\sparc_csv\UGC07151.csv
UGC07232,4,28.02520708041883,9.341735693472943,8.734908487010054,5.965913267767482,5.965913267767482,15.814621130886938,median(a_obs),1836.3477576711252,5.0,success,data\raw\sparc_csv\UGC07232.csv
UGC07261,7,41.48261451021463,6.913769085035772,13.778453393424677,13.469937809550316,13.469937809550316,18.792729515356196,median(a_obs),1271.4330708661414,5.0,success,data\raw\sparc_csv\UGC07261.csv
UGC07323,10,43.5761886749134,4.841798741657045,8.078590348354783,6.440601868197936,6.440601868197936,13.030893779248714,median(a_obs),1201.541237113402,5.0,success,data\raw\sparc_csv\UGC07323.csv
UGC07399,10,921.6085481645848,102.40094979606498,28.289643480553586,27.722540899127985,27.722540899127985,35.67708427670997,median(a_obs),2598.331765153661,5.0,success,data\raw\sparc_csv\UGC07399.csv
UGC07524,31,458.49272840842946,15.283090946947649,13.156913217706272,12.23298278426111,12.23298278426111,19.25878775145152,median(a_obs),827.8058252427184,5.0,success,data\raw\sparc_csv\UGC07524.csv
UGC07559,7,22.588979964153577,3.7648299940255963,5.802321814436723,4.79621787945004,4.79621787945004,8.285926439890513,median(a_obs),424.03703703703695,5.0,success,data\raw\sparc_csv\UGC07559.csv
UGC07577,9,2.7576201678728482,0.34470252098410603,1.754709513944227,1.512302212480959,1.512302212480959,2.772440204132991,median(a_obs),121.79787234042551,5.0,success,data\raw\sparc_csv\UGC07577.csv
UGC07603,12,444.70659570702634,40.42787233700239,17.593166187482794,16.108826893357154,16.108826893357154,21.429151957928475,median(a_obs),1422.6769843936108,5.0,success,data\raw\sparc_csv\UGC07603.csv
UGC07608,8,74.82467419713313,10.68923917101902,20.459901639653324,19.44591897324656,19.44591897324656,23.583257962217118,median(a_obs),1038.0024643548672,5.0,success,data\raw\sparc_csv\UGC07608.csv
UGC07690,7,30.067403311491667,5.011233885248611,8.932565546155901,8.342616711364935,8.342616711364935,10.974000126647589,median(a_obs),1465.0169491525423,5.0,success,data\raw\sparc_csv\UGC07690.csv
UGC07866,7,16.475148867078474,2.745858144513079,6.243959291853529,5.958003799411823,5.958003799411823,8.970521741729737,median(a_obs),476.19161676646706,5.0,success,data\raw\sparc_csv\UGC07866.csv
UGC08286,17,1201.7679919338732,75.11049949586707,18.084120903445026,17.174959666141923,17.174959666141923,27.597563399484123,median(a_obs),1397.397463002114,5.0,success,data\raw\sparc_csv\UGC08286.csv
UGC08490,30,474.32262353729413,16.355952535768765,14.672450686401085,12.970902302347785,12.970902302347785,22.087692184867336,median(a_obs),1180.6893839055701,5.0,success,data\raw\sparc_csv\UGC08490.csv
UGC08550,11,543.7535254629145,54.375352546291445,14.80686062170699,14.545304401611627,14.545304401611627,17.179745820336933,median(a_obs),911.8356164383562,5.0,success,data\raw\sparc_csv\UGC08550.csv
UGC08699,41,793.8386562732144,19.84596640683036,27.670529933597255,22.22475720554402,22.22475720554402,80.01599680328627,median(a_obs),4626.256983240223,5.0,success,data\raw\sparc_csv\UGC08699.csv
UGC08837,8,41.8102822950528,5.972897470721828,6.795574094893948,5.4630611652392105,5.4630611652392105,11.112001023809235,median(a_obs),425.80115341932435,5.0,success,data\raw\sparc_csv\UGC08837.csv
UGC09037,22,785.6456547236631,37.41169784398396,29.123261128418026,23.349916083613845,23.349916083613845,74.76361925708595,median(a_obs),1504.172317823684,5.0,success,data\raw\sparc_csv\UGC09037.csv
UGC09133,68,6750.307411387646,100.75085688638278,37.01800208921392,29.722198654392244,29.722198654392244,92.21205434125949,median(a_obs),6546.54253958812,5.0,success,data\raw\sparc_csv\UGC09133.csv
UGC09992,5,3.2889420091575587,0.8222355022893897,4.5904951939538705,4.364916048173002,4.364916048173002,6.808494651622215,median(a_obs),465.3846153846154,5.0,success,data\raw\sparc_csv\UGC09992.csv
UGC10310,7,46.056688410079,7.676114735013166,12.979197792601484,12.408356401889867,12.408356401889867,17.945335821036608,median(a_obs),1002.0363636363637,5.0,success,data\raw\sparc_csv\UGC10310.csv
UGC11455,36,1340.2308199433462,38.29230914123846,38.62292763975289,35.042233926160854,35.042233926160854,62.95999999999998,median(a_obs),5413.423582995951,5.0,success,data\raw\sparc_csv\UGC11455.csv
UGC11557,12,79.37975868717581,7.216341698834165,20.837740296482337,19.198458533925848,19.198458533925848,30.381330711578798,median(a_obs),849.7419292355371,5.0,success,data\raw\sparc_csv\UGC11557.csv
UGC11820,10,549.6027352411996,61.066970582355516,9.996146726833516,9.151346956205952,9.151346956205952,17.933193619297015,median(a_obs),744.1450267888005,5.0,success,data\raw\sparc_csv\UGC11820.csv
UGC11914,65,927.3028472230571,14.489106987860268,19.995536948020472,18.25835340298202,18.25835340298202,47.71645648860451,median(a_obs),22262.1409921671,5.0,success,data\raw\sparc_csv\UGC11914.csv
UGC12506,31,318.19885013003045,10.606628337667681,45.25251208497641,39.412554110706026,39.412554110706026,79.05829958893452,median(a_obs),2343.0145611963794,5.0,success,data\raw\sparc_csv\UGC12506.csv
UGC12632,15,241.81756540281907,17.272683243058506,13.230914596339025,12.295820135669079,12.295820135669079,19.627885458021787,median(a_obs),753.9982425307556,5.0,success,data\raw\sparc_csv\UGC12632.csv
UGC12732,16,207.34461639564336,13.822974426376224,13.33383502129369,12.348549363346363,12.348549363346363,20.04102063065956,median(a_obs),782.560257523148,5.0,success,data\raw\sparc_csv\UGC12732.csv
UGCA281,7,92.46964292057915,15.411607153429857,6.157086602198283,5.684514898271162,5.684514898271162,8.831164243542194,median(a_obs),921.6,5.0,success,data\raw\sparc_csv\UGCA281.csv
UGCA442,8,779.1175902133755,111.30251288762507,14.938805176344127,14.45287985592684,14.45287985592684,19.056651361083183,median(a_obs),666.626011264721,5.0,success,data\raw\sparc_csv\UGCA442.csv
UGCA444,36,288.14274979748177,8.232649994213764,11.147713168226172,10.758266157148974,10.758266157148974,16.830591340719486,median(a_obs),563.3857280617165,5.0,success,data\raw\sparc_csv\UGCA444.csv
