r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
6.52,176.0,5.18,123.75056463005463,4030.4696625766874,-653.976063196611,-665.5917206147881,-573.0351528334156,70.92163459618061,2.2201127546220785,0.4967418364147189,0.42740455734161154,-6310.841023189858,-1681.6656370770975,0.41723813298770873,2348.80402549959
6.74,178.0,3.04,125.34327172193592,3891.583516320475,-610.4859143075026,-602.2658613849128,-499.11365351773793,67.14797599963015,2.2063910133643247,0.48759400890954985,0.41288545098257645,-5135.348982833802,-1560.58414451646,0.4010152006173583,2330.999371804015
6.95,180.0,2.75,126.95448724985057,3767.960719424461,-552.8730968524196,-538.4272839007929,-460.77694024732716,63.3548657950417,2.1927532893773147,0.47850219291820983,0.3994162500588739,-4222.58595000451,-1448.9043405938892,0.3845327614814421,2319.0563788305717
7.16,182.0,2.34,128.59750262648922,3659.376815642459,-478.74548423753464,-472.3302490842733,-418.03889940797796,59.85974068656853,2.180219543355063,0.4701463622367085,0.3874817217292242,-3523.573606079983,-1349.6955751718026,0.36883208348546176,2309.681240470656
7.39,183.0,3.39,130.159742243767,3557.312706359946,-396.0558609098964,-407.7689845431468,-372.59139926467367,57.03157883550411,2.1700472510910576,0.463364834060705,0.37856868643120833,-2920.127202828796,-1264.814938976473,0.35555348752871013,2292.497767383473
7.6,184.0,7.58,131.9230763850948,3485.1122368421047,-323.49088911401316,-349.232969320693,-328.9233440403731,55.22293790022793,2.16351552959595,0.4590103530639667,0.37331100562669545,-2432.5456238517195,-1195.1519627753214,0.3429306953563885,2289.9602740667833
7.82,185.0,6.08,133.30136866008823,3418.21162404092,-287.6795916018702,-303.44248068824754,-293.2455476040892,54.19243471471462,2.159670749131602,0.45644716608773456,0.3723431828211463,-2101.953661784013,-1145.9283904536119,0.33524208460180865,2272.283233587308
8.03,186.0,6.73,134.0991898937006,3361.4100124533006,-260.19302074015025,-277.06673816747093,-271.834289608579,55.64343916427733,2.164799963054053,0.4598666420360352,0.3760350629988089,-1939.7036747375018,-1121.9837695956696,0.333783669781122,2239.426242857631
8.26,187.0,6.83,134.064455158308,3303.726694915254,-249.79304107530766,-273.4324554945139,-270.40514952061903,58.138569471744624,2.173762734360878,0.4658418229072519,0.3844558093836326,-1959.9465537227832,-1127.7850318530297,0.3413675330918859,2175.9416630622245
8.47,187.0,6.11,133.11781474740894,3251.501074380165,-264.1771483060135,-298.4384752948167,-287.41293979610657,61.67774597038669,2.1867471445200137,0.4744980963466758,0.3972094849915551,-2138.5477062462287,-1159.3697162779827,0.35656445738649917,2092.1313581021823
8.68,188.0,4.78,131.39726031699013,3192.7722926267284,-305.31947574922754,-337.0031934182283,-317.8988726307939,66.06172584298395,2.2031307281460215,0.48542048543068095,0.413795895113081,-2442.319453980688,-1203.6893411508222,0.3770044434207157,1989.0829514759062
8.91,188.0,4.14,129.87582628950858,3117.160505050505,-412.70969060338456,-383.37198501960813,-352.72252519330283,71.09812337112483,2.2223049808158177,0.4982033205438785,0.4325175544543191,-2767.7262605849496,-1224.0370197101447,0.3926769307281187,1893.1234853403603
9.53,187.0,5.93,123.93622776218125,2841.9690556138517,-453.01661135720815,-429.17988737958785,-383.11324026303964,76.3451866055407,2.242662686208722,0.5117751241391479,0.4525331591316767,-3063.708725972502,-1230.1969095572654,0.43286780590633445,1611.7721460565863
9.78,187.0,7.63,121.1282110356285,2723.0360531697343,-481.6369990822069,-455.71447702718,-397.4884073211785,81.37717626611682,2.262603208752623,0.5250688058350821,0.4730207372710499,-3240.7702588713414,-1222.827105450741,0.44906754136704,1500.2089477189932
9.99,186.0,7.89,118.20933825223904,2620.416036036036,-493.216660105912,-440.6437193521136,-389.0796589529932,85.90577688518277,2.280983418669898,0.5373222791132652,0.493142671706171,-3264.2320966010634,-1221.672527524298,0.466213193143311,1398.7435085117381
10.21,186.0,9.86,118.19339809284273,2510.9528893241913,-437.99242398718826,-395.66331357562973,-356.44617959897596,89.92802056984084,2.297976196173728,0.5486507974491521,0.5120681616194627,-2991.5716584782426,-1142.7178890564933,0.45509332091214555,1368.235000267698
11.46,182.0,2.51,106.92331672464006,1976.567172774869,-337.35590222805257,-328.8822492362224,-304.9987052202493,93.53767444461111,2.31388959391759,0.5592597292783932,0.5293282752836634,-2459.3444809302846,-978.9584764923478,0.49528216899302474,997.6086962825212
13.39,177.0,3.62,94.79886011610614,1438.1611202389843,-228.1145824747887,-251.19456194788225,-242.44205435259852,96.60133032621351,2.328004054475504,0.568669369650336,0.5446212556279921,-1802.9246208722561,-767.0017565860298,0.5333211597728177,671.1593636529544
15.21,175.0,6.71,90.1498941970808,1121.1374884944114,-147.73167738517043,-178.66583979764448,-179.7132197668577,99.04480740711105,2.339753374533019,0.5765022496886791,0.5579510283998522,-1223.3649914944745,-586.817736768911,0.523412822058921,534.3197517255004
17.13,177.0,6.13,85.78159011325964,885.6446468184471,-104.77822366421124,-122.45519503757815,-127.27322529534841,101.0453628358526,2.349776036221023,0.5831840241473486,0.5694023331456131,-801.6159719639704,-456.07773483016433,0.5149669638591042,429.56691198828275
19.06,180.0,3.95,83.4157468212,717.7413273871983,-75.34881323599943,-85.37649269513386,-89.92548392028999,102.55066502050067,2.3575088616482276,0.5883392410988184,0.5790823330045067,-520.5589363239501,-352.67381334005574,0.491366178709394,365.0675140471426
20.99,181.0,4.46,82.20142035012802,594.7982277274893,-56.302678427720906,-63.515840974962934,-66.18460245407346,103.73417343167266,2.363705736974099,0.592470491316066,0.5864879460245003,-349.69580667110444,-272.87952798578186,0.4587766325874182,321.9186997417075
22.92,182.0,7.09,81.11721492536059,500.41298865619547,-42.721070762567244,-50.245879998983845,-52.118195355137814,104.73636398377555,2.3690410591980244,0.5960273727986829,0.5920002880409589,-250.4458210278236,-213.32736224925208,0.4263026082159047,287.0856264069434
25.7,183.0,7.49,74.0550782574078,393.5819844357976,-38.42841878431581,-42.86180110864712,-45.267926196353656,105.6469144256804,2.373962038003242,0.5993080253354947,0.5958975906628611,-203.44479577409825,-180.19075425249824,0.457822668155919,213.39123018329937
