biz_name,AName,NED,RA_match_deg,DE_match_deg,nearest_sparc_name,nearest_sep_deg
PGC91221,PGC091221,NED,190.565674,39.564632,UGC07866,1.0630069094753285
PGC2043902,PGC2043902,NED,190.684708,34.104069,UGC07524,3.5583751311198295
UGC07877,UGC07877,NED,190.696655,27.271931,NGC4559,1.6609801061034444
NGC04638,NGC4638,NED,190.697296,11.442403,F574-2,10.404973560848177
PGC91222,PGC091222,NED,190.725281,-0.498206,DDO161,17.651482296753137
SDSSJ124255.73+312822.7,SDSSJ124255.73+312822.7,NED,190.732239,31.473,NGC4559,3.824909708838608
SDSSJ124256.09-022832.9,SDSSJ124256.09-022832.9,NED,190.733704,-2.475822,DDO161,15.759387808295145
PGC991257,PGC991257,NED,190.744919,-9.422275,DDO161,9.398448220472076
PGC91224,PGC091224,NED,190.782486,45.855396,NGC4389,3.0639525436957227
PGC2524003,PGC2524003,NED,190.803101,56.057594,NGC4068,6.670491880972147
PGC1399187,PGC1399187,NED,190.817978,11.817013,F574-2,10.021601411948813
PGC91223,PGC091223,NED,190.826324,-7.009878,DDO161,11.496777068498304
2MASXJ12431995+3402568,2MASXJ12431995+3402568,NED,190.832443,34.049316,UGC07524,3.6728778006242577
PGC1265757,PGC1265757,NED,190.854691,4.261331,F574-2,17.561015406484596
PGC1108435,PGC1108435,NED,190.864166,-1.846858,DDO161,16.319511457958896
PGC887728,PGC887728,NED,190.969925,-17.169436,DDO161,4.637313687980089
PGC1158721,PGC1158721,NED,190.974594,0.166774,DDO161,18.22511634673223
PGC1356199,PGC1356199,NED,191.006332,8.91745,F574-2,12.902997697647482
PGC904143,PGC904143,NED,191.006973,-15.965793,DDO161,4.834488421300554
PGC1962195,PGC1962195,NED,191.024551,31.743263,NGC4559,4.174355795731397
PGC920550,PGC920550,NED,191.092316,-14.743044,DDO161,5.273523736262518
SDSSJ124430.13+615114.3,SDSSJ124430.13+615114.3,NED,191.125656,61.854,UGC08490,6.569413692597826
PGC1177370,PGC1177370,NED,191.131775,0.855904,DDO161,18.853259963361864
2MASXJ12444070+3404385,2MASXJ12444070+3404385,NED,191.169739,34.077354,UGC07524,3.9536766931483607
NED,,NED,191.170578,-22.419542,DDO161,6.637189980335378
PGC1044233,PGC1044233,NED,191.212982,-5.477212,DDO161,12.76733911576949
PGC1004459,PGC1004459,NED,191.290039,-8.380593,DDO161,10.060492690929047
PGC1121185,PGC1121185,NED,191.303848,-1.333972,DDO161,16.69035168659852
SDSSJ124521.34+283527.1,SDSSJ124521.34+283527.1,NED,191.338928,28.590862,NGC4559,2.1624213890272763
PGC1279971,PGC1279971,NED,191.342438,5.219755,F574-2,16.587133588181118
PGC42992,PGC042992,NED,191.34967,9.086223,F574-2,12.721496134977778
PGC860973,PGC860973,NED,191.399857,-19.00865,DDO161,4.4875621705770765
SDSSJ124540.67+154351.0,SDSSJ124540.67+154351.0,NED,191.419464,15.730842,F574-2,6.0781706585323905
2MASXJ12455391+1810488,2MASXJ12455391+1810488,NED,191.474686,18.18038,F574-2,3.6289736238571177
PGC2074629,PGC2074629,NED,191.493896,36.079193,UGC07866,2.533035128891545
PGC1343300,PGC1343300,NED,191.585434,8.271959,F574-2,13.531801470385748
PGC1264395,PGC1264395,NED,191.600479,4.162674,F574-2,17.640908154962354
PGC92948,PGC092948,NED,191.603409,11.949563,F574-2,9.854176736933887
PGC1168163,PGC1168163,NED,191.610397,0.522571,DDO161,18.418167935810253
PGC965145,PGC965145,NED,191.633423,-11.489782,DDO161,7.184591524547324
PGC1400548,PGC1400548,NED,191.665848,11.899884,F574-2,9.903494274749589
PGC158089,PGC158089,NED,191.693115,-10.432073,DDO161,8.055552204814163
PGC158094,PGC158094,NED,191.706818,-17.908653,DDO161,3.948842253493433
PGC1263973,PGC1263973,NED,191.709061,4.13525,F574-2,17.66808712001625
PGC1893984,PGC1893984,NED,191.728973,30.193691,NGC4559,3.273746272390325
PGC91228,PGC091228,NED,191.752701,32.6516,UGC07524,4.527788675761782
PGC1263992,PGC1263992,NED,191.784058,4.136069,F574-2,17.667465728462354
PGC3094110,PGC3094110,NED,191.816681,-18.55422,DDO161,3.971713405988268
UGC07959,UGC07959,NED,191.92485,26.981617,DDO154,1.432001003847756
PGC43184,PGC043184,NED,191.932358,9.889223,F574-2,11.916250320486249
PGC1395931,PGC1395931,NED,192.03241,11.595274,F574-2,10.213093914989996
PGC1793023,PGC1793023,NED,192.038712,26.939184,DDO154,1.3376276207915965
SDSSJ124819.04+351240.4,SDSSJ124819.04+351240.4,NED,192.079346,35.211235,UGC07866,3.5067572386073267
PGC2232568,PGC2232568,NED,192.110718,43.931553,UGC07690,3.1571502732616876
PGC1318818,PGC1318818,NED,192.144287,7.312377,F574-2,14.497377939110589
PGC2146331,PGC2146331,NED,192.144287,39.25198,UGC07866,1.4415518729512857
PGC961540,PGC961540,NED,192.160782,-11.800481,DDO161,6.643538707612475
NED,,NED,192.202271,4.67735,F574-2,17.132980654768623
PGC91230,PGC091230,NED,192.213394,28.968039,DDO154,2.153991215482378
PGC1367048,PGC1367048,NED,192.293427,9.576257,F574-2,12.240484621324478
PGC183301,PGC183301,NED,192.336426,-9.502322,DDO161,8.613465248050888
PGC1788340,PGC1788340,NED,192.3564,26.786482,DDO154,1.1003770395384402
PGC1262463,PGC1262463,NED,192.370865,4.033263,F574-2,17.7820886656573
NGC04710,NGC4710,NED,192.412186,15.165457,F574-2,6.672382146182412
PGC183316,PGC183316,NED,192.412857,-3.856407,DDO161,13.971624716049629
UGC07982,UGC07982,NED,192.459229,2.851268,F574-2,18.966532992124186
PGC92368,PGC092368,NED,192.486465,-22.105949,DDO161,5.635777874357268
2MASXJ12501723+3546390,2MASXJ12501723+3546390,NED,192.571793,35.777401,UGC07866,3.159734511653597
NGC04721,NGC4721,NED,192.582993,27.323992,DDO154,0.8527865331750514
UGC07991,UGC07991,NED,192.662704,1.463278,DDO161,19.14088336315603
PGC1852109,PGC1852109,NED,192.679855,28.983809,DDO154,1.9789282544580167
PGC2163812,PGC2163812,NED,192.700394,40.303577,UGC07866,2.4440816372801915
PGC43529,PGC043529,NED,192.841614,27.443775,DDO154,0.6722659606454514
PGC1269470,PGC1269470,NED,193.023788,4.528016,F574-2,17.323125099208625
PGC1213521,PGC1213521,NED,193.089569,2.024467,UGC09037,19.621781555964017
PGC1777778,PGC1777778,NED,193.101349,26.477419,DDO154,0.7698818554737303
SDSSJ125225.56+301954.5,SDSSJ125225.56+301954.5,NED,193.106491,30.331675,DDO154,3.2028090501291198
PGC1346558,PGC1346558,NED,193.120956,8.425446,F574-2,13.44793493601128
[SDV2005]242,[SDV2005]242,NED,193.196777,11.583209,F574-2,10.320246261119763
NGC04762,NGC4762,NED,193.233139,11.230852,F574-2,10.674189562798983
PGC43741,PGC043741,NED,193.245987,26.720388,DDO154,0.49471337834276613
PGC91232,PGC091232,NED,193.341583,26.772509,DDO154,0.4099288420242709
PGC1091209,PGC1091209,NED,193.455261,-2.466791,DDO161,15.135368178747935
2MASXJ12540386+4847033,2MASXJ12540386+4847033,NED,193.515778,48.784084,DDO168,4.486805218958369
PGC2633614,PGC2633614,NED,193.555252,62.264809,UGC08490,5.818391905868224
PGC1235918,PGC1235918,NED,193.567062,2.733191,UGC09037,18.980712126399325
PGC2589579,PGC2589579,NED,193.60994,59.363819,UGC08490,4.636204457883306
SDSSJ125434.36+360031.4,SDSSJ125434.36+360031.4,NED,193.643127,36.008617,NGC5005,3.450903923209503
UGC08032,UGC08032,NED,193.684128,13.237264,F574-2,8.77264699905887
PGC1310002,PGC1310002,NED,193.720688,6.913378,F574-2,15.017588388560423
PGC91237,PGC091237,NED,193.741058,30.708092,DDO154,3.563625646915277
SDSSJ125520.77+050627.5,SDSSJ125520.77+050627.5,NED,193.836563,5.10764,F574-2,16.823783834672998
PGC1593985,PGC1593985,NED,193.927994,19.483711,F574-2,3.1205912343342916
PGC91239,PGC091239,NED,193.946396,59.364441,UGC08490,4.466623994111538
PGC1830651,PGC1830651,NED,193.949265,28.2561,DDO154,1.1693832579924166
PGC1334625,PGC1334625,NED,193.981567,7.929194,F574-2,14.047708904198984
PGC1233842,PGC1233842,NED,193.994934,2.659622,UGC09037,18.584108693124445
PGC1284669,PGC1284669,NED,194.025833,5.514712,F574-2,16.44381712452185
PGC1958968,PGC1958968,NED,194.033234,31.681301,DDO154,4.553488020258109
PGC2494890,PGC2494890,NED,194.064453,55.225723,UGC08490,5.562781167605582
PGC1128509,PGC1128509,NED,194.076981,-1.032189,DDO161,16.480198770111326
2MASXJ12561975+0338452,2MASXJ12561975+0338452,NED,194.082153,3.645799,UGC09037,18.278419295207364
PGC1776938,PGC1776938,NED,194.144348,26.455181,DDO154,0.8893543732635548
SDSSJ125637.84+354917.6,SDSSJ125637.84+354917.6,NED,194.157303,35.821518,NGC5005,3.1323491361348665
UGC08064,UGC08064,NED,194.194107,11.091404,F574-2,10.975406476552646
PGC2158373,PGC2158373,NED,194.208527,39.958679,UGC07866,3.1771394876590713
PGC1076280,PGC1076280,NED,194.229675,-3.11385,DDO161,14.393977666419653
PGC1408186,PGC1408186,NED,194.237823,12.363518,F574-2,9.74634139374715
SDSSJ125707.72+040147.4,SDSSJ125707.72+040147.4,NED,194.282166,4.02987,F574-2,17.94952905367012
PGC83695,PGC083695,NED,194.442337,27.757032,DDO154,1.0178927552571013
PGC1353161,PGC1353161,NED,194.478607,8.757495,F574-2,13.317476468570517
SDSSJ125758.85+201401.4,SDSSJ125758.85+201401.4,NED,194.495224,20.233734,F574-2,3.0471646429778776
PGC1211720,PGC1211720,NED,194.514786,1.96787,UGC09037,18.269010823038183
PGC3094798,PGC3094798,NED,194.523407,29.01737,DDO154,2.0661811793330966
PGC44422,PGC044422,NED,194.555542,28.948109,DDO154,2.0165871847326056
PGC2007542,PGC2007542,NED,194.561096,32.672958,NGC5033,5.015585245352382
PGC44462,PGC044462,NED,194.611374,59.125565,UGC08490,4.097962680270394
PGC1364510,PGC1364510,NED,194.636398,9.397105,F574-2,12.723617353740151
SDSSJ125834.21+044613.4,SDSSJ125834.21+044613.4,NED,194.642548,4.770391,F574-2,17.27042911586488
PGC1356283,PGC1356283,NED,194.696121,8.922634,F574-2,13.19969477546993
PGC44511,PGC044511,NED,194.711517,28.084017,DDO154,1.4086069016262042
IC03949,IC3949,NED,194.732925,27.833309,DDO154,1.2733866542650758
PGC91240,PGC091240,NED,194.743362,39.390583,NGC5005,3.3099810100956906
PGC1353083,PGC1353083,NED,194.830154,8.754186,F574-2,13.392766113415986
PGC1195105,PGC1195105,NED,194.843597,1.443417,UGC09037,18.114835779134534
PGC2054494,PGC2054494,NED,194.858261,34.783691,NGC5005,3.2558295707346403
PGC1857921,PGC1857921,NED,194.896561,29.171268,DDO154,2.3570303949015177
PGC44627,PGC044627,NED,194.899811,15.049267,F574-2,7.405103601883015
AGC228010,AGC228010,NED,194.908844,6.446292,F574-2,15.667495241590053
NED,,NED,194.912979,28.895521,DDO154,2.1344644993281228
PGC44667,PGC044667,NED,194.946442,27.710308,DDO154,1.383137157405363
NGC04892,NGC4892,NED,195.014694,26.898113,DDO154,1.3534031863628546
PGC1953655,PGC1953655,NED,195.036804,31.571756,DDO154,4.614844510480513
SDSSJ130025.56+590218.6,SDSSJ130025.56+590218.6,NED,195.106506,59.038528,UGC08490,3.8354654160549386
SDSSJ130026.67+142947.4,SDSSJ130026.67+142947.4,NED,195.111145,14.496525,F574-2,7.993438852502166
PGC91241,PGC091241,NED,195.127289,0.480127,DDO161,17.91613927162366
PGC2381360,PGC2381360,NED,195.131699,50.758251,DDO168,5.362934919207218
PGC214053,PGC214053,NED,195.176147,39.785454,NGC5005,3.3836746475451003
PGC2145846,PGC2145846,NED,195.179932,39.228203,NGC5005,2.956499197853341
SDSSJ130045.20+274449.3,SDSSJ130045.20+274449.3,NED,195.18837,27.747038,DDO154,1.5949832338547598
PGC2584867,PGC2584867,NED,195.25238,58.967926,UGC08490,3.7536402851644244
2MASXJ13010542+1649469,2MASXJ13010542+1649469,NED,195.272659,16.829708,F574-2,6.009375559658506
PGC83754,PGC083754,NED,195.301193,27.604481,DDO154,1.6441874903050524
PGC3297478,PGC3297478,NED,195.323502,-0.463475,DDO161,16.96658281282893
PGC2292109,PGC2292109,NED,195.324997,47.0858,DDO168,2.547859563515647
NED,,NED,195.352081,49.830116,DDO168,4.4806614655098365
PGC1308230,PGC1308230,NED,195.375198,6.824368,F574-2,15.39428782774766
NED,,NED,195.381653,18.443888,F574-2,4.821789638972883
PGC1300575,PGC1300575,NED,195.415802,6.432921,F574-2,15.784878503788411
PGC2426423,PGC2426423,NED,195.431381,52.890816,UGC08490,6.77658769245143
PGC44928,PGC044928,NED,195.445908,28.094999,DDO154,1.9492814245765462
PGC2431356,PGC2431356,NED,195.463852,53.080959,UGC08490,6.606432373191387
PGC2418259,PGC2418259,NED,195.503845,52.56995,UGC08550,6.913070524224069
PGC44973,PGC044973,NED,195.517487,29.253448,DDO154,2.7419760303976557
NED,,NED,195.531006,58.6982,UGC08490,3.5934535115463655
2MASXJ13021348+1846247,2MASXJ13021348+1846247,NED,195.556229,18.773605,F574-2,4.719822124799424
PGC1377135,PGC1377135,NED,195.56337,10.273303,F574-2,12.11157065416028
PGC1095844,PGC1095844,NED,195.676468,-2.303801,DDO161,15.119884261431752
UGC08149,UGC08149,NED,195.699356,6.785845,F574-2,15.506874521616007
PGC45061,PGC045061,NED,195.735214,53.981968,UGC08490,5.777194482436579
NGC04931,NGC4931,NED,195.753464,28.032358,DDO154,2.1658026438231754
PGC2350129,PGC2350129,NED,195.761597,49.678608,DDO168,4.219058215153776
NGC04934,NGC4934,NED,195.817688,28.030416,DDO154,2.217143264027688
PGC1097938,PGC1097938,NED,195.878113,-2.233433,DDO161,15.189705822628444
PGC1777269,PGC1777269,NED,195.880402,26.463793,IC4202,2.093186268304303
2MASXJ13033221+3922477,2MASXJ13033221+3922477,NED,195.884186,39.379951,NGC5005,2.738561032960336
PGC2118389,PGC2118389,NED,195.89151,38.120953,NGC5005,1.805725814905439
PGC1709453,PGC1709453,NED,195.903168,24.525703,IC4202,1.1304523449998092
PGC2182031,PGC2182031,NED,195.947769,41.498447,NGC5055,2.3052926717578055
NGC04944,NGC4944,NED,195.957855,28.185652,DDO154,2.3932275761530755
IC04144,IC4144,NED,195.958603,36.943394,NGC5005,1.423056670831942
NED,,NED,195.958954,23.633545,IC4202,1.5111744513943148
PGC1408576,PGC1408576,NED,195.963516,12.384428,F574-2,10.261420583630741
NED,,NED,195.984604,13.691766,F574-2,9.079378351318205
PGC2063407,PGC2063407,NED,195.992325,35.366402,NGC5005,2.2000873901086826
PGC2054332,PGC2054332,NED,196.015167,34.774693,NGC5033,2.636231491140025
PGC1285282,PGC1285282,NED,196.038528,5.553233,UGC09037,16.05500775954853
PGC2045157,PGC2045157,NED,196.05542,34.181683,NGC5033,3.0595023127869023
2MASXJ13043681+0453260,2MASXJ13043681+0453260,NED,196.153412,4.89058,UGC09037,16.02683016603462
PGC1296339,PGC1296339,NED,196.160767,6.199975,UGC09037,15.876163993491808
PGC45205,PGC045205,NED,196.16658,3.724722,UGC09037,16.227388579502144
PGC1324294,PGC1324294,NED,196.180405,7.535909,F574-2,14.908134108347136
PGC2571292,PGC2571292,NED,196.185684,57.809181,UGC08490,3.338536175312863
PGC2028996,PGC2028996,NED,196.215164,33.305645,NGC5033,3.730021561469627
PGC2086782,PGC2086782,NED,196.219101,36.77578,NGC5005,1.244303428806116
2MASXJ13045432+1758266,2MASXJ13045432+1758266,NED,196.226288,17.974045,F574-2,5.726478445145931
PGC91250,PGC091250,NED,196.279633,11.914667,F574-2,10.814682934881073
PGC1087883,PGC1087883,NED,196.292618,-2.587971,DDO161,14.84232246723663
PGC91251,PGC091251,NED,196.361969,25.191168,IC4202,0.8528636777163588
NED,,NED,196.365051,13.941029,F574-2,9.028388049853014
SDSSJ130533.01+380520.9,SDSSJ130533.01+380520.9,NED,196.387543,38.089157,NGC5005,1.4836212711967016
PGC2061593,PGC2061593,NED,196.416794,35.245789,NGC5033,2.074826789917758
PGC2360806,PGC2360806,NED,196.435455,50.030769,DDO168,4.362126727172506
PGC91252,PGC091252,NED,196.43573,25.384916,IC4202,0.9302800069944066
UGC08189,UGC08189,NED,196.444061,46.461777,DDO168,1.598618705789429
UGC08186,UGC08186,NED,196.494324,3.956439,UGC09037,15.858667574123922
PGC91254,PGC091254,NED,196.532791,26.322453,IC4202,1.7092884258308283
PGC91253,PGC091253,NED,196.55896,1.508547,UGC09037,16.4751651967616
PGC91255,PGC091255,NED,196.564209,53.517895,UGC08490,5.885326176651959
PGC2447040,PGC2447040,NED,196.573959,53.65197,UGC08490,5.768122626548503
UGC08195,UGC08195,NED,196.591415,29.657623,DDO154,3.684781545404889
NED,,NED,196.609863,19.433983,F574-2,5.172075251482307
PGC2294154,PGC2294154,NED,196.632645,47.202942,DDO168,1.8727122479651563
PGC1446978,PGC1446978,NED,196.651505,14.018883,F574-2,9.098136556131196
PGC1541280,PGC1541280,NED,196.719315,17.773829,F574-2,6.209214564956347
PGC2278852,PGC2278852,NED,196.735977,46.302719,DDO168,1.3588398106802886
2MASXJ13070503+4242056,2MASXJ13070503+4242056,NED,196.770981,42.701439,UGC08286,1.6277679948965407
NED,,NED,196.803925,24.932308,IC4202,0.3768716292888619
PGC2222839,PGC2222839,NED,196.822678,43.526154,UGC08286,1.0227771605455174
UGC08203,UGC08203,NED,196.851746,32.862717,NGC5033,3.932519054184524
PGC91257,PGC091257,NED,196.866165,4.762896,UGC09037,15.345093060783464
SDSSJ130732.88+140823.2,SDSSJ130732.88+140823.2,NED,196.886963,14.139791,F574-2,9.113238159669365
PGC1949541,PGC1949541,NED,196.910187,31.486971,NGC5033,5.24677128576355
NED,,NED,196.940903,17.339193,F574-2,6.6574547755900175
SDSSJ130750.17+111700.9,SDSSJ130750.17+111700.9,NED,196.959076,11.283589,F574-2,11.662619247855861
SDSSJ130753.92+542245.2,SDSSJ130753.92+542245.2,NED,196.974686,54.379242,UGC08490,5.03041883243774
PGC2080583,PGC2080583,NED,196.984924,36.434677,NGC5005,0.8663570076561654
PGC45503,PGC045503,NED,197.019882,50.196796,DDO168,4.4078897669258215
PGC91260,PGC091260,NED,197.0298,60.385063,UGC08490,3.3664960451616803
PGC1436906,PGC1436906,NED,197.04187,13.6587,F574-2,9.601740133714218
PGC91259,PGC091259,NED,197.060104,43.924583,UGC08286,0.7206726946108519
2MASXJ13081671+0859564,2MASXJ13081671+0859564,NED,197.06958,8.999085,F574-2,13.807173128844322
PGC2618359,PGC2618359,NED,197.105835,61.459736,UGC08490,4.033105730419899
PGC1876976,PGC1876976,NED,197.109924,29.754444,DDO154,4.090609325781617
IC04202,IC4202,NED,197.131577,24.700766,IC4202,6.860537433642813e-05
PGC1146843,PGC1146843,NED,197.146454,-0.297798,UGC09037,16.65107954200932
SDSSJ130840.19+240437.0,SDSSJ130840.19+240437.0,NED,197.167465,24.076971,IC4202,0.6247172306667447
SDSSJ130844.41+134702.1,SDSSJ130844.41+134702.1,NED,197.185074,13.783913,F574-2,9.568501659126117
SDSSJ130852.33+055949.0,SDSSJ130852.33+055949.0,NED,197.218063,5.996971,UGC09037,14.843807295603286
SDSSJ130909.23+542326.7,SDSSJ130909.23+542326.7,NED,197.288345,54.390762,UGC08490,4.919508519761505
PGC214076,PGC214076,NED,197.296921,46.316223,DDO168,0.9970064236809456
PGC92384,PGC092384,NED,197.338531,-22.231422,DDO161,5.016005557873881
PGC2050708,PGC2050708,NED,197.397644,34.537262,NGC5033,2.201685485438093
PGC2574640,PGC2574640,NED,197.477768,58.108284,UGC08490,2.608210478878422
PGC91262,PGC091262,NED,197.497635,23.237894,IC4202,1.5006852934228476
SDSSJ131000.12+511747.5,SDSSJ131000.12+511747.5,NED,197.500504,51.296539,UGC08550,5.155220198415636
PGC2233087,PGC2233087,NED,197.556549,43.952988,UGC08286,0.36444191172931256
SDSSJ131032.02+051929.6,SDSSJ131032.02+051929.6,NED,197.633438,5.32491,UGC09037,14.506212156290673
PGC1440298,PGC1440298,NED,197.645844,13.780256,F574-2,9.817439883780498
PGC1274685,PGC1274685,NED,197.653412,4.880578,UGC09037,14.551930864004946
PGC2273358,PGC2273358,NED,197.664536,45.975536,DDO168,0.664364951571914
IC00856,IC0856,NED,197.673141,20.536652,IC4202,4.194059376801318
SDSSJ131048.45+030618.6,SDSSJ131048.45+030618.6,NED,197.701843,3.10518,UGC09037,14.893660817939965
UGC08257,UGC08257,NED,197.710144,49.892548,DDO168,4.018905964815584
2MASXJ13110349+0949057,2MASXJ13110349+0949057,NED,197.764587,9.818446,F574-2,13.325253582349651
PGC1521576,PGC1521576,NED,197.790253,16.976179,F574-2,7.503720149006013
PGC2342314,PGC2342314,NED,197.803238,49.415276,DDO168,3.5381140522915238
PGC1393096,PGC1393096,NED,197.810638,11.404737,F574-2,11.930307836331831
PGC2338462,PGC2338462,NED,197.816956,49.279606,DDO168,3.40278555591227
PGC1878405,PGC1878405,NED,197.825455,29.79431,DDO170,4.47532306233667
PGC45774,PGC045774,NED,197.827057,10.081496,F574-2,13.114478430021185
PGC2216929,PGC2216929,NED,197.847031,43.274467,UGC08286,0.7774328221537978
PGC1389595,PGC1389595,NED,197.903992,11.15633,F574-2,12.192311021414278
PGC214087,PGC214087,NED,197.904984,22.993275,IC4202,1.8482592668489455
NED,,NED,197.970428,31.21619,NGC5033,5.3873914969411825
PGC91264,PGC091264,NED,197.983444,11.096909,F574-2,12.281705602926557
2MASXJ13120039+2458541,2MASXJ13120039+2458541,NED,198.00148,24.981644,IC4202,0.8378581586440108
SDSSJ131211.19+354024.4,SDSSJ131211.19+354024.4,NED,198.046631,35.673458,NGC5033,0.9553808062275255
PGC91266,PGC091266,NED,198.050522,14.653806,F574-2,9.352314858148686
PGC92386,PGC092386,NED,198.09848,-20.807409,DDO161,4.010980169544798
PGC1467149,PGC1467149,NED,198.106003,14.786629,F574-2,9.284162133164973
PGC1730793,PGC1730793,NED,198.120087,25.267216,DDO170,0.7900190226249182
PGC1770355,PGC1770355,NED,198.161804,26.284842,DDO170,1.12005486874507
SDSSJ131246.71+374036.5,SDSSJ131246.71+374036.5,NED,198.194641,37.676807,NGC5005,0.717922188264584
PGC2217377,PGC2217377,NED,198.236008,43.293747,UGC08286,0.7564475072769836
PGC2594762,PGC2594762,NED,198.263672,59.832787,UGC08490,2.5506697130695013
PGC2275350,PGC2275350,NED,198.279648,46.098438,DDO168,0.2944694149658889
UGC08296,UGC08296,NED,198.291931,9.690585,F574-2,13.66813754771639
PGC91268,PGC091268,NED,198.354919,47.433075,DDO168,1.5239285355585408
PGC2212655,PGC2212655,NED,198.441727,43.085674,UGC08286,0.9939215271374618
SDSSJ131346.70+491220.0,SDSSJ131346.70+491220.0,NED,198.444641,49.205563,DDO168,3.2878480568450774
PGC1831782,PGC1831782,NED,198.47847,28.295788,DDO170,2.893602111369764
PGC1531063,PGC1531063,NED,198.539398,17.367308,IC4202,7.450085475235677
PGC1102431,PGC1102431,NED,198.56691,-2.074946,DDO161,15.583531315098542
PGC1413975,PGC1413975,NED,198.596497,12.67207,F574-2,11.255154608461384
PGC2640529,PGC2640529,NED,198.649826,62.642338,UGC08490,4.60755006534477
PGC2090724,PGC2090724,NED,198.66153,36.987011,NGC5033,0.45959513231378396
UGC08325,UGC08325,NED,198.722641,27.008121,DDO170,1.5880713492104839
PGC1959484,PGC1959484,NED,198.754807,31.691395,NGC5033,4.912858826159243
UGC08324,UGC08324,NED,198.775009,3.045155,UGC09037,13.883964352622057
PGC1373034,PGC1373034,NED,198.799042,9.990466,UGC09037,13.495330768823905
UGC08332,UGC08332,NED,198.850586,52.066616,UGC08550,5.117503460595377
PGC46119,PGC046119,NED,198.857483,33.458458,NGC5033,3.161036181037901
SDSSJ131526.31+124035.7,SDSSJ131526.31+124035.7,NED,198.859634,12.676566,F574-2,11.400031486494031
PGC46111,PGC046111,NED,198.860397,-2.675691,DDO161,15.046389634642734
PGC1371330,PGC1371330,NED,198.866211,9.878823,UGC09037,13.408568131235539
NGC05050,NGC5050,NED,198.923874,2.878991,UGC09037,13.79292734263316
PGC2291142,PGC2291142,NED,198.946182,47.027992,DDO168,1.1312243479967534
PGC91270,PGC091270,NED,198.964783,8.336121,UGC09037,13.099652666223086
PGC2400679,PGC2400679,NED,199.071198,51.817318,UGC08550,4.837167894871212
NED,,NED,199.098328,53.218273,UGC08490,5.5201029822915455
PGC1493573,PGC1493573,NED,199.114227,15.798176,IC4202,9.094361719233891
PGC1897239,PGC1897239,NED,199.125809,30.272493,DDO170,4.838203091185841
PGC91271,PGC091271,NED,199.174805,26.131809,DDO170,0.7187570407934815
PGC2396104,PGC2396104,NED,199.255066,51.561539,UGC08550,4.565821632927323
2MASXJ13170141+5316264,2MASXJ13170141+5316264,NED,199.255692,53.27393,UGC08490,5.438106735062609
PGC2007105,PGC2007105,NED,199.417023,32.662239,NGC5033,4.025547851473991
PGC2296606,PGC2296606,NED,199.449448,47.347164,DDO168,1.5376636169526607
SDSSJ131753.01+302315.9,SDSSJ131753.01+302315.9,NED,199.470901,30.387754,DDO170,4.971008437860694
PGC2128118,PGC2128118,NED,199.478699,38.47625,NGC5005,1.9771729796968176
PGC46328,PGC046328,NED,199.517151,33.855049,NGC5033,2.895818222431075
PGC1398226,PGC1398226,NED,199.535492,11.750477,F574-2,12.537547207974635
PGC2231514,PGC2231514,NED,199.595291,43.886555,UGC08286,1.1231412633478353
PGC2262292,PGC2262292,NED,199.623932,45.283699,DDO168,0.9493134452272549
UGC08364,UGC08364,NED,199.643387,47.132191,DDO168,1.4031827238613632
PGC2154171,PGC2154171,NED,199.669968,39.69508,NGC5055,2.3959000562409134
NED,,NED,199.687408,19.305899,IC4202,5.891881566104516
PGC1193311,PGC1193311,NED,199.68956,1.386262,UGC09037,13.628919953173485
PGC2645868,PGC2645868,NED,199.693741,62.909016,UGC08490,4.681203643238651
PGC158694,PGC158694,NED,199.832901,-1.074936,UGC09037,14.71328348924954
PGC91274,PGC091274,NED,199.852173,43.824997,UGC08286,1.315803471383405
PGC91275,PGC091275,NED,199.908813,33.254967,NGC5033,3.5704946889540845
PGC1484209,PGC1484209,NED,199.918137,15.422409,IC4202,9.639458605733424
PGC1492522,PGC1492522,NED,199.924255,15.752955,IC4202,9.322629554999896
PGC1387111,PGC1387111,NED,199.943405,10.972965,UGC09037,12.645626963171997
PGC1324679,PGC1324679,NED,199.94722,7.549283,UGC09037,12.084861705873168
PGC2201632,PGC2201632,NED,199.952652,42.572166,NGC5055,0.9157424561533009
PGC2030215,PGC2030215,NED,199.986557,33.355717,NGC5033,3.499868267480315
PGC1173885,PGC1173885,NED,200.037064,0.727613,UGC09037,13.611625309977523
NGC05103,NGC5103,NED,200.125015,43.084003,NGC5055,1.3617739344982167
PGC1638595,PGC1638595,NED,200.175018,20.910089,DDO170,4.658663572946731
PGC91277,PGC091277,NED,200.193832,2.270024,UGC09037,12.812519474191651
SDSSJ132055.07+101547.6,SDSSJ132055.07+101547.6,NED,200.229492,10.263217,UGC09037,12.183246953877783
PGC91278,PGC091278,NED,200.258179,33.064232,NGC5033,3.8562373313958225
PGC1070338,PGC1070338,NED,200.2771,-3.50647,DDO161,14.586937285729134
SDSSJ132126.03+071618.9,SDSSJ132126.03+071618.9,NED,200.35849,7.271919,UGC09037,11.67256445777803
PGC91281,PGC091281,NED,200.488815,35.637699,NGC5033,1.9641414534801325
2MASXJ13215739+2217159,2MASXJ13215739+2217159,NED,200.489334,22.28783,DDO170,3.439678476154151
PGC91282,PGC091282,NED,200.533417,35.393105,NGC5033,2.1259577060474277
