galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta,beta_mode
NGC6946,6.17,179.0,4.0,0.0,7152.272123176662,0.0,7152.272123176662,210.07027157596573,0.0,210.07027157596573,2000.0,structural
NGC6946,6.55,180.0,5.0,0.0,6688.497221374047,0.0,6688.497221374047,209.30756508067262,0.0,209.30756508067262,2000.0,structural
NGC6946,6.92,181.0,4.0,0.0,6367.546329479769,0.0,6367.546329479769,209.91288812266865,0.0,209.91288812266865,2000.0,structural
NGC6946,7.3,179.0,4.0,0.0,5879.013671232877,0.0,5879.013671232877,207.1637029018356,0.0,207.1637029018356,2000.0,structural
NGC6946,7.58,179.0,2.0,0.0,5483.073614775726,0.0,5483.073614775726,203.8668634182613,0.0,203.8668634182613,2000.0,structural
NGC6946,7.95,179.0,1.0,0.0,4978.956905660377,0.0,4978.956905660377,198.95403338459866,0.0,198.95403338459866,2000.0,structural
NGC6946,8.33,178.0,1.0,0.0,4527.820756302522,0.0,4527.820756302522,194.20799906286044,0.0,194.20799906286044,2000.0,structural
NGC6946,8.7,177.0,2.0,0.0,4247.084528735632,0.0,4247.084528735632,192.2228794914903,0.0,192.2228794914903,2000.0,structural
NGC6946,9.08,176.0,2.0,0.0,4000.290848017621,0.0,4000.290848017621,190.5849965238607,0.0,190.5849965238607,2000.0,structural
NGC6946,9.36,173.0,3.0,0.0,3815.963440170941,0.0,3815.963440170941,188.9905230428235,0.0,188.9905230428235,2000.0,structural
NGC6946,9.73,172.0,2.0,0.0,3559.7545118191156,0.0,3559.7545118191156,186.10860109086843,0.0,186.10860109086843,2000.0,structural
NGC6946,10.1,172.0,2.0,0.0,3333.5666831683166,0.0,3333.5666831683166,183.4912082362531,0.0,183.4912082362531,2000.0,structural
NGC6946,10.48,170.0,2.0,0.0,3115.2200477099236,0.0,3115.2200477099236,180.68620893693023,0.0,180.68620893693023,2000.0,structural
NGC6946,10.76,171.0,2.0,0.0,2968.2592657992573,0.0,2968.2592657992573,178.71337303067168,0.0,178.71337303067168,2000.0,structural
NGC6946,11.13,174.0,2.0,0.0,2779.5608086253364,0.0,2779.5608086253364,175.88778183830735,0.0,175.88778183830735,2000.0,structural
NGC6946,11.51,174.0,2.0,0.007566792224658074,2610.504682884448,1.3148205429466682,2611.8195034273945,173.34044219396694,3.890190798574814,173.38408947896374,2000.0,structural
NGC6946,11.88,175.0,2.0,0.04662970410361601,2457.6798400673397,7.850118535962292,2465.529958603302,170.87198863476718,9.657091084132531,171.1446636860385,2000.0,structural
NGC6946,12.26,174.0,2.0,0.06158535448946783,2317.4607585644376,10.046550487678276,2327.507309052116,168.55879953298196,11.098229993063564,168.92376863241876,2000.0,structural
NGC6946,12.54,173.0,6.0,0.06853532752945975,2223.1791547049443,10.930674247122768,2234.109828952067,166.96905881030773,11.707717756203362,167.37902274496324,2000.0,structural
NGC6946,12.91,173.0,6.0,0.0913006762516042,2106.781107668474,14.144179124958045,2120.925286793432,164.91981112043513,13.51300678987502,165.47249152805793,2000.0,structural
NGC6946,13.29,173.0,8.0,0.11261411186010248,1998.6881640331076,16.947195163296087,2015.6353591964037,162.98026168834065,15.00760552920435,163.66977095273336,2000.0,structural
NGC6946,13.66,175.0,9.0,0.15138282580976625,1903.3113177159585,22.164396165412334,1925.475713881371,161.24277534202886,17.400162402102243,162.17890815892036,2000.0,structural
NGC6946,14.03,174.0,9.0,0.1603796782745949,1812.730149679259,22.862391771146815,1835.5925414504059,159.47602954676293,17.90975590423247,160.47854484805498,2000.0,structural
NGC6946,14.31,171.0,9.0,0.14437210423107644,1748.9804402515724,20.17779234536358,1769.158232596936,158.20211787457208,16.992475054039446,159.1120809632699,2000.0,structural
NGC6946,14.69,167.0,8.0,0.1288240501574078,1654.3152144315864,17.539012955399294,1671.8542273869857,155.89063634484273,16.05142050769388,156.71483210058588,2000.0,structural
NGC6946,15.06,165.0,7.0,0.13505496751005067,1564.0465471447546,17.935586654721202,1581.9821337994758,153.4748871965704,16.435021600840727,154.35235966780718,2000.0,structural
NGC6946,15.44,163.0,8.0,0.13809497927327022,1483.5923380829017,17.88795068306609,1501.4802887659678,151.3494819944885,16.618963822890414,152.25917265815724,2000.0,structural
NGC6946,15.72,162.0,8.0,0.14305798123522953,1431.1064949109411,18.20076097140325,1449.3072558823444,149.98997999866523,16.914962680137933,150.9407501719481,2000.0,structural
NGC6946,16.09,161.0,9.0,0.18508367860095024,1313.859328775637,23.006050789428247,1336.8653795650653,145.39599925720103,19.239733813176848,146.66343769734127,2000.0,structural
NGC6946,16.47,159.0,10.0,0.18563156326825583,1251.0226775956287,22.541780603309757,1273.5644581989384,143.5421314457884,19.26818949814724,144.82957787184395,2000.0,structural
NGC6946,16.84,158.0,10.0,0.1947878599581851,1194.7793942992873,23.133950113798704,1217.913344413086,141.84528543451842,19.737672606373078,143.21194335639876,2000.0,structural
NGC6946,17.21,157.0,10.0,0.20365411394977215,1141.807443346891,23.666951069119367,1165.4743944160105,140.1802628760554,20.181878700942196,141.62561324809698,2000.0,structural
NGC6946,17.5,157.0,10.0,0.21855717924015336,1102.2067828571426,24.97796334173181,1127.1847461988743,138.88347165879745,20.907280035439967,140.4483287849318,2000.0,structural
NGC6946,17.87,157.0,9.0,0.23650458403147193,1055.0668214885281,26.469455403634235,1081.5362768921623,137.31002913115998,21.748773943901845,139.021772640342,2000.0,structural
NGC6946,18.24,160.0,11.0,0.28185511083667725,1011.423360745614,30.905165661916364,1042.3285264075303,135.8247477450262,23.742582455860912,137.88427148037354,2000.0,structural
NGC6946,18.62,159.0,12.0,0.2888321896884975,969.2473093447903,31.023865702309077,1000.2711750470994,134.34055567846963,24.034649558023414,136.47362118511032,2000.0,structural
NGC6946,18.9,160.0,14.0,0.30979185452351904,939.5032063492064,32.78220682788562,972.285413177092,133.25393277498418,24.891438468819718,135.5588223209653,2000.0,structural
NGC6946,19.27,158.0,16.0,0.3054452401675002,903.9999429164504,31.701633644784657,935.7015765612351,131.98514651278,24.71619874363775,134.27944511478665,2000.0,structural
NGC6946,19.65,155.0,18.0,0.2904378962075355,870.9101781170485,29.561109028756796,900.4712871458054,130.81813712173096,24.101364949211302,133.01977594483864,2000.0,structural
NGC6946,20.02,157.0,19.0,0.3269967785939304,833.6397252747253,32.66701084854449,866.3067361232697,129.18772116575167,25.573297737833123,131.69457413723566,2000.0,structural
NGC6946,20.4,154.0,21.0,0.3166722466974131,798.6659852941177,31.04629869582482,829.7122839899425,127.64319840868922,25.16633651119738,130.10046346341286,2000.0,structural
