galaxy_id,source,radius_kpc,v_obs_kms,v_err_kms,v_gas_kms,v_disk_kms,v_bulge_kms,v_bar_kms
UGC06787,SPARC,13.41,229,1.67,21.87,125.7,123.98,177.9039834
UGC06787,SPARC,14.43,223,3.52,21.55,123.24,119.52,173.0246529
UGC06787,SPARC,15.44,220,1.13,21.55,120.61,115.54,168.4062534
UGC06787,SPARC,16.57,220,1.12,22.08,117.78,111.53,163.7027663
UGC06787,SPARC,17.58,224,1.93,22.61,115.53,108.28,159.9467143
UGC06787,SPARC,18.6,228,2.04,23.25,113.08,105.27,156.2351491
UGC06787,SPARC,19.61,234,2.55,24.2,110.31,102.52,152.5263469
UGC06787,SPARC,20.62,239,2.91,26.01,107.85,99.98,149.3457164
UGC06787,SPARC,21.64,243,3.08,28.66,105.68,97.6,146.6813485
UGC06787,SPARC,22.77,245,3.6,31.74,103.62,95.14,144.2087085
UGC06787,SPARC,23.78,247,2.67,34.4,101.87,93.1,142.226815
UGC06787,SPARC,24.79,249,3.37,36.31,99.95,91.18,140.0793025
UGC06787,SPARC,25.81,250,2.08,37.37,97.79,89.36,137.6394224
UGC06787,SPARC,26.82,251,1.68,37.79,95.84,87.67,135.2753437
UGC06787,SPARC,27.84,251,2.78,37.79,94.22,86.04,133.072815
UGC06787,SPARC,29.41,248,3.4,37.26,91.66,83.72,129.6105767
UGC06787,SPARC,30.99,246,2.91,36.63,88.64,81.55,125.8936416
UGC06787,SPARC,32.57,249,3.46,35.88,86,79.55,122.5217405
UGC06787,SPARC,34.03,252,3.23,35.14,84.24,77.83,119.9529329
UGC06787,SPARC,37.19,255,4.16,33.12,79.85,74.45,114.0866311
