r_kpc,v_obs_kms,v_bar_internal_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,segment_index,h_i_kpc,alpha_i,d_i,d_gal_mean,sigma0_i,sigma1_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,omega_i,a_i,vdgrad_i,dyn_persist_i,e_struct_i,p_stat_i,beta_i,g_scale_i,delta_mag_i,g_trans_raw_km2s2_per_kpc,g_cap_i,g_trans_km2s2_per_kpc,g_bar_internal_km2s2_per_kpc,g_desc_km2s2_per_kpc,v_desc_kms,rotation_residual_desc_kms,rotation_residual_bar_only_kms
20.49,248.0,178.51256202295679,11.6,UGC12506,60.02,168.12,0.0,3001.6593460224503,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,3,0.35,-3.0,1.9500000000000002,2.8104246247380207,-0.8604246247380205,-0.8114466781512126,0.3478834601821988,0.5,0.5082016403280656,1.124000037547124,0.5082016403280656,0.7684151937642735,0.9057065448746158,1.3987762463382012,8.915135848403366e-05,0.000201862422158631,201.31874951749876,0.9735348968518472,0.022599228644128295,950.0510419873189,0.02259922863986578,1555.2335187896533,1555.2561180182931,178.51385900874706,69.48614099125294,69.48743797704321
22.13,250.0,175.417465778069,11.6,UGC12506,60.43,164.68,0.0,2824.220515137822,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,3,0.35,-3.0,1.9500000000000002,2.8104246247380207,-0.8604246247380205,-0.8114466781512126,0.3478834601821988,0.5,0.5082016403280656,1.124000037547124,0.5082016403280656,0.7684151937642735,0.9057065448746158,1.3987762463382012,8.915135848403366e-05,0.000201862422158631,201.31874951749876,0.9735348968518472,0.022599228644128295,950.0510419873189,0.02259922863986578,1390.4784139177589,1390.5010131463987,175.4188912886232,74.5811087113768,74.58253422193101
23.77,255.0,171.61761040173005,11.6,UGC12506,58.91,161.19,0.0,2735.591081194784,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,3,0.35,-3.0,1.9500000000000002,2.8104246247380207,-0.8604246247380205,-0.8114466781512126,0.3478834601821988,0.5,0.5082016403280656,1.124000037547124,0.5082016403280656,0.7684151937642735,0.9057065448746158,1.3987762463382012,8.915135848403366e-05,0.000201862422158631,201.31874951749876,0.9735348968518472,0.022599228644128295,950.0510419873189,0.02259922863986578,1239.0662263357174,1239.0888255643572,171.61917545444848,83.38082454555152,83.38238959826995
25.41,244.0,167.436175899953,14.9,UGC12506,57.29,157.33,0.0,2343.0145611963794,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,3,0.35,-3.0,1.9500000000000002,2.8104246247380207,-0.8604246247380205,-0.8114466781512126,0.3478834601821988,0.5,0.5082016403280656,1.124000037547124,0.5082016403280656,0.7684151937642735,0.9057065448746158,1.3987762463382012,8.915135848403366e-05,0.000201862422158631,201.31874951749876,0.9735348968518472,0.022599228644128295,950.0510419873189,0.02259922863986578,1103.3007870916965,1103.3233863203363,167.4378907129439,76.5621092870561,76.56382410004699
27.05,244.0,164.22317010702233,11.6,UGC12506,58.0,153.64,0.0,2200.9611829944547,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,3,0.35,-3.0,1.9500000000000002,2.8104246247380207,-0.8604246247380205,-0.8114466781512126,0.3478834601821988,0.5,0.5082016403280656,1.124000037547124,0.5082016403280656,0.7684151937642735,0.9057065448746158,1.3987762463382012,8.915135848403366e-05,0.000201862422158631,201.31874951749876,0.9735348968518472,0.022599228644128295,950.0510419873189,0.02259922863986578,997.0147726432529,997.0373718718927,164.2250313111089,79.77496868889111,79.77682989297767
28.68,249.0,162.0728740412781,11.6,UGC12506,61.94,149.77,0.0,2161.8200836820083,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,3,0.35,-3.0,1.9500000000000002,2.8104246247380207,-0.8604246247380205,-0.8114466781512126,0.3478834601821988,0.5,0.5082016403280656,1.124000037547124,0.5082016403280656,0.7684151937642735,0.9057065448746158,1.3987762463382012,8.915135848403366e-05,0.000201862422158631,201.31874951749876,0.9735348968518472,0.022599228644128295,950.0510419873189,0.02259922863986578,915.886209902371,915.9088091310108,162.0748735797051,86.9251264202949,86.92712595872189
31.96,249.0,158.29657766357425,11.6,UGC12506,67.21,143.32,0.0,1939.956195244055,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,4,0.35,-3.0,1.9500000000000002,2.8104246247380207,-0.8604246247380205,0.0,0.15898257672868074,0.5,0.7049409881976395,1.066741492979232,0.7049409881976395,0.0,0.0,0.7403305348555634,0.007186601430516118,0.0,118.53639809527469,0.0,0.0,559.3856479207345,0.0,784.0364987484354,784.0364987484354,158.29657766357425,90.70342233642575,90.70342233642575
33.6,244.0,154.95305514897083,12.9,UGC12506,64.98,140.67,0.0,1771.904761904762,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,4,0.35,-3.0,1.9500000000000002,2.8104246247380207,-0.8604246247380205,0.0,0.15898257672868074,0.5,0.7049409881976395,1.066741492979232,0.7049409881976395,0.0,0.0,0.7403305348555634,0.007186601430516118,0.0,118.53639809527469,0.0,0.0,559.3856479207345,0.0,714.5967053571427,714.5967053571427,154.95305514897083,89.04694485102917,89.04694485102917
35.24,239.0,151.39043067512557,16.2,UGC12506,62.25,138.0,0.0,1620.9137343927357,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,4,0.35,-3.0,1.9500000000000002,2.8104246247380207,-0.8604246247380205,0.0,0.15898257672868074,0.5,0.7049409881976395,1.066741492979232,0.7049409881976395,0.0,0.0,0.7403305348555634,0.007186601430516118,0.0,118.53639809527469,0.0,0.0,559.3856479207345,0.0,650.3706725312145,650.3706725312145,151.39043067512557,87.60956932487443,87.60956932487443
36.88,238.0,148.93430095179554,18.4,UGC12506,61.64,135.58,0.0,1535.9002169197397,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,4,0.35,-3.0,1.9500000000000002,2.8104246247380207,-0.8604246247380205,0.0,0.15898257672868074,0.5,0.7049409881976395,1.066741492979232,0.7049409881976395,0.0,0.0,0.7403305348555634,0.007186601430516118,0.0,118.53639809527469,0.0,0.0,559.3856479207345,0.0,601.4486442516269,601.4486442516269,148.9343009517955,89.0656990482045,89.06569904820446
40.16,237.0,146.86702999652442,23.0,UGC12506,64.98,131.71,0.0,1398.6304780876494,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,5,0.35,2.654944215495516,3.9292304754234304,2.8104246247380207,1.1188058506854097,1.9792304754234302,0.2665272518051961,0.5,0.9016803360672134,1.1265429413441173,0.9016803360672134,1.6024335896883075,0.952449831903455,5.169079806372761,1.081386865892632e-15,2.5749168466051034e-15,82.99416714677497,0.9975586365552384,2.165456989253067e-13,391.40451383703345,2.1654569892530668e-13,537.0997136454184,537.0997136454187,146.86702999652445,90.13297000347555,90.13297000347558
41.8,228.0,145.3176358877339,14.0,UGC12506,64.88,130.03,0.0,1243.6363636363635,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,5,0.35,2.654944215495516,3.9292304754234304,2.8104246247380207,1.1188058506854097,1.9792304754234302,0.2665272518051961,0.5,0.9016803360672134,1.1265429413441173,0.9016803360672134,1.6024335896883075,0.952449831903455,5.169079806372761,1.081386865892632e-15,2.5749168466051034e-15,82.99416714677497,0.9975586365552384,2.165456989253067e-13,391.40451383703345,2.1654569892530668e-13,505.19653827751216,505.1965382775124,145.31763588773393,82.68236411226607,82.6823641122661
43.44,233.0,144.56442508445846,16.9,UGC12506,63.87,129.69,0.0,1249.7467771639042,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,5,0.35,2.654944215495516,3.9292304754234304,2.8104246247380207,1.1188058506854097,1.9792304754234302,0.2665272518051961,0.5,0.9016803360672134,1.1265429413441173,0.9016803360672134,1.6024335896883075,0.952449831903455,5.169079806372761,1.081386865892632e-15,2.5749168466051034e-15,82.99416714677497,0.9975586365552384,2.165456989253067e-13,391.40451383703345,2.1654569892530668e-13,481.0974447513813,481.09744475138154,144.5644250844585,88.43557491554151,88.43557491554154
45.08,233.0,145.48456034919994,13.7,UGC12506,64.47,130.42,0.0,1204.2812777284828,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,5,0.35,2.654944215495516,3.9292304754234304,2.8104246247380207,1.1188058506854097,1.9792304754234302,0.2665272518051961,0.5,0.9016803360672134,1.1265429413441173,0.9016803360672134,1.6024335896883075,0.952449831903455,5.169079806372761,1.081386865892632e-15,2.5749168466051034e-15,82.99416714677497,0.9975586365552384,2.165456989253067e-13,391.40451383703345,2.1654569892530668e-13,469.5154680567879,469.5154680567881,145.48456034919997,87.51543965080003,87.51543965080006
