galaxy,source_file,beta_mode,beta_raw,beta,beta_clipped,beta_hit_lower,beta_hit_upper,beta_numerator,beta_denominator,gbar_char_median,gbar_char_logmean,sigma_char_mean,sigma_char_median,sigma_char_rms,n_sigma_positive,structural_mode,sigma_proxy_mode,sigma_damping_mode,sigma_positive_only,D_bg,upsilon_disk,upsilon_bul,rmse_kmps,mae_kmps,mean_absolute_fractional_error,median_absolute_fractional_error,chi_square,reduced_chi_square,n_points_total,n_points_valid,detail_table,plot_path,status,error
NGC4013,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4013_normalized.csv,structural,29246.588788991085,1871.98602615434,1871.98602615434,False,True,148798.70972664468,5.08772871941411,1138.8862424505674,1408.061189332279,0.28164642814110086,0.24885181402289958,0.375933235776614,27,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,36.544198413012715,31.312718338034546,0.17608563892625942,0.1611321753219138,1889.0292547390718,53.972264421116336,36,36,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC4013_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC4013_rotation_curve.png,ok,
NGC4051,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4051_normalized.csv,structural,0.0,0.0,0.0,False,False,0.0,1e-12,4485.998497706421,4900.45486322508,0.0,0.0,0.0,0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,29.682131008832755,27.48977834687648,0.19648713205047794,0.19603448275862076,104.70544359698776,17.450907266164627,7,7,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC4051_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC4051_rotation_curve.png,ok,
NGC4068,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4068_normalized.csv,structural,1477.2576069049132,849.6682005793705,849.6682005793705,False,False,621.5269658808679,0.42073025244599316,458.40876758835077,403.4461294102056,0.1793420347524369,0.12098525911489796,0.2648050391152559,3,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,3.029969090203902,2.3875565675419517,0.1656983202405987,0.092837704733244,4.43876966792792,0.887753933585584,6,6,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC4068_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC4068_rotation_curve.png,ok,
NGC4085,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4085_normalized.csv,structural,0.0,0.0,0.0,False,False,0.0,1e-12,6279.111731843575,6238.989006082419,0.0,0.0,0.0,0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,33.53583468853068,29.69720148014877,0.38848772403783044,0.20791386992606534,219.1782268360194,36.5297044726699,7,7,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC4085_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC4085_rotation_curve.png,ok,
NGC4088,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4088_normalized.csv,structural,30210.302205859993,1875.8161294347533,1875.8161294347533,False,True,675.0998724064746,0.022346677229714146,4732.361785111256,4327.859358517689,0.012534310332859606,0.0,0.04315348308529505,2,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,50.77099156322556,43.71696247715607,0.2840809312035771,0.30560089241308563,618.6126328434532,56.23751207667756,12,12,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC4088_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC4088_rotation_curve.png,ok,
NGC4100,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4100_normalized.csv,structural,28690.15423189102,1869.6650407887657,1869.6650407887657,False,True,65865.52127569218,2.2957534749840507,1965.265297959518,2071.8489579062953,0.254681968128897,0.2935745699367275,0.3092836801238637,20,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,27.217326364064814,23.663057166697342,0.13719406568122375,0.14854081161345584,467.737040450712,20.336393063074436,24,24,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC4100_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC4100_rotation_curve.png,ok,
NGC4138,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4138_normalized.csv,structural,22332.486391801634,1835.6107166529548,1835.6107166529548,False,True,13796.93298015721,0.6177965470616891,1860.9677558685448,2448.5831298572934,0.2334126615839732,0.2464124045769845,0.2970802073179875,5,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,29.71252618440509,25.44613049423998,0.15861220468881163,0.1311848100787631,26.135746033477982,4.355957672246331,7,7,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC4138_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC4138_rotation_curve.png,ok,
NGC4157,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4157_normalized.csv,structural,33398.189566136316,1886.9998706423505,1886.9998706423505,False,True,30863.476225925875,0.9241062652455724,2234.475216836735,2674.6843206517738,0.1431140767459089,0.0,0.2331505781103923,8,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,39.11797287149832,34.590684032128145,0.20189996413965883,0.21672308890499312,349.2580510571656,21.82862819107285,17,17,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC4157_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC4157_rotation_curve.png,ok,
NGC4183,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4183_normalized.csv,structural,10584.072541412199,1682.1378781124608,1682.1378781124608,False,True,73979.59484712483,6.989709732020976,670.1451766953198,577.1197050715907,0.5372390852916742,0.5104665126944049,0.5512716418711407,23,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,26.957749720665177,25.259063714928388,0.2388988564501747,0.21714061562137227,528.1810628274311,24.008230128519596,23,23,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC4183_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC4183_rotation_curve.png,ok,
NGC4214,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4214_normalized.csv,structural,5275.329207500552,1450.1967009443129,1450.1967009443129,False,True,41133.71417892614,7.797373881508954,735.9389734293841,866.9150838264462,0.6935828018247564,0.7419640553634528,0.7462943636733217,14,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,21.774661421955177,19.769829155764544,0.25416701049144913,0.2943520245529241,155.51909946237643,11.963007650952033,14,14,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC4214_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC4214_rotation_curve.png,ok,
NGC4217,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4217_normalized.csv,structural,31632.725408888095,1881.0682170008465,1881.0682170008465,False,True,5161.167051254979,0.1631591013591515,5269.303887614678,5971.625162849993,0.04921300637564863,0.0,0.0926677998234189,7,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,64.33715901574678,47.540394194934414,0.3916792995880285,0.1281874500443944,1593.0071805306557,88.50039891836975,19,19,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC4217_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC4217_rotation_curve.png,ok,
NGC4389,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4389_normalized.csv,structural,0.0,0.0,0.0,False,False,0.0,1e-12,6119.834118101795,6104.233801582819,0.0,0.0,0.0,0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,57.397816450798075,56.31212209049402,0.9893533787901543,0.8173451042097888,479.21468814459195,95.84293762891839,6,6,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC4389_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC4389_rotation_curve.png,ok,
NGC4559,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4559_normalized.csv,structural,14378.124162051472,1755.7717867795811,1755.7717867795811,False,True,52174.35650908845,3.628731809591232,990.5384813412618,1105.733861534528,0.25060260147338265,0.2660708535866657,0.3367460007924292,21,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,20.853663910287526,18.34956258761939,0.1675579597875903,0.18456401315700097,595.4655920907692,19.208567486799005,32,32,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC4559_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC4559_rotation_curve.png,ok,
NGC5005,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5005_normalized.csv,structural,0.0,0.0,0.0,False,False,0.0,1e-12,21660.17275912335,23170.208889232446,0.0,0.0,0.0,0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,57.02955192190641,53.236780920756786,0.21456873998303921,0.216260082715879,251.4164593960225,14.789203493883676,18,18,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC5005_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC5005_rotation_curve.png,ok,
NGC5033,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5033_normalized.csv,structural,39570.01173722708,1903.7767892565234,1903.7767892565234,False,True,175195.0174059895,4.427469432392605,1316.8768980570999,2070.048818358792,0.36281272901693756,0.45102965072842754,0.4486074125148343,16,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,58.540157930979575,53.847749432662155,0.2584354200953778,0.2973624166484724,7174.048426596023,341.62135364742966,22,22,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC5033_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC5033_rotation_curve.png,ok,
NGC5055,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5055_normalized.csv,structural,30735.85771548212,1877.8098305911121,1877.8098305911121,False,True,65069.17544123895,2.1170443995276114,3173.368248375824,3114.545459378469,0.17135972019754675,0.0,0.2749704139621604,13,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,57.375374351339744,51.56233146664557,0.2809752800251505,0.28347326621638813,93981.6952561415,3480.8035280052404,28,28,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC5055_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC5055_rotation_curve.png,ok,
NGC5371,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5371_normalized.csv,structural,44696.68052947949,1914.340806356143,1914.340806356143,False,True,2623.6425556205145,0.0586988233698944,4393.762316831684,4048.743956016753,0.018741445535539206,0.0,0.05558247706118898,3,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,35.580157125659305,31.381686270514574,0.1384338286390377,0.13206924789598626,2410.3538355149526,133.90854641749738,19,19,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC5371_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC5371_rotation_curve.png,ok,
NGC5585,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5585_normalized.csv,structural,7165.538864316742,1563.5826699101353,1563.5826699101353,False,True,37350.94086615853,5.212579482634635,1093.1413466299566,928.9264754329391,0.3267524681495944,0.2904474291971676,0.46603735019459697,13,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,17.959799009406503,14.445953653874042,0.2092023313690553,0.22071743604805283,2336.911405238896,101.60484370603895,24,24,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC5585_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC5585_rotation_curve.png,ok,
NGC5907,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5907_normalized.csv,structural,45243.211958096865,1915.3317517118041,1915.3317517118041,False,True,110361.6980886117,2.4392984784286744,1250.7879660404624,1428.5507842734771,0.3041844881639825,0.3121958936637477,0.3583073128524756,19,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,41.09049219844415,34.74675900392156,0.15967913318206206,0.1610217444688402,4346.331632381042,241.46286846561347,19,19,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC5907_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC5907_rotation_curve.png,ok,
NGC5985,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5985_normalized.csv,structural,77649.86603262372,1949.7802042961173,1949.7802042961173,False,True,644901.6866544436,8.305251761587012,3347.1764769820966,3039.027176141767,0.4967086874009746,0.4916300238661504,0.5016715018870782,33,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,77.7180028381921,76.93143003468607,0.2704297197412067,0.2680043485636445,7971.3717263917115,249.10536644974098,33,33,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC5985_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC5985_rotation_curve.png,ok,
NGC6015,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6015_normalized.csv,structural,22425.748080226782,1836.2383830840333,1836.2383830840333,False,True,231271.7649700105,10.312778157618176,1362.6143442616171,1428.604068416839,0.39090360523775924,0.3204833600704017,0.4841294473217124,40,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,38.722998778135754,30.477518328156677,0.2017025608905983,0.17532980888634764,3816.614861543639,88.75848515217766,44,44,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC6015_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC6015_rotation_curve.png,ok,
NGC6195,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6195_normalized.csv,structural,60407.356619099264,1935.904992348677,1935.904992348677,False,True,1790.6883125940142,0.02964354695877959,6786.696482982172,7362.152935486702,0.011088494937930923,0.0,0.035900555256563195,3,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,43.83191964160583,40.65702411096857,0.1711411565766661,0.1775811554198717,1352.8689121879167,61.49404146308712,23,23,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC6195_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC6195_rotation_curve.png,ok,
NGC6503,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6503_normalized.csv,structural,12031.355756055029,1714.9241976653711,1714.9241976653711,False,True,141716.21787986744,11.778906779358246,455.9168646864688,647.0815798473902,0.538669211014686,0.6454847388991225,0.6164127957935135,27,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,34.241266116550975,31.4969600755143,0.2739904276429729,0.3098203004545882,17617.95037762889,587.2650125876297,31,31,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC6503_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC6503_rotation_curve.png,ok,
NGC6674,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6674_normalized.csv,structural,55376.34348881734,1930.2848568455813,1930.2848568455813,False,True,257389.29406437543,4.6480008943955,796.4537696614237,1082.2623934094274,0.5058850430465786,0.5082317817274966,0.5566567400947973,14,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,74.09629716396456,68.16919171774941,0.27537793972514435,0.27413720190830043,14049.735205595935,1003.552514685424,15,15,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC6674_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC6674_rotation_curve.png,ok,
NGC6789,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6789_normalized.csv,structural,1814.097340727936,951.2590679616518,951.2590679616518,False,False,5076.419541517756,2.798317062457498,950.1695608947805,914.6273901386023,0.8215812822061155,0.796031586468633,0.8364085518537723,4,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,13.1838982924154,11.213330601813837,0.38978164918888014,0.27293233306785475,22.819040313120272,7.606346771040091,4,4,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC6789_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC6789_rotation_curve.png,ok,
NGC6946,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6946_normalized.csv,structural,25294.48083002818,1853.4502258933103,1853.4502258933103,False,True,27093.492448060675,1.0711226939236804,3224.3933654391203,3815.497284551094,0.08161463532265802,0.0,0.1358956682673856,26,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,26.924848141954335,22.794388894181864,0.14548148486058438,0.12711318408376526,4991.98639300199,87.57870864915772,58,58,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC6946_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC6946_rotation_curve.png,ok,
NGC7331,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7331_normalized.csv,structural,56067.77987149711,1931.1149830620022,1931.1149830620022,False,True,54062.30872662968,0.9642313080799024,3822.9825423705015,5014.101651064085,0.08908922817545076,0.0,0.1636588005644418,14,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,70.48124519403116,55.90166713220091,0.22826137445524075,0.173421680677802,5783.434171010419,165.2409763145834,36,36,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC7331_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC7331_rotation_curve.png,ok,
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7793_normalized.csv,structural,11271.860562006994,1698.6104562120931,1698.6104562120931,False,True,16028.928742296474,1.4220304318103156,4123.389404761905,3508.6778753242224,0.09653181503887515,0.0,0.175822936613324,20,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,10.020474292300028,7.628837454286151,0.15861964256342037,0.07905123218915855,89.6295177926653,1.9917670620592287,46,46,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC7793_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC7793_rotation_curve.png,ok,
NGC7814,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7814_normalized.csv,structural,44222.38324876234,1913.4618399386165,1913.4618399386165,False,True,116099.51195465995,2.6253562885014627,3341.8771299975288,4887.148264294687,0.2974439495217946,0.31897514477709515,0.38190722320861464,13,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,51.3700085507133,46.27549288364259,0.2069152101953446,0.2103310960867485,2542.791616866543,149.57597746273782,18,18,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC7814_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC7814_rotation_curve.png,ok,
PGC51017,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\PGC51017_normalized.csv,structural,383.37588307909607,321.70828428775616,321.70828428775616,False,False,201.89040898653576,0.5266121785362352,275.5621774891775,254.07000398095437,0.12094674890390068,0.0,0.29625782086307734,1,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,2.896068973642048,2.7165465697767543,0.14265693388137402,0.14382703592277646,15.30393161795426,3.060786323590852,6,6,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\PGC51017_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\PGC51017_rotation_curve.png,ok,
UGC00128,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC00128_normalized.csv,structural,12899.957775190649,1731.5428633858112,1731.5428633858112,False,True,237128.2146468034,18.382092312181918,148.5613000584862,147.2859645782757,0.8964919990184446,0.8868303267025361,0.9140840500488334,22,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,52.60843120575572,50.398423732337434,0.40826564617888916,0.42385784760272205,66358.30253192785,3159.9191681870407,22,22,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\UGC00128_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\UGC00128_rotation_curve.png,ok,
UGC00191,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC00191_normalized.csv,structural,4259.734029729919,1360.995214652501,1360.995214652501,False,True,14267.450766372142,3.349375962629466,771.8001612903225,608.3984930448789,0.5952137882546179,0.6480069540453878,0.610043346604564,9,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,15.75517575745992,12.801434005412048,0.1877293871177571,0.1871472039388733,2385.6497160050917,298.20621450063646,9,9,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\UGC00191_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\UGC00191_rotation_curve.png,ok,
UGC00634,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC00634_normalized.csv,structural,8808.939396369484,1629.9359397515425,1629.9359397515425,False,True,24567.157237131774,2.7888893465718336,250.42917462380393,244.05830165626531,0.8182186981179218,0.8555398568684606,0.8349984051737515,4,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,36.68539503898045,34.323486985110286,0.3435225653749321,0.3765265918369756,2789.997721879215,929.999240626405,4,4,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\UGC00634_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\UGC00634_rotation_curve.png,ok,
UGC00731,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC00731_normalized.csv,structural,2705.742747755827,1149.974783065308,1149.974783065308,False,True,39494.772003183025,14.59664708921069,111.98871959015825,113.72874023889182,1.0828840531990533,1.098729733451954,1.102899477483846,12,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,20.15829623995213,18.79978061144514,0.29705764689741204,0.33413179314065666,638.2135680913141,58.01941528102855,12,12,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\UGC00731_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\UGC00731_rotation_curve.png,ok,
