r_kpc,v_obs_kms,v_vis_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,h_kpc,segment_index,Dw_i,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,alpha_geom_i,alpha_mass_i,weight_geom_i,weight_mass_i,mass_bar_segment_msun,mass_norm_i,alpha_relax_i,neighbor_gradient_i,ell_info_kpc,c_info_gal,tau_struct_gal,mean_dw_pert,mean_sigma,mean_beta,r_scale,dw_internal,dw_external,observer_gap,observer_factor,factor_dw,factor_sigma,factor_rscale,factor_beta,gamma_raw,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_kms,rotation_residual_topo_kms,rotation_residual_vis_only_kms
11.82,304.0,222.8105006502162,10.4,NGC5985,-9.2,214.14,60.86,7818.612521150592,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,0.35,2,2.3099119116580615,0.11632782151278342,0.9502474138835606,0.08948913984200937,0.08503682370553371,0.4729209447040583,700764.5775228359,2.023206398206766,2.334393520936823,0.03174603174603175,0.3717795765854027,112413323015.78105,0.769284068748552,0.06458714834923684,0.030856186077661375,4.4799999999999995,1.0,2.0,0.3321769517368812,0.06258823112136298,0.9477966809168443,2.283189162646466,2.3744990600072984,2.332176951736881,0.04232210827041749,1.1072083104289745,11.072565057929374,6.258823112236299,0.9132756650589865,1.0,700764.5775228359,2372.060361265284,167.44477737497715,278.7153972606387,25.284602739361276,81.1894993497838
13.39,305.0,227.93530244347846,10.1,NGC5985,13.39,220.24,57.18,6947.348767737117,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,0.35,3,2.3935536866631786,0.04390639663450169,0.9828305980882578,0.04390639663450169,0.04315255006418756,0.33293102498318083,700764.5775228359,2.0130977393844476,2.4102090439549304,0.021888680425265792,0.5,189952191648.14297,1.0,0.019054626655880202,0.009756977029889265,4.4799999999999995,1.0,2.0,0.3321769517368812,0.06258823112136298,0.9477966809168443,2.283189162646466,2.3744990600072984,2.332176951736881,0.04232210827041749,1.1072083104289745,11.072565057929374,6.258823112236299,0.9132756650589865,1.0,700764.5775228359,1301.2635195113642,131.999691386977,263.3978371708036,41.6021628291964,77.06469755652154
14.1,300.0,229.88370298914188,8.78,NGC5985,17.64,222.33,55.72,6382.978723404255,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,0.35,3,2.3935536866631786,0.04390639663450169,0.9828305980882578,0.04390639663450169,0.04315255006418756,0.33293102498318083,700764.5775228359,2.0130977393844476,2.4102090439549304,0.021888680425265792,0.5,189952191648.14297,1.0,0.019054626655880202,0.009756977029889265,4.4799999999999995,1.0,2.0,0.3321769517368812,0.06258823112136298,0.9477966809168443,2.283189162646466,2.3744990600072984,2.332176951736881,0.04232210827041749,1.1072083104289745,11.072565057929374,6.258823112236299,0.9132756650589865,1.0,700764.5775228359,1173.513752158259,128.63337010834883,263.425626705967,36.57437329403302,70.11629701085812
14.93,295.0,229.79410566853105,9.72,NGC5985,21.66,222.27,54.15,5828.86805090422,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,0.35,3,2.3935536866631786,0.04390639663450169,0.9828305980882578,0.04390639663450169,0.04315255006418756,0.33293102498318083,700764.5775228359,2.0130977393844476,2.4102090439549304,0.021888680425265792,0.5,189952191648.14297,1.0,0.019054626655880202,0.009756977029889265,4.4799999999999995,1.0,2.0,0.3321769517368812,0.06258823112136298,0.9477966809168443,2.283189162646466,2.3744990600072984,2.332176951736881,0.04232210827041749,1.1072083104289745,11.072565057929374,6.258823112236299,0.9132756650589865,1.0,700764.5775228359,1046.662810313203,125.00670285219157,261.5951199047416,33.40488009525842,65.20589433146895
15.64,294.0,228.80087434273497,5.32,NGC5985,24.38,221.26,52.91,5526.598465473146,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,0.35,3,2.3935536866631786,0.04390639663450169,0.9828305980882578,0.04390639663450169,0.04315255006418756,0.33293102498318083,700764.5775228359,2.0130977393844476,2.4102090439549304,0.021888680425265792,0.5,189952191648.14297,1.0,0.019054626655880202,0.009756977029889265,4.4799999999999995,1.0,2.0,0.3321769517368812,0.06258823112136298,0.9477966809168443,2.283189162646466,2.3744990600072984,2.332176951736881,0.04232210827041749,1.1072083104289745,11.072565057929374,6.258823112236299,0.9132756650589865,1.0,700764.5775228359,953.7903216659666,122.13631986782522,259.3590575454339,34.64094245456607,65.19912565726503
16.35,290.0,228.586548379383,5.32,NGC5985,26.24,221.1,51.75,5143.730886850152,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,0.35,3,2.3935536866631786,0.04390639663450169,0.9828305980882578,0.04390639663450169,0.04315255006418756,0.33293102498318083,700764.5775228359,2.0130977393844476,2.4102090439549304,0.021888680425265792,0.5,189952191648.14297,1.0,0.019054626655880202,0.009756977029889265,4.4799999999999995,1.0,2.0,0.3321769517368812,0.06258823112136298,0.9477966809168443,2.283189162646466,2.3744990600072984,2.332176951736881,0.04232210827041749,1.1072083104289745,11.072565057929374,6.258823112236299,0.9132756650589865,1.0,700764.5775228359,872.7520843422585,119.45499813317117,257.91724773460953,32.08275226539047,61.413451620616996
17.18,291.0,228.39280023678504,4.03,NGC5985,27.98,220.98,50.48,4929.045401629802,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,0.35,3,2.3935536866631786,0.04390639663450169,0.9828305980882578,0.04390639663450169,0.04315255006418756,0.33293102498318083,700764.5775228359,2.0130977393844476,2.4102090439549304,0.021888680425265792,0.5,189952191648.14297,1.0,0.019054626655880202,0.009756977029889265,4.4799999999999995,1.0,2.0,0.3321769517368812,0.06258823112136298,0.9477966809168443,2.283189162646466,2.3744990600072984,2.332176951736881,0.04232210827041749,1.1072083104289745,11.072565057929374,6.258823112236299,0.9132756650589865,1.0,700764.5775228359,790.4603488454895,116.53372384492614,256.4047191320111,34.59528086798889,62.607199763214965
18.72,287.0,222.76641802569793,3.61,NGC5985,31.57,215.15,48.36,4400.053418803419,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,0.35,4,2.397724704927065,0.0026213625676554386,0.9771770113413843,0.0028670646109420304,0.002801629627842982,0.12104680936818897,700764.5775228359,2.0087637273833354,2.409643600281187,0.016690510252742013,0.54467775668196,227229693128.4864,1.0937306598935488,0.02322564491976653,0.0006898322546461679,4.4799999999999995,1.0,2.0,0.3321769517368812,0.06258823112136298,0.9477966809168443,2.283189162646466,2.3744990600072984,2.332176951736881,0.04232210827041749,1.1072083104289745,11.072565057929374,6.258823112236299,0.9132756650589865,1.0,700764.5775228359,242.05485536797968,67.31468556331953,232.71472641946957,54.28527358053043,64.23358197430207
19.44,294.0,220.14586914134907,3.35,NGC5985,33.2,212.39,47.46,4446.296296296296,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,0.35,4,2.397724704927065,0.0026213625676554386,0.9771770113413843,0.0028670646109420304,0.002801629627842982,0.12104680936818897,700764.5775228359,2.0087637273833354,2.409643600281187,0.016690510252742013,0.54467775668196,227229693128.4864,1.0937306598935488,0.02322564491976653,0.0006898322546461679,4.4799999999999995,1.0,2.0,0.3321769517368812,0.06258823112136298,0.9477966809168443,2.283189162646466,2.3744990600072984,2.332176951736881,0.04232210827041749,1.1072083104289745,11.072565057929374,6.258823112236299,0.9132756650589865,1.0,700764.5775228359,224.4569029201018,66.05635618747661,229.84265464175002,64.15734535824998,73.85413085865093
20.26,290.0,218.41150564931326,3.75,NGC5985,35.16,210.49,46.49,4151.0365251727535,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,0.35,4,2.397724704927065,0.0026213625676554386,0.9771770113413843,0.0028670646109420304,0.002801629627842982,0.12104680936818897,700764.5775228359,2.0087637273833354,2.409643600281187,0.016690510252742013,0.54467775668196,227229693128.4864,1.0937306598935488,0.02322564491976653,0.0006898322546461679,4.4799999999999995,1.0,2.0,0.3321769517368812,0.06258823112136298,0.9477966809168443,2.283189162646466,2.3744990600072984,2.332176951736881,0.04232210827041749,1.1072083104289745,11.072565057929374,6.258823112236299,0.9132756650589865,1.0,700764.5775228359,206.65532730813877,64.70577200886248,227.79469425617202,62.20530574382798,71.58849435068674
20.98,288.0,216.8708486634384,3.04,NGC5985,37.01,208.75,45.68,3953.4795042898,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,0.35,4,2.397724704927065,0.0026213625676554386,0.9771770113413843,0.0028670646109420304,0.002801629627842982,0.12104680936818897,700764.5775228359,2.0087637273833354,2.409643600281187,0.016690510252742013,0.54467775668196,227229693128.4864,1.0937306598935488,0.02322564491976653,0.0006898322546461679,4.4799999999999995,1.0,2.0,0.3321769517368812,0.06258823112136298,0.9477966809168443,2.283189162646466,2.3744990600072984,2.332176951736881,0.04232210827041749,1.1072083104289745,11.072565057929374,6.258823112236299,0.9132756650589865,1.0,700764.5775228359,192.71455639213838,63.58577980261831,226.00025750672734,61.99974249327266,71.12915133656159
