TrackName,Imp,On,Name,TrackRefs,TrackRefsLatex,Notes,from-Members,width_phi2,width_phi2_Ref,width_pm_phi1_cosphi2,width_pm_phi1_cosphi2_Ref,width_pm_phi2,width_pm_phi2_Ref,total_v_sigma,total_v_sigma_Ref,Lv_stream,L_Ref,width_comment,length,ra_o,dec_o,distance_o,ra_f,dec_f,distance_f,ra_mid,dec_mid,distance_mid,ra_pole,dec_pole,InfoFlags,has_empirical_track,has_D,has_pm,has_vrad,DiscoveryRefs,ID,InfoFlags_raw,InfoFlags_str,has_empirical_track_from_flag,has_D_from_flag,has_pm_from_flag,has_vrad_from_flag
New-25-I24,st,True,New-25,ibata2024,Ibata2024,-,1,1.04,from-Members,0.61,from-Members,0.31,from-Members,-1.0,from-Members,0.0,--------,apparent,23.121531014670627,329.8233938665876,-18.924732177287915,1.0000000000000049,341.12071674769425,-39.738754389858165,1.000000000000021,334.33063691844114,-29.740527886553835,1.000000000000003,47.64269348088572,26.663970666749734,1111,1,1,1,1,Ibata2024,96,1111,1111,1,1,1,1
New-26-I24,st,True,New-26,ibata2024,Ibata2024,-,1,0.39,from-Members,0.3,from-Members,0.24,from-Members,-1.0,from-Members,0.0,--------,apparent,8.489138890839747,337.38455815096773,28.48802565458732,1.000000000000001,346.4011393900556,31.79174756558914,0.9999999999999986,341.6904078371278,30.4327828090177,0.9999999999999996,206.78090400883372,50.20983051540399,1111,1,1,1,1,Ibata2024,97,1111,1111,1,1,1,1
New-27-I24,st,True,New-27,ibata2024,Ibata2024,-,1,0.41,from-Members,0.35,from-Members,0.21,from-Members,-1.0,from-Members,0.0,--------,apparent,11.818001188520627,339.67047356007635,-58.01398533672078,0.9999999999999954,343.58314777675685,-46.55264921314616,1.0000000000000078,342.5252541848947,-52.404237230200245,1.000000000000001,264.33257682422146,8.86676411070342,1111,1,1,1,1,Ibata2024,98,1111,1111,1,1,1,1
New-3-I24,st,True,New-3,ibata2024,Ibata2024,-,1,3.36,from-Members,2.08,from-Members,2.39,from-Members,-1.0,from-Members,0.0,--------,apparent,70.95990928872709,63.30137672904908,-21.951726243047187,1.0000000000000004,130.8860299354506,3.813985896084009,0.9999999999999996,99.19198376203845,-12.543059554291236,0.9999999999999996,37.47527202680368,64.82904332091756,1111,1,1,1,1,Ibata2024,99,1111,1111,1,1,1,1
New-4-I24,st,True,New-4,ibata2024,Ibata2024,-,1,0.15,from-Members,0.13,from-Members,0.11,from-Members,-1.0,from-Members,0.0,--------,apparent,16.171324099772498,82.87126509054012,-40.12102750855846,1.000000000000001,100.240329634314,-32.011637492915106,1.0000000000000009,91.98481994392073,-36.3490696675365,1.0000000000000002,47.376194892249,44.051340665605615,1111,1,1,1,1,Ibata2024,100,1111,1111,1,1,1,1
New-5-I24,st,True,New-5,ibata2024,Ibata2024,-,1,3.76,from-Members,5.58,from-Members,4.24,from-Members,-1.0,from-Members,0.0,--------,apparent,99.07925480402211,52.24642794854734,-2.907488415755529,0.9999999999999996,150.83871771718637,-4.432728773279311,0.9999999999999992,101.41167731474437,-0.3003154690163837,1.0,14.880162069390767,86.66464607690315,1111,1,1,1,1,Ibata2024,101,1111,1111,1,1,1,1
New-6-I24,st,True,New-6,ibata2024,Ibata2024,-,1,3.74,from-Members,1.21,from-Members,1.06,from-Members,-1.0,from-Members,0.0,--------,apparent,80.19899765223556,29.684925284298327,40.82769845764294,1.0000000000000009,173.89717630468976,54.181129929647255,0.9999999999999988,78.6967084436919,74.00347972169561,1.0000000000000009,287.7044145837782,14.13426451868822,1111,1,1,1,1,Ibata2024,102,1111,1111,1,1,1,1
New-7-I24,st,True,New-7,ibata2024,Ibata2024,-,1,1.02,from-Members,0.76,from-Members,0.68,from-Members,-1.0,from-Members,0.0,--------,apparent,25.612963820067154,128.68135579616336,23.0271030775324,1.0000000000000082,156.43371383422578,22.309531930612064,1.0000000000000222,142.60174481813806,23.8146021635916,1.0000000000000049,320.9716896638998,66.18166362810959,1111,1,1,1,1,Ibata2024,103,1111,1111,1,1,1,1
New-8-I24,st,True,New-8,ibata2024,Ibata2024,-,1,0.99,from-Members,0.82,from-Members,2.09,from-Members,-1.0,from-Members,0.0,--------,apparent,5.033905283344421,142.8958050786798,37.63835480252504,0.9999999999999996,143.98674414770113,32.981618074706816,0.9999999999999988,142.57410249288034,35.14919096505114,0.9999999999999996,240.5967734387743,10.17458528147202,1010,1,0,1,0,Ibata2024,104,1010,1010,1,0,1,0
New-9-I24,st,True,New-9,ibata2024,Ibata2024,-,1,0.77,from-Members,0.19,from-Members,0.2,from-Members,-1.0,from-Members,0.0,--------,apparent,8.891591708355428,140.89932804351838,32.281555487363065,1.0000000000000009,148.71109695382486,29.731783071833977,1.0000000000000004,143.83978422547324,29.77987409224868,1.0,271.25060278317426,45.14961063644875,1111,1,1,1,1,Ibata2024,105,1111,1111,1,1,1,1
OmegaCen-I21,st,True,OmegaCen-Fimbulthul,ibata2021,Ibata2021,GC,0,2.4,visual,-9.0,-----------,-9.0,------------,-9.0,-----------,0.0,--------,apparent,43.37243029282956,198.6525584988662,-52.90506927131813,5.104994335230475,213.22073229157365,-19.252219942306933,2.929170143558584,195.79789049989236,-30.84616941026164,5.299424638228934,124.24158024210668,27.917444353584248,1110,1,1,1,0,"Ibata2019_OCen,Ibata2019",106,1110,1110,1,1,1,0
OmegaCen-S20,st,False,OmegaCen-Fimbulthul,sollima2020,"Sollima2020,Harris1996",GC,0,-9.0,------------,-9.0,-----------,-9.0,------------,-9.0,-----------,0.0,--------,apparent,8.582513952523566,196.08535590402428,-45.18061546831236,5.425999999999993,207.42182613355007,-48.66831731473616,5.4260000000000215,201.60132726350767,-47.59256706195086,5.426000000000001,239.36657728755816,35.838904087964174,1000,1,0,0,0,"Ibata2019_OCen,Ibata2019",,1000,1000,1,0,0,0
Ophiuchus-B14,po,False,Ophiuchus,bernard2014,Bernard2014,-,0,0.05,Bernard2014,-9.0,-----------,-9.0,------------,-9.0,-----------,1400000.0,--------,apparent,2.4000000000000443,240.5765362311171,-7.164009145206815,9.500000000000014,242.9520704062466,-6.717593725485664,9.5,241.7648666980756,-6.9422785564189775,9.499999999999996,184.3200000000004,77.25000000000014,0,0,0,0,0,Bernard2014,,0,0000,0,0,0,0
Ophiuchus-C20,st,True,Ophiuchus,caldwell2020,Caldwell2020,-,1,0.26,from-Members,1.23,from-Members,0.73,from-Members,-1.0,from-Members,0.0,--------,apparent,6.775363363257197,240.96264313743183,-7.154537220913213,8.333333333333336,247.610298324371,-7.293350835305918,8.333333333333337,244.3308509192828,-6.906653405338691,8.333333333333334,292.7084340496077,79.6456466231787,1010,1,0,1,0,Bernard2014,107,1010,1010,1,0,1,0
Ophiuchus-I24,st,False,Ophiuchus,ibata2024,Ibata2024,-,1,0.54,from-Members,0.82,from-Members,0.5,from-Members,-1.0,from-Members,0.0,--------,apparent,11.736631086268034,237.68739899819155,-11.436316705327458,1.0000000000000044,247.2805571199092,-7.754935033514235,0.9999999999999992,241.92640543449417,-7.087132164264571,0.9999999999999992,180.75422305091735,75.47216509863472,1111,1,1,1,1,Bernard2014,,1111,1111,1,1,1,1
Orinoco-G17,st,True,Orinoco,grillmair2017,Grillmair2017_south,-,0,0.3,Riley2020,-9.0,-----------,-9.0,------------,-9.0,-----------,0.0,--------,apparent,21.404231257996667,0.0044166760682017,-25.48961733302363,20.6,22.702443827354333,-28.381482053469632,20.599999999999987,11.453775262983225,-24.605848509490578,20.599999999999984,21.911005499232516,65.01896536693799,1000,1,0,0,0,Grillmair2017_south,108,1000,1000,1,0,0,0
Orphan-I21,st,False,Orphan-Chenab,ibata2021,Ibata2021,-,1,0.56,from-Members,0.26,from-Members,0.31,from-Members,-1.0,from-Members,0.0,--------,apparent,86.70226747006457,145.45077155586768,40.040900462694445,30.400125411268053,177.15930202236373,-41.65285957024641,14.50748184794074,161.49745906641306,-0.702758441540075,17.911366548635478,251.23383677246423,20.465504921507414,1111,1,1,1,1,"Grillmair2006_orphan,Shipp2018,Koposov2019",,1111,1111,1,1,1,1
Orphan-K19,st,False,Orphan-Chenab,koposov2019,Koposov2019,-,1,0.8,Koposov2019,0.25,Koposov2019,0.21,Koposov2019,-1.0,Koposov2019,0.0,--------,apparent,230.56220924529336,341.0156641886675,-13.65156053536124,100.0,136.43646241587064,60.34180806733135,55.40995670472128,192.6716246144237,-62.39794169173357,17.789047159780747,72.00000020388755,-14.000000323506924,1111,1,1,1,1,"Grillmair2006_orphan,Shipp2018,Koposov2019",,1111,1111,1,1,1,1
Orphan-K23,st,True,Orphan-Chenab,koposov2023,Koposov2023,-,0,0.0,from-Members,0.0,from-Members,0.0,from-Members,-1.0,from-Members,0.0,--------,apparent,181.47727691356184,327.8348830865742,-50.988110443386326,36.50220341374119,141.2912470809373,50.522385414244624,52.72180354896901,193.09151244025975,-62.26837343039747,17.87283010307017,72.00000020388755,-14.000000323506924,1111,1,1,1,1,"Grillmair2006_orphan,Shipp2018,Koposov2019",109,1111,1111,1,1,1,1
PS1-A-B16,po,True,PS1-A,bernard2016,Bernard2016,-,0,0.2,Riley2020,-9.0,-----------,-9.0,------------,-9.0,-----------,0.0,--------,apparent,4.900000000000009,28.38512389565407,-6.497929446580389,7.900000000000022,30.13004449700625,-1.9171780841607824,7.90000000000001,29.260151536777887,-4.2080398604136375,7.899999999999988,300.85600000000005,20.73199999999993,0,0,0,0,0,Bernard2016,110,0,0000,0,0,0,0
PS1-B-B16,po,True,PS1-B,bernard2016,Bernard2016,-,0,0.2,Riley2020,-9.0,-----------,-9.0,------------,-9.0,-----------,0.0,--------,apparent,9.899999999999942,145.56020712784172,-15.270859082680628,14.500000000000004,151.1067395147385,-6.997316380691522,14.50000000000007,148.37298019764484,-11.146813688759178,14.49999999999998,65.60300000000016,32.56700000000082,0,0,0,0,0,Bernard2016,111,0,0000,0,0,0,0
PS1-C-B16,po,True,PS1-C,bernard2016,Bernard2016,-,0,0.1,Riley2020,-9.0,-----------,-9.0,------------,-9.0,-----------,0.0,--------,apparent,7.9000000000001105,330.2156364472797,11.71171899023193,17.399999999999608,334.9342779172461,18.165515853174277,17.40000000000032,332.5394478436544,14.950721442221912,17.400000000000013,232.2269999999998,33.838000000000314,0,0,0,0,0,Bernard2016,112,0,0000,0,0,0,0
PS1-D-B16,po,True,PS1-D,bernard2016,Bernard2016,-,0,0.4,Riley2020,-9.0,-----------,-9.0,------------,-9.0,-----------,0.0,--------,apparent,44.899999999999984,138.6626379764259,-21.599120509970525,22.899999999999924,140.70097966798454,23.256988829580227,22.900000000000013,139.6757218623855,0.8290652951940143,22.899999999999963,49.63999999999999,2.4669999999992727,0,0,0,0,0,Bernard2016,113,0,0000,0,0,0,0
PS1-E-B16,po,True,PS1-E,bernard2016,Bernard2016,-,0,0.3,Riley2020,-9.0,-----------,-9.0,------------,-9.0,-----------,0.0,--------,apparent,24.899999999999977,160.12229900840117,46.15320632803631,12.59999999999998,192.98532176432207,62.91292655806812,12.599999999999982,173.06426571380484,55.60463029873742,12.599999999999987,42.52600000000006,23.987000000000005,0,0,0,0,0,Bernard2016,114,0,0000,0,0,0,0
Pal13-S20,ep,True,Pal13,shipp2020,Shipp2020,GC,0,0.25,Shipp2020,-9.0,-----------,-9.0,------------,-9.0,-----------,0.0,--------,apparent,10.922575773583333,344.3,8.9,23.6,350.2,18.2,23.6,347.19212224755984,13.567309067984072,23.6,248.98470572695595,30.60701163554213,0,0,0,0,0,Shipp2018,115,0,0000,0,0,0,0
Pal15-M17,st,True,Pal15,myeong2017,"Myeong2017,Harris1996",GC,0,0.1,visual,-9.0,-----------,-9.0,------------,-9.0,-----------,0.0,--------,apparent,1.4691656853240156,255.34633485050725,-1.465931077106162,38.39999999999997,254.7683225240729,-0.1233210548375234,38.39999999999996,255.1161109109237,-0.7693149571294066,38.400000000000006,164.7523322450611,-23.287647382581127,1000,1,0,0,0,Myeong2017,116,1000,1000,1,0,0,0
Pal5-I24,st,False,Pal5,ibata2024,Ibata2024,-,1,0.3,from-Members,0.15,from-Members,0.16,from-Members,-1.0,from-Members,0.0,--------,apparent,32.59631131370911,220.98008280733637,-10.64426771458584,1.0000000000000016,245.89465019770668,9.279576254116762,1.0,231.7956214155731,1.7675485937650193,0.9999999999999998,139.15079555577654,56.28496339844274,1111,1,1,1,1,Odenkirchen2001,,1111,1111,1,1,1,1
Pal5-I21,st,False,Pal5,ibata2021,Ibata2021,GC,1,0.41,from-Members,0.48,from-Members,0.27,from-Members,-1.0,from-Members,0.0,--------,apparent,22.344661360218595,223.09446153773624,-7.48347614489832,17.813346538952818,240.1659773257782,6.085955568755689,20.37316506614141,230.43181872061908,1.0412800052684168,22.358774187210763,138.92980873362688,55.41679995077607,1111,1,1,1,1,Odenkirchen2001,,1111,1111,1,1,1,1
Pal5-PW19,st,True,Pal5,pricewhelan2019,"PriceWhelan2019_pal5,Bonaca2020",GC,1,-9.0,from-Members,-9.0,from-Members,-9.0,from-Members,-9.0,from-Members,0.0,--------,apparent,21.389020171273017,242.09382462115624,6.883094642923846,22.023408282052685,224.65738998670705,-4.800515070822196,19.08823393707333,229.00594480229785,-0.1057935490455176,20.537973603990853,319.20527302462244,-56.48977919831249,1110,1,1,1,0,Odenkirchen2001,117,1110,1110,1,1,1,0
Pal5-S20,st,False,Pal5,starkman2020,Starkman2020,GC,0,0.3,Riley2020,-9.0,-----------,-9.0,------------,-9.0,-----------,0.0,--------,apparent,27.22998748892829,240.3121812410191,5.230912164723605,22.50000000000001,220.62789417340835,-11.980544528948892,22.50000000000001,229.01315826015508,-0.2107518413265716,22.5,319.27,-48.31,1000,1,0,0,0,Odenkirchen2001,,1000,1000,1,0,0,0
Palca-S18,ep,True,Palca,shipp2018,Shipp2018,-,0,0.8,Riley2020,-9.0,-----------,-9.0,------------,-9.0,-----------,0.0,--------,apparent,57.32149446916476,30.3,-53.7,36.3,16.2,2.4,36.3,21.43762576278167,-25.808843040403925,36.3,286.61727122629986,-9.857282983648703,0,0,0,0,0,Shipp2018,118,0,0000,0,0,0,0
Parallel-W18,st,True,Parallel,weiss2018,Weiss2018,-,0,-9.0,------------,-9.0,-----------,-9.0,------------,-9.0,-----------,0.0,--------,apparent,37.66567207270825,192.7993800512803,0.0283139919643088,14.799999999999986,156.19547562183433,8.747098462673744,16.499999999999986,174.53893668289118,4.142650941436656,14.270170984862602,112.95078977971116,-81.34001056390099,1100,1,1,0,0,Sohn2016,119,1100,1100,1,1,0,0
Pegasus-P19,st,True,Pegasus,perottoni2019,Perottoni2019,-,0,0.2,Riley2020,-9.0,-----------,-9.0,------------,-9.0,-----------,0.0,--------,apparent,8.5779131694392,328.3440426147909,20.87641926893184,17.99999999999941,333.37118023476995,28.13382906946983,17.999999999999368,330.7104673347679,24.568401983877244,17.999999999999964,226.1019120870138,28.887210279924272,1000,1,0,0,0,Perottoni2019,120,1000,1000,1,0,0,0
Perpendicular-W18,st,True,Perpendicular,weiss2018,Weiss2018,-,0,-9.0,------------,-9.0,-----------,-9.0,------------,-9.0,-----------,0.0,--------,apparent,21.29543289192216,186.0140981731754,7.473164850750778,15.099999999999984,184.31425402103116,27.496104855693584,15.599999999999984,183.40491521558508,16.663766422108868,15.292177737604058,101.4850383333274,-25.138982260001463,1100,1,1,0,0,Weiss2018,121,1100,1100,1,1,0,0
Phlegethon-I21,st,True,Phlegethon,ibata2021,Ibata2021,-,1,1.21,from-Members,1.15,from-Members,0.46,from-Members,-1.0,from-Members,0.0,--------,apparent,63.570210240912,313.72785911748633,-48.513263911650846,3.48287045445132,325.4999430249762,13.98559955866881,4.102968069303315,323.061990197237,-17.63665568154018,3.2369868481439785,235.07732537552184,6.349360674688271,1111,1,1,1,1,Ibata2019,122,1111,1111,1,1,1,1
Phlegethon-I24,st,False,Phlegethon,ibata2024,Ibata2024,-,1,1.54,from-Members,1.16,from-Members,0.52,from-Members,-1.0,from-Members,0.0,--------,apparent,77.96134296217355,306.9635873891518,-57.25027745345509,1.0,324.5432690722632,18.71075236363468,1.000000000000001,322.94029348217504,-20.22844945984623,1.0000000000000002,236.179808223855,8.751105517433931,1111,1,1,1,1,Ibata2019,,1111,1111,1,1,1,1
Phoenix-I24,st,False,Phoenix,ibata2024,Ibata2024,-,1,0.28,from-Members,0.24,from-Members,0.18,from-Members,-1.0,from-Members,0.0,--------,apparent,17.870075508711068,20.381062904648125,-54.68459606099257,0.9999999999999994,29.081047083934987,-37.86044910781344,1.0000000000000036,26.07157290758402,-46.50307286778186,1.0,309.1914715855167,12.156794208708812,1111,1,1,1,1,Balbinot2016,,1111,1111,1,1,1,1
Phoenix-S19,st,True,Phoenix,shipp2019,"Shipp2019,Balbinot2016",-,1,0.08,from-Members,0.06,from-Members,0.05,from-Members,-1.0,from-Members,0.0,--------,apparent,11.768596631499795,19.79559882555624,-55.13802616922251,17.499999999999982,27.0245918701939,-44.33738808390245,17.499999999999996,24.685939149064872,-49.10913000077328,17.499999999999986,311.1767397556112,14.000097292097191,1011,1,0,1,1,Balbinot2016,123,1011,1011,1,0,1,1
Ravi-S18,ep,True,Ravi,shipp2018,"Shipp2018,Shipp2019",-,0,0.7,Riley2020,-9.0,-----------,-9.0,------------,-9.0,-----------,0.0,--------,apparent,16.564008074517012,334.8,-44.1,22.9,344.0,-59.7,22.9,338.5946980389384,-51.986978638704784,22.9,53.19858956800089,11.72368559068311,20,0,0,2,0,"Shipp2018,Mateu2018",124,20,0020,0,0,,0
SGP-S-I24,st,False,SGP-S,ibata2024,Ibata2024,-,1,0.66,from-Members,0.24,from-Members,0.42,from-Members,-1.0,from-Members,0.0,--------,apparent,28.65457460970559,5.724137882012728,-21.777191146460755,1.0000000000000009,9.52937586248388,-50.15427459731599,1.0000000000000004,7.264992026491255,-35.98238294450623,1.0,90.25120051540158,9.563703128798824,1010,1,0,1,0,Yang2022,,1010,1010,1,0,1,0
SGP-S-Y22,st,True,SGP-S,yang2022,Yang2022,-,0,0.6,Yang2022,-9.0,-----------,-9.0,------------,-9.0,-----------,0.0,--------,apparent,58.29896554720968,10.982835227392664,-60.99999999999996,9.499999999999934,3.4479191334608874,-2.9999999999999973,9.50000000000007,6.611723603932592,-31.995396561342996,9.500000000000002,273.7983520920192,-4.4919151164081805,1020,1,0,2,0,Yang2022,125,1020,1020,1,0,,0
Sagittarius-A20,st,True,Sagittarius,antoja2020,"Antoja2020,Ramos2020",-,0,6.0,from-Members,0.65,from-Members,0.53,from-Members,0.84,from-Members,0.0,--------,apparent,279.99999999999994,62.81863612494436,16.006257900744973,37.31490637045281,149.79425600699756,27.84780861065656,19.412007188945413,284.0387675133207,-29.004083526161665,28.82224909492724,123.647401379801,-59.52178064589869,1110,1,1,1,0,"Mateo1996,Mateo1998,Ibata2001,Majewski2003",126,1110,1110,1,1,1,0
Sangarius-G17,po,True,Sangarius,grillmair2017,Grillmair2017,-,0,0.4,Riley2020,-9.0,-----------,-9.0,------------,-9.0,-----------,0.0,--------,apparent,50.09999999999993,134.0376408647587,-17.601067656625567,20.99999999999969,131.54665273434023,32.44213879614142,21.000000000000306,132.86787543751376,7.422263201589082,20.999999999999964,43.20839190483637,-2.612052588510546,0,0,0,0,0,Grillmair2017,127,0,0000,0,0,0,0
Scamander-G17,po,True,Scamander,grillmair2017,Grillmair2017,-,0,0.4,Riley2020,-9.0,-----------,-9.0,------------,-9.0,-----------,0.0,--------,apparent,65.19999999999993,151.6280627496477,-20.45583238073772,20.99999999999975,143.56740157551886,44.32548860855749,21.000000000000163,148.1390357362219,11.96304625416393,20.99999999999998,59.40283764164139,-5.942747868605295,0,0,0,0,0,Grillmair2017,128,0,0000,0,0,0,0
Slidr-I21,st,True,Slidr,ibata2021,Ibata2021,-,1,1.71,from-Members,0.89,from-Members,0.53,from-Members,-1.0,from-Members,0.0,--------,apparent,34.22172733878264,149.21709664322552,17.5664260877872,2.4370000554826623,178.85610064818016,1.953845985323819,3.924506262258582,163.8494842361686,8.051545764303334,3.0738002423227657,284.17458889326844,74.12874419822417,1111,1,1,1,1,Ibata2019,129,1111,1111,1,1,1,1
Slidr-I24,st,False,Slidr,ibata2024,Ibata2024,-,1,2.17,from-Members,1.14,from-Members,0.71,from-Members,-1.0,from-Members,0.0,--------,apparent,37.07849366093539,144.9731316510972,18.7948519859552,1.0000000000000042,178.31964257069345,1.8390170724559307,1.0000000000000009,161.51192489218312,9.38464175337892,0.9999999999999998,272.9323740382809,65.47395166206185,1111,1,1,1,1,Ibata2019,,1111,1111,1,1,1,1
Spectre-C22,st,True,Spectre,chandra2022,Chandra2022,-,1,0.46,from-Members,0.15,from-Members,0.11,from-Members,-1.0,from-Members,0.0,--------,apparent,7.555207640869236,218.595636046188,43.39611401055606,12.5,211.63721090534523,37.98105835469384,12.499999999999996,217.5794595307009,42.68478197822737,12.5,269.76,-33.55,1011,1,0,1,1,Chandra2022,130,1011,1011,1,0,1,1
Styx-G09,ep,True,Styx,grillmair2009,Grillmair2009,-,0,1.4,Riley2020,-9.0,-----------,-9.0,------------,-9.0,-----------,0.0,--------,apparent,60.44077026680429,194.0,20.0,45.0,259.0,21.0,45.0,226.38090174309508,23.90818927653936,45.0,48.89108755175238,66.07142508780933,0,0,0,0,0,Grillmair2009,131,0,0000,0,0,0,0
Svol-I21,st,True,Svol,ibata2021,Ibata2021,-,1,1.05,from-Members,0.78,from-Members,0.62,from-Members,-1.0,from-Members,0.0,--------,apparent,34.65721288572645,220.60684478720336,27.753963426772536,8.913185745574193,258.0158581419931,21.449397858440687,6.259979746674575,240.0748921799983,26.62589617180181,7.079076468563891,25.49036558548216,58.67990307326343,1111,1,1,1,1,Ibata2019,132,1111,1111,1,1,1,1
Svol-I24,st,False,Svol,ibata2024,Ibata2024,-,1,0.67,from-Members,0.58,from-Members,0.4,from-Members,-1.0,from-Members,0.0,--------,apparent,58.69179443968983,208.34920292172495,27.662470160442812,0.9999999999999982,268.59833075230324,12.031376079251183,1.0,241.19712040596676,25.892102653698647,0.9999999999999998,26.123377492031302,59.32888163750213,1111,1,1,1,1,Ibata2019,,1111,1111,1,1,1,1
Sylgr-I21,st,True,Sylgr,ibata2021,Ibata2021,-,1,1.16,from-Members,1.23,from-Members,0.45,from-Members,-1.0,from-Members,0.0,--------,apparent,26.099387404098263,165.30319141426477,-11.61236088017863,2.4107524852223685,188.14821114581096,0.3686805136820188,5.79527141517355,175.9292911746929,-3.867887949533389,3.312924315356609,93.79858380504022,63.816904584756905,1111,1,1,1,1,Ibata2019,133,1111,1111,1,1,1,1
Sylgr-I24,st,False,Sylgr,ibata2024,Ibata2024,-,1,1.3,from-Members,1.31,from-Members,0.62,from-Members,-1.0,from-Members,0.0,--------,apparent,30.494025244203595,163.59477769384478,-14.056084317312902,0.9999999999999988,188.92902883606843,2.302008993160429,1.000000000000001,175.35906440500486,-4.025608061259155,0.9999999999999996,92.83683077962505,61.50891561424626,1111,1,1,1,1,Ibata2019,,1111,1111,1,1,1,1
Tri-Pis-B12,st,True,Tri-Pis,bonaca2012,"Bonaca2012,Martin2013",-,0,0.2,Riley2020,-9.0,-----------,-9.0,------------,-9.0,-----------,0.0,--------,apparent,13.454993816827958,20.99998921512117,36.09999962109429,26.0,23.99999107143426,22.899999939109737,25.999999999999982,22.50185722780127,29.491828940450947,25.999999999999996,118.06461628878888,9.724544399472052,1001,1,0,0,1,"Bonaca2012,Martin2013",134,1001,1001,1,0,0,1
TucanaIII-I24,st,False,TucanaIII,ibata2024,Ibata2024,-,1,0.61,from-Members,0.21,from-Members,0.23,from-Members,-1.0,from-Members,0.0,--------,apparent,16.989681914512957,12.25832246202537,-58.91684415304843,1.0000000000000004,341.11759612370383,-56.88940673243648,1.000000000000005,356.3877030261707,-59.803071489276014,1.0000000000000009,170.68840793759878,-30.133539762352427,1111,1,1,1,1,Drlicawagner2015,,1111,1111,1,1,1,1
TucanaIII-S19,st,True,TucanaIII,shipp2019,"Shipp2019,Shipp2018,Li2018",-,1,0.12,from-Members,0.08,from-Members,0.13,from-Members,-1.0,from-Members,0.0,--------,apparent,4.26318595433438,354.58456532773755,-59.757859038532985,23.373560061029103,2.996889442110571,-59.497252960211455,26.9142348745969,359.154805894324,-59.59783076306568,25.296735775813207,354.229978278204,30.28998663715731,1010,1,0,1,0,Drlicawagner2015,135,1010,1010,1,0,1,0
Turbio-S18,ep,True,Turbio,shipp2018,"Shipp2018,Shipp2019",-,0,0.2,Riley2020,-9.0,-----------,-9.0,------------,-9.0,-----------,0.0,--------,apparent,15.000113551252047,28.0,-61.0,16.6,27.9,-46.0,16.6,27.94110409085071,-53.50001010145427,16.6,297.7652567010235,-0.1301197476636607,20,0,0,2,0,Shipp2018,136,20,0020,0,0,,0
Turranburra-S19,st,True,Turranburra,shipp2019,"Shipp2019,Shipp2018",-,1,0.47,from-Members,0.1,from-Members,0.11,from-Members,-1.0,from-Members,0.0,--------,apparent,13.729049501364443,59.707969852414685,-18.55470175566032,27.50000000000002,72.58763057452681,-25.2759105399992,27.50000000000002,67.14116420635328,-22.18304101694982,27.5,123.47312193573572,53.28363073735743,1010,1,0,1,0,Shipp2018,137,1010,1010,1,0,1,0
Wambelong-S18,ep,True,Wambelong,shipp2018,"Shipp2018,Shipp2019",-,0,0.4,Riley2020,-9.0,-----------,-9.0,------------,-9.0,-----------,0.0,--------,apparent,14.16221429453529,90.5,-45.6,15.1,79.3,-34.3,15.1,84.43447293513496,-40.08405274571025,15.1,328.67318742213433,-27.312855462825976,20,0,0,2,0,Shipp2018,138,20,0020,0,0,,0
Willka_Yaku-S18,ep,True,Willka_Yaku,shipp2018,"Shipp2018,Shipp2019",-,0,0.2,Riley2020,-9.0,-----------,-9.0,------------,-9.0,-----------,0.0,--------,apparent,6.394107609889392,36.1,-64.6,34.7,38.4,-58.3,34.7,37.36633587996069,-61.4547955053166,34.7,315.982039424852,4.658813209029771,20,0,0,2,0,Shipp2018,139,20,0020,0,0,,0
Yangtze-Y23,st,True,Yangtze,yang2023,Yang2023a,-,0,1.9,Yang2023,-9.0,-----------,-9.0,------------,-9.0,-----------,0.0,--------,apparent,27.12062405335912,146.409736,-13.000000000000044,9.120108393559503,147.814924,14.000000000000004,9.120108393558857,146.1683161996405,0.549572205944596,9.120108393559097,56.140718270542806,3.0091223348019587,1020,1,0,2,0,Yangtze2023a,140,1020,1020,1,0,,0
Ylgr-I21,st,True,Ylgr,ibata2021,Ibata2021,-,1,0.91,from-Members,0.7,from-Members,0.65,from-Members,-1.0,from-Members,0.0,--------,apparent,44.79416576567149,163.8034411240325,2.365532435044534,8.642171077958883,181.73753060924992,-39.2395368450902,10.046529223141905,172.46134334301206,-18.343052435851224,9.484073055700266,255.56406601512788,19.90826353185199,1111,1,1,1,1,Ibata2019,141,1111,1111,1,1,1,1
Ylgr-I24,st,False,Ylgr,ibata2024,Ibata2024,-,1,0.83,from-Members,0.54,from-Members,0.51,from-Members,-1.0,from-Members,0.0,--------,apparent,48.55009417034661,162.42248909821262,3.2450199265150617,1.000000000000003,184.13375581313335,-40.81935843693765,0.9999999999999996,172.7236197687179,-18.789707744046613,1.0000000000000002,256.72036645236216,17.071129609124686,1111,1,1,1,1,Ibata2019,,1111,1111,1,1,1,1
