galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,volume_kpc3,m_enc_inner_msun,m_enc_outer_msun,m_shell_msun,mu_shell_msun_per_kpc3,v_bar_internal_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,alpha_i,d_i,d_gal_mean,sigma0_i,sigma1_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,omega_i,a_i,vdgrad_i,dyn_persist_i,e_struct_i,p_stat_i,beta_i,g_bar_internal_km2s2_per_kpc,g_scale_i,delta_mag_i,g_trans_raw_km2s2_per_kpc,g_cap_i,g_trans_km2s2_per_kpc,g_desc_km2s2_per_kpc,v_desc_segment_kms,source_file
UGC05986,1,0.63,3.13,1.88,2.5,0.35,10.335839830310418,154966383.16077298,3662054806.540941,3507088423.3801684,339313348.5965445,53.532946336351,65.62,2.6319999999999997,5,9.41,-1.40060233255085,2.5097891836072024,2.509789183607202,4.440892098500626e-16,0.0,0.7723720430543126,0.5,0.19978746014877788,1.1726158466856758,0.19978746014877788,0.0,0.0,1.9721522630525295e-31,1.0,0.0,1524.3491188567216,274.7144096751797,0.0,0.0,1295.6967510282134,0.0,1524.3491188567216,53.532946336351,UGC05986_segment_structure_v6.csv
UGC05986,2,3.77,6.28,5.025,2.5100000000000002,0.35,27.73688591909527,4587183401.652211,6962010298.28571,2374826896.633499,85619809.7926547,72.79067351019327,113.0,3.068,5,9.41,-1.40060233255085,2.5097891836072024,2.509789183607202,4.440892098500626e-16,0.0,0.46126439784792206,0.5,0.5340063761955367,1.168536185811686,0.5340063761955367,0.0,0.0,1.9721522630525295e-31,1.0,0.0,1054.4243084711547,189.96293127635315,0.0,0.0,896.2606622004815,0.0,1054.4243084711547,72.79067351019327,UGC05986_segment_structure_v6.csv
UGC05986,3,6.9,9.41,8.155000000000001,2.51,0.35,45.013791974173515,7034396555.612652,6846813326.947087,1e-12,2.221541345758531e-14,59.828755730292514,111.6,4.101999999999999,5,9.41,-3.0,1.9500000000000002,2.509789183607202,-0.5597891836072018,-0.5597891836072022,2.221541345758531e-22,0.5,0.8666312433581298,1.0000000000004654,0.8666312433581298,0.46010688885582535,0.8518811708357846,0.6267278601672355,0.015326288315204536,0.03264044108630811,438.93071885162584,79.00752957329264,0.8700774696884906,1.94453948514425,373.091111023882,1.9445218777730182,440.87524072939885,59.961133979839374,UGC05986_segment_structure_v6.csv
UGC06667,1,0.87,3.5,2.185,2.63,0.35,12.637323484440497,9686593.767365513,439028484.66952354,429341890.902158,33974115.75566443,14.461322096856858,49.525000000000006,3.5,4,7.85,-0.08523189961096864,2.970168835136161,2.970168835136161,0.0,0.0,0.2535871616993897,0.5,0.278343949044586,1.0668941530450207,0.278343949044586,0.0,0.0,0.0,1.0,0.0,95.71159578445786,17.333004415701325,0.0,0.0,81.35485641678918,0.0,95.71159578445786,14.461322096856858,UGC06667_segment_structure_v6.csv
UGC06667,2,4.37,7.85,6.109999999999999,3.4799999999999995,0.35,46.75933939232433,688010289.9153903,2143311313.1872096,1455301023.2718194,31123216.071583573,31.2656471036617,82.53999999999999,3.34,5,7.85,-0.08523189961096864,2.970168835136161,2.970168835136161,0.0,0.0,0.23735854720488705,0.5,0.7783439490445859,1.1047033690470371,0.7783439490445859,0.0,0.0,0.0,1.0,0.0,159.9902927677102,28.898671431535718,0.0,0.0,135.99174885255366,0.0,159.9902927677102,31.2656471036617,UGC06667_segment_structure_v6.csv
UGC06917,1,1.74,5.24,3.49,3.5,0.35,26.862187984519522,1280070671.0905368,5439719329.165222,4159648658.074685,154851446.2214269,61.92095464486067,81.17999999999999,3.9799999999999995,5,10.47,-0.9036710278919315,2.683715140237824,2.6837151402378243,-4.440892098500626e-16,0.0,0.6076145476800029,0.5,0.3333333333333333,1.175403211333291,0.3333333333333333,0.0,0.0,1.9721522630525295e-31,1.0,0.0,1098.6259667996826,197.9766648018239,0.0,0.0,933.8320717797302,0.0,1098.6259667996826,61.92095464486067,UGC06917_segment_structure_v6.csv
UGC06917,2,6.11,10.47,8.290000000000001,4.36,0.35,79.48568705588765,6494717999.446629,12126796417.269836,5632078417.823208,70856510.47921626,68.8610731755489,105.0,4.316666666666666,6,10.47,-0.9036710278919315,2.683715140237824,2.6837151402378243,-4.440892098500626e-16,0.0,0.414713552796313,0.5,0.7917860553963706,1.184510955155809,0.7917860553963706,0.0,0.0,1.9721522630525295e-31,1.0,0.0,571.9960674171651,103.11080949183562,0.0,0.0,486.19665730459036,0.0,571.9960674171651,68.8610731755489,UGC06917_segment_structure_v6.csv
UGC07089,1,0.87,3.5,2.185,2.63,0.35,12.637323484440497,78354252.23964232,1936128296.1047785,1857774043.8651361,147006923.27394253,36.64117958084035,37.974999999999994,4.3,4,9.16,-0.8931159211452885,2.687409427599149,2.592194752702695,0.09521467489645419,0.0,0.5951530480419158,0.5,0.23853711790393015,1.1453371535805252,0.23853711790393015,0.0,0.0,0.009065834315637464,0.9413512881195891,0.0,614.451277380042,110.81947346929883,0.0,0.0,522.2835857730357,0.0,614.451277380042,36.64117958084035,UGC07089_segment_structure_v6.csv
UGC07089,2,4.37,6.55,5.46,2.1799999999999997,0.35,26.175624326004005,2762033743.091579,4460300223.6735935,1698266480.5820146,64879693.39072775,53.57789334738961,66.22500000000001,4.875,4,9.16,-0.8931159211452885,2.687409427599149,2.592194752702695,0.09521467489645419,0.0,0.393497173948386,0.5,0.5960698689956332,1.1519008508507211,0.5960698689956332,0.0,0.0,0.009065834315637464,0.9413512881195891,0.0,525.7492043121348,94.779843053668,0.0,0.0,446.8868236653146,0.0,525.7492043121348,53.57789334738961,UGC07089_segment_structure_v6.csv
UGC07089,3,6.98,9.16,8.07,2.1799999999999997,0.35,38.68814804228065,4749279371.109835,5893553596.796957,1144274225.6871223,29576867.42814862,53.43893757923338,75.175,6.3999999999999995,4,9.16,-2.010577679370994,2.296297812220152,2.592194752702695,-0.2958969404825429,-0.3911116153789971,0.22825731178097217,0.5,0.881004366812227,1.1071232482390174,0.881004366812227,0.39009725644186166,0.8298224486431912,0.24052329507129805,0.20119340214609976,0.417387004049327,353.8686554643373,63.79425029710286,0.5861976126571771,15.224342215726098,300.7883571446867,15.211354657500536,369.0800101218378,54.575412794437305,UGC07089_segment_structure_v6.csv
UGC08490,1,0.34,2.03,1.1849999999999998,1.6899999999999997,0.35,4.404057369398117,61468875.19152925,1068255740.7618388,1006786865.5703095,228604393.88597304,42.857470245607225,60.900000000000006,3.69,6,10.15,-1.5477838158721011,2.4582756644447645,2.5775520154608182,-0.11927635101605372,0.0,0.695682705829246,0.5,0.11674876847290638,1.1188522384589383,0.11674876847290638,0.0,0.0,0.014226847911704858,0.9095133045172988,0.0,1550.0107644330033,279.27409164185514,0.0,0.0,1317.5091497680528,0.0,1550.0107644330033,42.857470245607225,UGC08490_segment_structure_v6.csv
UGC08490,2,2.37,4.06,3.215,1.6899999999999995,0.35,11.948560711067467,1210868972.8452816,1793634333.199253,582765360.3539715,48772850.090151824,44.92403110569881,78.14999999999999,3.69,6,10.15,-1.5477838158721011,2.4582756644447645,2.5775520154608182,-0.11927635101605372,0.0,0.32783434652624427,0.5,0.3167487684729064,1.0922533028258867,0.3167487684729064,0.0,0.0,0.014226847911704858,0.9095133045172988,0.0,627.7351697623,113.11803816807827,0.0,0.0,533.574894297955,0.0,627.7351697623,44.92403110569881,UGC08490_segment_structure_v6.csv
UGC08490,3,4.39,6.09,5.24,1.7000000000000002,0.35,19.589715150724512,1818614284.8838968,1858300224.8361397,39685939.95224285,2025855.896673163,38.707034034772285,79.31666666666666,3.69,6,10.15,-3.0,1.9500000000000002,2.5775520154608182,-0.6275520154608181,-0.5082756644447644,0.019856298963322118,0.5,0.516256157635468,1.0071334714889715,0.516256157635468,0.4379358432109686,0.845540715033581,0.6521656831757014,0.012935611091939726,0.02734396463018759,285.92261140630154,51.49168991477563,0.8683584739459023,0.6356966899246375,243.0342196953563,0.6356952401765246,286.55830664647806,38.750039055819606,UGC08490_segment_structure_v6.csv
UGC08490,4,6.42,8.12,7.27,1.6999999999999993,0.35,27.17886052400136,1875527832.4819627,2046085903.6808486,170558071.19888592,6275394.476095417,34.32792483425858,79.8,3.69,6,10.15,3.0,4.05,2.5775520154608182,1.4724479845391816,2.0999999999999996,0.05904842326891522,0.5,0.7162561576354679,1.0249869066364303,0.7162561576354679,1.6046788406483463,0.9525132042554979,6.578103067173496,9.004112451776324e-20,2.1441340007295735e-19,162.0916675964934,29.221591494808298,0.9997021121338809,4.5984671131701254e-18,137.77791745701938,4.5984671131701254e-18,162.0916675964934,34.32792483425858,UGC08490_segment_structure_v6.csv
UGC08490,5,8.46,10.15,9.305,1.6899999999999995,0.35,34.582070736075515,2102889220.188286,2235477491.972629,132588271.784343,3834017.713867806,31.63884744527787,77.61666666666667,3.69,6,10.15,-1.9964824568890593,2.301231140088829,2.5775520154608182,-0.27632087537198924,-1.7487688599111708,0.036924485811895384,0.5,0.9167487684729063,1.0176770434025229,0.9167487684729063,1.2316132326950355,0.9390064098114052,3.134545751561358,8.405441156442096e-10,1.9731907807979295e-09,107.5783629946874,19.399350505227098,0.6798808707614317,2.4280040265553838e-08,91.44160854548429,2.4280040265553838e-08,107.57836301896744,31.638847448848257,UGC08490_segment_structure_v6.csv
UGC08837,1,0.52,2.09,1.305,1.5699999999999998,0.35,4.505656475815212,16767660.797366139,352869163.96762544,336101503.1702593,74595456.83838406,19.17745861076016,17.752499999999998,2.07,4,4.2,-0.4214447094529491,2.852494351691468,2.8524943516914676,4.440892098500626e-16,0.0,0.42724741060951005,0.5,0.31071428571428567,1.1190775948958067,0.31071428571428567,0.0,0.0,1.9721522630525295e-31,1.0,0.0,281.819861124459,50.88303859304569,0.0,0.0,239.54688195579016,0.0,281.819861124459,19.17745861076016,UGC08837_segment_structure_v6.csv
UGC08837,2,2.63,4.2,3.415,1.5700000000000003,0.35,11.79066426429805,578490847.5183159,1164871183.0752099,586380335.556894,49732595.41724418,32.88988635846468,43.225,3.0075,4,4.2,-0.4214447094529491,2.852494351691468,2.8524943516914676,4.440892098500626e-16,0.0,0.3321427460644728,0.5,0.8130952380952381,1.1497495359026704,0.8130952380952381,0.0,0.0,1.9721522630525295e-31,1.0,0.0,316.7627012218802,57.14422463380589,0.0,0.0,269.24829603859814,0.0,316.7627012218802,32.88988635846468,UGC08837_segment_structure_v6.csv
UGC12506,1,0.82,9.02,4.92,8.2,0.35,88.72108981149862,216438848.5227545,52025987614.24909,51809548765.72634,583959787.6424148,109.39646172839652,181.83333333333334,17.9,6,49.99,-0.6815809195679635,2.761446678151213,2.8104246247380207,-0.048977946586807874,0.0,0.8537925740565883,0.5,0.09841968393678735,1.1339255259214889,0.09841968393678735,0.0,0.0,0.0023988392518602053,0.9841349355777913,0.0,2432.4361460757164,438.27348097242776,0.0,0.0,2067.570724164359,0.0,2432.4361460757164,109.39646172839652,UGC12506_segment_structure_v6.csv
UGC12506,2,10.65,18.85,14.75,8.200000000000001,0.35,265.98294201617983,70905867646.61433,144397957684.53656,73492090037.92223,276303771.5157376,177.94576202553347,240.0,11.6,6,49.99,-0.6815809195679635,2.761446678151213,2.8104246247380207,-0.048977946586807874,0.0,0.7342572475497555,0.5,0.29505901180236044,1.1994218257849336,0.29505901180236044,0.0,0.0,0.0023988392518602053,0.9841349355777913,0.0,2146.758930362562,386.71581044313916,0.0,0.0,1824.7450908081776,0.0,2146.758930362562,177.94576202553347,UGC12506_segment_structure_v6.csv
UGC12506,3,20.49,30.32,25.405,9.830000000000002,0.35,549.1874823487715,151816568133.72052,181113975879.5232,29297407745.802673,53346823.60294007,168.50919584502986,248.71428571428572,12.07142857142857,7,49.99,-3.0,1.9500000000000002,2.8104246247380207,-0.8604246247380205,-0.8114466781512126,0.3478834601821988,0.5,0.5082016403280656,1.124000037547124,0.5082016403280656,0.7684151937642735,0.9057065448746158,1.3987762463382012,8.915135848403366e-05,0.000201862422158631,1117.7071082203752,201.31874951749876,0.9735348968518472,0.022599228644128295,950.0510419873189,0.02259922863986578,1117.729707449015,168.51089940339833,UGC12506_segment_structure_v6.csv
UGC12506,4,31.96,38.52,35.24,6.560000000000002,0.35,508.37905771661997,186204197655.8449,195814392440.66956,9610194784.824646,18903600.844591733,152.28746127646687,242.2,16.8,5,49.99,-3.0,1.9500000000000002,2.8104246247380207,-0.8604246247380205,0.0,0.15898257672868074,0.5,0.7049409881976395,1.066741492979232,0.7049409881976395,0.0,0.0,0.7403305348555634,0.007186601430516118,0.0,658.1007622596877,118.53639809527469,0.0,0.0,559.3856479207345,0.0,658.1007622596877,152.28746127646687,UGC12506_segment_structure_v6.csv
UGC12506,5,40.16,49.99,45.075,9.830000000000005,0.35,974.3997546495134,201410438237.48932,236817900805.87598,35407462568.38666,36337717.04008951,144.06925810466495,230.28571428571428,14.628571428571425,7,49.99,2.654944215495516,3.9292304754234304,2.8104246247380207,1.1188058506854097,1.9792304754234302,0.2665272518051961,0.5,0.9016803360672134,1.1265429413441173,0.9016803360672134,1.6024335896883075,0.952449831903455,5.169079806372761,1.081386865892632e-15,2.5749168466051034e-15,460.47589863180406,82.99416714677497,0.9975586365552384,2.165456989253067e-13,391.40451383703345,2.1654569892530668e-13,460.4758986318043,144.06925810466498,UGC12506_segment_structure_v6.csv
UGCA281,1,0.09,1.08,0.5850000000000001,0.9900000000000001,0.35,1.2736173697285702,362351.223345757,94858101.19253834,94495749.96919258,74194771.69138424,15.975777276375263,22.114285714285717,1.78,7,1.08,0.0,3.0,3.0,0.0,0.0,0.425929957431977,0.5,0.5416666666666667,1.1567379804101843,0.5416666666666667,0.0,0.0,0.0,1.0,0.0,436.28283689632167,78.68595613797682,0.0,0.0,370.8404113618734,0.0,436.28283689632167,15.975777276375263,UGCA281_segment_structure_v6.csv
