galaxy,matched_sparc_name,h_kpc_source,v_vis_source,r_kpc,v_obs_kms,v_vis_kms,h_kpc,r_min_kpc,r_max_kpc,delta_r_kpc,Dw,sigma,sigma_scale,beta,rho_struct,M_struct,g_topo_kms2_per_kpc,v_struct_kms,v_topo_kms,residual_kms,abs_residual_kms,sq_error
NGC5985,NGC5985,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),11.08,302.0,219.162633676455,5.62,3.54,34.72,0.8100000000000005,2.1191389918933914,0.01046425368636461,0.437983858876104,0.9763912806418796,4.3847292089245515,38.07404216914748,1.333576461697453e-06,0.0038439598327255943,219.16263371016518,82.83736628983482,82.83736628983482,6862.029253836262
NGC5985,NGC5985,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),11.82,304.0,222.8105006502162,5.62,3.54,34.72,0.7400000000000002,2.1108738698034477,0.008265122089943677,0.437983858876104,0.9813061023173959,4.372492440012729,41.3096865747569,1.2714093542982202e-06,0.0038766039993536824,222.81050068394006,81.18949931605994,81.18949931605994,6591.734799192497
NGC5985,NGC5985,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),12.56,303.0,225.30825462019806,5.62,3.54,34.72,0.7400000000000002,2.1036165490413694,0.007257320762078301,0.437983858876104,0.9835666885169334,4.3524818529391585,44.53052314593188,1.2137995553033787e-06,0.0039045258885824327,225.3082546540302,77.69174534596979,77.69174534596979,6036.007294903019
NGC5985,NGC5985,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),13.39,305.0,227.93530244347846,5.62,3.54,34.72,0.8300000000000001,2.096465792991049,0.007150756050320339,0.437983858876104,0.9838060266809233,4.3239935745585365,48.11943781281546,1.1540585591618733e-06,0.003931010570728281,227.9353024773759,77.0646975226241,77.0646975226241,5938.967604253546
NGC5985,NGC5985,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),14.1,300.0,229.88370298914188,5.62,3.54,34.72,0.7099999999999991,2.0910425914682027,0.005423201522846366,0.437983858876104,0.9876941490052469,4.318652288930882,51.185680937956384,1.1070792617736153e-06,0.003950926168761949,229.88370302309343,70.11629697690657,70.11629697690657,4916.295101753757
NGC5985,NGC5985,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),14.93,295.0,229.79410566853105,5.62,3.54,34.72,0.8300000000000001,2.0853828864320287,0.005659705036173968,0.437983858876104,0.9871609556583327,4.292987067317331,54.74886020382977,1.0561459118954677e-06,0.0039709266506193905,229.7941057028406,65.2058942971594,65.2058942971594,4251.808651092325
NGC5985,NGC5985,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),15.64,294.0,228.80087434273497,5.62,3.54,34.72,0.7100000000000009,2.0810380487276814,0.0043448377043473485,0.437983858876104,0.9901289553965483,4.287970636282233,57.79331935559016,1.0159506136678105e-06,0.003986159504807172,228.80087437745834,65.19912562254166,65.19912562254166,4250.9259819439685
NGC5985,NGC5985,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),16.35,290.0,228.586548379383,5.62,3.54,34.72,0.7100000000000009,2.077086922530211,0.003951126197470511,0.437983858876104,0.9910194001424847,4.275545170834653,60.82895642688276,9.78460521039553e-07,0.003999728680672814,228.58654841437595,61.413451585624045,61.413451585624045,3771.6120356597885
NGC5985,NGC5985,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),17.18,291.0,228.39280023678504,5.62,3.54,34.72,0.8299999999999983,2.072900496423387,0.004186426106823848,0.437983858876104,0.9904871336135785,4.256040475837938,64.36147002182824,9.376658332910776e-07,0.004013614208657916,228.39280027205126,62.60719972794874,62.60719972794874,3919.661457775265
NGC5985,NGC5985,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),17.89,286.0,226.46672912372804,5.62,3.54,34.72,0.7100000000000009,2.06964181474236,0.0032586816810269426,0.437983858876104,0.9925874229742793,4.25166608109539,67.38015293940597,9.052734152953401e-07,0.004024343598605073,226.4667291594846,59.5332708405154,59.5332708405154,3544.2103369701613
NGC5985,NGC5985,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),18.72,287.0,222.76641802569793,5.62,3.54,34.72,0.8299999999999983,2.0661605980620896,0.0034812166802704603,0.437983858876104,0.9920832278272176,4.235222761275489,70.89538783126463,8.699108535892128e-07,0.004035434447391019,222.76641806224904,64.23358193775096,64.23358193775096,4125.953048553766
NGC5985,NGC5985,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),19.44,294.0,220.14586914134907,5.62,3.54,34.72,0.7200000000000024,2.0633932574074154,0.0027673406546742108,0.437983858876104,0.9937015566846534,4.2307755345133975,73.94154621611429,8.413262945003604e-07,0.00404417892347594,220.1458691784958,73.85413082150421,73.85413082150421,5454.432639399859
NGC5985,NGC5985,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),20.26,290.0,218.41150564931326,5.62,3.54,34.72,0.8200000000000003,2.060493082836396,0.0029001745710193205,0.437983858876104,0.9934002276461323,4.217611541405131,77.3999876800665,8.108312252277303e-07,0.004053077919694343,218.41150568691987,71.58849431308013,71.58849431308013,5124.912518013906
NGC5985,NGC5985,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),20.98,288.0,216.8708486634384,5.62,3.54,34.72,0.7199999999999989,2.058143063847824,0.0023500189885719003,0.437983858876104,0.9946488309014405,4.213285571157242,80.43355329129972,7.857687314728649e-07,0.004060225115224611,216.87084870144588,71.12915129855412,71.12915129855412,5059.3561644526035
NGC5985,NGC5985,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),21.69,290.0,215.0673266677205,5.62,3.54,34.72,0.7100000000000009,2.0559864573906124,0.0021566064572118293,0.437983858876104,0.9950881622312711,4.206317580240886,83.42003877327075,7.624646948462656e-07,0.004066676681421268,215.0673267061686,74.93267329383141,74.93267329383141,5614.905526960076
NGC5985,NGC5985,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),22.52,294.0,212.96798468314432,5.62,3.54,34.72,0.8299999999999983,2.0536469161127906,0.002339541277821766,0.437983858876104,0.9946726257678364,4.194997638198449,86.90188681297545,7.3681912366784e-07,0.00407347108311815,212.96798472210128,81.03201527789872,81.03201527789872,6566.187499997612
NGC5985,NGC5985,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),23.23,297.0,211.23158168228537,5.62,3.54,34.72,0.7100000000000009,2.0517854861109956,0.0018614300017949503,0.437983858876104,0.9957590216486474,4.191969909921535,89.87818544901974,7.161835340854585e-07,0.004078840950172634,211.23158172166617,85.76841827833383,85.76841827833383,7356.221573967228
NGC5985,NGC5985,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),24.06,293.0,209.70541814650377,5.62,3.54,34.72,0.8299999999999983,2.0497564010770093,0.0020290850339863553,0.437983858876104,0.9953779298357218,4.182081669934906,93.34931323506571,6.93407183949904e-07,0.004084528962540808,209.7054181862819,83.29458181371811,83.29458181371811,6937.98735952218
NGC5985,NGC5985,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),24.77,291.0,208.54097439112533,5.62,3.54,34.72,0.7100000000000009,2.048134640735476,0.0016217603415333848,0.437983858876104,0.996304061221113,4.179351577442038,96.31665285504955,6.750218396436772e-07,0.004089045239169394,208.54097443121407,82.45902556878593,82.45902556878593,6799.4908977536925
NGC5985,NGC5985,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),25.95,297.0,207.06655186195573,5.62,3.54,34.72,1.1799999999999997,2.0456467015966826,0.0024879391387933047,0.437983858876104,0.994335667490301,4.160967063007088,101.22659398939791,6.463806626117531e-07,0.0040955559079049325,207.0665519024586,89.9334480975414,89.9334480975414,8088.025086713173
NGC5985,NGC5985,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),28.92,292.0,202.0065392505896,5.62,3.54,34.72,2.9700000000000024,2.040332729421544,0.005313972175138737,0.437983858876104,0.987940502014322,4.112754467393337,113.44147475755614,5.832352201827947e-07,0.0041069651286182625,202.00653929233866,89.99346070766134,89.99346070766134,8098.822970141386
NGC5985,NGC5985,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),31.76,288.0,193.9015804474012,5.62,3.54,34.72,2.84,2.0362331037190176,0.0040996257025263105,0.437983858876104,0.9906834495320211,4.107616549531961,125.10710575822691,5.333219339080173e-07,0.004115617161607556,193.90158049107876,94.09841950892124,94.09841950892124,8854.51255407693
NGC5985,NGC5985,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),34.72,285.0,189.85884388144788,5.62,3.54,34.72,2.9599999999999973,2.0327158805406484,0.003517223178369111,0.437983858876104,0.9920016723683822,4.098885290309656,137.23980621754347,4.895410541868166e-07,0.004122725482173931,189.85884392620972,95.14115607379028,95.14115607379028,9051.839579057321
