galaxy,n_points,chi2,reduced_chi2,rmse_kmps,mae_kmps,mean_abs_residual_kmps,max_abs_residual_kmps,beta_formula,beta_value,rs_kpc,status,source_file
UGC06973,9,3515.0901906164727,439.3862738270591,88.38560797208112,65.39780533763945,65.39780533763945,187.2829861608302,median(a_bar),9035.44296992481,5.0,success,data\raw\sparc_csv\UGC06973.csv
UGC06983,17,641.29670081124,40.0810438007025,30.641596990569006,29.618800680846956,29.618800680846956,36.41838532924615,median(a_bar),442.7627637614679,5.0,success,data\raw\sparc_csv\UGC06983.csv
UGC07089,12,49.553873024786526,4.504897547707866,11.847916590941185,9.75589140105634,9.75589140105634,19.926604672548052,median(a_bar),463.2386382229107,5.0,success,data\raw\sparc_csv\UGC07089.csv
UGC07125,13,220.1422838354879,18.345190319623992,9.449731685016804,8.819842845300428,8.819842845300428,13.16700231306794,median(a_bar),195.46571428571426,5.0,success,data\raw\sparc_csv\UGC07125.csv
UGC07151,11,251.32043040445078,25.132043040445076,11.954063634136299,11.051055441177466,11.051055441177466,14.342213272025745,median(a_bar),897.0361666666668,5.0,success,data\raw\sparc_csv\UGC07151.csv
UGC07232,4,28.825312452202944,9.608437484067649,8.858719611271287,6.043159808622756,6.043159808622756,16.059467233016314,median(a_bar),1218.6287596006146,5.0,success,data\raw\sparc_csv\UGC07232.csv
UGC07261,7,65.35069665073789,10.891782775122982,17.293883219320136,16.875375324105683,16.875375324105683,20.936543367263553,median(a_bar),682.9812073490813,5.0,success,data\raw\sparc_csv\UGC07261.csv
UGC07323,10,48.89808073354417,5.433120081504907,8.5576963333494,6.778156421180914,6.778156421180914,14.149346097583987,median(a_bar),938.6746986175115,5.0,success,data\raw\sparc_csv\UGC07323.csv
UGC07399,10,1955.439151350681,217.27101681674233,45.1579481614978,43.65006887565608,43.65006887565608,54.848711847345506,median(a_bar),503.45770818580934,5.0,success,data\raw\sparc_csv\UGC07399.csv
UGC07524,31,1209.2000289987031,40.306667633290104,21.254119690324806,20.290267271729732,20.290267271729732,26.378179926428388,median(a_bar),283.75669691470057,5.0,success,data\raw\sparc_csv\UGC07524.csv
UGC07559,7,25.37094470406314,4.228490784010524,6.149245354431949,5.059130697813765,5.059130697813765,8.84751659099474,median(a_bar),269.80758620689653,5.0,success,data\raw\sparc_csv\UGC07559.csv
UGC07577,9,2.747327967696343,0.34341599596204286,1.7514319225702717,1.5100493948170073,1.5100493948170073,2.7539379160007673,median(a_bar),160.38688741721853,5.0,success,data\raw\sparc_csv\UGC07577.csv
UGC07603,12,718.1088108429954,65.28261916754504,22.356424503636873,20.124170703099328,20.124170703099328,29.735378961974888,median(a_bar),518.8142209409124,5.0,success,data\raw\sparc_csv\UGC07603.csv
UGC07608,8,145.4467006562482,20.778100093749742,28.525486584897003,26.54254814076461,26.54254814076461,36.36425973539363,median(a_bar),175.68189850634627,5.0,success,data\raw\sparc_csv\UGC07608.csv
UGC07690,7,40.58612072059675,6.7643534534327925,10.37808017697381,9.659887019543813,9.659887019543813,12.246875421575247,median(a_bar),904.6292372881355,5.0,success,data\raw\sparc_csv\UGC07690.csv
UGC07866,7,19.145438625398807,3.190906437566468,6.730976115646959,6.373882051850316,6.373882051850316,9.9086790163819,median(a_bar),282.73030303030305,5.0,success,data\raw\sparc_csv\UGC07866.csv
UGC08286,17,3346.6004288754216,209.16252680471385,29.122365241854506,28.38745575423541,28.38745575423541,32.929206437683334,median(a_bar),453.32990588235293,5.0,success,data\raw\sparc_csv\UGC08286.csv
UGC08490,30,2013.6077416111314,69.43474971072867,30.23104605674511,29.44251695556594,29.44251695556594,35.359396260457544,median(a_bar),279.3234539784884,5.0,success,data\raw\sparc_csv\UGC08490.csv
UGC08550,11,1232.1339300589912,123.21339300589912,22.027553674536144,21.192610973386053,21.192610973386053,27.988974827225356,median(a_bar),217.43356164383562,5.0,success,data\raw\sparc_csv\UGC08550.csv
UGC08699,41,927.6619219545837,23.191548048864593,29.07611333601184,24.039840702638912,24.039840702638912,80.01599680328627,median(a_bar),3659.376815642459,5.0,success,data\raw\sparc_csv\UGC08699.csv
UGC08837,8,45.83959611669442,6.548513730956346,7.138307229739996,5.6920543124877,5.6920543124877,11.682678064708178,median(a_bar),295.3078593426501,5.0,success,data\raw\sparc_csv\UGC08837.csv
UGC09037,22,785.4331984865523,37.40158088031202,29.108584582341905,23.321842601913616,23.321842601913616,74.76361925708595,median(a_bar),1518.487816673853,5.0,success,data\raw\sparc_csv\UGC09037.csv
UGC09133,68,6775.780852697724,101.13105750295111,37.04651620591341,29.75772777078551,29.75772777078551,92.21205434125949,median(a_bar),6623.2401230283285,5.0,success,data\raw\sparc_csv\UGC09133.csv
UGC09992,5,3.852289699268214,0.9630724248170535,4.968106518380555,4.835045711628519,4.835045711628519,6.808494651622215,median(a_bar),314.74085470085475,5.0,success,data\raw\sparc_csv\UGC09992.csv
UGC10310,7,88.04502093393995,14.67417015565666,17.94543116539784,17.672041071520383,17.672041071520383,21.570423063404917,median(a_bar),419.25904977375563,5.0,success,data\raw\sparc_csv\UGC10310.csv
UGC11455,36,1308.516642613951,37.38618978897003,38.11411328835199,34.50021905906166,34.50021905906166,62.95999999999998,median(a_bar),8194.350783701804,5.0,success,data\raw\sparc_csv\UGC11455.csv
UGC11557,12,79.37975868717581,7.216341698834165,20.837740296482337,19.198458533925848,19.198458533925848,30.381330711578798,median(a_bar),1634.6260051406925,5.0,success,data\raw\sparc_csv\UGC11557.csv
UGC11820,10,4978.308217065332,553.1453574517036,19.90440237463478,18.002353613455455,18.002353613455455,28.86953353518863,median(a_bar),236.4291803158818,5.0,success,data\raw\sparc_csv\UGC11820.csv
UGC11914,65,921.7835027016056,14.402867229712587,19.960385580893124,18.239411501954322,18.239411501954322,47.71645648860451,median(a_bar),26103.61195822454,5.0,success,data\raw\sparc_csv\UGC11914.csv
UGC12506,31,117.19991680659228,3.906663893553076,29.386092996561622,23.15777978184737,23.15777978184737,73.30690872003579,median(a_bar),1103.3007870916965,5.0,success,data\raw\sparc_csv\UGC12506.csv
UGC12632,15,828.4609522076885,59.17578230054918,23.35382953741381,22.829623255799554,22.829623255799554,26.90033575904542,median(a_bar),201.66424999999998,5.0,success,data\raw\sparc_csv\UGC12632.csv
UGC12732,16,1228.5830743913723,81.90553829275815,30.588917492284924,29.953296116878512,29.953296116878512,36.1136391237751,median(a_bar),182.66865162037033,5.0,success,data\raw\sparc_csv\UGC12732.csv
UGCA281,7,98.81788770416895,16.469647950694824,6.3926733478081195,5.871798450201588,5.871798450201588,9.33687908048304,median(a_bar),536.7199999999999,5.0,success,data\raw\sparc_csv\UGCA281.csv
UGCA442,8,2680.380856600182,382.91155094288314,22.75923125231833,21.249950819013296,21.249950819013296,30.10973382797828,median(a_bar),154.9649014667915,5.0,success,data\raw\sparc_csv\UGCA442.csv
UGCA444,36,385.7329270548408,11.02094077299545,13.255053897490773,12.568053694443964,12.568053694443964,21.597463849120132,median(a_bar),140.92046486775317,5.0,success,data\raw\sparc_csv\UGCA444.csv
