galaxy,matched_sparc_name,h_kpc_source,r_kpc,v_obs_kms,v_vis_kms,h_kpc,r_min_kpc,r_max_kpc,delta_r_kpc,Dw,sigma,sigma_scale,beta,rho_struct,M_struct,g_topo_kms2_per_kpc,v_struct_kms,v_topo_kms,residual_kms,abs_residual_kms,sq_error
NGC2403,NGC2403,structure_2014_z0,1.47,87.4,88.12843581954691,0.53,0.16,20.87,0.10999999999999988,2.06810963797058,0.00596597821532141,0.20530111352303537,0.9713585225665824,4.1545756566951555,5.718317118026918,1.1378945627986372e-05,0.004089871645069068,88.12843591444846,-0.728435914448454,0.728435914448454,0.5306188814583555
NGC2403,NGC2403,structure_2014_z0,1.57,90.3,90.96677030652457,0.53,0.16,20.87,0.10000000000000009,2.063420489847821,0.004689148122759335,0.20530111352303537,0.9774185217325821,4.161558864915828,6.134473004518501,1.070154323478825e-05,0.004098953876127121,90.96677039887379,-0.6667703988737941,0.6667703988737941,0.44458276481431847
NGC2403,NGC2403,structure_2014_z0,1.67,93.3,94.184948372869,0.53,0.16,20.87,0.09999999999999987,2.059301703117531,0.0041187867302898695,0.20530111352303537,0.9801377320023957,4.156493117713384,6.550122316289839,1.0099152339648718e-05,0.004106772991926065,94.18494846240338,-0.8849484624033863,0.8849484624033863,0.7831337811101177
NGC2403,NGC2403,structure_2014_z0,1.77,93.3,97.07252958484186,0.53,0.16,20.87,0.10000000000000009,2.0556569155734743,0.0036447875440566158,0.20530111352303537,0.9824032882318562,4.151366483469784,6.965258964636817,9.560028583082229e-06,0.004113544772098092,97.07252967199963,-3.772529671999635,3.772529671999635,14.231980126117675
NGC2403,NGC2403,structure_2014_z0,1.87,95.2,99.42995625061896,0.53,0.16,20.87,0.10000000000000009,2.0524101667862453,0.00324674878722897,0.20530111352303537,0.9843098239138677,4.146294391223627,7.37988840375918,9.074757681421966e-06,0.004119441329143926,99.42995633595439,-4.229956335954384,4.229956335954384,17.892530604080637
NGC2403,NGC2403,structure_2014_z0,1.97,97.2,101.64837677011866,0.53,0.16,20.87,0.09999999999999987,2.049500786212772,0.0029093805734734524,0.20530111352303537,0.9859286550915223,4.141347443100582,7.794023148069238,8.635702939188776e-06,0.004124601167410237,101.64837685380093,-4.448376853800923,4.448376853800923,19.788056633431797
NGC2403,NGC2403,structure_2014_z0,2.08,99.1,104.02645913420298,0.53,0.16,20.87,0.1100000000000001,2.046631889292562,0.0028688969202099734,0.20530111352303537,0.9861230911018337,4.130575852961016,8.24838649189495,8.198054251837159e-06,0.004129401027246117,104.02645921616268,-4.926459216162684,4.926459216162684,24.270000408514242
NGC2403,NGC2403,structure_2014_z0,2.18,98.2,106.31884969279906,0.53,0.16,20.87,0.10000000000000009,2.0442820505505908,0.002349838741971144,0.20530111352303537,0.9886194382872038,4.131528720772429,8.661539363972192,7.83701272306212e-06,0.004133362763691983,106.31884977314553,-8.118849773145527,8.118849773145527,65.91572163890518
NGC2403,NGC2403,structure_2014_z0,2.28,98.2,106.99600226176678,0.53,0.16,20.87,0.09999999999999964,2.0421445103789133,0.0021375401716774434,0.20530111352303537,0.9896422824655684,4.127158850435439,9.074255249015735,7.50602061610643e-06,0.004136874061984805,106.99600234174045,-8.796002341740447,8.796002341740447,77.36965719590343
NGC2403,NGC2403,structure_2014_z0,2.37,98.2,106.47681531676274,0.53,0.16,20.87,0.0900000000000003,2.040379851921501,0.0017646584574122492,0.20530111352303537,0.9914413707729157,4.1275190833729,9.445731966519297,7.231150181778735e-06,0.004139785734892037,106.47681539723953,-8.276815397239531,8.276815397239531,68.50567311998138
NGC2403,NGC2403,structure_2014_z0,2.47,97.2,105.8918665431864,0.53,0.16,20.87,0.10000000000000009,2.0385749747867936,0.00180487713470745,0.20530111352303537,0.9912471655180232,4.119413003952509,9.857673266914547,6.947826558004974e-06,0.004142599618388469,105.8918666242178,-8.691866624217795,8.691866624217795,75.54854541319125
NGC2403,NGC2403,structure_2014_z0,2.57,98.2,105.44533797186104,0.53,0.16,20.87,0.09999999999999964,2.0369154435620267,0.0016595312247669192,0.20530111352303537,0.9919491818410514,4.115621482239963,10.269235415138542,6.685598916727845e-06,0.004145116309102866,105.44533805333447,-7.245338053334464,7.245338053334464,52.494923507096445
NGC2403,NGC2403,structure_2014_z0,2.68,98.2,104.8043329256954,0.53,0.16,20.87,0.11000000000000032,2.0352381818571192,0.0016772617049074512,0.20530111352303537,0.9918635175427836,4.108491564356215,10.721169487217727,6.418610603006826e-06,0.004147514486539896,104.80433300776204,-6.604333007762037,6.604333007762037,43.61721447741515
NGC2403,NGC2403,structure_2014_z0,2.78,98.2,104.27580016475538,0.53,0.16,20.87,0.09999999999999964,2.0338329203770344,0.0014052614800847962,0.20530111352303537,0.9931784928609089,4.108259345070749,11.1319954217248,6.193724485458394e-06,0.004149524559461521,104.27580024731795,-6.075800247317943,6.075800247317943,36.915348645308775
NGC2403,NGC2403,structure_2014_z0,2.88,99.1,103.74163339759018,0.53,0.16,20.87,0.10000000000000009,2.032529058491717,0.0013038618853173922,0.20530111352303537,0.9936691515291767,4.105020534647331,11.542497475189535,5.983885409832538e-06,0.004151335927182683,103.74163348065032,-4.641633480650327,4.641633480650327,21.544761368694072
NGC2403,NGC2403,structure_2014_z0,2.98,100.0,103.37419407182821,0.53,0.16,20.87,0.10000000000000009,2.0313162278496355,0.0012128306420815527,0.20530111352303537,0.994109845657236,4.101941393981895,11.952691614587724,5.787641766443766e-06,0.004152971522175709,103.37419415524928,-3.3741941552492847,3.3741941552492847,11.385186197318435
NGC2403,NGC2403,structure_2014_z0,3.08,102.0,103.28898876453384,0.53,0.16,20.87,0.10000000000000009,2.0301854131025303,0.001130814747105191,0.20530111352303537,0.994507062677968,4.099012831017137,12.362592897689439,5.6037221137696695e-06,0.004154451120233644,103.28898884808324,-1.2889888480832354,1.2889888480832354,1.6614922504829461
NGC2403,NGC2403,structure_2014_z0,3.19,101.0,103.25176850785657,0.53,0.16,20.87,0.10999999999999988,2.0290268762449637,0.0011585368575666166,0.20530111352303537,0.9943727819969753,4.093783089003749,12.81290903747985,5.4142067060232665e-06,0.004155877692162538,103.25176859149349,-2.2517685914934873,2.2517685914934873,5.070461789636564
NGC2403,NGC2403,structure_2014_z0,3.29,101.0,103.60889247550135,0.53,0.16,20.87,0.10000000000000009,2.028043811503475,0.0009830647414887927,0.20530111352303537,0.995223041798534,4.093314255245831,13.222240463004432,5.252689275867654e-06,0.004157084040238371,103.60889255889838,-2.6088925588983756,2.6088925588983756,6.806320383875314
NGC2403,NGC2403,structure_2014_z0,3.39,103.0,104.08061731177423,0.53,0.16,20.87,0.10000000000000009,2.0271213270962796,0.0009224844071953342,0.20530111352303537,0.9955167559423441,4.09079823470018,13.63132028647445,5.100432230126795e-06,0.004158180522792371,104.08061739483709,-1.0806173948370912,1.0806173948370912,1.1677339540245018
NGC2403,NGC2403,structure_2014_z0,3.49,107.0,104.47720373363751,0.53,0.16,20.87,0.10000000000000009,2.0262541083465013,0.0008672187497782424,0.20530111352303537,0.9957847783262805,4.088399251889663,14.040160211663416,4.956666111949219e-06,0.0041591783720709525,104.47720381642478,2.522796183575224,2.522796183575224,6.364500583861715
NGC2403,NGC2403,structure_2014_z0,3.59,110.0,104.53593688296863,0.53,0.16,20.87,0.09999999999999964,2.0254374381013758,0.0008166702451255503,0.20530111352303537,0.9960299870728374,4.086110247272133,14.448771236390627,4.82070408489069e-06,0.004160087458787084,104.53593696574555,5.464063034254451,5.464063034254451,29.85598484230596
NGC2403,NGC2403,structure_2014_z0,3.69,112.0,104.8995328874252,0.53,0.16,20.87,0.10000000000000009,2.024667115552924,0.0007703225484516629,0.20530111352303537,0.9962548709332075,4.083924607622512,14.857163697152878,4.691931162209251e-06,0.0041609164842077925,104.8995329699481,7.100467030051902,7.100467030051902,50.41663204485408
NGC2403,NGC2403,structure_2014_z0,3.79,114.0,104.90110819243047,0.53,0.16,20.87,0.10000000000000009,2.023939387895033,0.0007277276578911973,0.20530111352303537,0.9964615905603793,4.0818361508477565,15.265347312237653,4.569795075404788e-06,0.00416167314139207,104.90110827498215,9.09889172501785,9.09889172501785,82.7898306235983
NGC2403,NGC2403,structure_2014_z0,3.9,118.0,104.635132245341,0.53,0.16,20.87,0.10999999999999988,2.023184081704938,0.0007553061900948954,0.20530111352303537,0.9963277427604857,4.078242274014362,15.713953962379232,4.442472191862637e-06,0.004162408142922109,104.63513232813175,13.364867671868254,13.364867671868254,178.61968788654914
NGC2403,NGC2403,structure_2014_z0,3.99,118.0,104.30009108337345,0.53,0.16,20.87,0.0900000000000003,2.0225986078787543,0.00058547382618368,0.20530111352303537,0.9971522814095901,4.079255382006777,16.081086946759843,4.343482382087256e-06,0.004162991076681302,104.3000911664534,13.699908833546601,13.699908833546601,187.6875020474882
NGC2403,NGC2403,structure_2014_z0,4.47,118.0,102.76078288919368,0.53,0.16,20.87,0.47999999999999954,2.019893193141934,0.0027054147368201775,0.20530111352303537,0.9869086580080777,4.026556248598165,18.01383394608696,3.876676524489585e-06,0.004162780809082847,102.76078297350962,15.23921702649038,15.23921702649038,232.2337355804743
NGC2403,NGC2403,structure_2014_z0,4.97,121.0,100.96553718967677,0.53,0.16,20.87,0.5,2.0176573541152036,0.002235839026730524,0.20530111352303537,0.9891685518746128,4.026847010200863,20.027257451187392,3.4863995660119996e-06,0.004162620069509063,100.96553727548529,20.03446272451471,20.03446272451471,401.3796966599694
NGC2403,NGC2403,structure_2014_z0,5.47,124.0,98.87521479116998,0.53,0.16,20.87,0.5,2.0158508392913426,0.0018065148238610718,0.20530111352303537,0.9912392583604391,4.028053978153653,22.041284440264217,3.167602682176544e-06,0.004162545696026134,98.87521487878945,25.12478512121055,25.12478512121055,631.254827387003
NGC2403,NGC2403,structure_2014_z0,5.96,125.0,96.16219059484865,0.53,0.16,20.87,0.4900000000000002,2.0143899727484755,0.0014608665428670342,0.20530111352303537,0.9929095304898354,4.028995489383995,24.015492230062375,2.9071499197465266e-06,0.004162524897425756,96.16219068493923,28.837809315060767,28.837809315060767,831.6192460918055
NGC2403,NGC2403,structure_2014_z0,6.46,126.0,93.44142550282504,0.53,0.16,20.87,0.5,2.0131401300927094,0.001249842655766109,0.20530111352303537,0.9939306420955111,4.0281356952083005,26.029560077666524,2.6820708607857373e-06,0.004162472553744453,93.44142559553647,32.55857440446353,32.55857440446353,1060.0607672509875
NGC2403,NGC2403,structure_2014_z0,6.96,126.0,91.23993971940139,0.53,0.16,20.87,0.5,2.012079858959021,0.0010602711336882287,0.20530111352303537,0.9948488444400624,4.02761108398621,28.043365619659628,2.489316458674701e-06,0.00416240826353878,91.2399398143469,34.7600601856531,34.7600601856531,1208.261784110226
NGC2403,NGC2403,structure_2014_z0,7.45,126.0,89.13484447734231,0.53,0.16,20.87,0.4900000000000002,2.011186736369843,0.0008931225891783967,0.20530111352303537,0.9956591432467499,4.027313878228364,30.016749419991527,2.3255172741041137e-06,0.004162343533644916,89.13484457452711,36.86515542547289,36.86515542547289,1359.0396845442733
NGC2403,NGC2403,structure_2014_z0,7.95,126.0,87.15783671018917,0.53,0.16,20.87,0.5,2.0103954578651364,0.0007912785047063942,0.20530111352303537,0.9961531841588609,4.026142260284002,32.02982055013353,2.1791579188414098e-06,0.004162247644577291,87.15783680957384,38.84216319042616,38.84216319042616,1508.713641311697
NGC2403,NGC2403,structure_2014_z0,8.45,127.0,85.51631891048632,0.53,0.16,20.87,0.4999999999999991,2.009703335420746,0.0006921224443905416,0.20530111352303537,0.9966344211106555,4.025314234595368,34.04247766743121,2.0501054440664433e-06,0.004162137792332378,85.51631901177336,41.48368098822664,41.48368098822664,1720.8957883329563
NGC2403,NGC2403,structure_2014_z0,8.94,128.0,84.18389988590455,0.53,0.16,20.87,0.4900000000000002,2.009104652208394,0.0005986832123516805,0.20530111352303537,0.9970881251778452,4.024747716427707,36.014604048480784,1.93763540942184e-06,0.004162026016284767,84.1838999887892,43.81610001121081,43.81610001121081,1919.8506201924276
NGC2403,NGC2403,structure_2014_z0,9.44,128.0,82.87233193291956,0.53,0.16,20.87,0.5,2.0085616856887016,0.0005429665196925448,0.20530111352303537,0.9973587617604617,4.023664444842677,38.026436270902124,1.834890252047714e-06,0.004161894277769489,82.87233203742588,45.12766796257412,45.12766796257412,2036.5064157403388
NGC2403,NGC2403,structure_2014_z0,9.94,127.0,81.5694875550901,0.53,0.16,20.87,0.5,2.0080766722670864,0.0004850134216152213,0.20530111352303537,0.9976403393316156,4.022856892279314,40.037864717041785,1.7424751555943277e-06,0.00416175480375858,81.5694876612585,45.430512338741494,45.430512338741494,2063.931451360543
NGC2403,NGC2403,structure_2014_z0,10.43,127.0,80.64486158460439,0.53,0.16,20.87,0.4900000000000002,2.0076492497345284,0.00042742253255800833,0.20530111352303537,0.997920235784593,4.022272696865367,42.00877833850581,1.6605038645581787e-06,0.004161616910209516,80.64486169198292,46.355138308017075,46.355138308017075,2148.798847555392
NGC2403,NGC2403,structure_2014_z0,10.93,128.0,79.70863253123842,0.53,0.16,20.87,0.5,2.007255055346933,0.0003941943875953591,0.20530111352303537,0.9980817630225101,4.021344140676107,44.019450408843866,1.584428872062243e-06,0.004161466997543092,79.70863263987036,48.29136736012964,48.29136736012964,2332.0561615109946
NGC2403,NGC2403,structure_2014_z0,11.43,130.0,78.77405664303446,0.53,0.16,20.87,0.5,2.006897497534389,0.00035755781254387387,0.20530111352303537,0.9982598894810839,4.020629031115495,46.02976492440161,1.5150073916006437e-06,0.00416131403357105,78.77405675294713,51.22594324705287,51.22594324705287,2624.0972615502815
NGC2403,NGC2403,structure_2014_z0,11.92,130.0,77.73239350489601,0.53,0.16,20.87,0.4900000000000002,2.0065780181276347,0.00031947940675447484,0.20530111352303537,0.9984450597896549,4.020094601009318,47.999611278896175,1.4526255046172861e-06,0.004161165223232316,77.73239361627361,52.26760638372639,52.26760638372639,2731.9026770841556
NGC2403,NGC2403,structure_2014_z0,12.42,132.0,76.84104437083087,0.53,0.16,20.87,0.5,2.0062796409849444,0.00029837714269032034,0.20530111352303537,0.9985476921320349,4.019312229200626,50.009267393496486,1.3940416721253377e-06,0.0041610092006383135,76.841044483492,55.158955516508,55.158955516508,3042.5103736721085
NGC2403,NGC2403,structure_2014_z0,12.92,133.0,75.92635510809143,0.53,0.16,20.87,0.5,2.0060058185978713,0.00027382238707307494,0.20530111352303537,0.9986671291895175,4.018695793008918,52.018615290000945,1.3399920309010683e-06,0.004160852922087226,75.92635522210124,57.073644777898764,57.073644777898764,3257.4009282337706
NGC2403,NGC2403,structure_2014_z0,13.42,133.0,74.7838177682846,0.53,0.16,20.87,0.5,2.0057536956459994,0.0002521229518719359,0.20530111352303537,0.9987726895421396,4.018110358852662,54.02767046942728,1.2899701660807063e-06,0.004160697012377023,74.78381788402756,58.216182115972444,58.216182115972444,3389.12386016007
NGC2403,NGC2403,structure_2014_z0,13.91,133.0,73.60550319099788,0.53,0.16,20.87,0.4900000000000002,2.005525321090857,0.00022837455514235216,0.20530111352303537,0.9988882301818999,4.017660128781875,55.996323932530395,1.2444392854644845e-06,0.004160546894437194,73.60550330858521,59.39449669141479,59.39449669141479,3527.7062372264822
NGC2403,NGC2403,structure_2014_z0,14.41,133.0,72.53176476551498,0.53,0.16,20.87,0.5,2.005309319026953,0.00021600206390415266,0.20530111352303537,0.998948430090568,4.017036823215534,58.00484234413816,1.201170740689629e-06,0.0041603930551496636,72.53176488483422,60.46823511516578,60.46823511516578,3656.4074579429684
NGC2403,NGC2403,structure_2014_z0,14.91,134.0,71.52159184470099,0.53,0.16,20.87,0.5,2.0051087320153447,0.0002005870116081887,0.20530111352303537,0.999023439037927,4.01653480191548,60.0131097450959,1.1608050804442681e-06,0.004160240828296366,71.52159196569666,62.47840803430334,62.47840803430334,3903.5514705009005
NGC2403,NGC2403,structure_2014_z0,15.4,134.0,70.50497287425901,0.53,0.16,20.87,0.4900000000000002,2.0049256054597717,0.00018312655557295443,0.20530111352303537,0.9991084076302587,4.016142725788843,61.98101968073244,1.123791468321595e-06,0.004160094784034681,70.5049729969907,63.4950270030093,63.4950270030093,4031.61845411288
NGC2403,NGC2403,structure_2014_z0,15.9,133.0,69.45595510825547,0.53,0.16,20.87,0.5,2.0047511252518686,0.00017448020790311602,0.20530111352303537,0.9991504864111117,4.015612856084991,63.98882610877493,1.0883744799166655e-06,0.004159946421611099,69.45595523283193,63.544044767168074,63.544044767168074,4037.8456253718605
NGC2403,NGC2403,structure_2014_z0,16.4,134.0,68.41939198794446,0.53,0.16,20.87,0.4999999999999982,2.00458796976369,0.00016315548817846803,0.20530111352303537,0.9992056025822416,4.015180743443306,65.99641648049658,1.05511819923459e-06,0.004159800291774507,68.4193921143994,65.5806078856006,65.5806078856006,4300.816130644899
NGC2403,NGC2403,structure_2014_z0,16.89,134.0,67.26911995856642,0.53,0.16,20.87,0.490000000000002,2.0044380546381144,0.00014991512557571696,0.20530111352303537,0.999270045832876,4.0148391255296065,67.96368765200609,1.024438972137921e-06,0.004159660351448119,67.26912008717501,66.73087991282499,66.73087991282499,4453.010333939869
NGC2403,NGC2403,structure_2014_z0,17.39,136.0,66.19743952752252,0.53,0.16,20.87,0.5,2.004294351798622,0.00014370283949238782,0.20530111352303537,0.9993002835905531,4.014384950796595,69.97088012740439,9.949164882881302e-07,0.004159518930276744,66.19743965820429,69.80256034179571,69.80256034179571,4872.397430270032
NGC2403,NGC2403,structure_2014_z0,17.89,136.0,65.09318320684586,0.53,0.16,20.87,0.5,2.004159201376692,0.0001351504219302413,0.20530111352303537,0.9993419132298881,4.014010797536596,71.97788552617268,9.670453896804383e-07,0.00415938000444574,65.09318333973567,70.90681666026433,70.90681666026433,5027.776648892339
NGC2403,NGC2403,structure_2014_z0,18.38,135.0,64.05818058608908,0.53,0.16,20.87,0.48999999999999844,2.0040343503106333,0.00012485106605852891,0.20530111352303537,0.9993920485457849,4.013712050756541,73.94460443104339,9.412043625430449e-07,0.004159247069307276,64.0581807211174,70.9418192788826,70.9418192788826,5032.74172259764
NGC2403,NGC2403,structure_2014_z0,18.88,133.0,63.00828913722384,0.53,0.16,20.87,0.5,2.003914064862425,0.00012028544820807952,0.20530111352303537,0.9994142739143386,4.013319495757972,75.95126417892237,9.16219398524373e-07,0.004159113155967287,63.00828927449326,69.99171072550675,69.99171072550675,4898.839570283017
NGC2403,NGC2403,structure_2014_z0,19.38,134.0,62.22977824161034,0.53,0.16,20.87,0.5,2.0038003888483717,0.00011367601405343208,0.20530111352303537,0.9994464494298713,4.01299337324381,77.95776086554427,8.925247473586241e-07,0.004158981798927489,62.22977838058826,71.77022161941174,71.77022161941174,5150.964711299477
NGC2403,NGC2403,structure_2014_z0,19.87,136.0,61.74738375024483,0.53,0.16,20.87,0.490000000000002,2.003694897395287,0.00010549145308491603,0.20530111352303537,0.999486294286604,4.012730819621468,79.9239989671588,8.704622207377213e-07,0.004158856131926004,61.74738389030003,74.25261610969997,74.25261610969997,5513.450999134476
NGC2403,NGC2403,structure_2014_z0,20.37,135.0,61.267669288132716,0.53,0.16,20.87,0.5,2.003592824611516,0.00010207278377061257,0.20530111352303537,0.999502937847445,4.012388808379723,81.93019337134865,8.490443522781397e-07,0.004158729788758306,61.26766942927595,73.73233057072406,73.73233057072406,5436.4565713905295
NGC2403,NGC2403,structure_2014_z0,20.87,134.0,60.85111174004958,0.53,0.16,20.87,0.5,2.003495960602576,9.686400894004521e-05,0.20530111352303537,0.9995282969490157,4.012102649960741,83.93624469632903,8.286537354688096e-07,0.004158605951425797,60.85111188215055,73.14888811784945,73.14888811784945,5350.759832877657
