galaxy,matched_sparc_name,h_kpc_source,v_vis_source,r_kpc,v_obs_kms,v_vis_kms,h_kpc,r_min_kpc,r_max_kpc,delta_r_kpc,Dw,sigma,sigma_scale,beta,rho_struct,M_struct,g_topo_kms2_per_kpc,v_struct_kms,v_topo_kms,residual_kms,abs_residual_kms,sq_error
NGC4013,NGC4013,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),17.19,166.0,149.16853455068866,1.63,5.49,31.01,0.8200000000000003,2.0263045059105687,0.0016537764395048171,0.5775734654337539,0.9971407774895215,4.09417024051651,51.69706262622837,7.52285290035239e-07,0.0035960789946420475,149.1685345940349,16.831465405965105,16.831465405965105,283.29822771220006
NGC4013,NGC4013,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),17.88,166.0,145.65736335661165,1.63,5.49,31.01,0.6899999999999977,2.0250461897854772,0.0012583161250914188,0.5775734654337539,0.997823746249511,4.091887663115626,54.520465113778144,7.333190696779364e-07,0.0036210143559286673,145.6573634016205,20.3426365983795,20.3426365983795,413.82286377372907
NGC4013,NGC4013,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),18.58,166.0,142.38798615051763,1.63,5.49,31.01,0.6999999999999993,2.0238778946325264,0.0011682951529508045,0.5775734654337539,0.9979792798214259,4.087804697372474,57.38192840193887,7.147467273522846e-07,0.0036441726350717038,142.38798619715075,23.612013802849248,23.612013802849248,557.5271958259434
NGC4013,NGC4013,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),19.39,166.0,138.98471390768123,1.63,5.49,31.01,0.8100000000000023,2.0226452059857087,0.0012326886468176923,0.5775734654337539,0.9978680216105467,4.0823715060900785,60.68864932187184,6.940972271188446e-07,0.0036685889976712295,138.9847139560986,27.015286043901398,27.015286043901398,729.8256800338137
NGC4013,NGC4013,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),20.09,168.0,136.22694337024524,1.63,5.49,31.01,0.6999999999999993,2.0216705383391145,0.0009746676465942627,0.5775734654337539,0.9983139015537069,4.080260425346642,63.54483161961449,6.770002285988373e-07,0.0036879444942339683,136.22694342016536,31.773056579834645,31.773056579834645,1009.5271244253736
NGC4013,NGC4013,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),20.79,172.0,133.59454554733887,1.63,5.49,31.01,0.6999999999999993,2.020770125945985,0.000900412393129546,0.5775734654337539,0.9984422572031135,4.077150840664542,66.39883720807967,6.605716802805365e-07,0.003705844739466611,133.594545598738,38.405454401262006,38.405454401262006,1474.9789277674151
NGC4013,NGC4013,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),21.48,173.0,131.21915180338576,1.63,5.49,31.01,0.6900000000000013,2.0199475213829308,0.0008226045630541634,0.5775734654337539,0.9985767714478831,4.074380949096896,69.21016006295653,6.450149120369933e-07,0.0037222198095430386,131.2191518561788,41.7808481438212,41.7808481438212,1745.6392716170476
NGC4013,NGC4013,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),22.3,171.0,128.69347341648682,1.63,5.49,31.01,0.8200000000000003,2.0190447045802093,0.0009028168027214178,0.5775734654337539,0.9984381007463389,4.070174371937195,72.54770304794503,6.273102678641509e-07,0.00374018969751142,128.69347347083698,42.30652652916302,42.30652652916302,1789.8421869627746
NGC4013,NGC4013,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),22.99,170.0,126.74445471104445,1.63,5.49,31.01,0.6899999999999977,2.0183413621674564,0.0007033424127529386,0.5775734654337539,0.9987829871357078,4.068744106674087,75.35513648155015,6.130605546687294e-07,0.003754232564963722,126.74445476664556,43.25554523335444,43.25554523335444,1871.042193434772
NGC4013,NGC4013,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),23.69,172.0,124.9560086590477,1.63,5.49,31.01,0.7000000000000028,2.0176750882954595,0.0006662738719969141,0.5775734654337539,0.9988470908700102,4.066319254146558,78.20155995945275,5.991750910667865e-07,0.0037675533051799246,124.95600871584553,47.04399128415447,47.04399128415447,2213.137115943602
NGC4013,NGC4013,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),24.39,173.0,123.50005060727707,1.63,5.49,31.01,0.6999999999999993,2.017051965957631,0.0006231223378283524,0.5775734654337539,0.9989217192888968,4.064111649774029,81.04643811429457,5.858396853566786e-07,0.003780030413349791,123.50005066512576,49.499949334874245,49.499949334874245,2450.244984155117
NGC4013,NGC4013,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),25.2,176.0,121.79545393814993,1.63,5.49,31.01,0.8099999999999987,2.0163796305481423,0.0006723354094888556,0.5775734654337539,0.9988366081908677,4.0610567114118075,84.33589405053813,5.710574836503433e-07,0.0037935008353747134,121.79545399722706,54.20454600277294,54.20454600277294,2938.1328073667282
NGC4013,NGC4013,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),25.9,178.0,120.09645207082514,1.63,5.49,31.01,0.6999999999999993,2.0158367766466534,0.0005428539014888933,0.5775734654337539,0.9990605543655409,4.059780380764346,87.17774031707317,5.588233379994555e-07,0.003804408555108914,120.09645213108305,57.903547868916945,57.903547868916945,3352.820855807956
NGC4013,NGC4013,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),26.59,180.0,118.45436674095218,1.63,5.49,31.01,0.6900000000000013,2.015333194984833,0.0005035816618201849,0.5775734654337539,0.9991284880256226,4.058028181759676,89.97777976248736,5.472264157233576e-07,0.0038145445854104367,118.45436680237141,61.54563319762859,61.54563319762859,3787.8649656970424
NGC4013,NGC4013,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),27.41,180.0,116.55454731583835,1.63,5.49,31.01,0.8200000000000003,2.014771850964643,0.0005613440201903686,0.5775734654337539,0.9990285715033412,4.055362286291894,93.30317683724671,5.340068347461725e-07,0.0038258498847174582,116.55454737862924,63.44545262137076,63.44545262137076,4025.325458330602
NGC4013,NGC4013,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),28.1,180.0,114.97151038409471,1.63,5.49,31.01,0.6900000000000013,2.0143280688650163,0.00044378209962658843,0.5775734654337539,0.999231939002586,4.054401148026382,96.10071362938491,5.233381905071555e-07,0.0038348146178467444,114.97151044804883,65.02848955195117,65.02848955195117,4228.704453408222
NGC4013,NGC4013,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),28.8,180.0,113.47812167990797,1.63,5.49,31.01,0.6999999999999993,2.013902305245089,0.0004257636199271886,0.5775734654337539,0.9992631123897523,4.0528138244632546,98.93768330650919,5.129147837311795e-07,0.0038434289080790827,113.47812174499516,66.52187825500484,66.52187825500484,4425.160286573685
NGC4013,NGC4013,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),29.61,178.0,111.83732382348927,1.63,5.49,31.01,0.8099999999999987,2.0134378854773947,0.00046441976769440174,0.5775734654337539,0.999196235408338,4.050673711581689,102.21872901289035,5.013281801725124e-07,0.003852833686380466,111.83732388985499,66.16267611014501,66.16267611014501,4377.499710055954
NGC4013,NGC4013,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),30.31,174.0,110.56759290135605,1.63,5.49,31.01,0.6999999999999993,2.0130590114453706,0.0003788740320240791,0.5775734654337539,0.9993442396234923,4.049749175894414,105.05355343601644,4.917080629545187e-07,0.0038605273458624098,110.56759296875225,63.43240703124775,63.43240703124775,4023.6702617778888
NGC4013,NGC4013,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),31.01,170.0,108.99726693821272,1.63,5.49,31.01,0.7000000000000028,2.012699360812036,0.00035965063333476266,0.5775734654337539,0.9993775013877461,4.048437000833538,107.88745933659993,4.824317577673134e-07,0.0038678429141272516,108.99726700683925,61.00273299316075,61.00273299316075,3721.333432634863
