galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,dsigma_dr,a_bar_kmps2_per_kpc,a_topo_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_topo_kmps,v_model_kmps,g_scale,lambda_reorg,l0_kpc
NGC4013,20.79,172.0,5.0,0.10342767153304612,0.00012181770402887315,858.4657335257335,31.028301459913838,889.4940349856473,133.59454554733887,25.398393400993076,135.98742951961262,300.0,0.0,1.0
NGC4013,21.48,173.0,5.0,0.10345663390194615,2.6171630976644378e-05,801.6045530726255,31.036990170583845,832.6415432432094,131.21915180338576,25.820041612362694,133.73533694900587,300.0,0.0,1.0
NGC4013,22.3,171.0,5.0,0.10346269490898158,7.922812300067972e-06,742.6910358744394,31.038808472694473,773.7298443471338,128.69347341648682,26.309037020405874,131.35515037082135,300.0,0.0,1.0
NGC4013,22.99,170.0,5.0,0.10346847015083388,1.1369018475551607e-05,698.7454023488473,31.040541045250166,729.7859433940974,126.74445471104444,26.713705071185863,129.52906561320628,300.0,0.0,1.0
NGC4013,23.69,172.0,5.0,0.1034785582613701,9.92454760852246e-06,659.0968383284087,31.04356747841103,690.1404058068197,124.9560086590477,27.11866725271648,127.86487482324283,300.0,0.0,1.0
NGC4013,24.39,173.0,5.0,0.10348236451748583,5.0215607095213666e-06,625.3490159901598,31.044709355245747,656.3937253454056,123.50005060727707,27.516912275443328,126.52842748242169,300.0,0.0,1.0
NGC4013,25.2,176.0,5.0,0.10348604211951673,3.2235080338061106e-06,588.6560555555556,31.045812635855018,619.7018681914105,121.79545393814992,27.970600251398725,124.96594367436091,300.0,0.0,1.0
NGC4013,25.9,178.0,5.0,0.10348750202788155,1.5996521265243535e-06,556.8786795366796,31.046250608364467,587.9249301450441,120.09645207082514,28.356619875377245,123.3987669742151,300.0,0.0,1.0
NGC4013,26.59,180.0,6.0,0.10348827528517889,7.770818018573711e-07,527.6960135389244,31.046482585553665,558.7424961244781,118.45436674095218,28.731967770235855,121.88914214133214,300.0,0.0,1.0
NGC4013,27.41,180.0,8.0,0.10348857767511241,3.093327845815619e-07,495.6206676395476,31.046573302533723,526.6672409420813,116.55454731583835,29.171674175858495,120.14969444082016,300.0,0.0,1.0
NGC4013,28.1,180.0,5.0,0.10348875660594496,2.1906861220888363e-07,470.40740925266897,31.04662698178349,501.4540362344525,114.97151038409471,29.536591174137143,118.70492162580335,300.0,0.0,1.0
NGC4013,28.8,180.0,5.0,0.10348888136962113,1.1082940714474132e-07,447.12792013888884,31.04666441088634,478.1745845497752,113.47812167990797,29.902239632400892,117.35172787408597,300.0,0.0,1.0
NGC4013,29.61,178.0,5.0,0.10348890796424476,-5.9531797616529936e-08,422.4109084768659,31.04667238927343,453.4575808661394,111.83732382348927,30.319827991701835,115.87441033052288,300.0,0.0,1.0
NGC4013,30.31,174.0,5.0,0.10348881041706483,-1.3955771860363342e-07,403.3385879247774,31.04664312511945,434.38523104989684,110.56759290135605,30.676110462742347,114.74413428634325,300.0,0.0,1.0
NGC4013,31.01,170.0,10.0,0.1034887125834387,-1.3976232304416587e-07,383.1152595936794,31.04661377503161,414.16187336871104,108.99726693821272,31.028301486928516,113.3276651712358,300.0,0.0,1.0
