r_kpc,v_obs_kms,v_bar_internal_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,segment_index,h_i_kpc,alpha_i,d_i,d_gal_mean,sigma0_i,sigma1_i,delta_d_eff_i,beta_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,omega_i,a_i,g_scale_i,delta_mag_i,g_trans_raw_km2s2_per_kpc,g_cap_i,g_trans_km2s2_per_kpc,g_bar_internal_km2s2_per_kpc,g_desc_km2s2_per_kpc,v_desc_kms,rotation_residual_desc_kms,rotation_residual_bar_only_kms
13.47,185.0,172.65772760001215,6.0,NGC4013,31.57,154.56,70.18,2540.8314773570896,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,2,0.35,-3.0,1.9500000000000002,1.9915414047465507,-0.04154140474655055,0.0,0.04154140474655055,2.1767204921604586,8.056361041928494e-23,0.5,0.4118026443082876,1.0000000000003209,0.4118026443082876,459.2317427708402,0.137593053757828,56.63960368887344,2168.594340012301,56.62672818490605,2213.117364513734,2269.74409269864,174.85266062788602,10.147339372113976,12.342272399987849
14.17,180.0,167.52490949109625,10.0,NGC4013,32.44,149.44,68.41,2286.5208186309105,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,2,0.35,-3.0,1.9500000000000002,1.9915414047465507,-0.04154140474655055,0.0,0.04154140474655055,2.1767204921604586,8.056361041928494e-23,0.5,0.4118026443082876,1.0000000000003209,0.4118026443082876,459.2317427708402,0.137593053757828,56.63960368887344,2168.594340012301,56.62672818490605,1980.5642413549747,2037.1909695398808,169.90290179505502,10.097098204944984,12.475090508903747
15.68,162.0,157.76867908428466,6.0,NGC4013,32.44,140.03,65.04,1673.7244897959183,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,3,0.35,0.0,3.0,1.9915414047465507,1.0084585952534493,1.0499999999999998,2.058458595253449,0.00261827933592845,4.8800628974085004e-23,0.5,0.5880361173814898,1.0000000000003835,0.5880361173814898,206.62165809856631,0.9999978062786683,0.31812285342392305,975.713384615452,0.3181228421514603,1587.433424744898,1587.7515475870496,157.78448677282864,4.215513227171357,4.231320915715344
16.37,164.0,153.6407127033717,5.0,NGC4013,31.79,136.17,63.66,1643.0054978619426,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,3,0.35,0.0,3.0,1.9915414047465507,1.0084585952534493,1.0499999999999998,2.058458595253449,0.00261827933592845,4.8800628974085004e-23,0.5,0.5880361173814898,1.0000000000003835,0.5880361173814898,206.62165809856631,0.9999978062786683,0.31812285342392305,975.713384615452,0.3181228421514603,1441.9956383628587,1442.3137612050102,153.65765933049357,10.342340669506427,10.35928729662831
17.19,166.0,149.16853455068866,5.0,NGC4013,30.82,132.07,62.12,1603.025014543339,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,3,0.35,0.0,3.0,1.9915414047465507,1.0084585952534493,1.0499999999999998,2.058458595253449,0.00261827933592845,4.8800628974085004e-23,0.5,0.5880361173814898,1.0000000000003835,0.5880361173814898,206.62165809856631,0.9999978062786683,0.31812285342392305,975.713384615452,0.3181228421514603,1294.4299999999998,1294.7481228421514,149.186863468794,16.813136531206,16.831465449311338
17.88,166.0,145.65736335661165,5.0,NGC4013,29.63,128.95,60.91,1541.1633109619688,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,3,0.35,0.0,3.0,1.9915414047465507,1.0084585952534493,1.0499999999999998,2.058458595253449,0.00261827933592845,4.8800628974085004e-23,0.5,0.5880361173814898,1.0000000000003835,0.5880361173814898,206.62165809856631,0.9999978062786683,0.31812285342392305,975.713384615452,0.3181228421514603,1186.5809563758387,1186.8990792179902,145.6768874475895,20.323112552410493,20.342636643388346
18.58,166.0,142.38798615051763,5.0,NGC4013,28.56,126.05,59.75,1483.1001076426269,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,3,0.35,0.0,3.0,1.9915414047465507,1.0084585952534493,1.0499999999999998,2.058458595253449,0.00261827933592845,4.8800628974085004e-23,0.5,0.5880361173814898,1.0000000000003835,0.5880361173814898,206.62165809856631,0.9999978062786683,0.31812285342392305,975.713384615452,0.3181228421514603,1091.1915285252962,1091.5096513674478,142.40874033010465,23.59125966989535,23.612013849482366
19.39,166.0,138.98471390768123,5.0,NGC4013,27.91,122.95,58.49,1421.1449200618874,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,3,0.35,0.0,3.0,1.9915414047465507,1.0084585952534493,1.0499999999999998,2.058458595253449,0.00261827933592845,4.8800628974085004e-23,0.5,0.5880361173814898,1.0000000000003835,0.5880361173814898,206.62165809856631,0.9999978062786683,0.31812285342392305,975.713384615452,0.3181228421514603,996.2223156266117,996.5404384687631,139.00690307286655,26.99309692713345,27.015286092318775
20.09,168.0,136.22694337024524,5.0,NGC4013,27.26,120.47,57.46,1404.878048780488,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,3,0.35,0.0,3.0,1.9915414047465507,1.0084585952534493,1.0499999999999998,2.058458595253449,0.00261827933592845,4.8800628974085004e-23,0.5,0.5880361173814898,1.0000000000003835,0.5880361173814898,206.62165809856631,0.9999978062786683,0.31812285342392305,975.713384615452,0.3181228421514603,923.7322100547538,924.0503328969052,136.25039885409078,31.749601145909224,31.773056629754763
21.48,173.0,131.21915180338576,5.0,NGC4013,25.97,116.0,55.57,1393.342644320298,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,4,0.35,3.0,4.05,1.9915414047465507,2.058458595253449,1.0499999999999998,3.108458595253449,7.906518501376486e-05,0.04608647178655796,0.5,0.7526604321186714,1.0199913907743392,0.7526604321186714,122.7710593496743,0.9999999979995828,0.007452069309515265,579.5653927542945,0.007452069309104584,801.6045530726254,801.6120051419346,131.2197617375095,41.78023826249051,41.780848196614244
22.3,171.0,128.69347341648682,5.0,NGC4013,26.08,113.61,54.54,1311.255605381166,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,4,0.35,3.0,4.05,1.9915414047465507,2.058458595253449,1.0499999999999998,3.108458595253449,7.906518501376486e-05,0.04608647178655796,0.5,0.7526604321186714,1.0199913907743392,0.7526604321186714,122.7710593496743,0.9999999979995828,0.007452069309515265,579.5653927542945,0.007452069309104584,742.6910358744394,742.6984879437485,128.69411906200529,42.305880937994715,42.306526583513175
22.99,170.0,126.74445471104445,5.0,NGC4013,26.4,111.72,53.72,1257.0682905611136,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,4,0.35,3.0,4.05,1.9915414047465507,2.058458595253449,1.0499999999999998,3.108458595253449,7.906518501376486e-05,0.04608647178655796,0.5,0.7526604321186714,1.0199913907743392,0.7526604321186714,122.7710593496743,0.9999999979995828,0.007452069309515265,579.5653927542945,0.007452069309104584,698.7454023488473,698.7528544181564,126.74513056947558,43.25486943052442,43.255545288955545
23.69,172.0,124.9560086590477,5.0,NGC4013,27.16,109.89,52.92,1248.7969607429295,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,4,0.35,3.0,4.05,1.9915414047465507,2.058458595253449,1.0499999999999998,3.108458595253449,7.906518501376486e-05,0.04608647178655796,0.5,0.7526604321186714,1.0199913907743392,0.7526604321186714,122.7710593496743,0.9999999979995828,0.007452069309515265,579.5653927542945,0.007452069309104584,659.0968383284087,659.1042903977178,124.95671506374491,47.04328493625509,47.0439913409523
24.39,173.0,123.50005060727707,5.0,NGC4013,28.88,108.16,52.15,1227.1012710127102,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,4,0.35,3.0,4.05,1.9915414047465507,2.058458595253449,1.0499999999999998,3.108458595253449,7.906518501376486e-05,0.04608647178655796,0.5,0.7526604321186714,1.0199913907743392,0.7526604321186714,122.7710593496743,0.9999999979995828,0.007452069309515265,579.5653927542945,0.007452069309104584,625.3490159901598,625.356468059469,123.50078645891469,49.49921354108531,49.499949392722925
25.9,178.0,120.09645207082514,5.0,NGC4013,29.96,104.71,50.61,1223.3204633204634,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,5,0.35,-3.0,1.9500000000000002,1.9915414047465507,-0.04154140474655055,-2.0999999999999996,2.14154140474655,0.001984912160854074,3.1273219797660843e-23,0.5,0.9176072234762979,1.000000000000479,0.9176072234762979,82.7438040111266,0.9999987392403832,0.15070687052543014,390.7346292025423,0.1507068630521017,556.8786795366796,557.0293863997316,120.11270169200695,57.88729830799305,57.90354792917486
26.59,180.0,118.45436674095218,6.0,NGC4013,29.63,103.24,49.95,1218.503196690485,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,5,0.35,-3.0,1.9500000000000002,1.9915414047465507,-0.04154140474655055,-2.0999999999999996,2.14154140474655,0.001984912160854074,3.1273219797660843e-23,0.5,0.9176072234762979,1.000000000000479,0.9176072234762979,82.7438040111266,0.9999987392403832,0.15070687052543014,390.7346292025423,0.1507068630521017,527.6960135389244,527.8467204019764,118.47128046699146,61.52871953300854,61.54563325904782
