r_kpc,v_obs_kms,v_bar_internal_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,segment_index,h_i_kpc,alpha_i,d_i,d_gal_mean,sigma0_i,sigma1_i,delta_d_eff_i,beta_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,omega_i,a_i,g_scale_i,delta_mag_i,g_trans_raw_km2s2_per_kpc,g_cap_i,g_trans_km2s2_per_kpc,g_bar_internal_km2s2_per_kpc,g_desc_km2s2_per_kpc,v_desc_kms,rotation_residual_desc_kms,rotation_residual_bar_only_kms
1.92,37.4,21.837456353705665,7.09,UGC01281,9.79,19.52,0.0,728.5208333333334,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,3,0.35,0.2268349936504997,3.0793922477776747,2.7522516091874434,0.32714063859023135,-0.03356755482300455,0.3607081934132359,0.7512100948823198,0.35786564820197825,0.5,0.3837675350701403,1.1108470482616746,0.3837675350701403,44.161400903866095,0.8343732352846247,11.800138908426053,207.90539852057228,11.787484282017111,248.37213541666662,260.15961969868374,22.34964138015357,15.050358619846428,15.562543646294333
2.07,39.9,22.656195620624395,4.0,UGC01281,11.26,19.66,0.0,769.0869565217392,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,3,0.35,0.2268349936504997,3.0793922477776747,2.7522516091874434,0.32714063859023135,-0.03356755482300455,0.3607081934132359,0.7512100948823198,0.35786564820197825,0.5,0.3837675350701403,1.1108470482616746,0.3837675350701403,44.161400903866095,0.8343732352846247,11.800138908426053,207.90539852057228,11.787484282017111,247.97256038647348,259.7600446684906,23.188430142288105,16.711569857711893,17.243804379375604
2.38,44.4,24.25746070799662,4.58,UGC01281,13.9,19.88,0.0,828.3025210084033,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,4,0.35,-1.1926767205174778,2.582563147818883,2.7522516091874434,-0.16968846136856053,-0.4968290999587919,0.6665175613273524,0.27105474361313786,0.2678893591940335,0.5,0.5460921843687374,1.0989825067530399,0.5460921843687374,41.78579809859487,0.9767625477139122,6.639440038161536,196.8076525024107,6.636922410621145,247.23714285714286,253.874065267764,24.580892484555523,19.819107515444475,20.142539292003377
2.53,46.7,24.82544662236714,5.91,UGC01281,14.68,20.02,0.0,862.0118577075101,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,4,0.35,-1.1926767205174778,2.582563147818883,2.7522516091874434,-0.16968846136856053,-0.4968290999587919,0.6665175613273524,0.27105474361313786,0.2678893591940335,0.5,0.5460921843687374,1.0989825067530399,0.5460921843687374,41.78579809859487,0.9767625477139122,6.639440038161536,196.8076525024107,6.636922410621145,243.59794466403162,250.23486707465275,25.16136351032812,21.538636489671884,21.874553377632864
2.68,48.5,25.26107281965673,7.72,UGC01281,15.47,19.97,0.0,877.7052238805969,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,4,0.35,-1.1926767205174778,2.582563147818883,2.7522516091874434,-0.16968846136856053,-0.4968290999587919,0.6665175613273524,0.27105474361313786,0.2678893591940335,0.5,0.5460921843687374,1.0989825067530399,0.5460921843687374,41.78579809859487,0.9767625477139122,6.639440038161536,196.8076525024107,6.636922410621145,238.1051492537313,244.74207166435244,25.610715571035197,22.889284428964803,23.23892718034327
2.76,49.3,25.400472436551254,9.73,UGC01281,15.76,19.92,0.0,880.6123188405797,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,4,0.35,-1.1926767205174778,2.582563147818883,2.7522516091874434,-0.16968846136856053,-0.4968290999587919,0.6665175613273524,0.27105474361313786,0.2678893591940335,0.5,0.5460921843687374,1.0989825067530399,0.5460921843687374,41.78579809859487,0.9767625477139122,6.639440038161536,196.8076525024107,6.636922410621145,233.76231884057972,240.39924125120086,25.75853073941358,23.541469260586418,23.899527563448743
3.46,54.1,26.58210676376122,4.0,UGC01281,18.3,19.28,0.0,845.8988439306358,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,5,0.35,-1.2337386136382433,2.568191485226615,2.7522516091874434,-0.18406012396082838,-0.014371662592267853,0.19843178655309623,1.2902699284743335,0.17560470153271013,0.5,0.846693386773547,1.0807921615183582,0.846693386773547,30.35322168052332,0.5793204561151144,20.762162564371774,142.94235709207234,20.617376946298723,204.2220809248555,224.83945787115422,27.89165689295266,26.20834310704734,27.51789323623878
3.83,55.0,26.48306062372701,4.0,UGC01281,18.5,18.95,0.0,789.8172323759791,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,5,0.35,-1.2337386136382433,2.568191485226615,2.7522516091874434,-0.18406012396082838,-0.014371662592267853,0.19843178655309623,1.2902699284743335,0.17560470153271013,0.5,0.846693386773547,1.0807921615183582,0.846693386773547,30.35322168052332,0.5793204561151144,20.762162564371774,142.94235709207234,20.617376946298723,183.1207571801567,203.7381341264554,27.934155682682164,27.065844317317836,28.51693937627299
4.23,55.7,25.987221859983418,4.0,UGC01281,18.21,18.54,0.0,733.4491725768321,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,5,0.35,-1.2337386136382433,2.568191485226615,2.7522516091874434,-0.18406012396082838,-0.014371662592267853,0.19843178655309623,1.2902699284743335,0.17560470153271013,0.5,0.846693386773547,1.0807921615183582,0.846693386773547,30.35322168052332,0.5793204561151144,20.762162564371774,142.94235709207234,20.617376946298723,159.65382978723403,180.27120673353275,27.614257268354034,28.08574273164597,29.712778140016585
4.62,56.4,26.820986186193824,4.0,UGC01281,19.58,18.33,0.0,688.5194805194806,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,5,0.35,-1.2337386136382433,2.568191485226615,2.7522516091874434,-0.18406012396082838,-0.014371662592267853,0.19843178655309623,1.2902699284743335,0.17560470153271013,0.5,0.846693386773547,1.0807921615183582,0.846693386773547,30.35322168052332,0.5793204561151144,20.762162564371774,142.94235709207234,20.617376946298723,155.70677489177487,176.3241518380736,28.541506293324815,27.858493706675183,29.579013813806174
4.99,56.9,27.403366581498705,4.0,UGC01281,20.46,18.23,0.0,648.819639278557,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,5,0.35,-1.2337386136382433,2.568191485226615,2.7522516091874434,-0.18406012396082838,-0.014371662592267853,0.19843178655309623,1.2902699284743335,0.17560470153271013,0.5,0.846693386773547,1.0807921615183582,0.846693386773547,30.35322168052332,0.5793204561151144,20.762162564371774,142.94235709207234,20.617376946298723,150.48987975951906,171.10725670581778,29.22028766049422,27.67971233950578,29.496633418501293
