r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
1.89,243.0,10.9,0.0,50104.84857142858,-23561.687457912405,98.3428815841079,2.470554368900626,0.6683342742064441,-303203.21934207046,-253098.3707706419
1.98,244.0,17.6,0.0,48055.054646464654,-21953.410743041248,99.30550924394696,2.4749390262404933,0.671230039827207,-287053.4772408476,-238998.42259438295
2.07,246.0,11.4,0.0,46153.234637681155,-20436.43718166616,100.02599750447624,2.478239006034827,0.6733927634833642,-271314.5176247526,-225161.28298707143
2.15,247.0,12.9,0.0,44580.86032558141,-18977.259927211235,99.94465235875967,2.477865634168076,0.673148780491131,-255606.92468591355,-211026.06436033215
2.23,248.0,15.4,0.0,43116.873049327354,-17568.739744799386,99.55290879280913,2.476070383178361,0.6719731111820463,-239898.50305513712,-196781.63000580977
2.32,249.0,17.6,0.0,41594.174568965514,-16295.987299964847,99.57021738757086,2.4761496047426936,0.6720250806713839,-225251.12422291405,-183656.94965394854
2.4,251.0,24.0,0.0,40346.55520833333,-14889.301858549805,98.15210150708344,2.4696886342015967,0.6677595077001346,-208303.41090992367,-167956.85570159034
2.49,252.0,10.1,0.0,39062.99325301204,-13499.379495047377,96.56080821284446,2.4625082234641456,0.6629538372059124,-190799.04427550448,-151736.05102249244
2.58,253.0,12.0,0.0,37916.6668992248,-11957.589233337885,93.4392307720984,2.4486231674742225,0.6534628546277048,-170192.33672439604,-132275.66982517124
2.67,254.0,6.34,0.0,36910.62719101123,-10583.680797579038,90.00237490173537,2.433617270712121,0.6429050159843063,-150717.52768517972,-113806.9004941685
2.75,256.0,6.22,0.0,36117.441163636366,-9364.644325445615,85.94481194668671,2.4162386166438274,0.6302751367450308,-132451.94079602297,-96334.4996323866
2.83,257.0,5.6,0.0,35412.28409893993,-8258.60898029449,81.50553708280512,2.3975878600433194,0.6162233934997282,-115084.39417231086,-79672.11007337093
2.92,259.0,8.73,0.0,34713.4776369863,-7509.046464352504,78.97903224347927,2.3871196500103076,0.6081037840669576,-103100.27629816778,-68386.79866118147
3.0,260.0,5.19,0.0,34135.7462,-7029.814198149006,77.70603357640407,2.3818808600717287,0.6039760737149931,-95430.99918571487,-61295.25298571487
3.09,262.0,11.0,0.0,33518.40922330097,-6852.284619147469,78.98445711438137,2.3871420242828743,0.6081213204600969,-92914.13981423246,-59395.73059093149
3.18,263.0,16.0,0.0,32902.334968553456,-6820.735406378131,81.43826701033306,2.397307845552757,0.6160084072841738,-92861.5086447726,-59959.17367621915
3.27,264.0,13.1,0.0,32290.676850152908,-6782.438533194152,83.79812560796958,2.407176042555012,0.6235127190340584,-92644.40032073013,-60353.72347057722
3.35,266.0,11.8,0.0,31749.32041791045,-6785.7483528142375,86.18232969310154,2.417246674322525,0.6310197938103419,-93029.13257912845,-61279.812161218
3.43,267.0,12.7,0.0,31204.95711370263,-6369.68995730072,84.89958275324157,2.4118153386513015,0.626989834664832,-86496.20396106214,-55291.246847359515
4.21,280.0,5.52,0.0,26271.387054631832,-6238.578147607824,104.67512460350403,2.499933635225287,0.6872609680481359,-85895.08255501525,-59623.695500383415
4.29,282.0,2.35,0.0,25839.7799067599,-5396.697420477339,98.78555199909998,2.4725672633342084,0.6696668063467437,-73224.91149197053,-47385.131585210635
4.38,283.0,5.1,0.0,25353.948493150685,-5268.381410908203,99.64166902960632,2.4764767358856754,0.6722395921108183,-71318.32092686277,-45964.37243371208
4.47,285.0,4.61,0.0,24891.471252796426,-4887.11144202544,97.64938096915394,2.467412411251678,0.666243552800019,-65446.848179959765,-40555.376927163335
4.8,290.0,10.8,0.0,23301.3616875,-4311.146441314093,98.30046189329441,2.470361782078901,0.6682065007045197,-56709.31797333138,-33407.95628583138
5.25,296.0,2.85,0.0,21528.777028571432,-3881.409368674083,101.763240539946,2.486262432569011,0.6785919549221149,-50111.29899674667,-28582.52196817524
5.32,298.0,1.92,0.0,21283.028815789476,-3533.916733562202,98.00729335128679,2.4690322213746305,0.6673230474231309,-44699.189203521404,-23416.16038773193
5.41,299.0,4.29,0.0,20963.35035120148,-3560.2920069112524,100.1571963118465,2.4788416348280964,0.6737861722059468,-45149.442840902,-24186.092489700517
5.5,300.0,4.92,0.0,20642.17625454545,-3609.073855897378,102.61183019087929,2.490216975777255,0.6811239727527764,-45924.23448823125,-25282.058233685802
5.58,301.0,2.24,0.0,20349.807795698925,-3786.390977562749,106.65129786787742,2.50938155538618,0.6931149526979385,-48600.07153358144,-28250.263737882513
5.67,302.0,4.59,0.0,19998.489788359784,-3708.0761990989995,107.29880232788405,2.512508778120228,0.6950283586074095,-47446.082641670146,-27447.59285331036
5.76,303.0,5.07,0.0,19682.354079861107,-3397.103954625598,104.3799590618748,2.498534569936005,0.6863846579564471,-42786.008808372,-23103.65472851089
6.0,306.0,7.89,0.0,18877.445483333337,-3298.5117943988375,107.15513880163837,2.51181355494945,0.6946040169605779,-41308.48234115831,-22431.036857824976
6.18,307.0,4.41,0.0,18296.979126213595,-3174.477571327324,108.30989161015127,2.5174242850379724,0.6980118496333892,-39456.46326680464,-21159.484140591045
6.27,308.0,3.2,0.0,18020.33653907496,-3005.2228709979217,107.01888922605255,2.5111549384123073,0.6942014742078552,-36950.66586514328,-18930.32932606832
6.36,309.0,6.66,0.0,17756.039009433967,-2865.064665834174,106.04612254238104,2.5064730419076304,0.6913245918649243,-34867.91467679231,-17111.87566735834
6.45,310.0,5.83,0.0,17504.624899224807,-2734.803920010639,105.09279978026491,2.5019186769012,0.6885001067029192,-32927.58254003646,-15422.957640811655
6.53,310.0,3.83,0.0,17291.12234303216,-2580.5768569175575,103.32458256807713,2.4935570303364503,0.683247000486763,-30624.467058864524,-13333.344715832365
6.61,311.0,2.41,0.0,17091.732602117998,-2387.259612217275,100.4186889187052,2.4800443268262895,0.6745698987671801,-27719.45202918581,-10627.719427067812
6.7,312.0,1.25,0.0,16885.288208955222,-2189.3562987900555,97.087313055157,2.464876042111959,0.664546192201057,-24731.211769584992,-7845.92356062977
6.79,312.0,3.61,0.0,16697.64846833579,-2266.532576010244,100.32645063620474,2.479619849422112,0.6742935060120762,-25905.20158840443,-9207.553120068642
6.87,313.0,13.8,0.0,16499.97767103348,-2235.2808820293253,100.85389192804293,2.482050709696265,0.6758731569444877,-25462.76787432894,-8962.790203295459
6.96,313.0,4.58,0.0,16317.650718390803,-2032.7034521560595,96.97828995961513,2.464385102721733,0.6642166554692703,-22432.916525951543,-6115.26580756074
7.05,314.0,3.05,0.0,16134.09104964539,-2106.244544220944,100.24860601016788,2.4792618171332346,0.674060195606297,-23544.48140033925,-7410.390350693859
7.2,315.0,1.38,0.0,15812.152027777776,-2259.5619903205484,106.18052933569662,2.5071178318304277,0.6917223968942822,-25793.99263240766,-9981.840604629882
7.39,316.0,0.75,0.0,15365.839972936405,-2421.017178590905,112.44641021621534,2.5379689247448094,0.7101688534890255,-28062.472634919897,-12696.632661983493
7.47,316.0,8.57,0.0,15158.477389558233,-2489.558966158087,114.98157592709865,2.5509328825366735,0.7175869870493512,-28995.977223158556,-13837.499833600323
7.99,318.0,1.36,0.0,13872.10459324155,-2422.265137078098,120.90796024904625,2.5824925261949394,0.7348617741190414,-27919.225962722732,-14047.121369481181
8.08,318.0,16.0,0.0,13680.895655940592,-2126.1399804289535,116.08677346056521,2.556680221818125,0.7208146478549439,-23965.02260666498,-10284.126950724389
8.16,318.0,5.5,0.0,13510.660796568629,-1940.8016124847572,112.77513781657949,2.53963322735735,0.7111319831292582,-21446.353281063504,-7935.692484494875
8.25,319.0,2.94,0.0,13350.959381818184,-1757.6736233562292,108.96736677918118,2.52064228133497,0.6999492020522999,-18920.056499038204,-5569.097117220021
8.34,319.0,1.74,0.0,13194.279544364508,-1740.2240533910622,109.61019017911256,2.523805418141384,0.7018414138622466,-18673.69357462138,-5479.41403025687
8.4,319.0,2.2,0.0,13089.925773809524,-1674.296144355007,108.41502763903378,2.5179377137535908,0.6983217892506047,-17766.948633774537,-4677.022859965013
9.59,319.0,3.23,0.0,11101.40936392075,-1514.607093253969,118.00462797904171,2.566799481218833,0.7264081528033127,-15587.601095828259,-4486.191731907509
10.8,317.0,4.08,0.0,9454.868749999998,-1131.441231497827,117.43569902570655,2.563777825611876,0.7247497460383178,-10734.147167044675,-1279.2784170446776
12.02,312.0,2.62,107.3652348007884,8352.00717138103,-856.6324713056842,115.21478992725304,2.552140687014804,0.7182683631523623,-7392.997716819597,959.0094545614329
13.22,308.0,0.76,83.241901910312,7381.818169440242,-815.3594461198121,122.8986454046197,2.593531689270523,0.7406514341636936,-6857.67185827186,524.1463111683815
14.42,303.0,1.86,0.0,6395.144500693481,-821.7616985197362,132.33859242107619,2.649484096478548,0.7681088323773619,-6817.9574876254555,-422.8129869319746
15.63,298.0,1.34,0.0,5401.3724760076775,-753.3600502627271,137.85934633821205,2.6855350596585077,0.7842400968037505,-6055.497931477708,-654.1254554700308
16.83,296.0,1.41,52.07289598009292,4579.54677956031,-582.4568529861903,137.27523149310088,2.6815844353329203,0.7825285714701897,-4418.430529069901,161.11625049040867
18.03,294.0,1.15,127.83993036992716,4003.4760288408206,-438.40703698528216,134.58217206360817,2.663798186964131,0.7746533292017864,-3097.039656295739,906.4363725450817
19.23,294.0,0.59,141.6719471912779,3527.369890795632,-369.8600825831697,135.30015875116368,2.668473396078733,0.7767505943866421,-2483.639229278823,1043.7306615168086
20.43,294.0,0.5,149.39401053103765,3115.811830641214,-315.8899003078951,136.19992153373835,2.674399858443466,0.779381132206537,-2023.3707938057862,1092.4410368354277
21.64,292.0,1.21,156.41193357386223,2766.0752310536045,-268.05540821310274,136.60852718252616,2.6771166499907797,0.7805766322911012,-1635.54413288751,1130.5310981660946
22.84,290.0,1.21,160.29493231441592,2469.7982968476363,-230.61775607544115,137.15646412036733,2.6807853339864245,0.7821807301610456,-1344.821706406166,1124.9765904414703
24.04,287.0,0.81,161.93754021040613,2212.592616472546,-200.67525278054586,137.8644162977908,2.6855695006664826,0.784254958268994,-1121.7537258986317,1090.8388905739143
25.24,283.0,1.08,163.30780861589287,1988.1776901743265,-173.8840973199399,138.2545200877019,2.6882274026445625,0.7853987737723886,-931.5437616907647,1056.6339284835617
26.44,279.0,1.87,165.30844829747886,1795.27078290469,-148.73416570978557,138.01138138333724,2.686568993838444,0.7846857988954511,-761.7275499803237,1033.5432329243663
27.65,276.0,1.55,166.57741054583795,1629.7283508137432,-127.8198032001309,137.69241325976768,2.684402513225493,0.783750826674295,-626.1828280594342,1003.545522754309
28.85,273.0,1.9,166.8200884142537,1487.2250571923744,-111.20908128054594,137.5255277407382,2.683273101714121,0.7832618059652461,-522.6170191147517,964.6080380776227
30.05,271.0,1.12,166.93013804725751,1362.8265557404327,-96.63089516348943,137.1261221707191,2.6805814087881874,0.7820918743667784,-435.51637309562585,927.3101826448069
31.25,270.0,1.41,166.77145420331541,1255.3109087999999,-84.43096970028589,136.68263723665123,2.677611132611971,0.7807935271067369,-365.3039348131668,890.0069739868331
32.34,268.0,1.76,166.85390802444806,1169.4796351267778,-74.16165476887193,135.8701478073962,2.672218876227239,0.7784166986688673,-308.6191953299018,860.860439796876
33.55,267.0,1.81,165.47678871035566,1084.7391028315947,-66.77369259566599,136.10368651914348,2.6737623313936023,0.7790996518014426,-268.5671921939884,816.1719106376063
34.75,266.0,2.18,163.8491768328466,1008.555035971223,-60.57096252660888,136.4498201393844,2.676059505045779,0.7801122169017461,-235.99236694096592,772.5626690302571
35.95,265.0,3.01,162.2698180367675,939.368792767733,-54.83097562058028,136.62897173956304,2.677253008361809,0.7806364645580729,-206.92111973058053,732.4476730371525
37.15,264.0,2.04,160.90973723230266,876.9606944818304,-49.30956434857202,136.47938146460848,2.676256227830489,0.7801987137587575,-180.00393711524373,696.9567573665867
38.35,264.0,1.58,159.71924137764955,821.0258383311602,-44.16986093607706,136.07018275798202,2.6735405868037128,0.7790016631603622,-155.8306345175519,665.1952038136083
39.56,264.0,3.23,158.63854423460592,770.5113296258845,-39.44241028730162,135.44609526947346,2.669429473679937,0.7771770740214478,-134.3589606452217,636.1523689806628
40.76,264.0,2.94,157.50375558787903,725.9696295387635,-35.59397035968897,134.99702679815343,2.666493777155785,0.7758649447991024,-117.34762207344606,608.6220074653174
41.96,264.0,1.62,155.91024581701606,685.085800762631,-32.93794998159012,135.31741314915212,2.66858633215558,0.7768010145162327,-105.77205551185943,579.3137452507716
43.16,264.0,2.15,154.21724885333617,646.9185495829472,-30.608456584670087,135.72737062283304,2.6712778065919123,0.7779992553156776,-95.8768479172424,551.0417016657047
44.36,262.0,4.45,152.8697761104666,611.6255049594229,-27.88736952492857,135.4051130099606,2.669160785640624,0.7770573021328657,-84.81828115274607,526.8072238066768
45.57,260.0,7.43,151.73461684451155,579.7099890278693,-25.263499822581988,134.78203115521774,2.6650948500744955,0.7752369695199527,-74.47860985405478,505.2313791738145
46.77,258.0,7.22,150.34762257400953,550.7404703870002,-23.452470065204725,134.88037446665217,2.66573422334086,0.7755242007787368,-67.43049361435067,483.3099767726495
47.97,257.0,5.37,148.78488323788812,523.424060871378,-22.021319986177268,135.33084031198302,2.6686742367410923,0.7768402514956327,-61.94935834663322,461.4747025247447
49.17,258.0,5.43,147.39137573855976,497.8893024201748,-20.428001506281046,135.3178975724774,2.6685895032742786,0.7768024300926966,-56.07076180383753,441.81854061633726
50.37,260.0,6.47,146.17031550496816,474.39685725630346,-18.791421124278745,134.9418248173489,2.6661341874040003,0.7757036934840004,-50.22053931264778,424.1763179436557
51.58,263.0,5.75,144.76292696931154,452.60197751066306,-17.695949411773384,135.30585153775615,2.668510654309348,0.7767672295225166,-46.31455942764206,406.287418083021
52.78,265.0,5.54,143.1681367871038,431.74961917392955,-16.87208337984433,136.06035383522538,2.673475554383562,0.7789729171775939,-43.399573870957376,388.35004530297215
53.98,266.0,4.43,141.79768341696794,412.1089773990367,-15.752046982734015,136.0719600460574,2.6735523470955,0.779006861109084,-39.62689102596025,372.4820863730764
55.18,266.0,4.71,140.9025597571816,393.94470641536793,-14.040843734944168,134.44741152874377,2.6629259153098666,0.774259859062088,-34.148922687094505,359.7957837282734
57.59,262.0,5.28,138.07366233108152,361.42153151588815,-12.894875541827728,135.93341821170299,2.672636518524913,0.7786017065091994,-30.386000529301686,331.0355309865865
59.99,263.0,4.7,135.4607079898622,331.92035505917653,-11.482250264720117,136.26386804114867,2.674823974058308,0.7795681886752724,-26.04265195674751,305.877703102429
62.39,272.0,5.04,132.8238918991392,306.3067302452316,-10.672343672477052,137.76868458760174,2.6849196209097634,0.783974359282429,-23.53407021583238,282.7726600293992
