galaxy,source_file,beta_mode,beta,structural_mode,sigma_proxy_mode,sigma_damping_mode,sigma_positive_only,D_bg,upsilon_disk,upsilon_bul,rmse_kmps,mae_kmps,mean_absolute_fractional_error,median_absolute_fractional_error,chi_square,reduced_chi_square,n_points_total,n_points_valid,detail_table,plot_path,status,error
UGC05918,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05918_normalized.csv,structural,1077.088639305104,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,7.235055417366492,5.814992343393291,0.22218798803516457,0.11596925507978222,27.113688993707544,3.8733841419582205,8,8,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\tables\UGC05918_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\figures\UGC05918_rotation_curve.png,ok,
UGC05986,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05986_normalized.csv,structural,2000.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,30.116424705561773,26.726933177871114,0.2512872112754808,0.2778854610214543,1591.1447744844656,113.65319817746183,15,15,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\tables\UGC05986_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\figures\UGC05986_rotation_curve.png,ok,
UGC05999,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05999_normalized.csv,structural,2000.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,25.271099863971145,22.36726711819073,0.24084696951216839,0.2978284620235618,127.72569766696047,31.931424416740118,5,5,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\tables\UGC05999_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\figures\UGC05999_rotation_curve.png,ok,
UGC06399,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06399_normalized.csv,structural,2000.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,17.29251836546905,15.298579629379937,0.21469503591522576,0.25543679419264664,127.22676271946673,15.903345339933342,9,9,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\tables\UGC06399_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\figures\UGC06399_rotation_curve.png,ok,
UGC06446,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06446_normalized.csv,structural,2000.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,19.924505928121214,18.802677033377133,0.2513067605906781,0.2808008105033189,328.7824024932768,20.5489001558298,17,17,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\tables\UGC06446_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\figures\UGC06446_rotation_curve.png,ok,
UGC06614,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06614_normalized.csv,structural,2000.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,48.07421829037506,41.097050994676074,0.21231919294535093,0.17985143503736367,187.23280404540375,15.602733670450313,13,13,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\tables\UGC06614_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\figures\UGC06614_rotation_curve.png,ok,
UGC06628,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06628_normalized.csv,structural,1443.834098519427,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,8.06857555355479,6.469337030011447,0.15829690108991698,0.1568086780162331,6.663167963983893,1.1105279939973156,7,7,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\tables\UGC06628_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\figures\UGC06628_rotation_curve.png,ok,
UGC06667,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06667_normalized.csv,structural,2000.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,22.274081811813605,20.545609078547542,0.3436046687177866,0.3042259397554132,395.4285942769568,49.4285742846196,9,9,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\tables\UGC06667_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\figures\UGC06667_rotation_curve.png,ok,
UGC06786,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06786_normalized.csv,structural,2000.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,48.87014208496135,36.154839738040565,0.16771362729939368,0.0665431269285675,24212.623484606996,550.2868973774317,45,45,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\tables\UGC06786_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\figures\UGC06786_rotation_curve.png,ok,
UGC06787,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06787_normalized.csv,structural,2000.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,62.6112256079448,50.90815738264529,0.21203046244608575,0.21608360696841764,39064.8621233913,558.06945890559,71,71,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\tables\UGC06787_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\figures\UGC06787_rotation_curve.png,ok,
UGC06818,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06818_normalized.csv,structural,2000.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,10.70109317641935,9.242474242454707,0.18448154592487426,0.18182823030098672,30.34945007504179,4.33563572500597,8,8,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\tables\UGC06818_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\figures\UGC06818_rotation_curve.png,ok,
UGC06917,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06917_normalized.csv,structural,2000.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,23.25621918420224,21.278304817657077,0.21282911353474218,0.24190379559330885,341.4698876643243,34.14698876643243,11,11,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\tables\UGC06917_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\figures\UGC06917_rotation_curve.png,ok,
UGC06923,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06923_normalized.csv,structural,2000.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,10.332707219116873,9.803069988755832,0.15038084580457314,0.14560952732060078,25.401943807382008,5.080388761476401,6,6,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\tables\UGC06923_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\figures\UGC06923_rotation_curve.png,ok,
UGC06930,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06930_normalized.csv,structural,2000.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,24.190010293043834,22.609909492818293,0.21997412636851785,0.22782930479511238,154.27889562744554,17.142099514160616,10,10,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\tables\UGC06930_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\figures\UGC06930_rotation_curve.png,ok,
UGC06973,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06973_normalized.csv,structural,2000.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,88.38557786920904,65.39539206825333,0.38142754483784885,0.2821369911923809,3515.0893828599615,439.3861728574952,9,9,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\tables\UGC06973_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\figures\UGC06973_rotation_curve.png,ok,
UGC06983,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06983_normalized.csv,structural,2000.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,31.947070065215115,30.435468119588656,0.29032492012364014,0.32385422154534993,624.8497202506054,39.05310751566284,17,17,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\tables\UGC06983_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\figures\UGC06983_rotation_curve.png,ok,
UGC07089,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07089_normalized.csv,structural,2000.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,8.76869530136637,7.025049939388644,0.10942858717317377,0.11769101560434253,25.190897627149557,2.2900816024681414,12,12,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\tables\UGC07089_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\figures\UGC07089_rotation_curve.png,ok,
UGC07125,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07125_normalized.csv,structural,2000.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,6.463247323814779,5.687994525172811,0.09570847128074907,0.11503044463093527,87.14030437342385,7.2616920311186535,13,13,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\tables\UGC07125_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\figures\UGC07125_rotation_curve.png,ok,
UGC07151,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07151_normalized.csv,structural,2000.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,8.476031396960828,7.503859609023194,0.1093126878314504,0.11746784427385748,110.03685933178804,11.003685933178804,11,11,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\tables\UGC07151_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\figures\UGC07151_rotation_curve.png,ok,
UGC07232,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07232_normalized.csv,structural,1640.8625476154257,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,1.722983122639259,1.503536656637844,0.05980616489682128,0.046623491881505,1.0904208782000853,0.3634736260666951,4,4,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\tables\UGC07232_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\figures\UGC07232_rotation_curve.png,ok,
UGC07261,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07261_normalized.csv,structural,2000.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,11.571647495156546,10.079126263391885,0.14004063068040437,0.14304574742867912,29.25873653888609,4.876456089814348,7,7,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\tables\UGC07261_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\figures\UGC07261_rotation_curve.png,ok,
UGC07323,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07323_normalized.csv,structural,2000.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,6.880221098546228,5.297508502456209,0.08094969786631181,0.09546188906560663,31.606969643170913,3.5118855159078795,10,10,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\tables\UGC07323_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\figures\UGC07323_rotation_curve.png,ok,
UGC07399,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07399_normalized.csv,structural,2000.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,32.25259827897599,29.71122362881379,0.31484888901958985,0.35335955910612077,913.7552521106293,101.52836134562547,10,10,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\tables\UGC07399_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\figures\UGC07399_rotation_curve.png,ok,
UGC07524,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07524_normalized.csv,structural,2000.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,14.106226720915489,12.70175172388742,0.19749582212730643,0.2241813326043577,530.9588019233589,17.69862673077863,31,31,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\tables\UGC07524_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\figures\UGC07524_rotation_curve.png,ok,
UGC07559,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07559_normalized.csv,structural,846.0838194433273,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,1.1951503382723456,0.9279143730297397,0.0431651674290288,0.03739715947255736,0.9583807299511655,0.1597301216585276,7,7,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\tables\UGC07559_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\figures\UGC07559_rotation_curve.png,ok,
UGC07577,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07577_normalized.csv,structural,312.50174135202036,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,1.4877505800448065,1.1772154689584342,0.13028114407781966,0.13623995401082892,1.9823678308882484,0.24779597886103105,9,9,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\tables\UGC07577_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\figures\UGC07577_rotation_curve.png,ok,
UGC07603,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07603_normalized.csv,structural,2000.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,7.778208608910238,6.833240524228555,0.11863097472800503,0.14448111338765457,86.9250068802701,7.902273352751828,12,12,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\tables\UGC07603_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\figures\UGC07603_rotation_curve.png,ok,
UGC07608,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07608_normalized.csv,structural,2000.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,11.539910998300666,9.98340479190373,0.30756812862026967,0.17236004990459827,23.803601448508815,3.4005144926441164,8,8,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\tables\UGC07608_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\figures\UGC07608_rotation_curve.png,ok,
UGC07690,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07690_normalized.csv,structural,2000.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,4.582576867310364,4.311703397788634,0.07449232153350671,0.08810321845676738,7.913398141356717,1.3188996902261196,7,7,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\tables\UGC07690_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\figures\UGC07690_rotation_curve.png,ok,
UGC07866,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07866_normalized.csv,structural,692.1432611556637,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,3.31567905241709,2.576425205111931,0.1429164171415637,0.06093961215957591,4.645732425216115,0.7742887375360192,7,7,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\tables\UGC07866_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\figures\UGC07866_rotation_curve.png,ok,
UGC08286,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08286_normalized.csv,structural,2000.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,20.237802036142796,19.18425615737547,0.26711575974343105,0.26905684374399613,1674.154560345123,104.63466002157018,17,17,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\tables\UGC08286_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\figures\UGC08286_rotation_curve.png,ok,
UGC08490,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08490_normalized.csv,structural,2000.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,19.904267359519597,18.987175064998905,0.24517734896900714,0.27532135036875593,872.8928087761634,30.099752026764257,30,30,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\tables\UGC08490_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\figures\UGC08490_rotation_curve.png,ok,
UGC08550,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08550_normalized.csv,structural,2000.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,5.513673939548171,4.534419872727605,0.10755818448581102,0.06280085310018689,78.83437549719515,7.883437549719515,11,11,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\tables\UGC08550_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\figures\UGC08550_rotation_curve.png,ok,
UGC08699,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08699_normalized.csv,structural,2000.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,36.50854557105456,30.314723405536288,0.1651311833248845,0.10949656598891028,1660.4931233653094,41.51232808413273,41,41,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\tables\UGC08699_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\figures\UGC08699_rotation_curve.png,ok,
UGC08837,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08837_normalized.csv,structural,1986.5446340129167,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,2.2107706814399957,1.8470688336632581,0.1271761386396352,0.048414432131078045,8.137032038974834,1.1624331484249761,8,8,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\tables\UGC08837_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\figures\UGC08837_rotation_curve.png,ok,
UGC09037,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC09037_normalized.csv,structural,2000.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,30.44744038345439,25.459801415138063,0.2267508072503201,0.14902025056765383,800.9443873983395,38.14020892373045,22,22,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\tables\UGC09037_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\figures\UGC09037_rotation_curve.png,ok,
UGC09133,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC09133_normalized.csv,structural,2000.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,59.669060758911314,53.27366123056032,0.2104381154579239,0.21041715880517842,53754.141009350344,802.3006120798559,68,68,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\tables\UGC09133_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\figures\UGC09133_rotation_curve.png,ok,
UGC09992,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC09992_normalized.csv,structural,976.1744344112299,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,0.8692199204671928,0.7078415462309963,0.022867867881841468,0.01598627066891848,0.11792244723635467,0.029480611809088668,5,5,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\tables\UGC09992_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\figures\UGC09992_rotation_curve.png,ok,
UGC10310,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC10310_normalized.csv,structural,2000.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,11.342385041706041,10.890633429046988,0.17551073296442857,0.17889564724926504,35.17270575388691,5.8621176256478185,7,7,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\tables\UGC10310_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\figures\UGC10310_rotation_curve.png,ok,
UGC11455,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC11455_normalized.csv,structural,2000.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,39.60234010606065,35.93244754856915,0.20995370605440838,0.16999287108256136,1400.998464779549,40.02852756512997,36,36,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\tables\UGC11455_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\figures\UGC11455_rotation_curve.png,ok,
UGC11557,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC11557_normalized.csv,structural,0.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,20.837740296482337,19.198458533925848,0.8001143757660647,0.32887164907098265,79.37975868717581,7.216341698834165,12,12,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\tables\UGC11557_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\figures\UGC11557_rotation_curve.png,ok,
UGC11820,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC11820_normalized.csv,structural,2000.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,17.03515692718863,15.188098277111417,0.4228037807915103,0.26843978698887505,2951.239599093162,327.91551101035134,10,10,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\tables\UGC11820_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_181816_structural\figures\UGC11820_rotation_curve.png,ok,
