galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,Dw_smooth_i,dDw_dr_i,propagation_source_i,propagation_term_i,delta_struct_i,DeltaD_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
NGC2841,28.77,289.0,184.27017392947778,4.24,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2.053547694128077,2.079074165133075,-0.005603075791785209,0.3129129359766959,0.12449770902002712,0.6547754395349958,0.6547754395349958,308325288.9820885,1024.519592343938,4,184.27017392947778,0.3623869414204921,0.2372820688503455
NGC2841,30.7,289.0,177.4628935862368,4.24,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2.046527212216775,2.068793776649269,-0.004763849343826472,0.28374669740117275,0.12108437198407514,0.6489581954687216,0.6489581954687216,261661326.81604296,1120.4377625623388,4,177.4628935862368,0.38594154468430175,0.25045992839473546
NGC2841,32.79,288.0,171.75045647683152,4.24,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2.03892472144236,2.057661127980276,-0.0038550497188348867,0.25216253231161656,0.1173880640021375,0.6426586928270049,0.6426586928270049,211128849.65177602,1224.3076981874462,4,171.75045647683152,0.403644248344335,0.2594054850081093
NGC2841,34.88,285.0,167.52823314295412,4.24,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2.034486101205494,2.0509137268539583,-0.003285279015976701,0.22909933230965038,0.11237304892643908,0.6298625786493028,0.6298625786493028,182542313.88517797,1315.6032561108682,4,167.52823314295412,0.41218163809489783,0.25961778944234604
NGC2841,36.96,283.0,164.3316235543238,2.83,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2.033217450787036,2.048562875440571,-0.003055641262910889,0.2146266774666349,0.10606963164774288,0.6106621626280255,0.6106621626280255,175933492.69504768,1393.9477799679069,4,164.3316235543238,0.41932288496705367,0.2560646197734038
NGC2841,38.9,275.0,161.66047166824671,2.83,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2.03203419030059,2.046370254410778,-0.00284145989707066,0.20112814362266856,0.10019048283972816,0.5927540823004881,0.5927540823004881,169769496.00809923,1467.019114719183,4,161.66047166824671,0.41214373938819376,0.24429988401694033
NGC2841,40.99,272.0,158.5730150435439,2.83,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2.030759440601274,2.0440081008271345,-0.002610718116345877,0.1865859087082924,0.09385676067026898,0.5734613565868008,0.5734613565868008,163128901.6391702,1545.7402949409193,4,158.5730150435439,0.417010974104618,0.2391396789216175
NGC2841,43.08,271.0,155.35688204904216,2.83,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2.0294846909019575,2.0416459472434907,-0.002379976335621095,0.17204367379391627,0.08752303850080982,0.5541686308731134,0.5541686308731134,156488307.2702412,1624.4614751626552,4,155.35688204904216,0.42672737251275955,0.236478923781477
NGC2841,45.16,274.0,151.7352121295515,4.24,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2.0282160404834997,2.039295095830104,-0.0021503385825552826,0.1575710189509008,0.08121962122211362,0.5349682148518361,0.5349682148518361,149879486.0801109,1702.805999019694,5,151.7352121295515,0.4462218535417828,0.238714508417125
NGC2841,47.1,277.0,147.8638005057357,4.24,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2.0270327799970533,2.03710247480031,-0.001936157216715053,0.1440724851069344,0.07534047241409887,0.5170601345242986,0.5170601345242986,143715489.39316243,1775.8773337709704,5,147.8638005057357,0.4661956660442755,0.24105119379949805
NGC2841,49.19,281.0,143.90104690376648,4.24,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2.025758030297737,2.034740321216667,-0.0017054154359902709,0.1295302501925583,0.06900675024463972,0.49776740881061127,0.49776740881061127,137074895.0242334,1854.5985139927063,5,143.90104690376648,0.48789663023570645,0.24285904139985653
NGC2841,51.27,286.0,140.6067857537466,4.24,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2.024489379879279,2.03238946980328,-0.0014757776829244576,0.11505759534954277,0.06270333296594349,0.4785669927893339,0.4785669927893339,130466073.83410308,1932.9430378497452,5,140.6067857537466,0.508367881979907,0.2432880885098071
NGC2841,53.36,282.0,138.26573183547686,4.24,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2.023214630179963,2.0300273162196363,-0.0012450359021996754,0.10051536043516665,0.05636961079648434,0.45927426707564656,0.45927426707564656,123825479.46517408,2011.6642180714812,5,138.26573183547686,0.5096959863990183,0.2340902505848078
NGC2841,55.3,283.0,137.06178570265308,4.24,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2.022580304970734,2.028851890512943,-0.0011302170256667693,0.0932790330136589,0.05321790215713623,0.4496740590650079,0.4496740590650079,120521068.87010893,2050.8364800000004,5,137.06178570265308,0.5156827360330279,0.23188914910172068
NGC2841,57.38,288.0,136.17402211875802,5.66,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2.022580304970734,2.028851890512943,-0.0011302170256667693,0.0932790330136589,0.05321790215713623,0.4496740590650079,0.4496740590650079,120521068.87010893,2050.8364800000004,5,136.17402211875802,0.527173534309868,0.23705626300476457
NGC2841,59.47,287.0,135.4042813207913,5.66,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2.022580304970734,2.028851890512943,-0.0011302170256667693,0.0932790330136589,0.05321790215713623,0.4496740590650079,0.4496740590650079,120521068.87010893,2050.8364800000004,5,135.4042813207913,0.528208079021633,0.23752147092458817
NGC2841,61.56,289.0,134.23628496051282,7.07,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2.022580304970734,2.028851890512943,-0.0011302170256667693,0.0932790330136589,0.05321790215713623,0.4496740590650079,0.4496740590650079,120521068.87010893,2050.8364800000004,5,134.23628496051282,0.5355145849117203,0.24080701708576613
NGC2841,63.64,294.0,132.65628556536626,7.07,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2.022580304970734,2.028851890512943,-0.0011302170256667693,0.0932790330136589,0.05321790215713623,0.4496740590650079,0.4496740590650079,120521068.87010893,2050.8364800000004,5,132.65628556536626,0.548788144335489,0.24677579243009273
