galaxy,source_file,beta_mode,beta_raw,beta_formula,beta,beta_clipped,beta_hit_lower,beta_hit_upper,beta_saturation_ratio,beta_z,beta_numerator,beta_denominator,beta_g_choice,beta_sigma_choice,gbar_char_median,gbar_char_logmean,sigma_char_mean,sigma_char_median,sigma_char_rms,n_sigma_positive,use_dimension_proxy,d_eff_proxy,d_eff_ratio,d_eff_g_hat,d_eff_sigma_hat,d_eff_signed_delta,d_eff_response,formula_g0,formula_sigma0,formula_p,formula_q,formula_lambda_beta,formula_d_ref,formula_dim_sensitivity,formula_dim_g_power,formula_dim_sigma_power,formula_d_min,formula_d_max,formula_dim_response_lambda,formula_dim_transition,formula_dim_response_min,formula_dim_response_max,formula_dim_balance_scale,formula_g_suppression_lambda,formula_g_suppression_power,sigma_weight_mode,sigma_weight_value,sigma_weight_u,sigma_weight_v,sigma_weight_lambda,sigma_weight_g_choice,sigma_weight_sigma_choice,structural_mode,sigma_proxy_mode,sigma_damping_mode,sigma_positive_only,D_bg,upsilon_disk,upsilon_bul,rmse_kmps,mae_kmps,mean_absolute_fractional_error,median_absolute_fractional_error,chi_square,reduced_chi_square,n_points_total,n_points_valid,detail_table,plot_path,status,error
NGC6195,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6195_normalized.csv,formula,,1999.3949169554649,1999.3949169554649,1999.3949169554649,False,False,0.9996974584777324,3304.331421964365,,,gbar_char_logmean,sigma_char_rms,6786.696482982172,7362.152935486702,0.007424407729741385,0.0,0.02185570777226354,3,True,4.5,0.0031588890661625665,13.121839774625297,0.04145043619200093,-1.5,0.5501704653494427,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,43.57332400196586,40.41653347823593,0.1701366884152968,0.17642672713588922,1337.255688835752,60.784349492534176,23,23,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_134320_formula\tables\NGC6195_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_134320_formula\figures\NGC6195_rotation_curve.png,ok,
NGC6503,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6503_normalized.csv,formula,,1999.2739618070598,1999.2739618070598,1999.2739618070598,False,False,0.9996369809035299,2753.6760204182806,,,gbar_char_logmean,sigma_char_rms,455.9168646864688,647.0815798473902,0.19434577214828022,0.23457763510150303,0.20983634881916444,27,True,3.904428679229278,0.34506111239196335,1.1533176349735172,0.3979650660652302,-0.9044286792292779,0.5550964897648791,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,38.68928318559097,35.07955848074928,0.304851444057994,0.3438522800799573,22038.028359265525,734.6009453088508,31,31,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_134320_formula\tables\NGC6503_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_134320_formula\figures\NGC6503_rotation_curve.png,ok,
NGC6674,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6674_normalized.csv,formula,,1999.5392391973558,1999.5392391973558,1999.5392391973558,False,False,0.9997696195986778,4339.647009298416,,,gbar_char_logmean,sigma_char_rms,796.4537696614237,1082.2623934094274,0.18506800210727406,0.20145597364845577,0.191634289005469,14,True,4.418743012720847,0.18841478811697637,1.928956630603079,0.3634439548419158,-1.4187430127208467,0.5502711699557028,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,76.5211593598546,70.14650067026773,0.28348529667340444,0.2809703619558396,14970.745144307251,1069.3389388790895,15,15,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_134320_formula\tables\NGC6674_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_134320_formula\figures\NGC6674_rotation_curve.png,ok,
NGC6789,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6789_normalized.csv,formula,,1999.695547133546,1999.695547133546,1999.695547133546,False,False,0.9998477735667729,6568.161339464135,,,gbar_char_logmean,sigma_char_rms,950.1695608947805,914.6273901386023,0.33356404929771666,0.33395817468684796,0.3335659295082186,4,True,3.804580694406578,0.3880715602109469,1.6301745117291606,0.6326243661828539,-0.8045806944065781,0.558977893429363,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,15.294024470876991,12.991550794021753,0.4206047482447183,0.3331554978952054,27.47533463431361,9.158444878104538,4,4,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_134320_formula\tables\NGC6789_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_134320_formula\figures\NGC6789_rotation_curve.png,ok,
NGC6946,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6946_normalized.csv,formula,,1999.498652809737,1999.498652809737,1999.498652809737,False,False,0.9997493264048685,3988.25143860938,,,gbar_char_logmean,sigma_char_rms,3224.3933654391203,3815.497284551094,0.03283499348877736,0.0,0.050246167746545736,26,True,4.5,0.014012838909586973,6.800503122812069,0.09529435476410868,-1.5,0.5501704653494427,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,26.903316537252273,22.876005490907936,0.14598627870458752,0.12916605881544152,4858.309897563516,85.23350697479852,58,58,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_134320_formula\tables\NGC6946_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_134320_formula\figures\NGC6946_rotation_curve.png,ok,
NGC7331,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7331_normalized.csv,formula,,1999.7225202378706,1999.7225202378706,1999.7225202378706,False,False,0.9998612601189353,7206.732861855901,,,gbar_char_logmean,sigma_char_rms,3822.9825423705015,5014.101651064085,0.039199863034794086,0.0,0.06633736593038708,14,True,4.5,0.01407795015103983,8.936820391465762,0.12581211197985126,-1.5,0.5501704653494427,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,70.3994163991896,55.915487350505096,0.22833830832333682,0.17481357588409777,5766.674864673362,164.7621389906675,36,36,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_134320_formula\tables\NGC7331_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_134320_formula\figures\NGC7331_rotation_curve.png,ok,
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7793_normalized.csv,formula,,1999.574498165763,1999.574498165763,1999.574498165763,False,False,0.9997872490828815,4699.332264340427,,,gbar_char_logmean,sigma_char_rms,4123.389404761905,3508.6778753242224,0.03796050287201584,0.0,0.06366012626888383,20,True,4.5,0.019306268050398204,6.25364744582469,0.12073459388177955,-1.5,0.5501704653494427,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,10.233015922201659,7.1937393029073595,0.12758067707658108,0.06467356291773613,90.57849628868198,2.0128554730818218,46,46,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_134320_formula\tables\NGC7793_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_134320_formula\figures\NGC7793_rotation_curve.png,ok,
NGC7814,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7814_normalized.csv,formula,,1999.8355724269488,1999.8355724269488,1999.8355724269488,False,False,0.9999177862134744,12162.410083151271,,,gbar_char_logmean,sigma_char_rms,3341.8771299975288,4887.148264294687,0.09280237082574347,0.13573793106088697,0.11080458899461923,13,True,4.5,0.024125513552621963,8.710546635048075,0.21014641089459798,-1.5,0.5501704653494427,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,52.76912087622831,47.41256792195563,0.21226156080775915,0.2171461413835012,2725.5448775586224,160.32616926815425,18,18,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_134320_formula\tables\NGC7814_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_134320_formula\figures\NGC7814_rotation_curve.png,ok,
PGC51017,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\PGC51017_normalized.csv,formula,,1991.3368636945918,1991.3368636945918,1991.3368636945918,False,False,0.9956684318472959,229.86327277933523,,,gbar_char_logmean,sigma_char_rms,275.5621774891775,254.07000398095437,0.021601340600982188,0.0,0.052912262232471675,1,True,4.280834419478153,0.22160383397765324,0.45283844454069294,0.10035073548269445,-1.2808344194781531,0.5505961150272803,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,3.541999401696441,3.187582997426428,0.1694658660247701,0.18185191854792582,20.571576762748947,4.11431535254979,6,6,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_134320_formula\tables\PGC51017_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_134320_formula\figures\PGC51017_rotation_curve.png,ok,
UGC00128,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC00128_normalized.csv,formula,,1998.0603189100327,1998.0603189100327,1998.0603189100327,False,False,0.9990301594550164,1030.0973336517634,,,gbar_char_logmean,sigma_char_rms,148.5613000584862,147.2859645782757,0.36798343296053415,0.37404525461700455,0.36896966499536316,22,True,2.1666182668995795,2.6656531120088647,0.2625132682223349,0.6997693103804848,0.8333817331004205,1.4423729372969563,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,59.10076180651803,56.63838652654646,0.459614479304931,0.4653961791361171,81244.52419949486,3868.7868666426125,22,22,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_134320_formula\tables\UGC00128_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_134320_formula\figures\UGC00128_rotation_curve.png,ok,
UGC00191,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC00191_normalized.csv,formula,,1999.2490868695943,1999.2490868695943,1999.2490868695943,False,False,0.9996245434347971,2662.423928836258,,,gbar_char_logmean,sigma_char_rms,771.8001612903225,608.3984930448789,0.21624259104681987,0.21797286287994044,0.21628270358395726,9,True,3.826313065747751,0.3782753087170629,1.0843713265419443,0.410190898311585,-0.8263130657477511,0.5579386714459482,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,19.596358243095384,15.964974860372898,0.22889809707918238,0.2745651574376958,3440.5381744236884,430.06727180296105,9,9,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_134320_formula\tables\UGC00191_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_134320_formula\figures\UGC00191_rotation_curve.png,ok,
UGC00634,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC00634_normalized.csv,formula,,1998.7327322775984,1998.7327322775984,1998.7327322775984,False,False,0.9993663661387993,1577.198485328653,,,gbar_char_logmean,sigma_char_rms,250.42917462380393,244.05830165626531,0.3310813349265439,0.3327295044658837,0.33109477439711466,4,True,2.6879580095763806,1.4435541379048458,0.43499421406531386,0.62793769767865,0.31204199042361935,1.3204709851714853,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,42.79944908412028,40.02576197444219,0.40065445472933814,0.43447446059978045,3740.1795711454783,1246.7265237151594,4,4,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_134320_formula\tables\UGC00634_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_134320_formula\figures\UGC00634_rotation_curve.png,ok,
UGC00731,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC00731_normalized.csv,formula,,1998.0640918445113,1998.0640918445113,1998.0640918445113,False,False,0.9990320459222556,1032.10686218734,,,gbar_char_logmean,sigma_char_rms,111.98871959015825,113.72874023889182,0.47870441580759593,0.4798012757050633,0.478707280287471,12,True,1.7255237160336543,4.478928588578676,0.20270297564608566,0.9078921526112202,1.2744762839663457,1.4493818436967734,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,22.159477152042626,20.961486809490022,0.3247445417915088,0.3452899120977556,771.6587354110665,70.15079412827878,12,12,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_134320_formula\tables\UGC00731_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_134320_formula\figures\UGC00731_rotation_curve.png,ok,
UGC00891,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC00891_normalized.csv,formula,,1998.0027103750992,1998.0027103750992,1998.0027103750992,False,False,0.9990013551875496,1000.3570265751956,,,gbar_char_logmean,sigma_char_rms,198.90516853932587,179.97916358042096,0.29223821078506523,0.30757323290796884,0.2938197138755756,5,True,2.530599421295513,1.7371328641943378,0.32078357621312226,0.5572436925336037,0.4694005787044868,1.3923760916007224,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,17.7006915437242,15.559933988881278,0.2957956298704567,0.2848486462143785,3568.7525429538355,892.1881357384589,5,5,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_134320_formula\tables\UGC00891_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_134320_formula\figures\UGC00891_rotation_curve.png,ok,
UGC01230,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC01230_normalized.csv,formula,,1998.7101599911998,1998.7101599911998,1998.7101599911998,False,False,0.9993550799955999,1549.57990630993,,,gbar_char_logmean,sigma_char_rms,394.7866162790698,295.7404102142434,0.2562539579525951,0.2828627250867946,0.26877577900003874,10,True,3.028469798172576,0.9670608294292273,0.5271091638164558,0.5097466251600882,-0.02846979817257589,0.9634764916764051,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,39.265108907937176,36.53587292595903,0.3798955741547663,0.4059210126194334,135.5823155038029,13.55823155038029,11,11,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_134320_formula\tables\UGC01230_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_134320_formula\figures\UGC01230_rotation_curve.png,ok,
UGC01281,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC01281_normalized.csv,formula,,1998.2620434683038,1998.2620434683038,1998.2620434683038,False,False,0.9991310217341519,1149.7767677296822,,,gbar_char_logmean,sigma_char_rms,220.0106,206.2031812560267,0.27997298798700415,0.3074181923983343,0.2919519950858484,23,True,2.6516376243475417,1.5065738344924837,0.3675236210344666,0.5537014710084588,0.3483623756524583,1.3418299512655483,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,12.28457128677692,10.48617063743056,0.4595887067647041,0.3240336556263612,205.43845771149995,8.559935737979165,25,25,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_134320_formula\tables\UGC01281_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_134320_formula\figures\UGC01281_rotation_curve.png,ok,
UGC02023,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02023_normalized.csv,formula,,1996.6918940968321,1996.6918940968321,1996.6918940968321,False,False,0.9983459470484161,603.5755663640463,,,gbar_char_logmean,sigma_char_rms,520.4113531353136,526.9971891872327,0.03964429719326014,0.0,0.06268314660782115,2,True,4.5,0.12656593296004495,0.9392867465249973,0.11888170339094155,-1.5,0.5501704653494427,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,7.501803212673565,5.236892140720775,0.1412719873461191,0.12053423804872371,3.726162463479935,0.9315406158699837,5,5,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_134320_formula\tables\UGC02023_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_134320_formula\figures\UGC02023_rotation_curve.png,ok,
UGC02259,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02259_normalized.csv,formula,,1999.3117329505844,1999.3117329505844,1999.3117329505844,False,False,0.9996558664752923,2904.8488296053024,,,gbar_char_logmean,sigma_char_rms,462.5418891887065,425.073541303607,0.3357308215537431,0.3357302312250494,0.3357308759997554,8,True,3.1477653748465846,0.8404299965499074,0.7576244272966549,0.6367302948190532,-0.14776537484658459,0.8205530138193181,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,31.67376259244837,31.131846461583876,0.38739302279508603,0.37946707762917314,2311.984046974969,330.2834352821384,8,8,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_134320_formula\tables\UGC02259_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_134320_formula\figures\UGC02259_rotation_curve.png,ok,
UGC02455,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02455_normalized.csv,formula,,1.6583857574264992e-05,1.6583857574264992e-05,1.6583857574264992e-05,False,False,8.291928787132495e-09,8.29192885588858e-09,,,gbar_char_logmean,sigma_char_rms,2700.505703032457,2531.3435190963633,0.0,0.0,0.0,0,True,4.5,4.203618054900308e-13,4.511707969555073,1.8965497079259314e-12,-1.5,0.5501704653494427,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,35.378081998992876,33.10474490467498,1.0790784045626574,1.1711010331438478,755.7110771207965,107.95872530297093,8,8,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_134320_formula\tables\UGC02455_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_134320_formula\figures\UGC02455_rotation_curve.png,ok,
UGC02487,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02487_normalized.csv,formula,,1999.7425649091535,1999.7425649091535,1999.7425649091535,False,False,0.9998712824545768,7767.94864419598,,,gbar_char_logmean,sigma_char_rms,1511.1649415277432,1831.535516401697,0.19437142704371163,0.20221666584858597,0.19474476310986252,17,True,4.5,0.11314224124024824,3.2644140645211785,0.3693431235961145,-1.5,0.5501704653494427,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,108.67685857037233,101.18372970185627,0.2911599965368571,0.3207109931853384,22598.410694825918,1412.4006684266199,17,17,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_134320_formula\tables\UGC02487_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_134320_formula\figures\UGC02487_rotation_curve.png,ok,
UGC02885,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02885_normalized.csv,formula,,1999.6062329543788,1999.6062329543788,1999.6062329543788,False,False,0.9998031164771894,5078.145200799997,,,gbar_char_logmean,sigma_char_rms,1328.7440595329742,1924.8305680969843,0.11417236139090428,0.140437384953111,0.12473077953438523,16,True,4.5,0.06895336480601748,3.430697314928828,0.23655812349531208,-1.5,0.5501704653494427,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,68.78896029770671,59.16770372933794,0.20352635417181475,0.18800379088157035,899.0650011794992,49.948055621083284,19,19,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_134320_formula\tables\UGC02885_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_134320_formula\figures\UGC02885_rotation_curve.png,ok,
