galaxy,source_file,beta_mode,beta_raw,beta_formula,beta,beta_clipped,beta_hit_lower,beta_hit_upper,beta_saturation_ratio,beta_z,beta_numerator,beta_denominator,beta_g_choice,beta_sigma_choice,gbar_char_median,gbar_char_logmean,sigma_char_mean,sigma_char_median,sigma_char_rms,n_sigma_positive,use_dimension_proxy,d_eff_proxy,d_eff_ratio,d_eff_g_hat,d_eff_sigma_hat,d_eff_signed_delta,d_eff_response,formula_g0,formula_sigma0,formula_p,formula_q,formula_lambda_beta,formula_d_ref,formula_dim_sensitivity,formula_dim_g_power,formula_dim_sigma_power,formula_d_min,formula_d_max,formula_dim_response_lambda,formula_dim_transition,formula_dim_response_min,formula_dim_response_max,formula_dim_balance_scale,formula_g_suppression_lambda,formula_g_suppression_power,sigma_weight_mode,sigma_weight_value,sigma_weight_u,sigma_weight_v,sigma_weight_lambda,sigma_weight_g_choice,sigma_weight_sigma_choice,structural_mode,sigma_proxy_mode,sigma_damping_mode,sigma_positive_only,D_bg,upsilon_disk,upsilon_bul,rmse_kmps,mae_kmps,mean_absolute_fractional_error,median_absolute_fractional_error,chi_square,reduced_chi_square,n_points_total,n_points_valid,detail_table,plot_path,status,error
NGC5907,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5907_normalized.csv,formula,,925.2554768629515,527.8577598409641,527.8577598409641,False,False,0.999099889447902,1109.9746438025188,,,gbar_char_logmean,sigma_char_rms,1250.7879660404624,1428.5507842734771,0.09943655024844175,0.11625657798015948,0.10383594465442011,19,True,4.461815871509381,0.07734395368429736,2.5461593456986034,0.19693003050655367,-1.4618158715093807,0.5704994707306664,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,43.10285269644473,36.35835262593925,0.16710857154465708,0.16777794471811483,4766.385933022241,264.7992185012356,19,19,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\NGC5907_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\NGC5907_rotation_curve.png,ok,
NGC5985,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5985_normalized.csv,formula,,463.5242690948808,264.10122563763446,264.10122563763446,False,False,0.9994576610192882,1842.865249530209,,,gbar_char_logmean,sigma_char_rms,3347.1764769820966,3039.027176141767,0.16649298842771965,0.16663931607218188,0.16649335476850485,33,True,4.476272336158156,0.058295717889757084,5.41657148737674,0.31576292335781636,-1.4762723361581562,0.5697678487328015,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,80.0319293574112,79.21492092697395,0.2785697099224673,0.2752677408404561,8446.328665775378,263.94777080548056,33,33,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\NGC5985_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\NGC5985_rotation_curve.png,ok,
NGC6015,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6015_normalized.csv,formula,,925.5035541914037,529.6754803862736,529.6754803862736,False,False,0.9994007265289915,1667.6872494405773,,,gbar_char_logmean,sigma_char_rms,1362.6143442616171,1428.604068416839,0.14109710236244194,0.17165905555133898,0.15170470122432617,40,True,4.428090053698915,0.11299558924196677,2.546254316014739,0.2877155067979865,-1.4280900536989147,0.5723105848567398,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,42.90750840063421,33.67324214185454,0.22227946951104452,0.16969132661993316,4652.380299503602,108.19489068613028,44,44,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\NGC6015_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\NGC6015_rotation_curve.png,ok,
NGC6195,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6195_normalized.csv,formula,,197.95771607815996,112.57778811972031,112.57778811972031,False,False,0.9988332517079128,856.0828916415765,,,gbar_char_logmean,sigma_char_rms,6786.696482982172,7362.152935486702,0.0806121859790141,0.08494861549407802,0.08152713427611413,3,True,4.498422190258654,0.01178342864682767,13.121839774625297,0.15462026269940246,-1.4984221902586539,0.5686961354679958,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,43.83206372180218,40.687187236555594,0.17126189936535802,0.17751618433218208,1353.4860985434952,61.522095388340695,23,23,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\NGC6195_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\NGC6195_rotation_curve.png,ok,
NGC6503,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6503_normalized.csv,formula,,1793.0206214067869,1088.5778590340944,1088.5778590340944,False,False,0.9995984411282065,2489.294873908913,,,gbar_char_logmean,sigma_char_rms,455.9168646864688,647.0815798473902,0.21598854049806165,0.23457763510150303,0.2202955404639769,27,True,4.046763992075332,0.36226051718521957,1.1533176349735172,0.4178014429243406,-1.0467639920753324,0.6071195423173699,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,40.02874801478188,36.36861444813363,0.31614930120848006,0.3556496817348637,23626.76902363059,787.558967454353,31,31,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\NGC6503_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\NGC6503_rotation_curve.png,ok,
NGC6674,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6674_normalized.csv,formula,,1178.198090213462,681.3087755062231,681.3087755062231,False,False,0.999534643132111,2147.8884531488693,,,gbar_char_logmean,sigma_char_rms,796.4537696614237,1082.2623934094274,0.1882040317382145,0.20145597364845577,0.1920188036373617,14,True,4.333469445506504,0.18879284281309536,1.928956630603079,0.36417320595472513,-1.3334694455065037,0.5782633507603003,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,77.29031173131457,70.88227003744606,0.2864540339758324,0.2841305972299398,15275.840137587344,1091.131438399096,15,15,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\NGC6674_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\NGC6674_rotation_curve.png,ok,
NGC6789,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6789_normalized.csv,formula,,1357.7642164886445,833.5553612611985,833.5553612611985,False,False,0.9997427590577189,3886.406068149045,,,gbar_char_logmean,sigma_char_rms,950.1695608947805,914.6273901386023,0.33356404929771666,0.33395817468684796,0.3335659295082186,4,True,3.99988477120418,0.3880715602109469,1.6301745117291606,0.6326243661828539,-0.9998847712041798,0.6139176089180503,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,18.161195164332486,14.56148441199668,0.3472793308255945,0.3607097563996643,33.10625205808968,11.03541735269656,4,4,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\NGC6789_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\NGC6789_rotation_curve.png,ok,
NGC6946,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6946_normalized.csv,formula,,373.3436239228127,212.3688739420944,212.3688739420944,False,False,0.9987646331287501,808.4761348004938,,,gbar_char_logmean,sigma_char_rms,3224.3933654391203,3815.497284551094,0.07605431878638096,0.08144333661198228,0.0772967475302416,26,True,4.495598738946409,0.02155680562227063,6.800503122812069,0.14659712395210417,-1.4955987389464092,0.5688295187974091,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,27.25494638982204,23.279455985233746,0.1485014875398765,0.13184836596397367,4986.770981592265,87.48721020337308,58,58,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\NGC6946_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\NGC6946_rotation_curve.png,ok,
NGC7331,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7331_normalized.csv,formula,,287.4246168211553,163.50728958066426,163.50728958066426,False,False,0.9991763933338446,1213.1718141598121,,,gbar_char_logmean,sigma_char_rms,3822.9825423705015,5014.101651064085,0.10974560730498584,0.12187117293801641,0.1127985848224067,14,True,4.49474220450406,0.02393783400902686,8.936820391465762,0.21392812309939385,-1.4947422045040604,0.5688701663379225,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,70.69244407465156,56.29875746867208,0.22992910926870458,0.17659078219877125,5830.611726723916,166.58890647782619,36,36,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\NGC7331_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\NGC7331_rotation_curve.png,ok,
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7793_normalized.csv,formula,,404.4269529292719,230.09792515023472,230.09792515023472,False,False,0.9989822120694604,981.5229500116056,,,gbar_char_logmean,sigma_char_rms,4123.389404761905,3508.6778753242224,0.08296966592146804,0.10407354958059457,0.09259888596785096,20,True,4.493106110311531,0.02808255368694437,6.25364744582469,0.1756183901365944,-1.4931061103115306,0.5689480473139369,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,11.338965305468962,8.413165476525888,0.16345997001104132,0.08058874135915077,113.61637326987257,2.524808294886057,46,46,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\NGC7793_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\NGC7793_rotation_curve.png,ok,
NGC7814,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7814_normalized.csv,formula,,294.6476188537539,167.63863457471624,167.63863457471624,False,False,0.9992841367060293,1395.9147579187809,,,gbar_char_logmean,sigma_char_rms,3341.8771299975288,4887.148264294687,0.12649676502193877,0.13651120339128936,0.12854421271010077,13,True,4.493145447399812,0.027987966689712224,8.710546635048075,0.24379048907091044,-1.4931454473998116,0.5689461711140533,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,53.39947840133609,48.04451105217892,0.21512678279605663,0.22061643474996945,2804.2591882506586,164.95642283827402,18,18,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\NGC7814_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\NGC7814_rotation_curve.png,ok,
PGC51017,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\PGC51017_normalized.csv,formula,,1998.5402481742046,1331.9054251748264,1331.9054251748264,False,False,0.9992701240871024,1369.095905795843,,,gbar_char_logmean,sigma_char_rms,275.5621774891775,254.07000398095437,0.1261947966074967,0.12725233903597027,0.12624276264328932,1,True,3.741408926588442,0.5287220586179224,0.45283844454069294,0.23942567461889305,-0.7414089265884418,0.6664391304561457,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,1.774972576838992,1.558246580406417,0.08121663591455142,0.08095250915079644,3.3470390638063536,0.6694078127612707,6,6,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\PGC51017_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\PGC51017_rotation_curve.png,ok,
UGC00128,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC00128_normalized.csv,formula,,1999.5383213902912,2000.0,2000.0,False,True,0.9997691606951457,4331.01789717262,,,gbar_char_logmean,sigma_char_rms,148.5613000584862,147.2859645782757,0.36798343296053415,0.37404525461700455,0.36896966499536316,22,True,1.9765685100424195,2.6656531120088647,0.2625132682223349,0.6997693103804848,1.0234314899575805,1.7358839137217312,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,59.09525430757169,56.63317089749425,0.45957716574980234,0.4653560258909327,81229.6535996585,3868.078742840881,22,22,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\UGC00128_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\UGC00128_rotation_curve.png,ok,
UGC00191,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC00191_normalized.csv,formula,,1880.204374619157,1149.2653575063432,1149.2653575063432,False,False,0.9995904387807979,2440.6374234559316,,,gbar_char_logmean,sigma_char_rms,771.8001612903225,608.3984930448789,0.21624259104681987,0.21797286287994044,0.21628270358395726,9,True,4.017736991385531,0.3782753087170629,1.0843713265419443,0.410190898311585,-1.0177369913855312,0.6112449120001284,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,21.250515938343387,18.04415154578102,0.2698014526880891,0.314133543143254,3921.962543232935,490.24531790411686,9,9,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\UGC00191_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\UGC00191_rotation_curve.png,ok,
UGC00634,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC00634_normalized.csv,formula,,1999.4813948120157,2000.0,2000.0,False,True,0.9997406974060078,3855.498250187752,,,gbar_char_logmean,sigma_char_rms,250.42917462380393,244.05830165626531,0.3310813349265439,0.3327295044658837,0.33109477439711466,4,True,2.546559553545958,1.4435541379048458,0.43499421406531386,0.62793769767865,0.4534404464540418,1.4461129355963622,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,42.795914745043234,40.021990309360994,0.4006137629307782,0.4344390410841438,3739.608470648471,1246.5361568828237,4,4,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\UGC00634_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\UGC00634_rotation_curve.png,ok,
UGC00731,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC00731_normalized.csv,formula,,1999.6509076825437,2000.0,2000.0,False,True,0.9998254538412719,5728.1435531253455,,,gbar_char_logmean,sigma_char_rms,111.98871959015825,113.72874023889182,0.47870441580759593,0.4798012757050633,0.478707280287471,12,True,1.7174906529047977,4.478928588578676,0.20270297564608566,0.9078921526112202,1.2825093470952023,1.7894052868898838,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,22.149326419298063,20.952393450278326,0.3246178226374594,0.34516011317077233,770.9534780900022,70.08667982636383,12,12,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\UGC00731_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\UGC00731_rotation_curve.png,ok,
UGC00891,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC00891_normalized.csv,formula,,1999.410450026655,2000.0,2000.0,False,True,0.9997052250133276,3391.4180992719234,,,gbar_char_logmean,sigma_char_rms,198.90516853932587,179.97916358042096,0.29223821078506523,0.30757323290796884,0.2938197138755756,5,True,2.3434277003867856,1.7371328641943378,0.32078357621312226,0.5572436925336037,0.6565722996132144,1.584807225804503,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,17.694476623506525,15.554896478699566,0.29573755374324134,0.2847021858088848,3566.061404128531,891.5153510321328,5,5,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\UGC00891_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\UGC00891_rotation_curve.png,ok,
UGC01230,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC01230_normalized.csv,formula,,1999.3588789543687,1966.1564809414979,1966.1564809414979,False,False,0.9996794394771844,3118.535715803682,,,gbar_char_logmean,sigma_char_rms,394.7866162790698,295.7404102142434,0.26832317794025456,0.2828627250867946,0.2717402181483141,10,True,3.0287156716212444,0.9777269429912059,0.5271091638164558,0.515368831360914,-0.028715671621244443,0.9833934775980613,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,39.332830802516085,36.592343132213564,0.3799316999863888,0.40657358643272656,136.05761259909173,13.605761259909173,11,11,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\UGC01230_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\UGC01230_rotation_curve.png,ok,
UGC01281,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC01281_normalized.csv,formula,,1999.4327754120927,2000.0,2000.0,False,True,0.9997163877060463,3524.9402406692443,,,gbar_char_logmean,sigma_char_rms,220.0106,206.2031812560267,0.3045197863382564,0.30759834693532173,0.3045782257708477,23,True,2.450280966002536,1.5717295761845127,0.3675236210344666,0.5776477451262997,0.549719033997464,1.517356495570297,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,12.282426674266722,10.484545010990074,0.4596833548547234,0.32389273394283824,205.37664062210817,8.557360025921174,25,25,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\UGC01281_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\UGC01281_rotation_curve.png,ok,
UGC02023,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02023_normalized.csv,formula,,1997.8604257590355,1153.2999265814742,1153.2999265814742,False,False,0.9989302128795178,933.7654134677371,,,gbar_char_logmean,sigma_char_rms,520.4113531353136,526.9971891872327,0.0800574648979138,0.09871421103850554,0.08839583408476906,2,True,4.347862813069115,0.178483401299516,0.9392867465249973,0.16764709331533786,-1.3478628130691153,0.5772675166451169,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,7.858028371626746,5.228091662492841,0.11365950891581882,0.07738538040976144,4.088440073659187,1.0221100184147967,5,5,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\UGC02023_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\UGC02023_rotation_curve.png,ok,
UGC02259,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02259_normalized.csv,formula,,1999.4890787902389,1751.5076057428348,1751.5076057428348,False,False,0.9997445393951194,3913.497894763579,,,gbar_char_logmean,sigma_char_rms,462.5418891887065,425.073541303607,0.3357308215537431,0.3357302312250494,0.3357308759997554,8,True,3.2200488289008655,0.8404299965499074,0.7576244272966549,0.6367302948190532,-0.22004882890086552,0.875977580634028,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,32.5181649972972,32.007212269022716,0.39883867442728793,0.38947611818644523,2432.488834573078,347.4984049390111,8,8,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\UGC02259_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\UGC02259_rotation_curve.png,ok,
