galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
NGC4183,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4183_normalized.csv,structural,670.1451766953198,9.6,115.0,6.1,783.8363854166668,-122.69812969965999,-8565.162479975408,-7781.326094558742,3.0983866769659333e-06,114.99999690161333
NGC4183,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4183_normalized.csv,structural,670.1451766953198,10.47,111.0,5.6,670.1451766953198,-107.0313391808265,-6850.671987322988,-6180.526810627668,3.2357379374726872e-06,110.99999676426206
NGC4183,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4183_normalized.csv,structural,670.1451766953198,11.35,110.0,5.6,596.5315418502204,-93.78751038036357,-5537.554864816114,-4941.023322965893,3.3689761055846034e-06,109.99999663102389
NGC4183,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4183_normalized.csv,structural,670.1451766953198,12.31,111.0,5.2,497.57615759545087,-93.72577033704053,-5102.345485249471,-4604.769327654019,3.5085609585697667e-06,110.99999649143903
NGC4183,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4183_normalized.csv,structural,670.1451766953198,13.12,109.0,4.8,430.6369283536587,-69.34354375653804,-3541.939129832685,-3111.3022014790263,3.6221540552549664e-06,108.99999637784595
NGC4183,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4183_normalized.csv,structural,670.1451766953198,14.05,108.0,4.4,376.91839145907466,-48.39195941318915,-2308.159301892127,-1931.2409104330525,3.7483329627982626e-06,107.99999625166704
NGC4183,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4183_normalized.csv,structural,670.1451766953198,14.98,109.0,5.2,340.6278838451268,-38.911315749162476,-1740.7363530153452,-1400.1084691702185,3.870400496072726e-06,108.99999612959951
NGC4183,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4183_normalized.csv,structural,670.1451766953198,16.03,111.0,5.3,299.87398627573293,-38.25491011709269,-1599.2728321823242,-1299.3988459065913,4.003748243833521e-06,110.99999599625176
NGC4183,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4183_normalized.csv,structural,670.1451766953198,16.95,110.0,4.9,265.26571091445425,-29.935723883248848,-1183.55639948331,-918.2906885688558,4.11703777004778e-06,109.99999588296222
NGC4183,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4183_normalized.csv,structural,670.1451766953198,17.88,109.0,4.9,244.49289709172263,-23.45704022823638,-879.1735105425445,-634.6806134508219,4.228474902373194e-06,108.99999577152509
NGC4183,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4183_normalized.csv,structural,670.1451766953198,18.93,110.0,5.3,218.8207712625462,-23.394705812826906,-828.2012287729484,-609.3804575104023,4.3508619835614185e-06,109.99999564913801
NGC4183,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4183_normalized.csv,structural,670.1451766953198,19.97,112.0,10.2,195.5979619429144,-19.64347493020366,-659.187780571428,-463.5898186285136,4.468780594300866e-06,111.99999553121941
NGC4183,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4183_normalized.csv,structural,670.1451766953198,21.02,113.0,11.5,177.76590865842056,-16.98290788999412,-541.4373838601547,-363.6714752017341,4.58475735453906e-06,112.99999541524265
