galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
NGC5985,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5985_normalized.csv,structural,3347.1764769820966,13.39,305.0,10.1,3880.0972442120988,-190.73030129963973,-47677.96698714428,-43797.869742932184,3.6592348927063975e-06,304.9999963407651
NGC5985,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5985_normalized.csv,structural,3347.1764769820966,14.1,300.0,8.78,3747.979921985816,-222.8808402887339,-52909.3266513797,-49161.34672939388,3.7549966711037174e-06,299.99999624500333
NGC5985,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5985_normalized.csv,structural,3347.1764769820966,14.93,295.0,9.72,3536.8607501674487,-260.2619772751423,-58348.47744060318,-54811.61669043573,3.8639358172723315e-06,294.99999613606417
NGC5985,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5985_normalized.csv,structural,3347.1764769820966,15.64,294.0,5.32,3347.1764769820966,-240.16294806554595,-51398.19503885347,-48051.01856187137,3.954743986657038e-06,293.999996045256
NGC5985,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5985_normalized.csv,structural,3347.1764769820966,16.35,290.0,5.32,3195.829363914373,-201.88155490953042,-41329.247200596306,-38133.41783668193,4.043513323831146e-06,289.99999595648666
NGC5985,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5985_normalized.csv,structural,3347.1764769820966,17.18,291.0,4.03,3036.27888242142,-213.65080689451878,-41625.550356552834,-38589.27147413141,4.144876355212541e-06,290.99999585512364
NGC5985,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5985_normalized.csv,structural,3347.1764769820966,17.89,286.0,3.25,2866.8071212968143,-250.2450216078707,-46820.24873156743,-43953.44161027062,4.22965719651132e-06,285.9999957703428
NGC5985,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5985_normalized.csv,structural,3347.1764769820966,18.72,287.0,3.61,2650.901549145299,-241.1564694680101,-43119.298177103345,-40468.39662795805,4.3266615305567865e-06,286.99999567333845
NGC5985,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5985_normalized.csv,structural,3347.1764769820966,19.44,294.0,3.35,2493.0145936213985,-192.42316078267442,-33131.39287028352,-30638.37827666212,4.409081537009721e-06,293.99999559091845
NGC5985,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5985_normalized.csv,structural,3347.1764769820966,20.26,290.0,3.75,2354.56988153998,-163.12632854347805,-26950.27688436243,-24595.707002822448,4.50111097397076e-06,289.999995498889
NGC5985,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5985_normalized.csv,structural,3347.1764769820966,20.98,288.0,3.04,2241.8000476644424,-155.29265623364742,-24775.592278042506,-22533.792230378065,4.580392996239515e-06,287.999995419607
NGC5985,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5985_normalized.csv,structural,3347.1764769820966,21.69,290.0,6.4,2132.5013831258643,-147.91973003515628,-22826.806862850033,-20694.305479724168,4.657252408878008e-06,289.9999953427476
NGC5985,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5985_normalized.csv,structural,3347.1764769820966,22.52,294.0,4.19,2014.003663410302,-137.50764601343508,-20437.937750504036,-18423.934087093734,4.745524207081869e-06,293.9999952544758
NGC5985,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5985_normalized.csv,structural,3347.1764769820966,23.23,297.0,4.12,1920.7396082651744,-120.9251152867794,-17423.921711763072,-15503.182103497898,4.819751030914356e-06,296.99999518024896
NGC5985,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5985_normalized.csv,structural,3347.1764769820966,24.06,293.0,5.15,1827.7789858686617,-107.15156312695987,-14906.699566517967,-13078.920580649306,4.905099387372288e-06,292.9999950949006
NGC5985,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5985_normalized.csv,structural,3347.1764769820966,24.77,291.0,6.21,1755.7262010496563,-92.85883074475258,-12548.03770484044,-10792.311503790785,4.976946855251721e-06,290.99999502305315
NGC5985,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5985_normalized.csv,structural,3347.1764769820966,25.95,297.0,4.0,1652.2757957610793,-83.06220595540715,-10713.828974958808,-9061.553179197728,5.094114250780011e-06,296.9999949058857
NGC5985,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5985_normalized.csv,structural,3347.1764769820966,28.92,292.0,4.0,1411.0180463347165,-80.63085216019823,-9332.147014856037,-7921.12896852132,5.377731863899501e-06,291.99999462226816
NGC5985,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5985_normalized.csv,structural,3347.1764769820966,31.76,288.0,4.0,1183.8105447103273,-64.27859312302043,-6774.300846186307,-5590.49030147598,5.635601121442149e-06,287.9999943643989
NGC5985,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5985_normalized.csv,structural,3347.1764769820966,34.72,285.0,4.0,1038.2022062211981,-49.19200624632748,-4742.348103780637,-3704.1458975594387,5.892367945062494e-06,284.99999410763206
