galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7793_normalized.csv,structural,4123.389404761905,2.62,98.1,5.0,3641.5485877862598,-1294.5013381696758,-2037302.7107858586,-2033661.1621980723,1.6186414056238645e-06,98.09999838135859
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7793_normalized.csv,structural,4123.389404761905,2.79,99.3,5.7,3466.6297491039427,-939.9077496153843,-1389105.969970495,-1385639.340221391,1.6703293088490067e-06,99.29999832967069
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7793_normalized.csv,structural,4123.389404761905,2.97,98.6,7.2,3312.580875420875,-899.5018022309766,-1248820.2696577264,-1245507.6887823055,1.7233687939614085e-06,98.5999982766312
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7793_normalized.csv,structural,4123.389404761905,3.16,101.0,8.7,3133.8140822784812,-1018.7235695291233,-1329301.8901827894,-1326168.076100511,1.7776388834631179e-06,100.99999822236111
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7793_normalized.csv,structural,4123.389404761905,3.33,103.0,9.4,2945.840390390391,-1067.0740975152394,-1321309.9182553184,-1318364.077864928,1.8248287590894659e-06,102.99999817517124
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7793_normalized.csv,structural,4123.389404761905,3.51,107.0,9.1,2760.338148148148,-974.3014259601241,-1144565.2925493994,-1141804.9544012514,1.8734993995195194e-06,106.9999981265006
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7793_normalized.csv,structural,4123.389404761905,3.68,114.0,7.4,2604.8348913043474,-935.718159182862,-1048459.3324505235,-1045854.4975592191,1.918332609325088e-06,113.99999808166739
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7793_normalized.csv,structural,4123.389404761905,3.85,112.0,8.1,2442.1939740259745,-913.9752654778591,-978876.8638664555,-976434.6698924295,1.9621416870348583e-06,111.99999803785832
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7793_normalized.csv,structural,4123.389404761905,4.03,114.0,7.6,2284.9435483870966,-872.7688373531247,-892993.9892675536,-890709.0457191664,2.007485989988473e-06,113.99999799251401
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7793_normalized.csv,structural,4123.389404761905,4.2,116.0,7.2,2136.7248809523808,-843.3906340087952,-828006.6677017361,-825869.9428207837,2.0493901531919194e-06,115.99999795060985
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7793_normalized.csv,structural,4123.389404761905,4.38,114.0,7.8,1989.7568264840186,-709.996165345551,-668399.6953441614,-666409.9385176774,2.0928449536456348e-06,113.99999790715505
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7793_normalized.csv,structural,4123.389404761905,4.73,114.0,11.4,1760.4269133192386,-557.0313823844765,-485593.50956533354,-483833.08265201433,2.1748563170931545e-06,113.99999782514368
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7793_normalized.csv,structural,4123.389404761905,5.25,109.0,9.9,1505.139523809524,-487.6889700090953,-383034.57747709524,-381529.4379532857,2.2912878474779198e-06,108.99999770871216
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7793_normalized.csv,structural,4123.389404761905,5.78,107.0,12.6,1248.3534948096885,-419.2936659108089,-299119.5604671985,-297871.2069723888,2.4041630560342617e-06,106.99999759583694
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7793_normalized.csv,structural,4123.389404761905,6.3,105.0,12.5,1064.8811746031747,-307.7891854559661,-201449.94701736947,-200385.0658427663,2.5099800796022264e-06,104.99999749001992
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7793_normalized.csv,structural,4123.389404761905,6.82,101.0,5.2,928.2527419354838,-257.09861138106044,-155442.47656124094,-154514.22381930545,2.6115129714401192e-06,100.99999738848703
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7793_normalized.csv,structural,4123.389404761905,7.35,94.5,4.6,794.9276326530613,-226.0448694901989,-126812.38365396923,-126017.45602131616,2.711088342345192e-06,94.49999728891166
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7793_normalized.csv,structural,4123.389404761905,7.87,90.8,6.1,690.905628970775,-200.04231477362745,-104809.70282612724,-104118.79719715645,2.8053520278211074e-06,90.79999719464797
