galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
NGC3521,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3521_normalized.csv,structural,20126.36903797468,5.84,208.0,31.7,10873.266797945205,-3306.3557833807076,-11394680.936157877,-11383807.669359932,2.416609194718914e-06,207.9999975833908
NGC3521,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3521_normalized.csv,structural,20126.36903797468,6.01,212.0,25.3,10334.040232945094,-2986.8101912212405,-10002270.24208027,-9991936.201847324,2.4515301344262524e-06,211.99999754846988
NGC3521,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3521_normalized.csv,structural,20126.36903797468,6.19,213.0,23.8,9827.88323101777,-2735.0470028723184,-8892821.537320659,-8882993.65408964,2.4879710609249458e-06,212.99999751202893
NGC3521,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3521_normalized.csv,structural,20126.36903797468,6.35,216.0,19.6,9404.124251968506,-2564.8511894103085,-8129313.63237168,-8119909.508119712,2.51992063367083e-06,215.99999748007937
NGC3521,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3521_normalized.csv,structural,20126.36903797468,6.64,210.0,25.0,8673.700195783133,-1733.6543052852921,-5254844.327175513,-5246170.62697973,2.576819745345025e-06,209.99999742318025
NGC3521,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3521_normalized.csv,structural,20126.36903797468,8.82,210.0,10.7,5121.998117913833,-1198.3667461387572,-2734554.5777353225,-2729432.5796174086,2.9698484809834997e-06,209.99999703015152
NGC3521,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3521_normalized.csv,structural,20126.36903797468,11.07,210.0,10.7,3364.9355103884377,-609.3215220322365,-1107807.5713822232,-1104442.6358718348,3.327160951922825e-06,209.99999667283905
NGC3521,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3521_normalized.csv,structural,20126.36903797468,13.32,206.0,6.25,2380.0512687687688,-360.5146344001954,-544733.5266913554,-542353.4754225867,3.6496575181789317e-06,205.99999635034249
NGC3521,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3521_normalized.csv,structural,20126.36903797468,15.49,206.0,6.25,1771.460826339574,-238.7154857233693,-310166.2983052232,-308394.8374788836,3.9357337308308856e-06,205.99999606426627
NGC3521,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3521_normalized.csv,structural,20126.36903797468,17.74,206.0,10.7,1324.9288218714769,-198.45866865248775,-225155.1524286982,-223830.22360682674,4.211887937730537e-06,205.99999578811207
