galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
NGC6015,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6015_normalized.csv,structural,1362.6143442616171,14.43,158.0,2.8,920.6541718641718,-118.83040888920021,-11221.068585370576,-10300.414413506405,3.7986839826445157e-06,157.999996201316
NGC6015,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6015_normalized.csv,structural,1362.6143442616171,15.29,158.0,3.1,825.9250228907785,-104.38139955810081,-9302.262414125009,-8476.33739123423,3.91024295920343e-06,157.99999608975705
NGC6015,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6015_normalized.csv,structural,1362.6143442616171,16.02,159.0,3.8,754.6877465667915,-92.68839184462807,-7883.803512736062,-7129.1157661692705,4.0024992192379e-06,158.99999599750078
NGC6015,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6015_normalized.csv,structural,1362.6143442616171,16.88,161.0,3.6,678.5504798578198,-82.36933293189959,-6649.148968025308,-5970.5984881674885,4.108527716834827e-06,160.99999589147228
NGC6015,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6015_normalized.csv,structural,1362.6143442616171,17.73,163.0,4.0,613.8361872532431,-71.27031827326108,-5477.380597813672,-4863.544410560428,4.21070065428546e-06,162.99999578929933
NGC6015,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6015_normalized.csv,structural,1362.6143442616171,18.59,162.0,4.8,556.6782356105433,-61.9160331045697,-4538.336463048081,-3981.658227437538,4.31161222746202e-06,161.99999568838777
NGC6015,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6015_normalized.csv,structural,1362.6143442616171,19.32,164.0,5.7,515.3896946169773,-52.2060042828619,-3682.021236667238,-3166.6315420502606,4.395452195167182e-06,163.9999956045478
NGC6015,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6015_normalized.csv,structural,1362.6143442616171,20.18,165.0,7.0,473.6706888007929,-46.26233461018884,-3123.772088150346,-2650.101399349553,4.49221548904324e-06,164.99999550778452
NGC6015,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6015_normalized.csv,structural,1362.6143442616171,21.04,166.0,6.3,435.81847908745254,-41.82682091609982,-2708.8320415940802,-2273.0135625066277,4.586937976471886e-06,165.999995413062
NGC6015,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6015_normalized.csv,structural,1362.6143442616171,21.89,163.0,7.0,402.1468250342622,-36.958403348064415,-2300.5961874408013,-1898.449362406539,4.678675026115834e-06,162.99999532132497
NGC6015,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6015_normalized.csv,structural,1362.6143442616171,22.63,159.0,8.5,377.0546177640301,-31.982274538600443,-1925.740435192667,-1548.685817428637,4.757099956906518e-06,158.99999524290004
NGC6015,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6015_normalized.csv,structural,1362.6143442616171,23.48,155.0,9.1,351.2950085178875,-29.159146409695317,-1692.1921279504036,-1340.897119432516,4.845616575834287e-06,154.9999951543834
NGC6015,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6015_normalized.csv,structural,1362.6143442616171,24.34,154.0,8.0,327.1924774034511,-25.9666827912679,-1453.680133289767,-1126.4876558863157,4.933558553417604e-06,153.99999506644144
NGC6015,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6015_normalized.csv,structural,1362.6143442616171,25.19,149.0,5.4,306.89198094481935,-18.290436978888163,-989.3930841701518,-682.5011032253325,5.018964036531842e-06,148.99999498103597
NGC6015,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6015_normalized.csv,structural,1362.6143442616171,25.93,153.0,3.1,298.11068260701893,-24.320046634404314,-1278.011739188229,-979.9010565812101,5.092150822589606e-06,152.99999490784919
NGC6015,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6015_normalized.csv,structural,1362.6143442616171,26.78,156.0,3.0,268.2231067961165,-29.514145260661344,-1501.732550067146,-1233.5094432710293,5.174939613174245e-06,155.99999482506038
NGC6015,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6015_normalized.csv,structural,1362.6143442616171,27.64,151.0,9.4,247.641494211288,-22.67611592114589,-1117.9016217906158,-870.2601275793278,5.2573757712379664e-06,150.99999474262424
NGC6015,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6015_normalized.csv,structural,1362.6143442616171,28.37,158.0,7.7,232.16808248149454,-19.182473331137572,-921.3363877132175,-689.168305231723,5.32634959423431e-06,157.9999946736504
NGC6015,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6015_normalized.csv,structural,1362.6143442616171,29.23,152.0,3.4,217.14136161477927,-17.4729312403666,-814.5352974485274,-597.3939358337482,5.406477596365308e-06,151.99999459352242
