galaxy,source_file,beta_mode,beta_raw,beta_formula,beta,beta_clipped,beta_hit_lower,beta_hit_upper,beta_saturation_ratio,beta_z,beta_numerator,beta_denominator,beta_g_choice,beta_sigma_choice,gbar_char_median,gbar_char_logmean,sigma_char_mean,sigma_char_median,sigma_char_rms,n_sigma_positive,formula_g0,formula_sigma0,formula_p,formula_q,formula_lambda_beta,sigma_weight_mode,sigma_weight_value,sigma_weight_u,sigma_weight_v,sigma_weight_lambda,sigma_weight_g_choice,sigma_weight_sigma_choice,structural_mode,sigma_proxy_mode,sigma_damping_mode,sigma_positive_only,D_bg,upsilon_disk,upsilon_bul,rmse_kmps,mae_kmps,mean_absolute_fractional_error,median_absolute_fractional_error,chi_square,reduced_chi_square,n_points_total,n_points_valid,detail_table,plot_path,status,error
NGC3198,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3198_normalized.csv,formula,,1367.1210528471615,1367.1210528471615,1367.1210528471615,False,False,0.6835605264235808,2.1601620009600437,,,gbar_char_logmean,sigma_char_rms,2740.306332179931,1354.2513600641344,0.3448969643651401,0.1403210270361324,0.5116947269503097,33,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,33.96550572492297,25.626373698201167,0.23754863431265547,0.16398845728867575,10168.985177755316,242.1186947084599,43,43,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\NGC3198_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\NGC3198_rotation_curve.png,ok,
NGC3521,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3521_normalized.csv,formula,,1735.9007001175758,1735.9007001175758,1735.9007001175758,False,False,0.8679503500587878,6.572909132626968,,,gbar_char_logmean,sigma_char_rms,20126.36903797468,17557.361539792415,0.034677014450203734,0.0,0.12009426706217041,4,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,52.378779588142734,50.435034889346774,0.24494573461182134,0.2735698011264007,1196.3569418800741,29.908923547001855,41,41,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\NGC3521_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\NGC3521_rotation_curve.png,ok,
NGC3726,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3726_normalized.csv,formula,,1300.6206476287352,1300.6206476287352,1300.6206476287352,False,False,0.6503103238143676,1.8596783608480085,,,gbar_char_logmean,sigma_char_rms,2181.7475889344114,1709.7227242590675,0.1939725833740833,0.0,0.34892818660923375,4,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,33.70133817056196,29.553576218100968,0.1995406626706545,0.1879987416342216,245.39640021654498,22.308763656049543,12,12,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\NGC3726_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\NGC3726_rotation_curve.png,ok,
NGC3741,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3741_normalized.csv,formula,,346.66257138832293,346.66257138832293,346.66257138832293,False,False,0.17333128569416145,0.20967442301201558,,,gbar_char_logmean,sigma_char_rms,62.766108949416356,82.1108933908245,0.7895591187278141,0.8766894306812117,0.8191597012665527,21,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,17.545538239291258,14.977332767572634,0.36570384081945295,0.40906687277249393,1152.9360619623344,57.64680309811672,21,21,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\NGC3741_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\NGC3741_rotation_curve.png,ok,
NGC3769,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3769_normalized.csv,formula,,1183.3580826910127,1183.3580826910127,1183.3580826910127,False,False,0.5916790413455063,1.449053811235204,,,gbar_char_logmean,sigma_char_rms,779.5212131601876,761.1889148261585,0.4732230058332574,0.43702029497431893,0.6106831797036905,9,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,33.92122833009901,31.027662954177103,0.27362431576076757,0.2717032037094093,213.80469880179396,19.436790800163088,12,12,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\NGC3769_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\NGC3769_rotation_curve.png,ok,
NGC3877,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3877_normalized.csv,formula,,844.5431223861738,844.5431223861738,844.5431223861738,False,False,0.4222715611930869,0.7309170413440862,,,gbar_char_logmean,sigma_char_rms,5055.686628571429,5252.418023885908,0.017464948340076832,0.0,0.04464087559928883,2,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,29.09348494825426,24.0220653241761,0.2624565688285311,0.1610963215082844,277.95578807373266,23.162982339477722,13,13,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\NGC3877_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\NGC3877_rotation_curve.png,ok,
NGC3893,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3893_normalized.csv,formula,,1522.7571413231833,1522.7571413231833,1522.7571413231833,False,False,0.7613785706615916,3.1907384545158317,,,gbar_char_logmean,sigma_char_rms,3104.9381882295975,3494.771820901558,0.20737875096889793,0.14827435255619326,0.29288442741116427,6,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,32.64534690460819,28.57425403635633,0.16734945159550615,0.18057734659684022,160.9113857414648,17.879042860162755,10,10,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\NGC3893_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\NGC3893_rotation_curve.png,ok,
NGC3917,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3917_normalized.csv,formula,,1205.919317266551,1205.919317266551,1205.919317266551,False,False,0.6029596586332755,1.5186357551419551,,,gbar_char_logmean,sigma_char_rms,1401.0041762452108,1242.4668338034214,0.3629185502159767,0.36652799860080365,0.39209627460737567,16,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,23.658609862830787,21.745404538629906,0.19417408350253146,0.17414371354107164,528.6048809581147,33.03780505988217,17,17,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\NGC3917_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\NGC3917_rotation_curve.png,ok,
NGC3949,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3949_normalized.csv,formula,,861.3760656263249,861.3760656263249,861.3760656263249,False,False,0.4306880328131625,0.756506199828079,,,gbar_char_logmean,sigma_char_rms,8354.517986270024,8026.112084205152,0.011428313647547714,0.0,0.030236475816256717,1,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,32.0205532391717,28.00852834197959,0.19113264668409086,0.21703134917738376,196.60924663600207,32.76820777266701,7,7,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\NGC3949_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\NGC3949_rotation_curve.png,ok,
NGC3953,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3953_normalized.csv,formula,,3.832268633733711e-08,3.832268633733711e-08,3.832268633733711e-08,False,False,1.9161343168668555e-11,1.9161343169035713e-11,,,gbar_char_logmean,sigma_char_rms,6368.252248779825,6146.810842889016,0.0,0.0,0.0,0,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,18.266390697977915,17.32294665590406,0.0818601811758633,0.08732603517656926,69.0729311797792,9.867561597111315,8,8,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\NGC3953_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\NGC3953_rotation_curve.png,ok,
NGC3972,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3972_normalized.csv,formula,,1331.424099778059,1331.424099778059,1331.424099778059,False,False,0.6657120498890294,1.9914329836538798,,,gbar_char_logmean,sigma_char_rms,1960.3350696361863,1827.6612023242815,0.3198613667264462,0.33286423167094853,0.34953760247908183,9,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,18.78935143301806,16.99296817378169,0.16079073364339552,0.152223083648347,147.47644936503022,16.386272151670024,10,10,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\NGC3972_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\NGC3972_rotation_curve.png,ok,
NGC3992,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3992_normalized.csv,formula,,1384.119667832325,1384.119667832325,1384.119667832325,False,False,0.6920598339161624,2.247384102948581,,,gbar_char_logmean,sigma_char_rms,1655.6918095930232,1691.0865557017491,0.3838195287835277,0.38389613694170405,0.42631966642726005,9,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,49.863782354384824,45.79634783181083,0.18403526726115246,0.18674324644766171,556.130875079876,69.5163593849845,9,9,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\NGC3992_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\NGC3992_rotation_curve.png,ok,
NGC4010,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4010_normalized.csv,formula,,1149.5828461662718,1149.5828461662718,1149.5828461662718,False,False,0.5747914230831359,1.3517869918120626,,,gbar_char_logmean,sigma_char_rms,1615.7787131809846,1635.1392377162035,0.20490983035009455,0.2712614152881965,0.2652023831963138,8,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,16.338942562306357,14.29667618512733,0.14112661406472737,0.1706013407014717,131.13073139801938,11.920975581638125,12,12,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\NGC4010_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\NGC4010_rotation_curve.png,ok,
NGC4013,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4013_normalized.csv,formula,,1304.9380827720158,1304.9380827720158,1304.9380827720158,False,False,0.6524690413860079,1.877441491797325,,,gbar_char_logmean,sigma_char_rms,1138.8862424505674,1408.061189332279,0.31668274430146537,0.2623997222923624,0.42772908557453343,27,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,37.093334985393845,31.75605389973251,0.17863343263339895,0.1611321753219138,1939.7873560276028,55.42249588650294,36,36,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\NGC4013_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\NGC4013_rotation_curve.png,ok,
NGC4051,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4051_normalized.csv,formula,,3.055220006511813e-08,3.055220006511813e-08,3.055220006511813e-08,False,False,1.5276100032559065e-11,1.5276100032792424e-11,,,gbar_char_logmean,sigma_char_rms,4485.998497706421,4900.45486322508,0.0,0.0,0.0,0,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,29.682131008832755,27.48977834687648,0.19648713205047794,0.19603448275862076,104.70544359698776,17.450907266164627,7,7,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\NGC4051_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\NGC4051_rotation_curve.png,ok,
NGC4068,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4068_normalized.csv,formula,,458.7927676159269,458.7927676159269,458.7927676159269,False,False,0.22939638380796346,0.2976840219638902,,,gbar_char_logmean,sigma_char_rms,458.40876758835077,403.4461294102056,0.1617794918297817,0.11424615929448245,0.23669760916550342,3,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,4.435181667087981,3.5748834070712108,0.19803494574566594,0.1615316546854131,12.28788280160342,2.457576560320684,6,6,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\NGC4068_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\NGC4068_rotation_curve.png,ok,
NGC4085,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4085_normalized.csv,formula,,3.8897377006276526e-08,3.8897377006276526e-08,3.8897377006276526e-08,False,False,1.9448688503138262e-11,1.9448688503516513e-11,,,gbar_char_logmean,sigma_char_rms,6279.111731843575,6238.989006082419,0.0,0.0,0.0,0,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,33.53583468853068,29.69720148014877,0.38848772403783044,0.20791386992606534,219.1782268360194,36.5297044726699,7,7,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\NGC4085_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\NGC4085_rotation_curve.png,ok,
NGC4088,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4088_normalized.csv,formula,,727.3378386877074,727.3378386877074,727.3378386877074,False,False,0.3636689193438537,0.5715089682070223,,,gbar_char_logmean,sigma_char_rms,4732.361785111256,4327.859358517689,0.012305741787444917,0.0,0.04236174195600763,2,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,50.782402962130135,43.76214078943499,0.284340602832918,0.30560089241308563,618.8533927515415,56.259399341049225,12,12,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\NGC4088_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\NGC4088_rotation_curve.png,ok,
NGC4100,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4100_normalized.csv,formula,,1376.9455622221478,1376.9455622221478,1376.9455622221478,False,False,0.6884727811110739,2.209992383864687,,,gbar_char_logmean,sigma_char_rms,1965.265297959518,2071.8489579062953,0.27964494460316797,0.3149487649780734,0.342181547085014,20,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,27.607511564480262,23.99038146210661,0.139108338228949,0.15047938483641546,480.82784671372383,20.9055585527706,24,24,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\NGC4100_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\NGC4100_rotation_curve.png,ok,
NGC4138,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4138_normalized.csv,formula,,1437.9843150918985,1437.9843150918985,1437.9843150918985,False,False,0.7189921575459493,2.5586195433798817,,,gbar_char_logmean,sigma_char_rms,1860.9677558685448,2448.5831298572934,0.25964697086046584,0.2630303316936687,0.33520829696115345,5,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,29.911528741803018,25.663903729922968,0.16003574006400578,0.1333362188802978,26.49085999302424,4.4151433321707065,7,7,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\NGC4138_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\NGC4138_rotation_curve.png,ok,
NGC4157,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4157_normalized.csv,formula,,1365.4225192555823,1365.4225192555823,1365.4225192555823,False,False,0.6827112596277911,2.1517033942865673,,,gbar_char_logmean,sigma_char_rms,2234.475216836735,2674.6843206517738,0.15705566296739631,0.0,0.25806777230239286,8,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,39.290073287506466,34.777796761923305,0.2029133241672613,0.21788164989336575,351.5630028058156,21.972687675363474,17,17,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\NGC4157_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\NGC4157_rotation_curve.png,ok,
NGC4183,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4183_normalized.csv,formula,,1026.58813958663,1026.58813958663,1026.58813958663,False,False,0.5132940697933149,1.0546287561676904,,,gbar_char_logmean,sigma_char_rms,670.1451766953198,577.1197050715907,0.5693025162537093,0.5373064832218021,0.5862159161393302,23,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,29.08019274948615,27.415709675910154,0.2611296385131654,0.23639995170743575,614.1330679514914,27.91513945234052,23,23,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\NGC4183_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\NGC4183_rotation_curve.png,ok,
NGC4214,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4214_normalized.csv,formula,,1451.664452904292,1451.664452904292,1451.664452904292,False,False,0.725832226452146,2.6474016878772844,,,gbar_char_logmean,sigma_char_rms,735.9389734293841,866.9150838264462,0.8932711559900991,0.9403045281798599,0.979641515958578,14,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,18.72977420532735,17.1164255350125,0.21983152551131763,0.2636039432809344,118.96499166025133,9.151153204634717,14,14,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\NGC4214_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\NGC4214_rotation_curve.png,ok,
NGC4217,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4217_normalized.csv,formula,,1282.100912180797,1282.100912180797,1282.100912180797,False,False,0.6410504560903985,1.7859068689939375,,,gbar_char_logmean,sigma_char_rms,5269.303887614678,5971.625162849993,0.05070904786548178,0.0,0.09593789120191104,7,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,64.35759307014004,47.62467887145303,0.39215006882935155,0.1304517737362687,1593.6705982174196,88.53725545652331,19,19,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\NGC4217_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\NGC4217_rotation_curve.png,ok,
NGC4389,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4389_normalized.csv,formula,,3.805723704325223e-08,3.805723704325223e-08,3.805723704325223e-08,False,False,1.9028618521626115e-11,1.9028618521988204e-11,,,gbar_char_logmean,sigma_char_rms,6119.834118101795,6104.233801582819,0.0,0.0,0.0,0,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,57.397816450798075,56.31212209049402,0.9893533787901543,0.8173451042097888,479.21468814459195,95.84293762891839,6,6,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\NGC4389_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\NGC4389_rotation_curve.png,ok,
NGC4559,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4559_normalized.csv,formula,,1103.9430892753503,1103.9430892753503,1103.9430892753503,False,False,0.5519715446376752,1.2320010883935721,,,gbar_char_logmean,sigma_char_rms,990.5384813412618,1105.733861534528,0.26514295256663767,0.2744056110178639,0.35742455226378844,21,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,21.85398555650966,19.130208855324334,0.1739733809956392,0.18921158779707936,656.3672629121863,21.173137513296332,32,32,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\NGC4559_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\NGC4559_rotation_curve.png,ok,
NGC5005,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5005_normalized.csv,formula,,1.444561530005011e-07,1.444561530005011e-07,1.444561530005011e-07,False,False,7.222807650025055e-11,7.222807650546743e-11,,,gbar_char_logmean,sigma_char_rms,21660.17275912335,23170.208889232446,0.0,0.0,0.0,0,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,57.02955192190641,53.236780920756786,0.21456873998303921,0.216260082715879,251.4164593960225,14.789203493883676,18,18,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\NGC5005_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\NGC5005_rotation_curve.png,ok,
