galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
NGC2955,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2955_normalized.csv,structural,11234.73445360696,8.42,247.0,6.0,12374.664964370548,-1852.6836713689586,-2472020.080090721,-2459645.4151263507,2.9017236257093818e-06,246.99999709827637
NGC2955,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2955_normalized.csv,structural,11234.73445360696,8.86,267.0,10.3,11553.984672686232,-1847.0642149909613,-2342130.4711267995,-2330576.4864541134,2.9765752132274434e-06,266.9999970234248
NGC2955,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2955_normalized.csv,structural,11234.73445360696,9.21,255.0,7.27,10915.484234527687,-1513.0503205734378,-1845680.6261224162,-1834765.1418878885,3.0347981810987037e-06,254.99999696520183
NGC2955,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2955_normalized.csv,structural,11234.73445360696,10.82,253.0,11.2,8588.406044362293,-1336.4692980615498,-1387696.6422476897,-1379108.2362033273,3.2893768406797055e-06,252.99999671062315
NGC2955,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2955_normalized.csv,structural,11234.73445360696,11.56,271.0,11.3,7774.781384083045,-1014.2940154191733,-985754.6644564995,-977979.8830724164,3.4e-06,270.9999966
NGC2955,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2955_normalized.csv,structural,11234.73445360696,12.4,276.0,8.71,6985.821499999999,-716.5297499292055,-649195.2797229051,-642209.4582229052,3.521363372331802e-06,275.9999964786366
NGC2955,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2955_normalized.csv,structural,11234.73445360696,14.17,275.0,10.1,5904.638736767819,-539.4934559072443,-427739.288396373,-421834.6496596052,3.764306044943742e-06,274.99999623569397
NGC2955,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2955_normalized.csv,structural,11234.73445360696,16.88,275.0,10.0,4568.8908175355455,-393.2702453890446,-261746.84688689353,-257177.95606935798,4.108527716834827e-06,274.9999958914723
NGC2955,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2955_normalized.csv,structural,11234.73445360696,19.49,276.0,11.7,3812.441031298102,-282.4680646353632,-162824.71512583853,-159012.27409454042,4.414748010928823e-06,275.999995585252
NGC2955,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2955_normalized.csv,structural,11234.73445360696,22.19,267.0,15.7,3068.9853943217663,-243.33455346115764,-123199.59853641875,-120130.61314209699,4.710626285325551e-06,266.9999952893737
NGC2955,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2955_normalized.csv,structural,11234.73445360696,24.8,257.0,15.1,2520.3345524193546,-186.83954978635106,-84640.83577746495,-82120.50122504559,4.979959839195493e-06,256.99999502004016
NGC2955,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2955_normalized.csv,structural,11234.73445360696,27.51,254.0,13.6,2074.9989894583787,-145.09078547258937,-59253.23324063235,-57178.23425117397,5.244997616777342e-06,253.99999475500238
NGC2955,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2955_normalized.csv,structural,11234.73445360696,30.12,248.0,11.6,1748.451573705179,-98.64383353899693,-36794.066244901675,-35045.6146711965,5.488169093604897e-06,247.99999451183092
NGC2955,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2955_normalized.csv,structural,11234.73445360696,35.43,227.0,11.2,1293.7398278295232,-85.63309715172429,-27153.9685842379,-25860.228756408378,5.952310475773252e-06,226.9999940476895
