r_kpc,v_obs_kmps,v_err_kmps,v_baryon_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
17.77,286.0,9.67,311.0854778031273,246.83286985712945,5445.929909960609,-488.89770149469354,113.19105974377915,2.5485845768171638,0.7049664908816942,-2017.316199104863,3428.613710855746
18.49,288.0,6.96,308.31840441335964,255.66346031776462,5141.170281233099,-351.98792981394746,117.39422965940564,2.5933383806242762,0.7339248345215905,-1606.0807765466077,3535.0895046864907
20.24,289.0,6.63,304.3497317232266,257.85075756594756,4576.519723320159,-283.69534836527146,121.22042254074644,2.6316645183384075,0.7587241001013225,-1291.5882422266282,3284.9314810935307
22.62,288.0,10.0,299.6502663105775,255.542085027144,3969.508492484527,-251.00582704492228,124.79614583641987,2.649934747787377,0.770546013274185,-1082.6049902732057,2886.903502211321
24.89,269.0,8.23,291.30488839015385,244.46213696033416,3409.3426275612696,-250.9971152413333,127.89945947456978,2.666956941294062,0.7815603737785107,-1008.3086216467188,2401.034005914551
27.06,267.0,7.11,277.95413290685207,230.5598167009239,2855.0813008130076,-232.8959652311675,130.28578129786314,2.69343261087929,0.7986916893924816,-890.6382454854531,1964.4430553275545
29.13,272.0,5.36,265.61041131702655,224.20948349184684,2421.8637349811197,-185.18204017305987,132.06145055049095,2.7205447458062406,0.8162348355216851,-696.155101693075,1725.7086332880447
31.3,274.0,5.78,254.5351956017085,219.48424712902764,2069.9094504792333,-144.35692869959001,133.57343674865217,2.738048105083462,0.8275605385834166,-530.8252735528413,1539.084176926392
33.46,259.0,5.81,245.1955727577478,213.46777948321875,1796.7982337118947,-122.62584061767247,134.85721624151668,2.744064399507574,0.831453434975489,-434.9185900329912,1361.8796436789034
35.53,272.0,6.69,234.76416293804297,205.02243163289774,1551.2021446664787,-107.91756488000114,135.75051426433322,2.7471233589900086,0.8334327616994173,-368.1400148419297,1183.062129824549
37.7,274.0,6.39,224.69732196891,200.23352101748534,1339.2277586206897,-83.37948856740928,136.23715261145938,2.7497782507241446,0.8351506328215053,-275.7406780090254,1063.4870806116642
39.87,272.0,5.59,217.75856584759185,197.85838145234595,1189.3351642839227,-64.98543908295618,136.47072998460553,2.7530643805951236,0.8372769521497858,-207.44554524850656,981.8896190354162
41.93,266.0,8.82,211.25280826535774,191.99497778312653,1064.3393512997852,-60.677579118513286,136.61914063520825,2.7547169269820007,0.8383462468707064,-185.20575974378104,879.1335915560041
