galaxy,source_file,beta_mode,beta_raw,beta,beta_clipped,beta_hit_lower,beta_hit_upper,beta_numerator,beta_denominator,gbar_char_median,gbar_char_logmean,sigma_char_mean,sigma_char_median,sigma_char_rms,n_sigma_positive,structural_mode,sigma_proxy_mode,sigma_damping_mode,sigma_positive_only,D_bg,upsilon_disk,upsilon_bul,rmse_kmps,mae_kmps,mean_absolute_fractional_error,median_absolute_fractional_error,chi_square,reduced_chi_square,n_points_total,n_points_valid,detail_table,plot_path,status,error
NGC4051,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4051_normalized.csv,structural,0.0,0.0,0.0,False,False,0.0,1e-12,4485.998497706421,4900.45486322508,0.0,0.0,0.0,0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,29.682131008832755,27.48977834687648,0.19648713205047794,0.19603448275862076,104.70544359698776,17.450907266164627,7,7,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\NGC4051_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\NGC4051_rotation_curve.png,ok,
NGC4068,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4068_normalized.csv,structural,1477.2576069049132,1477.2576069049132,1477.2576069049132,False,False,621.5269658808679,0.42073025244599316,458.40876758835077,403.4461294102056,0.1793420347524369,0.12098525911489796,0.2648050391152559,3,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,2.1911192164599136,1.8293653159844954,0.15445397009376557,0.05108057357428261,3.7204187702899247,0.744083754057985,6,6,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\NGC4068_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\NGC4068_rotation_curve.png,ok,
NGC4085,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4085_normalized.csv,structural,0.0,0.0,0.0,False,False,0.0,1e-12,6279.111731843575,6238.989006082419,0.0,0.0,0.0,0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,33.53583468853068,29.69720148014877,0.38848772403783044,0.20791386992606534,219.1782268360194,36.5297044726699,7,7,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\NGC4085_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\NGC4085_rotation_curve.png,ok,
NGC4088,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4088_normalized.csv,structural,30210.302205859993,2000.0,2000.0,False,True,675.0998724064746,0.022346677229714146,4732.361785111256,4327.859358517689,0.012534310332859606,0.0,0.04315348308529505,2,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,50.76980209024787,43.71214205332213,0.2840532247902673,0.30560089241308563,618.5875402282674,56.23523092984249,12,12,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\NGC4088_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\NGC4088_rotation_curve.png,ok,
NGC4100,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4100_normalized.csv,structural,28690.15423189102,2000.0,2000.0,False,True,65865.52127569218,2.2957534749840507,1965.265297959518,2071.8489579062953,0.254681968128897,0.2935745699367275,0.3092836801238637,20,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,27.07018311390249,23.5428087791903,0.1364884528047998,0.14789791431725108,463.0191855147029,20.131268935421865,24,24,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\NGC4100_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\NGC4100_rotation_curve.png,ok,
NGC4138,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4138_normalized.csv,structural,22332.486391801634,2000.0,2000.0,False,True,13796.93298015721,0.6177965470616891,1860.9677558685448,2448.5831298572934,0.2334126615839732,0.2464124045769845,0.2970802073179875,5,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,29.557068730537786,25.289941812257474,0.1575831796457921,0.12996619368513448,25.89558372589681,4.315930620982802,7,7,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\NGC4138_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\NGC4138_rotation_curve.png,ok,
NGC4157,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4157_normalized.csv,structural,33398.189566136316,2000.0,2000.0,False,True,30863.476225925875,0.9241062652455724,2234.475216836735,2674.6843206517738,0.1431140767459089,0.0,0.2331505781103923,8,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,39.06634849118103,34.535987446814104,0.20160385938977782,0.21585052520168985,348.60429900668294,21.787768687917684,17,17,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\NGC4157_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\NGC4157_rotation_curve.png,ok,
NGC4183,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4183_normalized.csv,structural,10584.072541412199,2000.0,2000.0,False,True,73979.59484712483,6.989709732020976,670.1451766953198,577.1197050715907,0.5372390852916742,0.5104665126944049,0.5512716418711407,23,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,25.845253705918118,24.13306242846668,0.22734961970390993,0.20720458320391474,485.8043040018133,22.08201381826424,23,23,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\NGC4183_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\NGC4183_rotation_curve.png,ok,
NGC4214,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4214_normalized.csv,structural,5275.329207500552,2000.0,2000.0,False,True,41133.71417892614,7.797373881508954,735.9389734293841,866.9150838264462,0.6935828018247564,0.7419640553634528,0.7462943636733217,14,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,18.13375944723612,16.348832242203294,0.20917858007985468,0.25097752112421046,109.26182177136288,8.404755520874067,14,14,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\NGC4214_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\NGC4214_rotation_curve.png,ok,
NGC4217,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4217_normalized.csv,structural,31632.725408888095,2000.0,2000.0,False,True,5161.167051254979,0.1631591013591515,5269.303887614678,5971.625162849993,0.04921300637564863,0.0,0.0926677998234189,7,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,64.33282277315894,47.5224892647222,0.3915792594414527,0.1281874500443944,1592.867969384705,88.49266496581694,19,19,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\NGC4217_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\NGC4217_rotation_curve.png,ok,
NGC4389,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4389_normalized.csv,structural,0.0,0.0,0.0,False,False,0.0,1e-12,6119.834118101795,6104.233801582819,0.0,0.0,0.0,0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,57.397816450798075,56.31212209049402,0.9893533787901543,0.8173451042097888,479.21468814459195,95.84293762891839,6,6,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\NGC4389_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\NGC4389_rotation_curve.png,ok,
NGC4559,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4559_normalized.csv,structural,14378.124162051472,2000.0,2000.0,False,True,52174.35650908845,3.628731809591232,990.5384813412618,1105.733861534528,0.25060260147338265,0.2660708535866657,0.3367460007924292,21,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,20.44142351603957,18.02821987615649,0.16491743940708542,0.18144072235702238,571.3651948154763,18.431135316628268,32,32,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\NGC4559_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\NGC4559_rotation_curve.png,ok,
NGC5005,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5005_normalized.csv,structural,0.0,0.0,0.0,False,False,0.0,1e-12,21660.17275912335,23170.208889232446,0.0,0.0,0.0,0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,57.02955192190641,53.236780920756786,0.21456873998303921,0.216260082715879,251.4164593960225,14.789203493883676,18,18,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\NGC5005_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\NGC5005_rotation_curve.png,ok,
NGC5033,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5033_normalized.csv,structural,39570.01173722708,2000.0,2000.0,False,True,175195.0174059895,4.427469432392605,1316.8768980570999,2070.048818358792,0.36281272901693756,0.45102965072842754,0.4486074125148343,16,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,58.41121799441069,53.725544318826785,0.2578359595636895,0.29643263581606927,7133.504105715693,339.6906717007473,22,22,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\NGC5033_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\NGC5033_rotation_curve.png,ok,
NGC5055,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5055_normalized.csv,structural,30735.85771548212,2000.0,2000.0,False,True,65069.17544123895,2.1170443995276114,3173.368248375824,3114.545459378469,0.17135972019754675,0.0,0.2749704139621604,13,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,57.31987743518185,51.486036199632345,0.2805486062489435,0.2819896013523293,93861.8427783916,3476.364547347837,28,28,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\NGC5055_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\NGC5055_rotation_curve.png,ok,
NGC5371,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5371_normalized.csv,structural,44696.68052947949,2000.0,2000.0,False,True,2623.6425556205145,0.0586988233698944,4393.762316831684,4048.743956016753,0.018741445535539206,0.0,0.05558247706118898,3,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,35.578095835308694,31.37753275847572,0.13841413228751717,0.13206924789598626,2410.2584067039597,133.90324481688666,19,19,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\NGC5371_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\NGC5371_rotation_curve.png,ok,
NGC5585,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5585_normalized.csv,structural,7165.538864316742,2000.0,2000.0,False,True,37350.94086615853,5.212579482634635,1093.1413466299566,928.9264754329391,0.3267524681495944,0.2904474291971676,0.46603735019459697,13,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,16.416409353458178,13.322279061255484,0.19620874611244962,0.21032383906896507,1964.1337882271291,85.39712122726648,24,24,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\NGC5585_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\NGC5585_rotation_curve.png,ok,
NGC5907,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5907_normalized.csv,structural,45243.211958096865,2000.0,2000.0,False,True,110361.6980886117,2.4392984784286744,1250.7879660404624,1428.5507842734771,0.3041844881639825,0.3121958936637477,0.3583073128524756,19,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,40.995673260138844,34.66956164244231,0.15932354286185996,0.16069033241167796,4326.870486942741,240.38169371904118,19,19,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\NGC5907_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\NGC5907_rotation_curve.png,ok,
NGC5985,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5985_normalized.csv,structural,77649.86603262372,2000.0,2000.0,False,True,644901.6866544436,8.305251761587012,3347.1764769820966,3039.027176141767,0.4967086874009746,0.4916300238661504,0.5016715018870782,33,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,77.6560871345894,76.87024178371455,0.2702116732691191,0.26780926426643653,7958.839625086433,248.71373828395105,33,33,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\NGC5985_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\NGC5985_rotation_curve.png,ok,
NGC6015,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6015_normalized.csv,structural,22425.748080226782,2000.0,2000.0,False,True,231271.7649700105,10.312778157618176,1362.6143442616171,1428.604068416839,0.39090360523775924,0.3204833600704017,0.4841294473217124,40,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,38.332325038050385,30.169159350093867,0.1996546277731911,0.17461412385465133,3740.7533943288154,86.99426498439105,44,44,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\NGC6015_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\NGC6015_rotation_curve.png,ok,
NGC6195,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6195_normalized.csv,structural,60407.356619099264,2000.0,2000.0,False,True,1790.6883125940142,0.02964354695877959,6786.696482982172,7362.152935486702,0.011088494937930923,0.0,0.035900555256563195,3,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,43.83141340061971,40.65549272994288,0.1711349440808102,0.1775811554198717,1352.8173084000496,61.49169583636589,23,23,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\NGC6195_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\NGC6195_rotation_curve.png,ok,
NGC6503,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6503_normalized.csv,structural,12031.355756055029,2000.0,2000.0,False,True,141716.21787986744,11.778906779358246,455.9168646864688,647.0815798473902,0.538669211014686,0.6454847388991225,0.6164127957935135,27,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,33.108634736623245,30.50090681092324,0.26534243531538465,0.30031187038277457,16504.099190384804,550.1366396794934,31,31,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\NGC6503_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\NGC6503_rotation_curve.png,ok,
NGC6674,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6674_normalized.csv,structural,55376.34348881734,2000.0,2000.0,False,True,257389.29406437543,4.6480008943955,796.4537696614237,1082.2623934094274,0.5058850430465786,0.5082317817274966,0.5566567400947973,14,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,73.96885810258296,68.05912629576397,0.2749293290470594,0.2737205733293387,14001.677438256853,1000.1198170183467,15,15,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\NGC6674_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\NGC6674_rotation_curve.png,ok,
NGC6789,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6789_normalized.csv,structural,1814.097340727936,1814.097340727936,1814.097340727936,False,False,5076.419541517756,2.798317062457498,950.1695608947805,914.6273901386023,0.8215812822061155,0.796031586468633,0.8364085518537723,4,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,13.48033284251017,10.815548499427848,0.5391476346739202,0.237733413446237,43.03830990634055,14.346103302113518,4,4,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\NGC6789_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\NGC6789_rotation_curve.png,ok,
NGC6946,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6946_normalized.csv,structural,25294.48083002818,2000.0,2000.0,False,True,27093.492448060675,1.0711226939236804,3224.3933654391203,3815.497284551094,0.08161463532265802,0.0,0.1358956682673856,26,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,26.896731680199977,22.75250001908572,0.14522067574637082,0.12636715276924035,4991.21951157266,87.56525458899404,58,58,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\NGC6946_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\NGC6946_rotation_curve.png,ok,
NGC7331,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7331_normalized.csv,structural,56067.77987149711,2000.0,2000.0,False,True,54062.30872662968,0.9642313080799024,3822.9825423705015,5014.101651064085,0.08908922817545076,0.0,0.1636588005644418,14,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,70.4729722359337,55.88634622650338,0.22819708796282306,0.17329394532596076,5781.590982318116,165.1883137805176,36,36,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\NGC7331_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\NGC7331_rotation_curve.png,ok,
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7793_normalized.csv,structural,11271.860562006994,2000.0,2000.0,False,True,16028.928742296474,1.4220304318103156,4123.389404761905,3508.6778753242224,0.09653181503887515,0.0,0.175822936613324,20,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,9.774127120914523,7.465653692711368,0.15700840590822504,0.07905123218915855,85.45949531910883,1.8990998959801961,46,46,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\NGC7793_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\NGC7793_rotation_curve.png,ok,
NGC7814,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7814_normalized.csv,structural,44222.38324876234,2000.0,2000.0,False,True,116099.51195465995,2.6253562885014627,3341.8771299975288,4887.148264294687,0.2974439495217946,0.31897514477709515,0.38190722320861464,13,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,51.2775281997801,46.19380609447671,0.2065363306150856,0.20985492965387142,2531.099195537962,148.88818797282127,18,18,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\NGC7814_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\NGC7814_rotation_curve.png,ok,
PGC51017,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\PGC51017_normalized.csv,structural,383.37588307909607,383.37588307909607,383.37588307909607,False,False,201.89040898653576,0.5266121785362352,275.5621774891775,254.07000398095437,0.12094674890390068,0.0,0.29625782086307734,1,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,2.859602361666247,2.5295127790507155,0.13353333433376238,0.14382703592277646,15.231509613142597,3.0463019226285195,6,6,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\PGC51017_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\PGC51017_rotation_curve.png,ok,
UGC00128,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC00128_normalized.csv,structural,12899.957775190649,2000.0,2000.0,False,True,237128.2146468034,18.382092312181918,148.5613000584862,147.2859645782757,0.8964919990184446,0.8868303267025361,0.9140840500488334,22,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,50.8897567646602,48.753308212274014,0.3956140021974013,0.41182501469513155,62386.94445507354,2970.806878813026,22,22,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC00128_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC00128_rotation_curve.png,ok,
UGC00191,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC00191_normalized.csv,structural,4259.734029729919,2000.0,2000.0,False,True,14267.450766372142,3.349375962629466,771.8001612903225,608.3984930448789,0.5952137882546179,0.6480069540453878,0.610043346604564,9,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,13.042682350363203,10.51541205049058,0.1641906114384624,0.21266779061937746,1701.5237043364227,212.69046304205284,9,9,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC00191_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC00191_rotation_curve.png,ok,
UGC00634,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC00634_normalized.csv,structural,8808.939396369484,2000.0,2000.0,False,True,24567.157237131774,2.7888893465718336,250.42917462380393,244.05830165626531,0.8182186981179218,0.8555398568684606,0.8349984051737515,4,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,34.29760949902135,31.919581849400103,0.31838901783770873,0.3529317163611732,2459.839774603529,819.9465915345096,4,4,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC00634_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC00634_rotation_curve.png,ok,
UGC00731,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC00731_normalized.csv,structural,2705.742747755827,2000.0,2000.0,False,True,39494.772003183025,14.59664708921069,111.98871959015825,113.72874023889182,1.0828840531990533,1.098729733451954,1.102899477483846,12,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,14.952506717074357,13.633249449112052,0.24130935123670916,0.22542329564148267,376.2211186806798,34.2019198800618,12,12,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC00731_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC00731_rotation_curve.png,ok,
UGC00891,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC00891_normalized.csv,structural,2801.1111882439586,2000.0,2000.0,False,True,8417.4268648459,3.0050313247732445,198.90516853932587,179.97916358042096,0.7293101967384702,0.7796748248336124,0.7752459383669474,5,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,7.385004270737469,6.630414620677376,0.1447923542138226,0.1454618653087648,528.2450530405704,132.0612632601426,5,5,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC00891_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC00891_rotation_curve.png,ok,
