galaxy,gamma_topo,n_points,n_segments,mean_Dw_i,mean_sigma_i,mean_beta_i,mean_info_source_i,mean_v_struct_kms,rmse_vis_only_kms,rmse_topo_kms,mae_vis_only_kms,mae_topo_kms,reduced_chi2_vis_only,reduced_chi2_topo,rmse_improvement_kms,mae_improvement_kms
NGC4157,0.01,14,4,2.0094958417150472,0.005329119830844942,0.9851836305202313,0.01452755127019097,0.01375397439934135,41.47400894099612,41.47400924341365,36.94523856803081,36.94523876466243,22.518587028159978,22.518587357757017,-3.0241752568826996e-07,-1.9663161765492987e-07
NGC4157,1.0,14,4,2.0094958417150472,0.005329119830844942,0.9851836305202313,0.01452755127019097,0.1375397439934135,41.47400894099612,41.47403918279737,36.94523856803081,36.94525823117838,22.518587028159978,22.518619987920665,-3.0241801248109823e-05,-1.9663147568849126e-05
NGC4157,100.0,14,4,2.0094958417150472,0.005329119830844942,0.9851836305202313,0.01452755127019097,1.3753974399341349,41.47400894099612,41.47703360129529,36.94523856803081,36.947204740687766,22.518587028159978,22.521883571613824,-0.003024660299168147,-0.001966172656956644
NGC4157,10000.0,14,4,2.0094958417150472,0.005329119830844942,0.9851836305202313,0.01452755127019097,13.753974399341349,41.47400894099612,41.78118181532859,36.94523856803081,37.14045773919431,22.518587028159978,22.853873333408462,-0.30717287433246554,-0.19521917116350096
NGC4157,1000000.0,14,4,2.0094958417150472,0.005329119830844942,0.9851836305202313,0.01452755127019097,137.53974399341348,41.47400894099612,84.44408442456732,36.94523856803081,61.21462587284908,22.518587028159978,93.85321664674335,-42.9700754835712,-24.269387304818274
NGC4183,1e-06,19,5,2.012747364075024,0.006686461283944123,0.9793454926773684,0.018822239906857413,0.00016511363582961519,33.32695447458726,33.32695447439526,31.374016102312698,31.374016102011506,35.62939113587394,35.62939113547509,1.9200285805709427e-10,3.0119196026134887e-10
NGC4183,0.0001,19,5,2.012747364075024,0.006686461283944123,0.9793454926773684,0.018822239906857413,0.001651136358296152,33.32695447458726,33.32695445538756,31.374016102312698,31.37401607219416,35.62939113587394,35.62939109598864,1.9199703160666104e-08,3.011853877410431e-08
NGC4183,0.01,19,5,2.012747364075024,0.006686461283944123,0.9793454926773684,0.018822239906857413,0.01651136358296152,33.32695447458726,33.32695255461769,31.374016102312698,31.374013090459812,35.62939113587394,35.6293871473446,1.919969569996738e-06,3.0118528862033145e-06
NGC4183,1.0,19,5,2.012747364075024,0.006686461283944123,0.9793454926773684,0.018822239906857413,0.1651136358296152,33.32695447458726,33.3267624817582,31.374016102312698,31.373714919951052,35.62939113587394,35.628992289123914,0.00019199282905901782,0.0003011823616461129
NGC4183,100.0,19,5,2.012747364075024,0.006686461283944123,0.9793454926773684,0.018822239906857413,1.6511363582961518,33.32695447458726,33.30779631574469,31.374016102312698,31.343927020236332,35.62939113587394,35.58956810576884,0.019158158842571993,0.030089082076365514
NGC4183,10000.0,19,5,2.012747364075024,0.006686461283944123,0.9793454926773684,0.018822239906857413,16.51136358296152,33.32695447458726,31.726841422789338,31.374016102312698,29.407660221214456,35.62939113587394,32.13821267186049,1.6001130517979227,1.9663558810982416
NGC4183,1000000.0,19,5,2.012747364075024,0.006686461283944123,0.9793454926773684,0.018822239906857413,165.1136358296152,33.32695447458726,117.12296851313289,31.374016102312698,89.95272782422948,35.62939113587394,341.9821784109711,-83.79601403854562,-58.57871172191679
NGC4389,1e-06,6,1,2.0299963451851553,0.0,1.0,0.02999634518515526,0.00020767482354408813,57.39781645079807,57.397816451093526,56.31212209049402,56.312122090779575,95.84293762891839,95.84293762998935,-2.9545788038376486e-10,-2.8555291464726906e-10
NGC4389,0.0001,6,1,2.0299963451851553,0.0,1.0,0.02999634518515526,0.0020767482354408814,57.39781645079807,57.397816480344616,56.31212209049402,56.31212211905034,95.84293762891839,95.84293773601574,-2.954654831910375e-08,-2.855632175169376e-08
NGC4389,0.01,6,1,2.0299963451851553,0.0,1.0,0.02999634518515526,0.02076748235440881,57.39781645079807,57.39781940545291,56.31212209049402,56.31212494612682,95.84293762891839,95.84294833865468,-2.9546548390158023e-06,-2.8556328004469833e-06
NGC4389,1.0,6,1,2.0299963451851553,0.0,1.0,0.02999634518515526,0.20767482354408812,57.39781645079807,57.39811191601061,56.31212209049402,56.31240765291191,95.84293762891839,95.8440086043922,-0.00029546521254530944,-0.0002855624178863536
NGC4389,100.0,6,1,2.0299963451851553,0.0,1.0,0.02999634518515526,2.0767482354408813,57.39781645079807,57.42736025145919,56.31212209049402,56.340669717888936,95.84293762891839,95.950053582278,-0.029543800661123498,-0.028547627394914343
NGC4389,10000.0,6,1,2.0299963451851553,0.0,1.0,0.02999634518515526,20.767482354408813,57.39781645079807,60.32302291582478,56.31212209049402,59.08775156284266,95.84293762891839,106.72466563228,-2.9252064650267116,-2.7756294723486405
NGC4389,1000000.0,6,1,2.0299963451851553,0.0,1.0,0.02999634518515526,207.67482354408813,57.39781645079807,220.20388726946817,56.31212209049402,201.20496155645742,95.84293762891839,1515.3927375347967,-162.8060708186701,-144.8928394659634
NGC5907,1e-06,16,4,2.004999310219954,0.0024245695336931883,0.9944513939378957,0.007372093334298645,9.166592631484888e-05,44.87186077341752,44.87186077339733,38.15277312787822,38.15277312785296,278.20567368565906,278.2056736854038,2.0186519122944446e-11,2.525979425627156e-11
NGC5907,0.0001,16,4,2.004999310219954,0.0024245695336931883,0.9944513939378957,0.007372093334298645,0.000916659263148489,44.87186077341752,44.87186077139893,38.15277312787822,38.152773125352915,278.20567368565906,278.20567366013296,2.0185879634482262e-09,2.525304410028184e-09
NGC5907,0.01,16,4,2.004999310219954,0.0024245695336931883,0.9944513939378957,0.007372093334298645,0.00916659263148489,44.87186077341752,44.87186057155845,38.15277312787822,38.15277287534816,278.20567368565906,278.2056711330507,2.018590663510622e-07,2.525300573097411e-07
NGC5907,1.0,16,4,2.004999310219954,0.0024245695336931883,0.9944513939378957,0.007372093334298645,0.0916659263148489,44.87186077341752,44.87184058751645,38.15277312787822,38.15274787487552,278.20567368565906,278.20541842492804,2.0185901064451173e-05,2.5253002696956628e-05
NGC5907,100.0,16,4,2.004999310219954,0.0024245695336931883,0.9944513939378957,0.007372093334298645,0.9166592631484889,44.87186077341752,44.86984223808245,38.15277312787822,38.15024784803849,278.20567368565906,278.18014860308625,0.00201853533506835,0.0025252798397303877
NGC5907,10000.0,16,4,2.004999310219954,0.0024245695336931883,0.9944513939378957,0.007372093334298645,9.166592631484889,44.87186077341752,44.6705553602796,38.15277312787822,37.9004490101494,278.20567368565906,275.66305626485007,0.2013054131379164,0.25232411772881846
NGC5907,1000000.0,16,4,2.004999310219954,0.0024245695336931883,0.9944513939378957,0.007372093334298645,91.66592631484889,44.87186077341752,31.025027722097093,38.15277312787822,26.10513675630443,278.20567368565906,110.91685034513343,13.846833051320424,12.047636371573791
NGC5985,1e-06,29,5,2.008646014756976,0.0036649277357728494,0.9917109594657451,0.012178262769171635,0.000115466165790053,80.13422110229563,80.13422110226041,79.36502297396683,79.36502297393105,253.88130843550564,253.88130843530757,3.5214497984270565e-11,3.5782932172878645e-11
NGC5985,0.0001,29,5,2.008646014756976,0.0036649277357728494,0.9917109594657451,0.012178262769171635,0.00115466165790053,80.13422110229563,80.13422109877384,79.36502297396683,79.365022970391,253.88130843550564,253.88130841569145,3.5217908589402214e-09,3.5758347394221346e-09
NGC5985,0.01,29,5,2.008646014756976,0.0036649277357728494,0.9917109594657451,0.012178262769171635,0.011546616579005298,80.13422110229563,80.13422075011682,79.36502297396683,79.3650226163837,253.88130843550564,253.88130645408364,3.5217880167692783e-07,3.575831328817003e-07
NGC5985,1.0,29,5,2.008646014756976,0.0036649277357728494,0.9917109594657451,0.012178262769171635,0.11546616579005298,80.13422110229563,80.13418588441986,79.36502297396683,79.36498721565843,253.88130843550564,253.88111029336864,3.521787576232782e-05,3.575830839963601e-05
NGC5985,100.0,29,5,2.008646014756976,0.0036649277357728494,0.9917109594657451,0.012178262769171635,1.15466165790053,80.13422110229563,80.13069936684911,79.36502297396683,79.36144718215527,253.88130843550564,253.86149485142442,0.003521735446511798,0.003575791811556428
NGC5985,10000.0,29,5,2.008646014756976,0.0036649277357728494,0.9917109594657451,0.012178262769171635,11.546616579005299,80.13422110229563,79.7825676334489,79.36502297396683,79.00783292847854,253.88130843550564,251.9062313380255,0.35165346884672033,0.357190045488295
NGC5985,1000000.0,29,5,2.008646014756976,0.0036649277357728494,0.9917109594657451,0.012178262769171635,115.466165790053,80.13422110229563,49.517955504395715,79.36502297396683,47.23202831774766,253.88130843550564,108.20496062790026,30.61626559789991,32.13299465621917
UGC01281,1e-06,20,5,2.0591358256631267,0.028936401246990772,0.9203867682550848,0.07833495280553933,0.0003257617374325894,19.039841709046208,19.039841707494855,16.21440390457922,16.214403902237567,18.972876049072816,18.972876046191512,1.5513528239807783e-09,2.3416539818299498e-09
UGC01281,0.0001,20,5,2.0591358256631267,0.028936401246990772,0.9203867682550848,0.07833495280553933,0.003257617374325894,19.039841709046208,19.03984155391096,16.21440390457922,16.21440367041418,18.972876049072816,18.97287576094271,1.5513524687094105e-07,2.341650429116271e-07
UGC01281,0.01,20,5,2.0591358256631267,0.028936401246990772,0.9203867682550848,0.07833495280553933,0.03257617374325894,19.039841709046208,19.03982619575095,16.21440390457922,16.214380488045425,18.972876049072816,18.972847236636397,1.551329525639744e-05,2.3416533796449812e-05
UGC01281,1.0,20,5,2.0591358256631267,0.028936401246990772,0.9203867682550848,0.07833495280553933,0.3257617374325894,19.039841709046208,19.038292664696517,16.21440390457922,16.21206195410393,18.972876049072816,18.970000523701284,0.0015490443496908313,0.0023419504752908438
UGC01281,100.0,20,5,2.0591358256631267,0.028936401246990772,0.9203867682550848,0.07833495280553933,3.257617374325894,19.039841709046208,18.902234544069174,16.21440390457922,15.979517752794981,18.972876049072816,18.72829123289053,0.13760716497703385,0.23488615178423977
UGC01281,10000.0,20,5,2.0591358256631267,0.028936401246990772,0.9203867682550848,0.07833495280553933,32.57617374325894,19.039841709046208,23.07277612077591,16.21440390457922,18.264051131209193,18.972876049072816,33.28714819604835,-4.032934411729702,-2.049647226629972
UGC01281,1000000.0,20,5,2.0591358256631267,0.028936401246990772,0.9203867682550848,0.07833495280553933,325.7617374325894,19.039841709046208,326.3905674073606,16.21440390457922,305.69545472500374,18.972876049072816,5933.058264541929,-307.3507256983144,-289.4810508204245
UGC04278,1e-06,21,5,2.034817528493467,0.01908242718480029,0.9338662429972254,0.04832367299623906,0.00028389538835084263,27.733839595268694,27.733839594365982,23.36036661759344,23.36036661144027,30.149033019702177,30.149033017486374,9.027125713600981e-10,6.153168641276352e-09
UGC04278,0.0001,21,5,2.034817528493467,0.01908242718480029,0.9338662429972254,0.04832367299623906,0.0028389538835084265,27.733839595268694,27.733839504997412,23.36036661759344,23.360366002277434,30.149033019702177,30.149032798121603,9.027128200500556e-08,6.153160043709249e-07
UGC04278,0.01,21,5,2.034817528493467,0.01908242718480029,0.9338662429972254,0.04832367299623906,0.02838953883508426,27.733839595268694,27.733830569039824,23.36036661759344,23.36030509068395,30.149033019702177,30.149010863492855,9.026228870112618e-06,6.152690948724171e-05
UGC04278,1.0,21,5,2.034817528493467,0.01908242718480029,0.9338662429972254,0.04832367299623906,0.28389538835084266,27.733839595268694,27.732945783987418,23.36036661759344,23.354259877444118,30.149033019702177,30.146835515979642,0.0008938112812764132,0.006106740149320444
UGC04278,100.0,21,5,2.034817528493467,0.01908242718480029,0.9338662429972254,0.04832367299623906,2.8389538835084265,27.733839595268694,27.678505442008774,23.36036661759344,23.388336715982035,30.149033019702177,29.998753852277503,0.05533415325992053,-0.027970098388596654
UGC04278,10000.0,21,5,2.034817528493467,0.01908242718480029,0.9338662429972254,0.04832367299623906,28.389538835084267,27.733839595268694,31.247063890660215,23.36036661759344,24.721953172135272,30.149033019702177,35.645622190793105,-3.5132242953915203,-1.3615865545418337
UGC04278,1000000.0,21,5,2.034817528493467,0.01908242718480029,0.9338662429972254,0.04832367299623906,283.8953883508426,27.733839595268694,311.0238010686613,23.36036661759344,257.0602004538473,30.149033019702177,4214.855331094686,-283.2899614733926,-233.69983383625387
UGC05721,1e-06,18,5,2.0511428544091124,0.025886691372072425,0.9244146331695466,0.06914342276741321,0.00029854722161501516,37.70865004362226,37.70865004264617,34.50147014985871,34.501470148419166,71.9269365503235,71.92693654672743,9.760867669683648e-10,1.4395453717952478e-09
UGC05721,0.0001,18,5,2.0511428544091124,0.025886691372072425,0.9244146331695466,0.06914342276741321,0.0029854722161501515,37.70865004362226,37.70864994601304,34.50147014985871,34.50147000590327,71.9269365503235,71.92693619071702,9.760921670931566e-08,1.439554395687992e-07
UGC05721,0.01,18,5,2.0511428544091124,0.025886691372072425,0.9244146331695466,0.06914342276741321,0.029854722161501514,37.70865004362226,37.70864028270556,34.50147014985871,34.50145575431907,71.9269365503235,71.92690058969217,9.760916697132416e-06,1.4395539643885513e-05
UGC05721,1.0,18,5,2.0511428544091124,0.025886691372072425,0.9244146331695466,0.06914342276741321,0.2985472216150152,37.70865004362226,37.707674002052265,34.50147014985871,34.50003064332027,71.9269365503235,71.92334066308057,0.000976041569991537,0.0014395065384391614
UGC05721,100.0,18,5,2.0511428544091124,0.025886691372072425,0.9244146331695466,0.06914342276741321,2.9854722161501512,37.70865004362226,37.61154191440788,34.50147014985871,34.35798807810612,71.9269365503235,71.56909358186537,0.0971081292143765,0.14348207175259375
UGC05721,10000.0,18,5,2.0511428544091124,0.025886691372072425,0.9244146331695466,0.06914342276741321,29.854722161501513,37.70865004362226,31.12456527368708,34.50147014985871,28.355600462027148,71.9269365503235,47.626617318902696,6.584084769935178,6.1458696878315635
UGC05721,1000000.0,18,5,2.0511428544091124,0.025886691372072425,0.9244146331695466,0.06914342276741321,298.5472216150151,37.70865004362226,269.29244926742695,34.50147014985871,244.60036704586386,71.9269365503235,3083.0326354148506,-231.5837992238047,-210.09889689600516
UGC05750,1e-06,10,2,2.019366620021896,0.015271622619737357,0.9384597634489551,0.03250659699575458,0.00023271332080613953,21.177236001939548,21.177236001425413,17.68465137815956,17.684651382647644,8.104833924877713,8.104833924484236,5.141345127412933e-10,-4.488082794296133e-09
UGC05750,0.0001,10,2,2.019366620021896,0.015271622619737357,0.9384597634489551,0.03250659699575458,0.0023271332080613957,21.177236001939548,21.17723595052612,17.68465137815956,17.6846518269676,8.104833924877713,8.104833885530159,5.141342640513358e-08,-4.4880803784508316e-07
UGC05750,0.01,10,2,2.019366620021896,0.015271622619737357,0.9384597634489551,0.03250659699575458,0.023271332080613955,21.177236001939548,21.177230861046787,17.68465137815956,17.68469625592235,8.104833924877713,8.10482999116453,5.140892760380211e-06,-4.4877762789496956e-05
UGC05750,1.0,10,2,2.019366620021896,0.015271622619737357,0.9384597634489551,0.03250659699575458,0.23271332080613955,21.177236001939548,21.17672635996752,17.68465137815956,17.689109111575267,8.104833924877713,8.104450853482833,0.000509641972026742,-0.004457733415705434
UGC05750,100.0,10,2,2.019366620021896,0.015271622619737357,0.9384597634489551,0.03250659699575458,2.3271332080613956,21.177236001939548,21.148485479182895,17.68465137815956,17.98231551473854,8.104833924877713,8.117702790469131,0.028750522756652686,-0.2976641365789803
UGC05750,10000.0,10,2,2.019366620021896,0.015271622619737357,0.9384597634489551,0.03250659699575458,23.271332080613956,21.177236001939548,25.600347912840643,17.68465137815956,19.22464674353541,8.104833924877713,24.30427109820843,-4.4231119109010955,-1.539995365375848
UGC05750,1000000.0,10,2,2.019366620021896,0.015271622619737357,0.9384597634489551,0.03250659699575458,232.71332080613954,21.177236001939548,295.2324718213743,17.68465137815956,258.0157558564986,8.104833924877713,3553.150645619768,-274.05523581943476,-240.331104478339
UGC05986,1e-06,13,3,2.0247641736230424,0.013878155028829239,0.963969460768185,0.037040810632000785,0.000220704669452663,39.21030770006691,39.21030769978778,35.005928290617334,35.005928290469804,159.98877964927615,159.98877964695905,2.7912960831599776e-10,1.475299882258696e-10
UGC05986,0.0001,13,3,2.0247641736230424,0.013878155028829239,0.963969460768185,0.037040810632000785,0.0022070466945266296,39.21030770006691,39.210307672154435,35.005928290617334,35.00592827586452,159.98877964927615,159.98877941756703,2.791247766253946e-08,1.4752814081475663e-08
UGC05986,0.01,13,3,2.0247641736230424,0.013878155028829239,0.963969460768185,0.037040810632000785,0.022070466945266303,39.21030770006691,39.21030490882097,35.005928290617334,35.00592681533555,159.98877964927615,159.98875647837733,2.791245940159115e-06,1.4752817847352162e-06
UGC05986,1.0,13,3,2.0247641736230424,0.013878155028829239,0.963969460768185,0.037040810632000785,0.22070466945266298,39.21030770006691,39.210028586348564,35.005928290617334,35.00578075340691,159.98877964927615,159.9864626986977,0.00027911371834932197,0.0001475372104238204
UGC05986,100.0,13,3,2.0247641736230424,0.013878155028829239,0.963969460768185,0.037040810632000785,2.2070466945266296,39.21030770006691,39.18250433385044,35.005928290617334,34.991085249799866,159.98877964927615,159.75846706451304,0.0278033662164745,0.014843040817467568
UGC05986,10000.0,13,3,2.0247641736230424,0.013878155028829239,0.963969460768185,0.037040810632000785,22.0704669452663,39.21030770006691,37.14465992352093,35.005928290617334,33.64371137418951,159.98877964927615,145.58475649629082,2.0656477765459798,1.3622169164278262
UGC05986,1000000.0,13,3,2.0247641736230424,0.013878155028829239,0.963969460768185,0.037040810632000785,220.70466945266298,39.21030770006691,177.39247663770507,35.005928290617334,150.6007332712991,159.98877964927615,4342.904549244251,-138.18216893763815,-115.59480498068177
UGC06667,1e-06,8,2,2.029596809230444,0.016495796457404177,0.9649984151731847,0.044479291439975956,0.00022295503176520927,45.17688884804951,45.17688884650488,43.819180397494996,43.81918039518922,214.57156548510218,214.57156547183337,1.544627536986809e-09,2.3057751263877435e-09
UGC06667,0.0001,8,2,2.029596809230444,0.016495796457404177,0.9649984151731847,0.044479291439975956,0.0022295503176520933,45.17688884804951,45.17688869358638,43.819180397494996,43.81918016691711,214.57156548510218,214.57156415822354,1.5446313028633085e-07,2.305778892264243e-07
UGC06667,0.01,8,2,2.029596809230444,0.016495796457404177,0.9649984151731847,0.044479291439975956,0.022295503176520928,45.17688884804951,45.176873401795035,43.819180397494996,43.81915733980366,214.57156548510218,214.57143279762658,1.544625447280623e-05,2.30576913367031e-05
UGC06667,1.0,8,2,2.029596809230444,0.016495796457404177,0.9649984151731847,0.044479291439975956,0.22295503176520928,45.17688884804951,45.17534480752009,43.819180397494996,43.81687560432073,214.57156548510218,214.55830055872454,0.0015440405294171455,0.002304793174268127
UGC06667,100.0,8,2,2.029596809230444,0.016495796457404177,0.9649984151731847,0.044479291439975956,2.2295503176520928,45.17688884804951,45.027676739106084,43.819180397494996,43.597327107886734,214.57156548510218,213.27954261723008,0.14921210894342352,0.22185328960826212
UGC06667,10000.0,8,2,2.029596809230444,0.016495796457404177,0.9649984151731847,0.044479291439975956,22.295503176520928,45.17688884804951,37.43010618821549,43.819180397494996,35.022140062811374,214.57156548510218,146.44547056950327,7.746782659834018,8.797040334683622
UGC06667,1000000.0,8,2,2.029596809230444,0.016495796457404177,0.9649984151731847,0.044479291439975956,222.9550317652093,45.17688884804951,189.00288099879145,43.819180397494996,174.08603575823622,214.57156548510218,3244.170033739574,-143.82599215074194,-130.26685536074123
UGC06917,1e-06,10,2,2.021287223407773,0.010584508631839906,0.9813610287142799,0.03127767574130018,0.00017540514693381852,30.596331189780688,30.596331189569035,28.244821977626014,28.24482197735403,57.79119508699503,57.79119508613135,2.1165291741453984e-10,2.7198510110792995e-10
UGC06917,0.0001,10,2,2.021287223407773,0.010584508631839906,0.9813610287142799,0.03127767574130018,0.0017540514693381855,30.596331189780688,30.596331168615883,28.244821977626014,28.24482195042711,57.79119508699503,57.79119500062782,2.116480501967999e-08,2.7198904462011342e-08
UGC06917,0.01,10,2,2.021287223407773,0.010584508631839906,0.9813610287142799,0.03127767574130018,0.017540514693381852,30.596331189780688,30.59632907330068,28.244821977626014,28.244819257735365,57.79119508699503,57.791186450275255,2.1164800081407975e-06,2.719890648705814e-06
UGC06917,1.0,10,2,2.021287223407773,0.010584508631839906,0.9813610287142799,0.03127767574130018,0.17540514693381853,30.596331189780688,30.59611954285156,28.244821977626014,28.24454998926085,57.79119508699503,57.790331423327785,0.0002116469291273404,0.00027198836516362235
UGC06917,100.0,10,2,2.021287223407773,0.010584508631839906,0.9813610287142799,0.03127767574130018,1.7540514693381852,30.596331189780688,30.57517720500941,28.244821977626014,28.217630135835282,57.79119508699503,57.704911780666826,0.021153984771277834,0.02719184179073153
UGC06917,10000.0,10,2,2.021287223407773,0.010584508631839906,0.9813610287142799,0.03127767574130018,17.54051469338185,30.596331189780688,28.58528528492233,28.244821977626014,26.088549442111123,57.79119508699503,49.945195087527935,2.01104590485836,2.1562725355148906
UGC06917,1000000.0,10,2,2.021287223407773,0.010584508631839906,0.9813610287142799,0.03127767574130018,175.40514693381851,30.596331189780688,109.92854216270119,28.244821977626014,102.23190205748263,57.79119508699503,922.1641760025232,-79.3322109729205,-73.98708007985661
UGC07089,1e-06,10,3,2.0234916984677884,0.012240115071102084,0.9720856412825526,0.03458177193529798,0.00020290576628739362,15.229946408036618,15.229946407755726,12.303559329756132,12.303559329120995,7.696393487154574,7.69639348678453,2.808917543006828e-10,6.351363879275596e-10
UGC07089,0.0001,10,3,2.0234916984677884,0.012240115071102084,0.9720856412825526,0.03458177193529798,0.0020290576628739366,15.229946408036618,15.229946379947403,12.303559329756132,12.303559266242173,7.696393487154574,7.696393450149933,2.8089214509918747e-08,6.351395853698705e-08
UGC07089,0.01,10,3,2.0234916984677884,0.012240115071102084,0.9720856412825526,0.03458177193529798,0.020290576628739364,15.229946408036618,15.229943599119961,12.303559329756132,12.303552978363614,7.696393487154574,7.696389786698688,2.808916656604765e-06,6.35139251770056e-06
UGC07089,1.0,10,3,2.0234916984677884,0.012240115071102084,0.9720856412825526,0.03458177193529798,0.20290576628739365,15.229946408036618,15.22966556487166,12.303559329756132,12.302924223963448,7.696393487154574,7.696023522911621,0.0002808431649583554,0.0006351057926838877
UGC07089,100.0,10,3,2.0234916984677884,0.012240115071102084,0.9720856412825526,0.03458177193529798,2.0290576628739365,15.229946408036618,15.202340224520736,12.303559329756132,12.240377752013137,7.696393487154574,7.660198563441698,0.027606183515882066,0.06318157774299493
UGC07089,10000.0,10,3,2.0234916984677884,0.012240115071102084,0.9720856412825526,0.03458177193529798,20.290576628739363,15.229946408036618,14.86391741931016,12.303559329756132,13.0013828525724,7.696393487154574,7.995049231378244,0.36602898872645717,-0.6978235228162681
UGC07089,1000000.0,10,3,2.0234916984677884,0.012240115071102084,0.9720856412825526,0.03458177193529798,202.90576628739362,15.229946408036618,179.0413052459592,12.303559329756132,162.85118164987398,7.696393487154574,1816.0451748461644,-163.81135883792257,-150.54762232011785
UGC08490,1e-06,26,5,2.0247536146944776,0.013259005270981117,0.9578486181939863,0.03553155812699986,0.00023815342676933643,38.11435670120881,38.11435670050809,36.39149888289967,36.39149888192529,110.95778925072966,110.95778924664982,7.007230351518956e-10,9.743814644025406e-10
UGC08490,0.0001,26,5,2.0247536146944776,0.013259005270981117,0.9578486181939863,0.03553155812699986,0.0023815342676933643,38.11435670120881,38.114356631137106,36.39149888289967,36.39149878546182,110.95778925072966,110.95778884274685,7.007170665929152e-08,9.743784801230504e-08
UGC08490,0.01,26,5,2.0247536146944776,0.013259005270981117,0.9578486181939863,0.03553155812699986,0.023815342676933644,38.11435670120881,38.11434969404236,36.39149888289967,36.391489139119464,110.95778925072966,110.95774845247445,7.007166452410729e-06,9.743780204019004e-06
UGC08490,1.0,26,5,2.0247536146944776,0.013259005270981117,0.9578486181939863,0.03553155812699986,0.23815342676933646,38.11435670120881,38.11365602214926,36.39149888289967,36.39052454189189,110.95778925072966,110.95370968116445,0.000700679059555398,0.0009743410077760473
UGC08490,100.0,26,5,2.0247536146944776,0.013259005270981117,0.9578486181939863,0.03553155812699986,2.3815342676933646,38.11435670120881,38.04465829601581,36.39149888289967,36.29442814419333,110.95778925072966,110.55235095622305,0.06969840519300163,0.09707073870633565
UGC08490,10000.0,26,5,2.0247536146944776,0.013259005270981117,0.9578486181939863,0.03553155812699986,23.815342676933646,38.11435670120881,32.99699904111332,36.39149888289967,31.089510538252075,110.95778925072966,83.16287509257441,5.117357660095493,5.301988344647594
UGC08490,1000000.0,26,5,2.0247536146944776,0.013259005270981117,0.9578486181939863,0.03553155812699986,238.15342676933648,38.11435670120881,206.44819076041532,36.39149888289967,180.53973743252863,110.95778925072966,3255.388083737545,-168.3338340592065,-144.14823854962896
UGC08837,1e-06,7,2,2.0485210361879664,0.025204998369271037,0.9500240658916554,0.07004150711213566,0.00027579741906717423,8.490305533776496,8.490305533964849,6.9506867492881765,6.950686750259879,9.31837127870333,9.318371281048071,-1.8835244475212676e-10,-9.71702718288725e-10
UGC08837,0.0001,7,2,2.0485210361879664,0.025204998369271037,0.9500240658916554,0.07004150711213566,0.002757974190671743,8.490305533776496,8.490305552611542,6.9506867492881765,6.950686846458424,9.31837127870333,9.318371513177466,-1.8835045523246663e-08,-9.717024784805517e-08
UGC08837,0.01,7,2,2.0485210361879664,0.025204998369271037,0.9500240658916554,0.07004150711213566,0.027579741906717428,8.490305533776496,8.49030741734158,6.9506867492881765,6.950696466257169,9.31837127870333,9.318394726378287,-1.8835650834603257e-06,-9.716968992101727e-06
UGC08837,1.0,7,2,2.0485210361879664,0.025204998369271037,0.9500240658916554,0.07004150711213566,0.27579741906717425,8.490305533776496,8.490494494477979,6.9506867492881765,6.951657888484122,9.31837127870333,9.320718656805779,-0.00018896070148244348,-0.0009711391959452698
UGC08837,100.0,7,2,2.0485210361879664,0.025204998369271037,0.9500240658916554,0.07004150711213566,2.7579741906717428,8.490305533776496,8.514875278060849,6.9506867492881765,7.042621186417834,9.31837127870333,9.577654183801952,-0.02456974428435288,-0.0919344371296571
UGC08837,10000.0,7,2,2.0485210361879664,0.025204998369271037,0.9500240658916554,0.07004150711213566,27.579741906717423,8.490305533776496,18.96754163185557,6.9506867492881765,13.831955095939403,9.31837127870333,93.3365580743242,-10.477236098079075,-6.881268346651226
UGC08837,1000000.0,7,2,2.0485210361879664,0.025204998369271037,0.9500240658916554,0.07004150711213566,275.79741906717425,8.490305533776496,285.08689009086595,6.9506867492881765,270.88072649985713,9.31837127870333,18281.85821401958,-276.59658455708944,-263.93003975056894
UGC12506,1e-06,27,5,2.005308510329653,0.0031117287185067786,0.9874688759128565,0.008245266405948031,0.00011939014360998956,78.6664731901264,78.66647318998817,77.98599478458165,77.98599478443514,36.1241909455634,36.124190945499706,1.382289838147699e-10,1.4651391211373266e-10
UGC12506,0.0001,27,5,2.005308510329653,0.0031117287185067786,0.9874688759128565,0.008245266405948031,0.0011939014360998958,78.6664731901264,78.66647317630405,77.98599478458165,77.98599476993053,36.1241909455634,36.12419093919452,1.3822344158143096e-08,1.4651121205133677e-08
UGC12506,0.01,27,5,2.005308510329653,0.0031117287185067786,0.9874688759128565,0.008245266405948031,0.01193901436099896,78.6664731901264,78.66647180789275,77.98599478458165,77.98599331947217,36.1241909455634,36.12419030867578,1.382233648428155e-06,1.4651094772943907e-06
UGC12506,1.0,27,5,2.005308510329653,0.0031117287185067786,0.9874688759128565,0.008245266405948031,0.11939014360998959,78.6664731901264,78.66633497130871,77.98599478458165,77.9858482770438,36.1241909455634,36.12412725798135,0.00013821881768194544,0.000146507537849061
UGC12506,100.0,27,5,2.005308510329653,0.0031117287185067786,0.9874688759128565,0.008245266405948031,1.1939014360998959,78.6664731901264,78.65269645013737,77.98599478458165,77.9713778828315,36.1241909455634,36.11783390655602,0.01377673998902651,0.014616901750144962
