galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,mass_bar_segment_msun,v_vis_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,r_min_gal_kpc,r_scale,sigma_scale,r_ref_kpc,density_ref_gal_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_density_eff_msun_per_kpc3,alpha_geom_i,alpha_density_i,weight_geom_i,weight_density_i,Dw_i,sigma_left_i,sigma_right_i,sigma_i,alpha_star_gal,alpha_relax_i,neighbor_gradient_i,mass_ref_gal_msun,mass_norm_i,kappa_dyn_gal,beta_i,source_core_i,info_source_i,c_info_gal,tau_struct_gal,ell_info_kpc,I_struct_i,gamma_topo,mean_dw_pert,mean_sigma,mean_beta,dw_internal,dw_external,observer_gap,observer_factor,factor_dw,factor_sigma,factor_rscale,factor_beta,gamma_raw,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_segment_kms,source_file
NGC4183,1,0.87,4.37,2.62,3.5,0.35,1846572703.4668882,55.05702458827953,74.28,6.24,5,21.02,0.87,3.1847364327823127,0.31399772668985365,0.87,1189214754.9994488,3.2095,575345911.6581674,2.0787341366818395,2.284061911743588,0.10360544626481022,0.326056180742129,2.234550681443542,,0.1147413518672673,0.1147413518672673,2.225376341988766,0.009174339454776081,0.0327832433906478,17160333196.635647,0.32803512386934863,0.31399772668985365,0.9933034667226487,0.03763919357271555,0.03738714146042319,1.0,2.0,3.5,0.22167224635195173,923258.2296931322,0.23946378175198085,0.08704141883130485,0.9597295237501344,2.225376341988766,2.2394637817519807,0.014087439763214693,1.0431461420462773,7.982126058432695,8.704141883230486,1.273894573113325,1.0,923258.2296931322,29814.801838325682,279.49021595829305,284.8614694424778,NGC4183_segment_structure_v8_5.csv
NGC4183,2,5.24,7.85,6.545,2.6099999999999994,0.35,9361191609.134169,78.4315719271537,105.075,5.2,4,21.02,0.87,3.1847364327823127,0.31399772668985365,0.87,1189214754.9994488,5.9788574999999975,1565715792.5463474,2.0379356173478396,2.392062691039662,0.07807111589348839,0.5683322194605416,2.3492920333108094,0.1147413518672673,0.08707431019127476,0.10090783102927103,2.225376341988766,0.12391569132204339,0.03866200422577435,17160333196.635647,0.7385887856470575,0.31399772668985365,0.9104843583710933,0.07452939238218777,0.06785784600288368,1.0,2.0,3.5,0.32137394039136197,923258.2296931322,0.23946378175198085,0.08704141883130485,0.9597295237501344,2.225376341988766,2.2394637817519807,0.014087439763214693,1.0431461420462773,7.982126058432695,8.704141883230486,1.273894573113325,1.0,923258.2296931322,6926.511242908094,212.91786229631714,226.90422552213028,NGC4183_segment_structure_v8_5.csv
NGC4183,3,8.72,12.31,10.515,3.59,0.35,17160333196.635647,83.77962206637491,112.2,5.72,5,21.02,0.87,3.1847364327823127,0.31399772668985365,0.87,1189214754.9994488,13.212097499999999,1298834889.5121043,2.0215443633517953,2.2870655410294005,0.05389582691565515,0.5220293302335163,2.2622177231195346,0.08707431019127476,0.04187235343261397,0.06447333181194437,2.225376341988766,0.036841381130768625,0.017959145351516537,17160333196.635647,1.0,0.31399772668985365,0.969897022737263,0.06447333181194437,0.06253249257035651,1.0,2.0,3.5,0.3866454228086107,923258.2296931322,0.23946378175198085,0.08704141883130485,0.9597295237501344,2.225376341988766,2.2394637817519807,0.014087439763214693,1.0431461420462773,7.982126058432695,8.704141883230486,1.273894573113325,1.0,923258.2296931322,3228.624267541901,184.252501131472,202.40555636342523,NGC4183_segment_structure_v8_5.csv
NGC4183,4,13.12,16.03,14.575,2.910000000000002,0.35,17653461947.61814,72.17567239808223,109.25,4.925,4,21.02,0.87,3.1847364327823127,0.31399772668985365,0.87,1189214754.9994488,14.84463750000001,1189214754.9994488,2.018198220157269,2.2409649783893872,0.05100148270812397,0.5,2.2203453696869206,0.04187235343261397,0.08943226848782304,0.06565231096021851,2.225376341988766,0.005030972301845349,0.022560931601449643,17160333196.635647,1.0142665077392192,0.31399772668985365,0.9958476710412774,0.06658894016263009,0.06631244097806215,1.0,2.0,3.5,0.3843250301292934,923258.2296931322,0.23946378175198085,0.08704141883130485,0.9597295237501344,2.225376341988766,2.2394637817519807,0.014087439763214693,1.0431461420462773,7.982126058432695,8.704141883230486,1.273894573113325,1.0,923258.2296931322,1670.3394199585448,156.02947492668105,171.91429472853932,NGC4183_segment_structure_v8_5.csv
NGC4183,5,16.95,21.02,18.985,4.07,0.35,18211696928.989456,64.2317986909034,110.8,7.359999999999999,5,21.02,0.87,3.1847364327823127,0.31399772668985365,0.87,1189214754.9994488,27.044132500000003,673406585.6610285,2.0124833737598196,2.1434565420217355,0.038292060841089465,0.3615370290035663,2.1309131011990976,0.08943226848782304,,0.08943226848782304,2.225376341988766,0.09446324078966839,0.02197353034098846,17160333196.635647,1.0301781851431258,0.31399772668985365,0.9291150998783894,0.0921311720440183,0.08560046311559114,1.0,2.0,3.5,0.4293775921898523,923258.2296931322,0.23946378175198085,0.08704141883130485,0.9597295237501344,2.225376341988766,2.2394637817519807,0.014087439763214693,1.0431461420462773,7.982126058432695,8.704141883230486,1.273894573113325,1.0,923258.2296931322,1099.8700112763927,144.5027064247667,158.13524631514332,NGC4183_segment_structure_v8_5.csv
NGC4389,1,0.87,5.32,3.095,4.45,0.35000000000000003,12051752833.602997,129.41212209049402,73.10000000000001,6.583333333333333,6,5.32,0.87,1.8107353706870606,0.5522618137296135,0.87,2500123760.656368,4.8204625000000005,2500123760.656368,2.0594184646489233,2.4569896094940384,0.08618215452343773,0.5,2.398537577860701,,,0.0,2.398537577860701,0.0,0.0,12051752833.602997,1.0,0.5522618137296135,1.0,0.0,0.0,1.0,2.0,4.45,0.0,9.621947850433724e-06,0.3985375778607012,0.0,1.0,2.398537577860701,2.398537577860701,0.0,1.0,13.284585928723374,9.999999999999999e-11,0.7242941482752243,1.0,9.621947850433724e-06,0.0,0.0,129.41212209049402,NGC4389_segment_structure_v8_5.csv
NGC5907,1,5.03,15.1,10.065,10.07,0.35,107713758420.55627,214.54029707471642,226.8,4.4,5,50.33,5.03,2.3031813366766207,0.4341820524835234,5.03,2519432023.5338826,35.47409249999999,3036406313.1581535,2.0310977490186666,2.7196145951856625,0.033597313216104284,0.5465253178993758,2.6797397223665187,,0.14740489405239243,0.14740489405239243,2.376907470580115,0.3028322517864037,0.014638023242541452,223045018491.93924,0.6949272243641712,0.4341820524835234,0.7976554501353277,0.1024356738815238,0.0817083735598825,1.0,2.0,10.07,1.4540573860201724,1000000.0,0.41992320934147376,0.1523572134854213,0.8711464680119501,2.376907470580115,2.4199232093414738,0.04301573876135878,1.0751654906328507,13.997440311415792,15.23572134864213,0.9212725346710483,1.0,2112394.78090253,14353.373573710007,380.0877596284721,436.45646299292986,NGC5907_segment_structure_v8_5.csv
NGC5907,2,17.61,25.16,21.384999999999998,7.550000000000001,0.35,215237634893.0507,208.05811317104434,228.0,4.5,4,50.33,5.03,2.3031813366766207,0.4341820524835234,5.03,2519432023.5338826,56.509862500000004,3808850798.266421,2.016383533113025,2.555314286974874,0.02680644155005791,0.6018774611566521,2.5323348283141263,0.14740489405239243,0.25362777102570355,0.200516332539048,2.376907470580115,0.15542735773401128,0.026558454640933506,223045018491.93924,0.9823422914797112,0.4341820524835234,0.8991331427168489,0.19697567358551618,0.17710735642971334,1.0,2.0,10.07,2.2100679548620774,1000000.0,0.41992320934147376,0.1523572134854213,0.8711464680119501,2.376907470580115,2.4199232093414738,0.04301573876135878,1.0751654906328507,13.997440311415792,15.23572134864213,0.9212725346710483,1.0,2112394.78090253,4832.669756080851,321.4757265079107,382.9292639510385,NGC5907_segment_structure_v8_5.csv
NGC5907,3,27.68,37.75,32.715,10.07,0.35,230891421593.72415,174.22505643645147,217.0,2.0,5,50.33,5.03,2.3031813366766207,0.4341820524835234,5.03,2519432023.5338826,115.30401749999999,2002457733.9096115,2.009476706560056,2.290208851567154,0.018918424519502104,0.4428364779599858,2.2787070572884227,0.25362777102570355,0.08979582789159535,0.17171179945864945,2.376907470580115,0.09820041329169227,0.017051817225287928,223045018491.93924,1.017437252317505,0.4341820524835234,0.9320487339676644,0.17470598143170274,0.16283448880999682,1.0,2.0,10.07,2.3863031212311503,1000000.0,0.41992320934147376,0.1523572134854213,0.8711464680119501,2.376907470580115,2.4199232093414738,0.04301573876135878,1.0751654906328507,13.997440311415792,15.23572134864213,0.9212725346710483,1.0,2112394.78090253,2229.624664749022,270.0780829820596,321.3977927701884,NGC5907_segment_structure_v8_5.csv
NGC5907,4,40.26,50.33,45.295,10.07,0.35,230852402090.8278,148.05471556378245,215.8,3.6,5,50.33,5.03,2.3031813366766207,0.4341820524835234,5.03,2519432023.5338826,159.64222749999996,1446061018.478509,2.007058041613325,2.1969520450225843,0.016123844916834364,0.36466109085509024,2.1889112293968274,0.08979582789159535,,0.08979582789159535,2.376907470580115,0.18799624118328762,0.008917162650605298,223045018491.93924,1.0173512777651534,0.4341820524835234,0.8557485452279593,0.09135390024349434,0.0781759672342704,1.0,2.0,10.07,1.4067124071170394,1000000.0,0.41992320934147376,0.1523572134854213,0.8711464680119501,2.376907470580115,2.4199232093414738,0.04301573876135878,1.0751654906328507,13.997440311415792,15.23572134864213,0.9212725346710483,1.0,2112394.78090253,685.6536463203278,176.2290609124365,230.16707129985335,NGC5907_segment_structure_v8_5.csv
NGC5985,1,3.54,8.02,5.779999999999999,4.4799999999999995,0.35000000000000003,39300022435.63424,171.006515332304,254.42857142857142,6.155714285714285,7,34.72,3.54,2.283189162646466,0.437983858876104,3.54,7711289394.233061,9.063039999999999,4336295816.374444,2.068714649508707,2.4609114511975663,0.06435415767189832,0.3599307031716594,2.4014243067255285,,0.06559627341598473,0.06559627341598473,2.2986962061861425,0.10272810053938608,0.014642025316068022,189952191648.14297,0.4548563319178699,0.437983858876104,0.9145284027686915,0.029836880313476494,0.027286674496684274,1.0,2.0,4.4799999999999995,0.24801241139215896,1000000.0,0.34372643559115656,0.11463475153485439,0.9109829609000553,2.2986962061861425,2.3437264355911567,0.04503022940501422,1.098241802905172,11.457547853071885,11.463475153585438,0.9132756650589865,1.0,1317370.1842190379,7423.654272343453,207.14420507015194,268.61115014131985,NGC5985_segment_structure_v8_5.csv
NGC5985,2,8.79,12.56,10.675,3.7700000000000014,0.35000000000000003,112413323015.78105,212.8164177014081,298.6666666666667,9.28,6,34.72,3.54,2.283189162646466,0.437983858876104,3.54,7711289394.233061,14.085662500000005,7980691218.164641,2.0386306058829486,2.511062576806525,0.05228660530177082,0.5085840605652653,2.4670205801415133,0.06559627341598473,0.08543809249138423,0.07551718295368448,2.2986962061861425,0.1683243739553708,0.02003108301158739,189952191648.14297,0.769284068748552,0.437983858876104,0.8662601357766192,0.0580941657630392,0.05032465992171976,1.0,2.0,4.4799999999999995,0.41604783399560097,1000000.0,0.34372643559115656,0.11463475153485439,0.9109829609000553,2.2986962061861425,2.3437264355911567,0.04503022940501422,1.098241802905172,11.457547853071885,11.463475153585438,0.9132756650589865,1.0,1317370.1842190379,3650.9635570477626,197.4184286521521,290.28410844334053,NGC5985_segment_structure_v8_5.csv
NGC5985,3,13.39,17.89,15.64,4.5,0.35000000000000003,189952191648.14297,228.5514375976832,294.42857142857144,6.645714285714286,7,34.72,3.54,2.283189162646466,0.437983858876104,3.54,7711289394.233061,24.633,7711289394.233061,2.024188975212985,2.4102090439549304,0.040049070994029226,0.5,2.381582487650129,0.08543809249138423,0.02624950136677917,0.0558437969290817,2.2986962061861425,0.08288628146398658,0.012409732650907045,189952191648.14297,1.0,0.437983858876104,0.9291238771798425,0.0558437969290817,0.05188580511919217,1.0,2.0,4.4799999999999995,0.6375508727825107,1000000.0,0.34372643559115656,0.11463475153485439,0.9109829609000553,2.2986962061861425,2.3437264355911567,0.04503022940501422,1.098241802905172,11.457547853071885,11.463475153585438,0.9132756650589865,1.0,1317370.1842190379,2606.4016816286467,201.90126869505312,304.95882005385533,NGC5985_segment_structure_v8_5.csv
NGC5985,4,18.72,22.52,20.619999999999997,3.8000000000000007,0.35000000000000003,227229693128.4864,217.7049921384439,290.5,4.056666666666667,6,34.72,3.54,2.283189162646466,0.437983858876104,3.54,7711289394.233061,27.424600000000012,8285615583.3990755,2.020190807116927,2.379944094239354,0.038035654272917774,0.5179511658651805,2.35533298628335,0.02624950136677917,0.24206116912808762,0.1341553352474334,2.2986962061861425,0.056636780097207406,0.03530403559142983,189952191648.14297,1.0937306598935488,0.437983858876104,0.9575698843376464,0.1467298033484156,0.14050404082122792,1.0,2.0,4.4799999999999995,1.0984442805449448,1000000.0,0.34372643559115656,0.11463475153485439,0.9109829609000553,2.2986962061861425,2.3437264355911567,0.04503022940501422,1.098241802905172,11.457547853071885,11.463475153585438,0.9132756650589865,1.0,1317370.1842190379,2583.4538627121437,230.8047197288747,317.2795017821421,NGC5985_segment_structure_v8_5.csv
NGC5985,5,23.23,34.72,28.975,11.489999999999998,0.35000000000000003,278135514585.28076,203.18735566590126,291.85714285714283,4.497142857142857,7,34.72,3.54,2.283189162646466,0.437983858876104,3.54,7711289394.233061,116.52296249999999,2386958832.987797,2.0085681212374626,2.121608775705921,0.01882107898328565,0.23637355502447502,2.1132718171552622,0.24206116912808762,,0.24206116912808762,2.2986962061861425,0.1854243890308802,0.021067116547266115,189952191648.14297,1.2100576703647692,0.437983858876104,0.8874325044374768,0.2929079744009061,0.25993605729230446,1.0,2.0,4.4799999999999995,3.08515278146349,1000000.0,0.34372643559115656,0.11463475153485439,0.9109829609000553,2.2986962061861425,2.3437264355911567,0.04503022940501422,1.098241802905172,11.457547853071885,11.463475153585438,0.9132756650589865,1.0,1317370.1842190379,3674.766821194957,326.30716915833136,384.3975418061689,NGC5985_segment_structure_v8_5.csv
UGC01281,1,0.23,0.84,0.535,0.61,0.35,9812134.106170094,8.881473492568254,10.914000000000001,4.356,5,4.99,0.23,3.077111879822369,0.32498005891736587,0.25,319991537.7142018,0.11422249999999996,85903688.90691498,2.417655423988218,2.2078271058782555,0.3799101292577988,0.21164005702166547,2.3425847398103365,,0.034775549081653256,0.034775549081653256,2.2837439568601114,0.0588407829502251,0.05700909685516927,227338591.16650173,0.20775197230029374,0.32498005891736587,0.9482349444295362,0.007224688909539133,0.006850702486657526,1.0,2.0,2.0,0.13648800367828134,1000000.0,0.32403232745662347,0.09429560117254687,0.9442181585033893,2.2837439568601114,2.3240323274566235,0.040288370596512024,1.0963081062470155,10.801077581920781,9.429560117354688,1.2308447519293477,1.0,1374340.746937807,476855.63342922996,505.0918370797909,505.1699164202449,UGC01281_segment_structure_v8_5.csv
UGC01281,2,1.0,1.61,1.3050000000000002,0.6100000000000001,0.35,89155242.25908662,17.14148187160106,26.139999999999997,5.038,5,4.99,0.23,3.077111879822369,0.32498005891736587,0.25,319991537.7142018,0.2786175,319991537.7142018,2.181064255202657,2.3792310935855343,0.2817544644305902,0.5,2.3078091907286833,0.034775549081653256,0.11576244672139469,0.07526899790152397,2.2837439568601114,0.024065233868571845,0.12339179983856387,227338591.16650173,0.6262343130166201,0.32498005891736587,0.9806500247837532,0.04713602919231029,0.0462239481956468,1.0,2.0,2.0,0.19728686628180764,1000000.0,0.32403232745662347,0.09429560117254687,0.9442181585033893,2.2837439568601114,2.3240323274566235,0.040288370596512024,1.0963081062470155,10.801077581920781,9.429560117354688,1.2308447519293477,1.0,1374340.746937807,115844.96192469727,388.81573439320834,389.193403994061,UGC01281_segment_structure_v8_5.csv
UGC01281,3,1.76,2.22,1.9900000000000002,0.4600000000000002,0.35,227338591.16650173,22.166147625823672,38.525000000000006,4.865,4,4.99,0.23,3.077111879822369,0.32498005891736587,0.25,319991537.7142018,0.3203900000000001,709568311.0162666,2.1421726648767914,2.5329295761949493,0.26783690805425614,0.6891957877837043,2.423571637450078,0.11576244672139469,0.07393428644517241,0.09484836658328355,2.2837439568601114,0.13982768058996653,0.20619210126800763,227338591.16650173,1.0,0.32498005891736587,0.8974143739031952,0.09484836658328355,0.08511828751307815,1.0,2.0,2.0,0.25619085766373617,1000000.0,0.32403232745662347,0.09429560117254687,0.9442181585033893,2.2837439568601114,2.3240323274566235,0.040288370596512024,1.0963081062470155,10.801077581920781,9.429560117354688,1.2308447519293477,1.0,1374340.746937807,64693.02736388882,358.8023473364392,359.4863871618904,UGC01281_segment_structure_v8_5.csv
UGC01281,4,2.38,3.07,2.7249999999999996,0.69,0.35,399756665.6176082,25.118562460484434,48.379999999999995,6.388,5,4.99,0.23,3.077111879822369,0.32498005891736587,0.25,319991537.7142018,0.6580874999999998,607452148.2593247,2.0917943280577598,2.4296874725848494,0.20334389357659716,0.6549746981367278,2.3496373510049056,0.07393428644517241,0.15307863271579158,0.113506459580482,2.2837439568601114,0.06589339414479412,0.1645021153340319,227338591.16650173,1.3260541982461294,0.32498005891736587,0.9523370580583885,0.15051571725475274,0.14334169536193944,1.0,2.0,2.0,0.3239743899630072,1000000.0,0.32403232745662347,0.09429560117254687,0.9442181585033893,2.2837439568601114,2.3240323274566235,0.040288370596512024,1.0963081062470155,10.801077581920781,9.429560117354688,1.2308447519293477,1.0,1374340.746937807,43629.241978016296,344.80383465108736,345.7175531704684,UGC01281_segment_structure_v8_5.csv
UGC01281,5,3.46,4.99,4.225,1.5300000000000002,0.35,697967314.7328941,26.65534840303284,55.620000000000005,4.0,5,4.99,0.23,3.077111879822369,0.32498005891736587,0.25,319991537.7142018,2.2624875,308495545.1611971,2.0447080649397886,2.2339922205737257,0.12100305567235564,0.4908542332322813,2.196558718289114,0.15307863271579158,,0.15307863271579158,2.2837439568601114,0.08718523857099747,0.10005139393188991,227338591.16650173,1.7521890443416963,0.32498005891736587,0.942454391342074,0.26822270316741637,0.2527876644577732,1.0,2.0,2.0,0.4535008277409559,1000000.0,0.32403232745662347,0.09429560117254687,0.9442181585033893,2.2837439568601114,2.3240323274566235,0.040288370596512024,1.0963081062470155,10.801077581920781,9.429560117354688,1.2308447519293477,1.0,1374340.746937807,25405.319295036225,327.6239826714889,328.7065281067827,UGC01281_segment_structure_v8_5.csv
UGC04278,1,0.14,1.25,0.6950000000000001,1.1099999999999999,0.35,48100605.26856269,17.252937366659097,22.345999999999997,5.018,5,6.69,0.14,3.86672673051297,0.2586166723675705,0.25,697613114.1815616,0.27000749999999996,178145441.39908224,2.252225974819823,2.1710323032436505,0.28494150937970225,0.2034184425192039,2.2184060636042946,,0.0075698193980127115,0.0075698193980127115,2.2650654421191176,0.04665937851482305,0.006819657115326768,929290429.4012578,0.2275095012773346,0.2586166723675705,0.9556796868067237,0.0017222058360013652,0.0016458771339664963,1.0,2.0,2.0,0.028250127892554308,470123.6519365459,0.2354182784001007,0.03490557351462744,0.9583365631427746,2.2650654421191176,2.2354182784001004,0.02964716371901721,1.1096727629065053,7.847275946703357,3.4905573515627437,1.546690692205588,1.0,470123.6519365459,27495.581579674148,138.236859042274,139.30934299483073,UGC04278_segment_structure_v8_5.csv
UGC04278,2,1.52,2.63,2.075,1.1099999999999999,0.35,486851454.8092143,31.76649967257124,42.42,4.0,5,6.69,0.14,3.86672673051297,0.2586166723675705,0.25,697613114.1815616,0.8061374999999997,603931035.101598,2.0930569502028193,2.2796582722714023,0.1874016605940823,0.4640111789017836,2.2259758830023073,0.0075698193980127115,0.014673314889950717,0.011121567143981714,2.2650654421191176,0.039089559116810335,0.010019429859442987,929290429.4012578,0.7238065415680109,0.2586166723675705,0.9632157440595762,0.008049863051301825,0.0077537548285373774,1.0,2.0,2.0,0.053596693965985626,470123.6519365459,0.2354182784001007,0.03490557351462744,0.9583365631427746,2.2650654421191176,2.2354182784001004,0.02964716371901721,1.1096727629065053,7.847275946703357,3.4905573515627437,1.546690692205588,1.0,470123.6519365459,5852.129133172209,110.19604326532026,114.68338350772444,UGC04278_segment_structure_v8_5.csv
UGC04278,3,2.91,4.01,3.46,1.0999999999999996,0.35,929290429.4012578,33.98739353469354,55.120000000000005,6.544,5,6.69,0.14,3.86672673051297,0.2586166723675705,0.25,697613114.1815616,1.3320999999999994,697613114.1815616,2.061175307567547,2.2569756564340944,0.15211457318274776,0.5,2.2113025681123566,0.014673314889950717,7.430300022992498e-05,0.007373808945090321,2.2650654421191176,0.05376287400676105,0.006703462677354839,929290429.4012578,1.0,0.2586166723675705,0.9490702522941508,0.007373808945090321,0.006998262715885737,1.0,2.0,2.0,0.09285492813402313,470123.6519365459,0.2354182784001007,0.03490557351462744,0.9583365631427746,2.2650654421191176,2.2354182784001004,0.02964716371901721,1.1096727629065053,7.847275946703357,3.4905573515627437,1.546690692205588,1.0,470123.6519365459,3646.4046505623705,112.32346188996225,117.35289945386066,UGC04278_segment_structure_v8_5.csv
UGC04278,4,4.29,5.4,4.845000000000001,1.1100000000000003,0.35,1492115874.9628184,36.39439984531107,75.44,4.0,5,6.69,0.14,3.86672673051297,0.2586166723675705,0.25,697613114.1815616,1.8822825000000005,792716223.5014234,2.0466289562416002,2.2518076399035407,0.13113325452394817,0.5319067426625711,2.2112282651121267,7.430300022992498e-05,0.09895034705729167,0.049512325028760795,2.2650654421191176,0.05383717700699098,0.044605698224108814,929290429.4012578,1.267142750454309,0.2586166723675705,0.9558194511454182,0.06273918371833168,0.05996733214696734,1.0,2.0,2.0,0.16691585335600995,470123.6519365459,0.2354182784001007,0.03490557351462744,0.9583365631427746,2.2650654421191176,2.2354182784001004,0.02964716371901721,1.1096727629065053,7.847275946703357,3.4905573515627437,1.546690692205588,1.0,470123.6519365459,3342.890303040588,127.26469863332743,132.36636981624915,UGC04278_segment_structure_v8_5.csv
UGC04278,5,5.68,6.69,6.1850000000000005,1.0100000000000007,0.35,3359723638.347649,48.335042283998504,89.08000000000001,10.664,5,6.69,0.14,3.86672673051297,0.2586166723675705,0.25,697613114.1815616,2.1863975000000004,1536648133.904127,2.040350171408013,2.3583696692630007,0.12283417378333968,0.6877656474688107,2.3101786121694183,0.09895034705729167,,0.09895034705729167,2.2650654421191176,0.04511317005030069,0.09797064065078376,929290429.4012578,1.9014111892062435,0.2586166723675705,0.9678976814080038,0.18814529707057545,0.18210539680243007,1.0,2.0,2.0,0.22117838022968936,470123.6519365459,0.2354182784001007,0.03490557351462744,0.9583365631427746,2.2650654421191176,2.2354182784001004,0.02964716371901721,1.1096727629065053,7.847275946703357,3.4905573515627437,1.546690692205588,1.0,470123.6519365459,2718.1621858236963,129.66045318183785,138.37669396222577,UGC04278_segment_structure_v8_5.csv
UGC05721,1,0.27,0.99,0.63,0.72,0.35,253100893.94981244,41.56777150931113,51.52,5.208,5,6.74,0.27,3.217393244907978,0.3108106233462927,0.27,1325904223.27159,0.15875999999999998,1594235915.5316985,2.347596105053588,2.6557763976793103,0.34196440763140534,0.5459450025521848,2.537085583050329,,0.08056164928405307,0.08056164928405307,2.205603538052388,0.3314820449979412,0.11189117956118483,825295824.7331685,0.5537860550877951,0.3108106233462927,0.7685509332162809,0.044613917948382244,0.034288068273663756,1.0,2.0,2.0,0.15412991432360038,1000000.0,0.28159549534411343,0.10638045315532474,0.8777015583578883,2.205603538052388,2.281595495344113,0.07599195729172514,1.1958677015563381,9.38651651150378,10.638045315632475,1.2869572979635913,1.0,1536786.574604006,388334.3772325532,494.62173188863073,496.36532643281885,UGC05721_segment_structure_v8_5.csv
UGC05721,2,1.17,1.71,1.44,0.54,0.35,684165074.2995051,45.20426179596009,76.89999999999999,8.2275,4,6.74,0.27,3.217393244907978,0.3108106233462927,0.27,1325904223.27159,0.27215999999999996,2513834047.249799,2.181090276513216,2.576061420981272,0.2841332736844458,0.6546889058947373,2.456523933766276,0.08056164928405307,0.20800583272404483,0.14428374100404895,2.205603538052388,0.25092039571388813,0.26719211297046097,825295824.7331685,0.9104909348037719,0.3108106233462927,0.8425112619398145,0.13136903822376184,0.11067989417372132,1.0,2.0,2.0,0.21053940103775756,1000000.0,0.28159549534411343,0.10638045315532474,0.8777015583578883,2.205603538052388,2.281595495344113,0.07599195729172514,1.1958677015563381,9.38651651150378,10.638045315632475,1.2869572979635913,1.0,1536786.574604006,101533.27596342476,382.37143903190736,385.03420974226344,UGC05721_segment_structure_v8_5.csv
UGC05721,3,1.89,2.67,2.28,0.78,0.35,825295824.7331685,39.45641091235627,82.1,4.57,4,6.74,0.27,3.217393244907978,0.3108106233462927,0.27,1325904223.27159,0.62244,1325904223.27159,2.103792079732256,2.308692858686915,0.2078919778904223,0.5,2.2485181010422313,0.20800583272404483,0.1468627778537992,0.177434305288922,2.205603538052388,0.04291456298984331,0.22747987857554103,825295824.7331685,1.0,0.3108106233462927,0.9730509106412992,0.177434305288922,0.17265261234039186,1.0,2.0,2.0,0.25449776675039426,1000000.0,0.28159549534411343,0.10638045315532474,0.8777015583578883,2.205603538052388,2.281595495344113,0.07599195729172514,1.1958677015563381,9.38651651150378,10.638045315632475,1.2869572979635913,1.0,1536786.574604006,48956.9418956591,334.0985296616894,336.420326205459,UGC05721_segment_structure_v8_5.csv
UGC05721,4,3.15,4.49,3.8200000000000003,1.3400000000000003,0.35,955720800.3313518,32.80303406408797,78.525,4.57,4,6.74,0.27,3.217393244907978,0.3108106233462927,0.27,1325904223.27159,1.7915800000000006,533451367.13479245,2.0529231244926827,2.1244114987852676,0.13397249599209615,0.28690120915397405,2.101655323188432,0.1468627778537992,0.037460787515133376,0.09216178268446629,2.205603538052388,0.10394821486395589,0.06877744976452707,825295824.7331685,1.076119980451369,0.3108106233462927,0.9229550515169919,0.09917713578077118,0.09153603846384936,1.0,2.0,2.0,0.23616741232404395,1000000.0,0.28159549534411343,0.10638045315532474,0.8777015583578883,2.205603538052388,2.281595495344113,0.07599195729172514,1.1958677015563381,9.38651651150378,10.638045315632475,1.2869572979635913,1.0,1536786.574604006,16184.274850199003,248.64418337809593,250.79866222045507,UGC05721_segment_structure_v8_5.csv
UGC05721,5,4.93,6.74,5.835,1.8100000000000005,0.35,1355225681.695731,31.605710564737638,78.7,4.57,5,6.74,0.27,3.217393244907978,0.3108106233462927,0.27,1325904223.27159,3.6964725000000014,366626745.28100246,2.0327997637556328,2.07828601866807,0.09722700060231776,0.21661449751464926,2.0641945356732987,0.037460787515133376,,0.037460787515133376,2.205603538052388,0.14140900237908927,0.020696567687918988,825295824.7331685,1.2814479997470927,0.3108106233462927,0.8814396344750552,0.048004051230218524,0.04231267336968564,1.0,2.0,2.0,0.15260743513197852,1000000.0,0.28159549534411343,0.10638045315532474,0.8777015583578883,2.205603538052388,2.281595495344113,0.07599195729172514,1.1958677015563381,9.38651651150378,10.638045315632475,1.2869572979635913,1.0,1536786.574604006,4482.228291203719,161.72137174527583,164.78083328917737,UGC05721_segment_structure_v8_5.csv
UGC05750,1,0.31,4.09,2.1999999999999997,3.78,0.35,195541322.45660406,19.55186144552288,25.28,7.7,5,22.85,0.31,4.300134098843159,0.23255088725466128,0.31,65596798.793171406,2.9105999999999996,67182478.68364051,2.0547706871917395,2.337161290387782,0.1082335566752456,0.5059711120613155,2.2873991493437433,,0.11640982461049054,0.11640982461049054,2.1749247693295803,0.11247438001416299,0.03079624989695517,2892040593.3953934,0.26002618350866125,0.23255088725466128,0.927786121852269,0.030269602416378483,0.028083717035901866,1.0,2.0,10.905000000000001,1.1073693436935264,1000000.0,0.22919423703849806,0.11640982461049054,0.9625834692572475,2.1749247693295803,2.229194237038498,0.054269467708917496,1.1570278643427405,7.639807901316603,11.640982461149054,1.7200536395376638,1.0,1769937.301355892,228795.31894494354,709.4714241453814,709.7407815286231,UGC05750_segment_structure_v8_5.csv
