galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,Dw_smooth_i,dDw_dr_i,propagation_source_i,propagation_term_i,delta_struct_i,DeltaD_i,causal_horizon_kpc,ell_info_kpc,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
NGC0100,4.79,77.8,55.34125766550666,5.34,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.315469003500644,2.3547859737434362,-0.05561857914331714,0.5179860434069085,0.1369398936214288,0.611897010233657,0.611897010233657,2.0,2.0,56584745.922046766,59.891286,3,55.34125766550666,0.28867278064901464,0.17663801141496832
NGC0100,5.24,79.0,54.778101463997444,4.0,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.309303324702418,2.337467983666387,-0.048671683175126275,0.4737683932147887,0.12594581632274035,0.5873342518896835,0.5873342518896835,2.0,2.0,57858541.57815729,60.77289131707317,3,54.778101463997444,0.3066063105823108,0.18008038805051746
NGC0100,5.7,78.5,53.48360496451226,5.6,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.3030006308197875,2.319765149365404,-0.041570411740975616,0.42856812857395526,0.11470742619519216,0.5622256544713995,0.5622256544713995,2.0,2.0,59160643.80440361,61.674087863414634,3,53.48360496451226,0.31868019153487565,0.1791701792527664
NGC0100,6.16,79.8,52.07020261147444,7.15,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.2966979369371567,2.3020623150644206,-0.034469140306824964,0.3833678639331218,0.10346903606764396,0.5371170570531154,0.5371170570531154,2.0,2.0,60462746.03064993,62.575284409756094,4,52.07020261147444,0.3474911953449318,0.186643448195539
NGC0100,7.16,83.4,49.460630808755354,5.12,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.277168323053088,2.2726622061500423,-0.021706193788874607,0.29151779781560505,0.08063937402457662,0.47708431671550633,0.47708431671550633,2.0,2.0,59483922.06919364,69.66101485714285,4,49.460630808755354,0.40694687279669844,0.19414797074772494
NGC0100,7.52,84.6,48.679001633147735,4.0,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.265679161390494,2.2690276667523497,-0.019157602102104914,0.2633564787600023,0.07364593563389624,0.45130417302045095,0.45130417302045095,2.0,2.0,56217292.49716743,76.13373257142852,4,48.679001633147735,0.4245980894426981,0.19162288962200033
NGC0100,7.98,86.1,47.76544462265583,5.53,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.2509985659327345,2.2643835330775204,-0.01590106828012141,0.2273725710778431,0.06470987546802684,0.41836287829899127,0.41836287829899127,2.0,2.0,52043265.82180059,84.40442742857138,5,47.76544462265583,0.4452329312118951,0.18626893061530522
NGC0100,8.44,87.5,47.0189855271251,10.2,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.2363179704749756,2.259739399402691,-0.012644534458137917,0.19138866339568406,0.05577381530215747,0.38542158357753165,0.38542158357753165,2.0,2.0,47869239.14643377,92.6751222857142,5,47.0189855271251,0.46264016540428454,0.17831150517669053
NGC0100,8.9,89.0,46.33471376840478,7.77,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.2248288088123815,2.2561048600049984,-0.010095942771368212,0.16322734434008115,0.04878037691147706,0.3596414398824762,0.3596414398824762,2.0,2.0,44602609.57440755,99.14783999999992,5,46.33471376840478,0.4793852385572496,0.17240679745313361
NGC0100,9.35,90.4,45.752136562132264,5.16,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.2248288088123815,2.2561048600049984,-0.010095942771368212,0.16322734434008115,0.04878037691147706,0.3596414398824762,0.3596414398824762,2.0,2.0,44602609.57440755,99.14783999999992,5,45.752136562132264,0.4938922946666785,0.17762413600078447
NGC0100,9.62,91.2,45.579285865401616,13.7,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.2248288088123815,2.2561048600049984,-0.010095942771368212,0.16322734434008115,0.04878037691147706,0.3596414398824762,0.3596414398824762,2.0,2.0,44602609.57440755,99.14783999999992,5,45.579285865401616,0.500227128668842,0.17990240482273903
