r_kpc,v_obs_kms,v_bar_internal_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,segment_index,h_i_kpc,d_i,d_gal_mean,sigma_i,sigma_norm,sigma_desc_i,beta_i,omega_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,a_i,psi_i,g_scale_i,g_trans_km2s2_per_kpc,g_bar_internal_km2s2_per_kpc,g_desc_km2s2_per_kpc,v_desc_kms,rotation_residual_desc_kms,rotation_residual_bar_only_kms
26.68,293.0,193.0401836406089,4.24,NGC2841,61.9,161.21,86.28,3217.728635682159,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,4,0.35,3.006274950772232,3.215230853415098,-0.20895590264286623,-1.0,-0.2844693535914199,1.0,1.018574266108204,0.050947591036740576,0.5,0.5316624764299183,0.5316624764299183,0.9988488570953514,891.2361718795055,-137.2957203343336,1396.7208583208399,1259.4251379865063,183.3070175456466,109.6929824543534,99.95981635939111
28.77,289.0,184.27017392947778,4.24,NGC2841,58.85,153.59,83.08,2903.0587417448733,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,4,0.35,3.006274950772232,3.215230853415098,-0.20895590264286623,-1.0,-0.2844693535914199,1.0,1.018574266108204,0.050947591036740576,0.5,0.5316624764299183,0.5316624764299183,0.9988488570953514,891.2361718795055,-137.2957203343336,1180.239728884254,1042.9440085499205,173.22095463881155,115.77904536118845,104.72982607052222
30.7,289.0,177.4628935862368,4.24,NGC2841,57.01,147.56,80.43,2720.5537459283387,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,4,0.35,3.006274950772232,3.215230853415098,-0.20895590264286623,-1.0,-0.2844693535914199,1.0,1.018574266108204,0.050947591036740576,0.5,0.5316624764299183,0.5316624764299183,0.9988488570953514,891.2361718795055,-137.2957203343336,1025.8331791530945,888.5374588187609,165.16083066434354,123.83916933565646,111.53710641376321
32.79,288.0,171.75045647683152,4.24,NGC2841,57.38,141.95,77.82,2529.551692589204,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,4,0.35,3.006274950772232,3.215230853415098,-0.20895590264286623,-1.0,-0.2844693535914199,1.0,1.018574266108204,0.050947591036740576,0.5,0.5316624764299183,0.5316624764299183,0.9988488570953514,891.2361718795055,-137.2957203343336,899.6102256785605,762.3145053442269,158.10215884116573,129.89784115883427,116.24954352316848
34.88,285.0,167.52823314295412,4.24,NGC2841,60.43,136.82,75.46,2328.6983944954127,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,4,0.35,3.006274950772232,3.215230853415098,-0.20895590264286623,-1.0,-0.2844693535914199,1.0,1.018574266108204,0.050947591036740576,0.5,0.5316624764299183,0.5316624764299183,0.9988488570953514,891.2361718795055,-137.2957203343336,804.636149655963,667.3404293216294,152.56747417040904,132.43252582959096,117.47176685704588
36.96,283.0,164.3316235543238,2.83,NGC2841,64.09,132.38,73.3,2166.910173160173,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,4,0.35,3.006274950772232,3.215230853415098,-0.20895590264286623,-1.0,-0.2844693535914199,1.0,1.018574266108204,0.050947591036740576,0.5,0.5316624764299183,0.5316624764299183,0.9988488570953514,891.2361718795055,-137.2957203343336,730.6515827922076,593.355862457874,148.08927265822808,134.91072734177192,118.66837644567619
38.9,275.0,161.66047166824671,2.83,NGC2841,66.9,128.66,71.45,1944.087403598972,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,4,0.35,3.006274950772232,3.215230853415098,-0.20895590264286623,-1.0,-0.2844693535914199,1.0,1.018574266108204,0.050947591036740576,0.5,0.5316624764299183,0.5316624764299183,0.9988488570953514,891.2361718795055,-137.2957203343336,671.827971722365,534.5322513880313,144.19883695437497,130.80116304562503,113.33952833175329
40.99,272.0,158.5730150435439,2.83,NGC2841,68.61,124.87,69.61,1804.9280312271285,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,4,0.35,3.006274950772232,3.215230853415098,-0.20895590264286623,-1.0,-0.2844693535914199,1.0,1.018574266108204,0.050947591036740576,0.5,0.5316624764299183,0.5316624764299183,0.9988488570953514,891.2361718795055,-137.2957203343336,613.452088314223,476.1563679798894,139.70558157602605,132.29441842397395,113.4269849564561
45.16,274.0,151.7352121295515,4.24,NGC2841,67.76,118.47,66.31,1662.444641275465,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,5,0.35,3.0097140448704884,3.215230853415098,-0.20551680854460974,-0.983541531707126,-0.2800382086414628,1.0,1.0359470827038455,0.07776054256258015,0.5,0.8548082966687618,0.8548082966687618,0.9999811688849429,359.3183682427358,-89.10519195498271,509.82228963684673,420.717097681864,137.8389789983696,136.1610210016304,122.26478787044849
47.1,277.0,147.8638005057357,4.24,NGC2841,65.19,115.75,64.93,1629.0658174097664,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,5,0.35,3.0097140448704884,3.215230853415098,-0.20551680854460974,-0.983541531707126,-0.2800382086414628,1.0,1.0359470827038455,0.07776054256258015,0.5,0.8548082966687618,0.8548082966687618,0.9999811688849429,359.3183682427358,-89.10519195498271,464.1975265392782,375.0923345842955,132.91669932299823,144.08330067700177,129.1361994942643
49.19,281.0,143.90104690376648,4.24,NGC2841,62.26,113.11,63.54,1605.2246391542997,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,5,0.35,3.0097140448704884,3.215230853415098,-0.20551680854460974,-0.983541531707126,-0.2800382086414628,1.0,1.0359470827038455,0.07776054256258015,0.5,0.8548082966687618,0.8548082966687618,0.9999811688849429,359.3183682427358,-89.10519195498271,420.96993901199437,331.86474705701164,127.76708068878463,153.23291931121537,137.09895309623352
51.27,286.0,140.6067857537466,4.24,NGC2841,60.55,110.59,62.24,1595.3969182757946,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,5,0.35,3.0097140448704884,3.215230853415098,-0.20551680854460974,-0.983541531707126,-0.2800382086414628,1.0,1.0359470827038455,0.07776054256258015,0.5,0.8548082966687618,0.8548082966687618,0.9999811688849429,359.3183682427358,-89.10519195498271,385.61084844938557,296.50565649440284,123.29576232972501,162.704237670275,145.3932142462534
53.36,282.0,138.26573183547686,4.24,NGC2841,60.55,108.3,61.01,1490.3298350824589,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,5,0.35,3.0097140448704884,3.215230853415098,-0.20551680854460974,-0.983541531707126,-0.2800382086414628,1.0,1.0359470827038455,0.07776054256258015,0.5,0.8548082966687618,0.8548082966687618,0.9999811688849429,359.3183682427358,-89.10519195498271,358.2723500749625,269.1671581199798,119.84473103679662,162.15526896320338,143.73426816452314
55.3,283.0,137.06178570265308,4.24,NGC2841,62.39,106.31,59.93,1448.264014466546,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,5,0.35,3.0097140448704884,3.215230853415098,-0.20551680854460974,-0.983541531707126,-0.2800382086414628,1.0,1.0359470827038455,0.07776054256258015,0.5,0.8548082966687618,0.8548082966687618,0.9999811688849429,359.3183682427358,-89.10519195498271,339.70945931283904,250.60426735785632,117.72177362276469,165.2782263772353,145.93821429734692
57.38,288.0,136.17402211875802,5.66,NGC2841,64.95,104.23,58.83,1445.5210874869292,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,5,0.35,3.0097140448704884,3.215230853415098,-0.20551680854460974,-0.983541531707126,-0.2800382086414628,1.0,1.0359470827038455,0.07776054256258015,0.5,0.8548082966687618,0.8548082966687618,0.9999811688849429,359.3183682427358,-89.10519195498271,323.16772917392814,234.0625372189454,115.89007026325892,172.1099297367411,151.82597788124198
59.47,287.0,135.4042813207913,5.66,NGC2841,67.27,102.32,57.79,1385.051286362872,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,5,0.35,3.0097140448704884,3.215230853415098,-0.20551680854460974,-0.983541531707126,-0.2800382086414628,1.0,1.0359470827038455,0.07776054256258015,0.5,0.8548082966687618,0.8548082966687618,0.9999811688849429,359.3183682427358,-89.10519195498271,308.29526483941476,219.19007288443203,114.17194766858088,172.82805233141912,151.5957186792087
61.56,289.0,134.23628496051282,7.07,NGC2841,68.49,100.51,56.8,1356.7413905133203,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,5,0.35,3.0097140448704884,3.215230853415098,-0.20551680854460974,-0.983541531707126,-0.2800382086414628,1.0,1.0359470827038455,0.07776054256258015,0.5,0.8548082966687618,0.8548082966687618,0.9999811688849429,359.3183682427358,-89.10519195498271,292.71247888239117,203.60728692740844,111.95563667476178,177.04436332523824,154.76371503948718
63.64,294.0,132.65628556536626,7.07,NGC2841,68.73,98.76,55.86,1358.202388434947,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,5,0.35,3.0097140448704884,3.215230853415098,-0.20551680854460974,-0.983541531707126,-0.2800382086414628,1.0,1.0359470827038455,0.07776054256258015,0.5,0.8548082966687618,0.8548082966687618,0.9999811688849429,359.3183682427358,-89.10519195498271,276.5193290383407,187.41413708335796,109.21096869813444,184.78903130186558,161.34371443463374
