galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,segment_index,Dw_i,sigma_i,beta_i,S_i,I_int_i,I_ext_i,DeltaD_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,v_bar_kms,delta_v_i,C_i
NGC3198,20.05,154.0,104.30430911520388,2.0,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,4,2.0463922653615736,0.06859994297693128,0.00134365314845846,8557.951329649297,901481.5983077526,766259.3585615897,0.15,92845077.57841177,562.8078750000001,104.30430911520388,0.3226992914597151,0.048404893718957266
NGC3198,22.12,153.0,100.28798532227079,2.0,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,4,2.0463922653615736,0.06859994297693128,0.00134365314845846,8557.951329649297,901481.5983077526,766259.3585615897,0.15,92845077.57841177,562.8078750000001,100.28798532227079,0.3445229717498641,0.05167844576247962
NGC3198,24.03,150.0,96.53472846597747,2.0,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,4,2.0463922653615736,0.06859994297693128,0.00134365314845846,8557.951329649297,901481.5983077526,766259.3585615897,0.15,92845077.57841177,562.8078750000001,96.53472846597747,0.3564351435601502,0.05346527153402253
NGC3198,28.16,148.0,91.1731961708045,2.0,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,5,2.024245895604713,0.022146369756860462,4.681363998450943e-10,0.0005027096138602308,35288.08416107297,29994.871536912022,0.15000000000000005,48488888.973543435,1207.56384,91.1731961708045,0.38396489073780743,0.057594733610671134
NGC3198,30.08,146.0,88.53151416303687,2.0,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,5,2.024245895604713,0.022146369756860462,4.681363998450943e-10,0.0005027096138602308,35288.08416107297,29994.871536912022,0.15000000000000005,48488888.973543435,1207.56384,88.53151416303687,0.39361976600659676,0.059042964900989536
NGC3198,32.14,147.0,85.75597063761799,2.0,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,5,2.024245895604713,0.022146369756860462,4.681363998450943e-10,0.0005027096138602308,35288.08416107297,29994.871536912022,0.15000000000000005,48488888.973543435,1207.56384,85.75597063761799,0.41662605008423137,0.06249390751263473
NGC3198,34.06,148.0,83.88184666541385,2.0,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,5,2.024245895604713,0.022146369756860462,4.681363998450943e-10,0.0005027096138602308,35288.08416107297,29994.871536912022,0.15000000000000005,48488888.973543435,1207.56384,83.88184666541385,0.43323076577423075,0.06498461486613463
NGC3198,36.12,148.0,82.55612878520891,2.0,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,5,2.024245895604713,0.022146369756860462,4.681363998450943e-10,0.0005027096138602308,35288.08416107297,29994.871536912022,0.15000000000000005,48488888.973543435,1207.56384,82.55612878520891,0.4421883190188587,0.06632824785282883
NGC3198,38.19,149.0,81.3620955973972,2.0,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,5,2.024245895604713,0.022146369756860462,4.681363998450943e-10,0.0005027096138602308,35288.08416107297,29994.871536912022,0.15000000000000005,48488888.973543435,1207.56384,81.3620955973972,0.4539456671315624,0.06809185006973438
NGC3198,40.1,150.0,80.36526612909336,2.0,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,5,2.024245895604713,0.022146369756860462,4.681363998450943e-10,0.0005027096138602308,35288.08416107297,29994.871536912022,0.15000000000000005,48488888.973543435,1207.56384,80.36526612909336,0.46423155913937764,0.06963473387090667
NGC3198,42.17,150.0,79.84832434058964,3.0,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,5,2.024245895604713,0.022146369756860462,4.681363998450943e-10,0.0005027096138602308,35288.08416107297,29994.871536912022,0.15000000000000005,48488888.973543435,1207.56384,79.84832434058964,0.4676778377294024,0.07015167565941038
NGC3198,44.08,149.0,78.01873172514406,3.0,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,5,2.024245895604713,0.022146369756860462,4.681363998450943e-10,0.0005027096138602308,35288.08416107297,29994.871536912022,0.15000000000000005,48488888.973543435,1207.56384,78.01873172514406,0.4763843508379593,0.07145765262569392
