r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
11.21,94.5,1.8,46.567567341669424,343.59904549509366,-53.185578399879056,-58.91128372576402,-33.01857583978806,77.01868492546976,2.2412676549856543,0.5108451033237695,0.5189412841946623,-226.84954994508877,-150.15227224612698,0.43699851386307487,193.44677324896668
11.98,94.9,2.4,45.742400291877686,308.5301001669449,-41.702061052099936,-46.633222631795924,-30.764623552889603,77.7768808321753,2.2442023085950096,0.5128015390633397,0.525174659443341,-199.4506857681774,-133.87507642217264,0.4339125302514508,174.65502374477228
12.85,95.3,1.6,44.728075693976756,275.2076653696498,-35.37495284551809,-37.49073390498252,-28.116649603028748,78.5012337664018,2.2470915975005887,0.5147277316670591,0.5306305130823095,-172.76892287792577,-119.5188906392129,0.4342861979468453,155.68877473043693
13.72,96.9,1.8,43.89378649241263,246.97768221574344,-30.635647427419485,-31.628569715831553,-25.429777012070353,79.20763878978951,2.2499407665668887,0.5166271777112591,0.5359895781609134,-148.61490173044936,-106.55024106111478,0.43141647498351493,140.42744115462867
14.49,97.2,1.3,43.3498255256032,224.96520358868185,-26.555429799996027,-27.060495488508757,-23.006551592602424,80.15654890499125,2.2538183487446326,0.5192122324964217,0.5418509743720472,-128.2586944332527,-95.27525375429684,0.4235110685317123,129.689949834385
15.36,100.0,1.8,42.52164914415953,203.42677734375,-23.874757454124204,-23.642435023031716,-20.91262601820327,81.30542920525295,2.2585904287393443,0.5223936191595628,0.5483348371854128,-112.09827320845427,-85.71254258209616,0.42134346176688114,117.71423476165383
16.13,104.0,2.7,41.76958777597839,185.81060136391818,-18.861689915485982,-21.294698500133787,-19.2029344496947,82.59372057841217,2.2640409966763766,0.5260273311175844,0.555345016159327,-98.9696170043176,-77.645786548347,0.4178759768193976,108.16481481557118
17.0,104.0,3.2,41.6254257416111,172.49360588235297,-18.284650518132885,-19.465806545314408,-17.775534559709232,84.04861999656357,2.2702588992179793,0.5301725994786528,0.5623778668578655,-88.46621820160553,-70.57148422527177,0.4091252186669698,101.92212165708119
17.78,105.0,3.4,40.33871704486077,155.64092800899888,-18.896964812929824,-17.772686948509634,-16.47462512559708,85.46149727549788,2.276272355324508,0.5341815702163387,0.568561590974791,-79.27764773763273,-64.121687692613,0.41198474278504427,91.51924031638589
18.65,109.0,3.9,39.51197193432176,141.3136139410188,-17.410970025899136,-16.226451355269347,-15.214641682827814,86.74076039103107,2.281764873870989,0.5378432492473258,0.5732829182353525,-70.75194634356461,-57.603376614550676,0.40762793483289633,83.7102373264681
19.52,110.0,3.8,37.968902007517265,125.34584016393441,-15.409159470100345,-14.759885000780766,-13.909875284202549,87.4349292600637,2.284726180298776,0.5398174535325173,0.5757014140539889,-62.380993914886346,-51.491459033993394,0.4107951166680118,73.85438112994102
20.29,107.0,3.8,37.81973357243301,116.04259241005421,-11.130511949284545,-13.08847263794906,-12.559791725783729,87.35541394577163,2.2844038696139726,0.5396025797426484,0.5752553781455896,-53.97185481131007,-45.54814945836291,0.39251233975721234,70.4944429516913
21.16,106.0,3.8,37.70351609321201,107.09180056710775,-10.951818745689973,-11.537686063586618,-11.106458861922452,86.7542509900469,2.2819427405062354,0.5379618270041568,0.5716334611445089,-45.84629331929131,-39.91055643709373,0.3726761173660935,67.18124413001402
21.93,106.0,4.0,37.38104795121277,98.08160966712265,-10.539902998771304,-9.86313197197245,-9.75379503576053,85.27811118221422,2.2760031982453066,0.5340021321635378,0.5647973855996974,-38.236792891901274,-34.36329019923078,0.3503540604182141,63.71831946789187
22.8,108.0,3.4,37.2550541946843,89.80635964912281,-9.65703715408692,-8.644104866304659,-8.552143589646906,83.30101641951038,2.2680527463678737,0.5287018309119158,0.5554713285885025,-31.479631846000597,-28.93183933996211,0.32215802369676283,60.8745203091607
23.67,109.0,3.2,36.96241372763989,81.27836501901139,-7.036389012029498,-7.6664031791981575,-7.391964095238741,80.89876656070419,2.2583578727361986,0.5222385818241324,0.5443017024900078,-25.03627902216798,-23.558887681739662,0.2898543502471922,57.71947733727173
24.44,110.0,3.3,38.40618043592491,78.26668166939443,-5.0353764209456,-6.203189176165033,-5.802525282519926,78.3384153573274,2.2479527361871736,0.5153018241247824,0.5323062617112416,-18.528582249805062,-17.913379882290442,0.22887618971707763,60.35330178710399
25.31,110.0,2.7,39.27091969535684,73.02034768866062,-6.063310310157462,-3.726250735524419,-3.9017134915595246,76.04340442203578,2.2385982635368,0.5090655090245333,0.5206028120412367,-12.047276789561497,-12.087707083399243,0.1655388869817221,60.932640605261376
26.08,110.0,2.4,40.18325770288501,68.32285276073621,-3.22383298360568,-1.8514636372196123,-2.058851662911396,73.72550170315596,2.229157415264051,0.502771610176034,0.509937029357245,-6.139433025465388,-6.409731609798026,0.09381533924300028,61.91312115093818
26.95,113.0,2.5,42.29068247011389,67.7332615955473,2.727655049116146,-0.6138229288106295,-0.3272249778746269,72.1065610724271,2.2226116970543326,0.4984077980362217,0.5012192784068756,-1.0863153781059942,-1.3695575588868778,0.020219867264990983,66.36370403666042
27.73,114.0,2.2,45.789324047820024,72.82348359177786,2.3375464794945358,1.4827570186326535,1.3429260317053373,70.96484189197457,2.2181163816026555,0.495410921068437,0.49479793145151396,3.116931169411131,2.7864044989639027,0.038262444496386355,75.60988809074176
28.6,112.0,1.7,47.082395761684346,71.5902132867133,1.1528271210993128,3.168805995769193,2.764819540491793,70.2331079437615,2.2152983684718452,0.4935322456478968,0.490267854498594,6.328790591674638,5.918597575519988,0.08267327758637148,77.50881086223328
29.47,113.0,1.8,49.38778383886309,74.82940278249066,4.419589427058953,3.664557366361368,3.677114659553383,70.20698441948682,2.2152387185526505,0.4934924790351003,0.4876465108119089,8.312821958185639,7.937926451111857,0.1060803127640256,82.76732923360252
30.24,115.0,1.6,51.505390032339754,78.83833994708996,5.206411902077019,4.238330450877864,4.029840505384896,70.45391795622746,2.2161919011953732,0.4941279341302488,0.4863485683427133,9.17923816983841,8.886699814267285,0.11272053445355816,87.72503976135725
