source_id,ra_deg,dec_deg,parallax_mas,parallax_error_mas,pmra_masyr,pmra_error_masyr,pmdec_masyr,pmdec_error_masyr,phot_g_mean_mag,bp_rp,int_average_g,metallicity,radial_velocity_kms,radial_velocity_error_kms,quality_basic_pass,has_full_6d,external_body_flag,halo_candidate_flag,processing_note,flag_negative_parallax_error,flag_pm_error_large,flag_rv_error_large
182142003881848832,78.01779505448464,33.963042731089615,1.212834122241318,0.0252406578510999,1.2083588151221316,0.0273330714553594,-0.8927730682227175,0.0207607336342334,11.63594913482666,1.1157655715942385,11.537614822387695,-0.067691221833229,59.22249221801758,4.486114025115967,True,True,False,True,full_6d,False,False,False
190905906126863872,84.82315719427068,39.72097502768906,0.3189597941145022,0.0246366690844297,-4.732413321496283,0.0255103427916765,-2.41168018924106,0.016903456300497,14.097085952758787,1.0081024169921875,14.066961288452148,-0.06055523827672,-30.33257102966309,8.37030029296875,True,True,False,True,full_6d,False,False,False
192324035609022592,87.45990096083555,41.66459622485427,0.3112134036583544,0.0289663560688495,-0.5046452622406415,0.0268644746392965,-0.041770672598931,0.019220981746912,14.566279411315918,0.9534835815429688,14.486926078796388,-0.6559982895851135,5.372993469238281,6.490914344787598,True,True,False,True,full_6d,False,False,False
203517338858689152,71.17451711998326,41.3815935507582,0.4213878019827602,0.0200640670955181,0.755354951344714,0.0212201680988073,1.078421121282628,0.0176175273954868,13.88495635986328,1.174856185913086,13.77402114868164,-0.259548932313919,14.539973258972168,5.175339698791504,True,True,False,True,full_6d,False,False,False
216914956762173056,58.75511379829748,32.593930723573806,0.6485965581215459,0.0213090144097805,0.0494686582090112,0.0239082686603069,0.2762907344235713,0.0165472701191902,12.909246444702148,1.114741325378418,12.736605644226074,0.0409910976886749,-25.137556076049805,6.8037309646606445,True,True,False,True,full_6d,False,False,False
231277670997906560,58.3487532393255,42.55914099014603,0.1929381327168575,0.0277603492140769,21.57141141449269,0.0288771875202655,-10.455261708570337,0.023183325305581,14.700050354003906,1.3100833892822266,14.66926097869873,-1.1305547952651978,65.23741912841797,8.204397201538086,True,True,False,True,full_6d,False,False,False
236066353372132096,51.713786795069424,40.21644314088819,0.3337488847453539,0.0219881385564804,12.36715923767489,0.0266087669879198,-16.24790307065672,0.0204488709568977,13.08602237701416,0.697627067565918,13.111666679382324,-1.4790397882461548,-27.330604553222656,4.012204170227051,True,True,False,True,full_6d,False,False,False
237130680629521792,54.539808321914336,41.40229572642857,0.2718474493950296,0.0198023431003093,9.318596161901333,0.0225422848016023,-11.052074572842788,0.0176502708345651,13.244047164916992,0.853947639465332,13.190703392028809,-1.5731106996536257,-299.2674255371094,3.810616254806519,True,True,False,True,full_6d,False,False,False
240553494685732992,48.64668601869729,43.24634106489866,0.1389176133164411,0.0289174020290374,8.216928028046175,0.0301779601722955,-5.118333880730805,0.0293123945593833,14.960944175720217,0.9154844284057616,14.685717582702637,-0.724726676940918,-60.110572814941406,9.405399322509766,True,True,False,True,full_6d,False,False,False
240759309517274624,46.74486038222161,43.50228908108255,0.210861587292783,0.0184606742113828,11.913640971487595,0.021536810323596,-4.992598665815768,0.0190233755856752,14.218947410583496,0.8471527099609375,14.20517349243164,-1.309301495552063,81.2952880859375,6.908003330230713,True,True,False,True,full_6d,False,False,False
240925610650924672,47.8163080034382,44.46617807770164,0.2835814464216631,0.0159310474991798,13.168877638161923,0.0185334254056215,-4.461162572145829,0.0181776043027639,13.800490379333496,0.7570734024047852,13.7921142578125,-1.530323505401611,-138.87916564941406,12.7637357711792,True,True,False,True,full_6d,False,False,False
240950418382889856,50.63071999504855,42.09903574035791,0.1578084039791624,0.0256264097988605,0.9888955742297372,0.0287381187081336,-0.775301678221179,0.023871436715126,14.530373573303224,0.8035907745361328,14.504892349243164,-0.7629984617233276,-1.7781977653503418,8.049239158630371,True,True,False,True,full_6d,False,False,False
243356905740181120,57.13771210489181,43.0582155274991,0.3253129604408233,0.3346666097640991,-0.8062929364351666,0.3412509560585022,1.7793183574380498,0.2703654766082763,14.427918434143066,1.536055564880371,14.40565013885498,,-0.1187149658799171,6.133869171142578,True,True,False,True,full_6d,False,False,False
244516031514817152,56.52608946827773,44.9270348753792,0.4989326208885033,0.0182258188724517,-0.2901402610679028,0.0219783149659633,0.4608991522919746,0.0179636366665363,13.4866304397583,1.1081180572509766,13.4391508102417,0.1594827771186828,-2.0834403038024902,2.9954617023468018,True,True,False,True,full_6d,False,False,False
246756973652292992,60.8631148281409,47.99766954099598,0.8320906250015189,0.0188423451036214,40.99909193183633,0.0201707929372787,-14.358388273810757,0.018025454133749,12.40813159942627,1.396773338317871,12.362015724182127,-0.6488452553749084,-194.0311737060547,5.917659759521484,True,True,False,True,full_6d,False,False,False
253596451374628736,68.23357609475948,45.37921317946711,0.4657283536695113,0.020537132397294,14.42016170257516,0.0236179176717996,-10.65321858982334,0.0152787715196609,14.23395824432373,1.757160186767578,14.215167999267578,-0.5316355228424072,-308.8108825683594,3.990586042404175,True,True,False,True,full_6d,False,False,False
255409438666669824,74.7832243679507,48.35779073380042,0.6991811839363934,0.0133671248331666,7.095447236602281,0.015969131141901,-1.527758064976647,0.0128947831690311,12.55226993560791,1.210308074951172,12.528618812561035,0.1425798833370208,-19.85243225097656,2.8956191539764404,True,True,False,True,full_6d,False,False,False
260985925424637184,72.9068596294216,52.80233286660294,0.3459095751351941,0.020706832408905,9.290171893574072,0.0228999741375446,-17.590893138872595,0.0160724837332963,14.379908561706545,1.4371767044067385,14.321979522705078,-0.9628140330314636,3.780993700027466,7.379464149475098,True,True,False,True,full_6d,False,False,False
262196419005626112,81.53528389790111,51.3853516884956,0.2260628998933393,0.0266531743109226,-0.2238804602976649,0.0325537174940109,-1.4260141718586177,0.0217272788286209,14.782411575317385,0.9844932556152344,14.744885444641112,,33.23118209838867,7.348076343536377,True,True,False,True,full_6d,False,False,False
262489301415512832,78.61039079615722,50.86295972261538,0.3763155008104803,0.0197474248707294,1.2959137897554316,0.024320488795638,0.2224804743678749,0.0195383932441473,14.027633666992188,1.0971813201904297,13.900829315185549,-0.1440947949886322,6.70923376083374,6.82211446762085,True,True,False,True,full_6d,False,False,False
262844684188926848,78.4219723392359,52.19180647106067,0.2132836007921307,0.019157376140356,6.418913075689979,0.023267114534974,-7.627576394619716,0.0190044064074754,14.200909614562988,0.9636955261230468,14.174382209777832,-2.8999111652374268,-145.7847442626953,9.03054428100586,True,True,False,True,full_6d,False,False,False
273264893325541120,73.32807701704238,54.37807868479538,0.6423985503125468,0.0150581961497664,29.78049320008688,0.0155068822205066,-38.30190022322081,0.0119898850098252,12.631536483764648,1.3489151000976562,12.594412803649902,-2.271501302719116,36.40122604370117,4.822134017944336,True,True,False,True,full_6d,False,False,False
276336207260335744,62.78704314506866,55.34527733698011,0.6510653567297149,0.0237916857004165,8.106066469097883,0.0299805626273155,0.6903773772750822,0.0203063804656267,14.822304725646973,2.088690757751465,14.80838108062744,-0.1037472039461135,56.064231872558594,4.452049732208252,True,True,False,True,full_6d,False,False,False
277256253675880704,67.19238479771909,55.28363916916077,1.1783297048485992,0.0130789317190647,-6.500009749735366,0.0143703315407037,4.443725188053492,0.0129375774413347,12.168692588806152,1.222341537475586,12.151679039001465,-0.222445547580719,-76.37431335449219,1.7282158136367798,True,True,False,True,full_6d,False,False,False
286427078301012608,83.359924105594,62.48742934934393,0.4015402463075822,0.0183702763170003,6.396019879527384,0.0114937033504247,-10.498572961406673,0.0126053970307111,12.95480728149414,0.8943109512329102,12.912920951843262,-1.9993540048599243,-94.6495132446289,2.4252045154571533,True,True,False,True,full_6d,False,False,False
289662047665943552,20.218168637099264,21.728673892629047,1.0283116783022912,0.0274030100554227,-1.4021239166132302,0.0228161253035068,-1.8148526788348327,0.0197721924632787,10.923200607299805,0.488255500793457,10.90122413635254,0.2474331706762313,-3.055999279022217,2.2987074851989746,True,True,False,True,full_6d,False,False,False
291192842729858176,27.409180055890054,24.18375137752464,0.1404433306059795,0.0285809319466352,7.1667759977868775,0.0334955528378486,-4.419421515766905,0.0330129154026508,14.811492919921877,0.7416868209838867,14.739021301269531,-0.4210353493690491,12.359911918640137,17.199357986450195,True,True,False,True,full_6d,False,False,False
384590857952363776,1.4510925772945584,42.72265875326889,0.2183394511209231,0.0196986217051744,5.421531704663127,0.0133777577430009,-4.121523665523741,0.0115428017452359,13.745495796203612,0.6937370300292969,13.730603218078612,-1.6982759237289429,-270.8945617675781,3.7075634002685542,True,True,False,True,full_6d,False,False,False
387280091595430272,0.4693041285572779,47.5532513221596,0.1872626370042411,0.01855094358325,6.713769683329205,0.0169370267540216,2.140845287314012,0.0163942296057939,14.238330841064451,0.8569736480712891,14.23827838897705,-0.8962754011154175,-201.85459899902344,3.812797546386719,True,True,False,True,full_6d,False,False,False
388075553898248832,11.632981610527924,45.0962694217564,0.217498329053856,0.0190730839967727,-2.482648591043463,0.0209951531141996,-1.911483380019208,0.0156739186495542,14.065953254699709,0.6736211776733398,14.020170211791992,-0.6219229102134705,-26.295564651489254,8.126495361328125,True,True,False,True,full_6d,False,False,False
389273952854576896,8.225818897075348,47.14706480568462,0.4228398307032909,0.0190087240189313,16.745276123681887,0.0177003126591444,11.84564860637492,0.0128529043868184,12.730094909667969,0.6950740814208984,12.741432189941406,-1.5052506923675537,-24.057823181152344,4.310568809509277,True,True,False,True,full_6d,False,False,False
391221050508652544,6.995776752750169,49.16256241745822,0.5280598968576223,0.0213257689028978,22.8471359260292,0.0165387224406003,-2.806442335803292,0.0151546150445938,12.116388320922852,0.6214017868041992,12.067079544067385,-2.3889424800872803,-127.08673858642578,2.749725580215454,True,True,False,True,full_6d,False,False,False
395870679030956672,2.597320708673316,52.36388319331959,0.2682010606599626,0.0198880601674318,-1.6176817544116322,0.0156008386984467,-9.132400685276655,0.0164618771523237,14.248613357543944,1.0102558135986328,14.148104667663574,-0.8825463056564331,-90.20879364013672,5.705965042114258,True,True,False,True,full_6d,False,False,False
398743015711581056,24.185905141438717,46.47003138935243,0.3586676483203075,0.0419623963534832,2.10418951792884,0.037972517311573,0.3399672946710766,0.0353628769516944,12.270658493041992,0.5517187118530273,12.282328605651855,,-14.9422025680542,1.911297082901001,True,True,False,True,full_6d,False,False,False
403743594595392256,19.61107284375233,50.67163764827007,0.3311767488091654,0.0196880623698234,-2.1549082982064363,0.0155226327478885,-7.698726731636699,0.0120046604424715,13.118998527526855,0.7892475128173828,13.09596347808838,-2.3133270740509038,-113.61762237548828,2.3309645652771,True,True,False,True,full_6d,False,False,False
408817359720855168,24.84226818135115,53.87187817454959,0.4880648812522801,0.0223465524613857,-2.824725759538864,0.0189940333366394,-5.805290226573117,0.0170915033668279,13.13783073425293,1.0459909439086914,12.905546188354492,-0.0210632588714361,-13.611541748046877,2.94220232963562,True,True,False,True,full_6d,False,False,False
409622477114027008,23.87679994868415,55.71512687913539,0.4144420775950367,0.0163477435708045,-0.7380021772906781,0.0128762535750865,1.912411832760836,0.0175051074475049,13.82968807220459,1.1674623489379885,13.723394393920898,-0.1649469584226608,-47.695194244384766,3.789235830307007,True,True,False,True,full_6d,False,False,False
455850000397387264,35.58122833996322,54.4470530256748,0.1811181153414142,0.0234749112278223,13.297163780599996,0.0152159659191966,2.7112932115895805,0.0190521329641342,14.685959815979004,0.9351186752319336,14.627012252807615,-2.8508543968200684,-253.37283325195312,5.769941806793213,True,True,False,True,full_6d,False,False,False
459031059334476800,37.17410287494993,58.96417144067957,0.3636211787227177,0.0225113779306411,16.294401695728613,0.0192881468683481,-12.966614405506393,0.0211086682975292,14.840216636657717,1.5654277801513672,14.811800956726074,,-95.45145416259766,10.421807289123535,True,True,False,True,full_6d,False,False,False
460792442601555200,41.713264360026336,56.87705361969781,0.4215782161974111,0.0254438295960426,-1.1423185318119202,0.024385992437601,-0.977519097586576,0.0277359802275896,15.111637115478516,1.538494110107422,15.091174125671388,,-69.56400299072266,8.758996963500977,True,True,False,True,full_6d,False,False,False
467464004281902336,43.020950577373625,63.18702809274033,0.2931142725654079,0.0444647446274757,-0.4502617006211055,0.0391411520540714,0.4040537294989201,0.0508598536252975,15.0938081741333,1.5050106048583984,15.101194381713867,,-38.41146469116211,6.928258419036865,True,True,False,True,full_6d,False,False,False
468529087451089024,61.66217950674238,55.49986578136859,1.3144422332813996,0.0179336816072464,12.788023255388463,0.0207525789737701,3.824709663484466,0.0175719261169433,11.747068405151367,1.2205781936645508,11.62255859375,-0.5426563620567322,-18.08805084228516,3.540934801101685,True,True,False,True,full_6d,False,False,False
471158638229882240,66.88704996992371,59.81758967105546,0.279206246519322,0.021066503599286,12.620852024387291,0.0206818301230669,-14.278811232779123,0.0181751027703285,14.264946937561035,1.1891202926635742,14.216751098632812,-1.084786295890808,9.206072807312012,3.5865578651428223,True,True,False,True,full_6d,False,False,False
474739644518865920,60.08304630317069,61.75013392042965,0.3355220413932023,0.0223745759576559,8.663741883335105,0.028619160875678,-14.743714363739905,0.0224790014326572,14.406000137329102,1.4413070678710938,14.373366355895996,-1.1721560955047607,-193.2258453369141,4.317488670349121,True,True,False,True,full_6d,False,False,False
475399626372168704,64.86560218997265,62.338006859748326,0.2857356122218374,0.0250084493309259,25.844900524482856,0.016050923615694,-9.33645610111382,0.022669717669487,14.840922355651855,1.6159381866455078,14.77642822265625,-1.425897240638733,-101.7888412475586,6.164065361022949,True,True,False,True,full_6d,False,False,False
476282568570143360,61.846370477244406,62.40390018061118,0.3161226072933096,0.0258931946009397,0.7985357935799878,0.0351247228682041,-1.842633715236664,0.0292402077466249,15.115528106689451,1.5760822296142578,15.099268913269045,-0.0788521543145179,-107.0356674194336,10.022558212280272,True,True,False,True,full_6d,False,False,False
476292459874275840,62.41815715976355,62.453134054029725,1.3020477893245188,0.0189472436904907,-1.5525135685043123,0.0135015659034252,-13.19574683013416,0.0189254824072122,11.167017936706545,1.188624382019043,11.130167961120604,-0.0261703357100486,15.314169883728027,5.135548114776611,True,True,False,True,full_6d,False,False,False
524234950722731392,13.280563602974077,64.60092075149849,0.7920631297826467,0.0143398120999336,-3.054998271015402,0.0126443225890398,2.229613577719887,0.0140212513506412,13.196784973144531,1.435124397277832,13.13126277923584,0.2208983749151229,-33.579559326171875,2.067263603210449,True,True,False,True,full_6d,False,False,False
524535426630702464,12.971012163090055,65.1805549576267,2.1906681218243964,0.012182917445898,8.320656246142589,0.0110469097271561,-7.541882109294358,0.0137376422062516,10.103055000305176,1.0034770965576172,10.07760238647461,0.1306620836257934,-17.044036865234375,2.9122960567474365,True,True,False,True,full_6d,False,False,False
524613865611227520,11.745297903901957,65.72274937662675,0.5154783094988611,0.013032347895205,-3.124625273247261,0.0119818039238452,-1.4553156432677503,0.0136881349608302,12.407920837402344,2.0071001052856445,12.405092239379885,,-52.57086944580078,2.4629058837890625,True,True,False,True,full_6d,False,False,False
525266769361764864,20.415717590298303,65.61437079843392,0.6965347070319201,0.0153416646644473,-2.646790031901391,0.0130204241722822,4.497297035355332,0.018142832443118,12.958632469177246,1.4599618911743164,12.922552108764648,-0.185698464512825,-21.652606964111328,5.632360458374023,True,True,False,True,full_6d,False,False,False
535471684673688704,21.59246358288681,73.2197425082133,0.6058345726366301,0.0149495657533407,13.864088379849877,0.0137656806036829,-12.861536766931147,0.0182573106139898,13.106470108032228,1.3521966934204102,12.980469703674316,,-18.48502349853516,2.9538381099700928,True,True,False,True,full_6d,False,False,False
535903105548185600,19.30663973070262,74.85556814649603,0.672180830462989,0.0130905881524086,28.779253659289036,0.0127709060907363,9.862307172336305,0.0158425755798816,12.494141578674316,1.101421356201172,12.392958641052246,-1.4894479513168335,-188.92599487304688,7.220217704772949,True,True,False,True,full_6d,False,False,False
538832101445230720,13.650056294841049,74.5281840731972,1.4122969066993238,0.0140722598880529,9.316359472533447,0.0168454814702272,4.539548045603162,0.0156612191349267,10.294824600219728,0.9208583831787108,10.28900909423828,-0.1001541465520858,-346.5574951171875,2.412661075592041,True,True,False,True,full_6d,False,False,False
564883861232883584,7.187134608237337,80.033759701424,0.2812470574850607,0.0139990439638495,19.33712400841264,0.0146915419027209,0.0462582303230434,0.0161656979471445,13.65367317199707,0.9495887756347656,13.66899585723877,-0.7669140100479126,-157.16583251953125,4.260096073150635,True,True,False,True,full_6d,False,False,False
568205142263138304,59.52277264700591,81.23970416418706,0.560611393111569,0.0163925848901271,-1.1434870005696551,0.0180635899305343,6.096024543500583,0.0186590496450662,12.75364875793457,0.7809286117553711,12.70701503753662,0.239117830991745,-88.1001968383789,2.6539247035980225,True,True,False,True,full_6d,False,False,False
572938986496769664,25.8231268666525,84.73159320082023,0.2137959239874177,0.0281292051076889,4.049066129984246,0.0312180053442716,5.1903805329120285,0.0332354232668876,14.01869297027588,0.7880020141601562,14.01296043395996,-1.3561173677444458,-110.4982681274414,3.703691720962525,True,True,False,True,full_6d,False,False,False
573782758591811072,15.597460915351316,85.39696917425235,0.2408518906757507,0.0120583288371562,8.206629720748191,0.0144699085503816,-0.9456148012878106,0.0151466485112905,13.48967170715332,0.6407251358032227,13.466510772705078,,-75.40385437011719,4.667634010314941,True,True,False,True,full_6d,False,False,False
576582596231278592,135.18687119191983,0.9618664671050772,0.1364707650564392,0.0243032574653625,-4.587548644834675,0.0252094846218824,-3.13723209671052,0.0176219772547483,14.511561393737791,0.6358833312988281,14.4634428024292,-1.211238145828247,285.085693359375,7.087171077728272,True,True,False,True,full_6d,False,False,False
579165001151941760,137.90651623456387,4.041727606140285,0.2396421644837325,0.0215353146195411,7.363092936961442,0.0226632561534643,-12.620376609621438,0.0190584175288677,12.796337127685549,0.4645643234252929,12.758308410644531,,53.7860107421875,4.851536273956299,True,True,False,True,full_6d,False,False,False
580485518912334464,137.58698935997168,5.347491620886315,0.2171710748266672,0.03096529468894,-5.879381678827398,0.0350871980190277,-7.364527911082838,0.024626126512885,13.997478485107422,0.5562524795532227,13.959701538085938,,299.2098999023437,8.389344215393066,True,True,False,True,full_6d,False,False,False
582019956109094912,133.2234745097028,5.099604628746366,0.136314147570968,0.0213782247155904,-1.5973063125525715,0.0229175928980112,-8.755419615493233,0.0163159258663654,14.258975982666016,0.6830024719238281,14.28695583343506,-0.7025076746940613,209.10215759277344,4.790733814239502,True,True,False,True,full_6d,False,False,False
584371601026374272,133.72290623274645,6.436824593962133,0.5023216203946383,0.0172065049409866,-0.5304094563758359,0.0193232670426368,-12.229730170557945,0.0123782726004719,12.292534828186035,0.6654758453369141,12.259681701660156,-0.3457902073860168,-16.029319763183594,5.125797748565674,True,True,False,True,full_6d,False,False,False
585206856201832576,134.26529167911133,8.060024591537305,0.1882703869619801,0.0189663413912057,-0.9164890398729542,0.0194737408310174,-12.086699298390943,0.0142348138615489,13.847180366516112,0.7661094665527344,13.827573776245115,-0.8818349838256836,140.45510864257812,4.41250467300415,True,True,False,True,full_6d,False,False,False
586254622063844736,142.60890413338174,7.205748909109174,0.413362843606383,0.0179361514747142,-0.9304527250487262,0.0192681122571229,-27.796742230040405,0.0128463618457317,12.468440055847168,0.6680545806884766,12.420674324035645,-1.2054468393325806,-15.107687950134276,5.113815307617188,True,True,False,True,full_6d,False,False,False
593827920716707584,139.4123542723001,12.650882531728977,0.5367154684137456,0.0214594323188066,-16.152673489689946,0.0216510854661464,-33.604502986746446,0.0170300249010324,12.04025936126709,0.6155290603637695,11.954405784606934,-1.2091630697250366,400.7304992675781,7.3629326820373535,True,True,False,True,full_6d,False,False,False
625195333894472704,153.00031572602003,19.36666314511313,0.5383352901742686,0.0213091503828763,-4.5625472054068,0.0247060731053352,-8.21061910883954,0.0232499577105045,12.180021286010742,0.5802040100097656,12.08306884765625,-1.167528510093689,101.7824935913086,6.152576446533203,True,True,False,True,full_6d,False,False,False
626819694821103872,151.32000955454117,19.704904295223056,0.1120800873837305,0.0260783582925796,-0.5288137946359079,0.0245585646480321,-8.803908362477614,0.0201263669878244,14.352100372314451,0.5911359786987305,14.362244606018066,-0.902953326702118,-20.69414329528809,7.344954490661621,True,True,False,True,full_6d,False,False,False
627719232771542912,149.07618280815726,19.946400600943075,0.1281757099887106,0.0221337806433439,-5.618473642019064,0.026249935850501,-9.08572382481746,0.0287728086113929,13.996207237243652,0.6429882049560547,13.982748985290527,-0.974173665046692,252.8891143798828,6.376136302947998,True,True,False,True,full_6d,False,False,False
628186009817147008,148.77256190311493,21.267368515676967,0.1193789418616938,0.0254330672323703,-6.5297176867378,0.0271322522312402,2.918841911567566,0.0210847929120063,14.22931957244873,0.7246484756469727,14.143210411071776,-0.8680264353752136,138.9202880859375,15.283366203308104,True,True,False,True,full_6d,False,False,False
630421935431871232,151.93101079342685,23.9917104035374,1.0518950277274226,0.024827055633068,-15.363531040614632,0.0222051460295915,-10.085977235564362,0.0184370167553424,10.829472541809082,0.610590934753418,10.64580249786377,-1.1129627227783203,86.31954193115234,7.935309886932373,True,True,False,True,full_6d,False,False,False
632467228922479104,141.32105353151945,18.631884209898868,0.2755567391321881,0.0266493074595928,15.178646447097176,0.0278044529259204,-13.14047236392432,0.0236898399889469,13.373210906982422,0.7139101028442383,13.245500564575195,-1.676059603691101,-97.04798126220705,3.0379323959350586,True,True,False,True,full_6d,False,False,False
635766627094916096,140.18121501096388,19.43667951802697,0.0991767526757983,0.0249252039939165,-0.3464754680929398,0.0303817819803953,-8.884152357084043,0.0283543318510055,14.400760650634766,0.6291484832763672,14.408048629760742,-0.7210740447044373,152.77268981933594,11.240147590637209,True,True,False,True,full_6d,False,False,False
641523085862046464,145.78762969654704,23.20434155772329,0.1884187481965243,0.0213565230369567,1.4424687241319778,0.0213228911161422,-3.109182697422009,0.0166814066469669,14.098621368408203,0.6097545623779297,14.06956386566162,,62.68611526489258,5.633097171783447,True,True,False,True,full_6d,False,False,False
686327256981818752,134.5088016072972,22.63813996061554,0.1597824548457487,0.0253944192081689,-2.540226902869004,0.0271332971751689,-13.735889837029546,0.0196083430200815,13.425740242004396,0.6386613845825195,13.385870933532717,-1.0108425617218018,152.37359619140625,6.17341423034668,True,True,False,True,full_6d,False,False,False
689686230645254912,133.24026684058742,23.79837849217441,0.5303492856544548,0.0222975481301546,-2.45112091691617,0.0215969271957874,-2.4715185526684995,0.0160698350518941,12.302309036254885,0.6358890533447266,12.219351768493652,-0.3638354241847992,59.159912109375,6.398233413696289,True,True,False,True,full_6d,False,False,False
690888512251408512,132.83154348412234,25.556703731065017,0.2042485175793773,0.0220575705170631,-10.285903722677784,0.0253756269812583,-12.08074090351996,0.0190113931894302,13.529873847961426,0.6014461517333984,13.418400764465332,-1.4198585748672483,312.5233764648437,8.58331298828125,True,True,False,True,full_6d,False,False,False
