r_kpc,v_obs_kmps,v_err_kmps,v_baryon_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
8.26,187.0,6.83,165.1931672315777,124.18428885265484,3303.726694915254,-249.79304107530766,58.201068487882516,2.1878290609080926,0.4715364511758246,-1436.6882448136057,1867.0384501016483
8.47,187.0,6.11,165.95244529683796,119.56404593630013,3251.501074380165,-264.1771483060135,62.07044093612551,2.2154558564132474,0.48941261297327765,-1563.7134615516304,1687.7876128285345
8.68,188.0,4.78,166.47301132616062,107.78121498108516,3192.7722926267284,-305.31947574922754,67.22485726150894,2.2511060416943867,0.5124803799198973,-1854.432395990911,1338.3398966358175
8.91,188.0,4.14,166.6550332273226,75.56915322851822,3117.160505050505,-412.70969060338456,73.34083916193748,2.2917676376631553,0.5387908243702769,-2476.2293131677593,640.9311918827457
9.53,187.0,5.93,164.5720665848248,38.67153903247608,2841.9690556138517,-453.01661135720815,79.54276867274234,2.32784072348885,0.5621322328457263,-2685.04482359493,156.92423201892143
9.78,187.0,7.63,163.1909697256561,0.0,2723.0360531697343,-481.6369990822069,85.1578683315937,2.3658495847842924,0.5867262019192481,-2924.513525972384,-201.47747280264957
9.99,186.0,7.89,161.79603270785103,0.0,2620.416036036036,-493.216660105912,89.86858444897449,2.402869740597487,0.6106804203866091,-3071.703608480203,-451.2875724441669
10.21,186.0,9.86,160.1150492614607,0.0,2510.9528893241913,-437.99242398718826,93.52424293591127,2.4254902222888397,0.6253172026574845,-2876.6706252505737,-365.7177359263824
11.46,182.0,2.51,150.5040192154349,0.0,1976.567172774869,-337.35590222805257,96.3537905466747,2.439027777759721,0.6340767973739371,-2175.184984676961,-198.61781190209194
13.39,177.0,3.62,138.76951178122664,24.650675576270892,1438.1611202389843,-228.1145824747887,98.55934923967867,2.446137527298943,0.6386772235463748,-1392.7798053497716,45.38131488921272
15.21,175.0,6.71,130.58522581057935,63.240729784769115,1121.1374884944114,-147.73167738517043,100.11922967681258,2.448908821065258,0.640470413630461,-858.1927216495604,262.94476684485096
17.13,177.0,6.13,123.17099009101128,73.89244170732964,885.6446468184471,-104.77822366421124,101.43218868775311,2.453451169185495,0.6434095800612027,-566.900166872673,318.74447994577406
19.06,180.0,3.95,116.96217208995394,80.2186929911893,717.7413273871983,-75.34881323599943,102.68295250120039,2.467516461418348,0.6525106515059897,-380.12124841475946,337.6200789724389
20.99,181.0,4.46,111.7354679589252,83.20813352102869,594.7982277274893,-56.302678427720906,103.78494913248312,2.477102601713799,0.6587134481677523,-264.9462275343813,329.85200019310804
22.92,182.0,7.09,107.09559141253202,84.59939438234223,500.41298865619547,-42.721070762567244,104.82932545791735,2.4894011584896525,0.6666713378462457,-188.15044372342598,312.2625449327695
25.7,183.0,7.49,100.57363968754436,78.65215692874516,393.5819844357976,-38.42841878431581,105.77969746707245,2.500875025057435,0.6740956044489285,-152.87530001774488,240.70668441805273
