galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,segment_index,Dw_i,sigma_i,beta_i,S_i,I_int_i,eta_obs_i,I_ext_i,DeltaD_i,eta_radius_term_i,eta_sigma_term_i,eta_dw_term_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,v_bar_kms,delta_v_i,C_i
NGC5985,13.39,305.0,227.93530244347846,10.1,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,3,2.145221224607167,0.02000324131609421,1.9830109745789354e-08,0.19049528143115255,4824.334476117789,0.593579125854686,2863.6242411646213,0.4064208741453141,0.36787944117144233,0.489390365153078,0.23651918359522206,480240442.70134723,395.53559999999993,227.93530244347846,0.2526711395295788,0.10269082539890405
NGC5985,14.1,300.0,229.88370298914188,8.78,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,3,2.145221224607167,0.02000324131609421,1.9830109745789354e-08,0.19049528143115255,4824.334476117789,0.593579125854686,2863.6242411646213,0.4064208741453141,0.36787944117144233,0.489390365153078,0.23651918359522206,480240442.70134723,395.53559999999993,229.88370298914188,0.23372099003619373,0.0949890890766181
NGC5985,14.93,295.0,229.79410566853105,9.72,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,3,2.145221224607167,0.02000324131609421,1.9830109745789354e-08,0.19049528143115255,4824.334476117789,0.593579125854686,2863.6242411646213,0.4064208741453141,0.36787944117144233,0.489390365153078,0.23651918359522206,480240442.70134723,395.53559999999993,229.79410566853105,0.2210369299371829,0.08983402228346642
NGC5985,15.64,294.0,228.80087434273497,5.32,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,3,2.145221224607167,0.02000324131609421,1.9830109745789354e-08,0.19049528143115255,4824.334476117789,0.593579125854686,2863.6242411646213,0.4064208741453141,0.36787944117144233,0.489390365153078,0.23651918359522206,480240442.70134723,395.53559999999993,228.80087434273497,0.22176573352811235,0.09013022327597221
NGC5985,16.35,290.0,228.586548379383,5.32,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,3,2.145221224607167,0.02000324131609421,1.9830109745789354e-08,0.19049528143115255,4824.334476117789,0.593579125854686,2863.6242411646213,0.4064208741453141,0.36787944117144233,0.489390365153078,0.23651918359522206,480240442.70134723,395.53559999999993,228.586548379383,0.2117705228297138,0.08606796100666247
NGC5985,17.18,291.0,228.39280023678504,4.03,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,3,2.145221224607167,0.02000324131609421,1.9830109745789354e-08,0.19049528143115255,4824.334476117789,0.593579125854686,2863.6242411646213,0.4064208741453141,0.36787944117144233,0.489390365153078,0.23651918359522206,480240442.70134723,395.53559999999993,228.39280023678504,0.2151450163684363,0.08743942562046779
NGC5985,18.72,287.0,222.76641802569793,3.61,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,4,2.138010774263325,0.04435251092815107,0.0002853939746932822,6531.599097388368,14659.937744257948,0.59521358796755,8725.794144140684,0.4047864120324501,0.26755922848684643,0.6800126825111968,0.2413261504911167,516008087.93410623,440.36072000000013,222.76641802569793,0.2238103901543626,0.09059540480616723
NGC5985,19.44,294.0,220.14586914134907,3.35,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,4,2.138010774263325,0.04435251092815107,0.0002853939746932822,6531.599097388368,14659.937744257948,0.59521358796755,8725.794144140684,0.4047864120324501,0.26755922848684643,0.6800126825111968,0.2413261504911167,516008087.93410623,440.36072000000013,220.14586914134907,0.25120452673010524,0.101684179061389
NGC5985,20.26,290.0,218.41150564931326,3.75,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,4,2.138010774263325,0.04435251092815107,0.0002853939746932822,6531.599097388368,14659.937744257948,0.59521358796755,8725.794144140684,0.4047864120324501,0.26755922848684643,0.6800126825111968,0.2413261504911167,516008087.93410623,440.36072000000013,218.41150564931326,0.2468568770713336,0.09992430955524073
NGC5985,20.98,288.0,216.8708486634384,3.04,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,4,2.138010774263325,0.04435251092815107,0.0002853939746932822,6531.599097388368,14659.937744257948,0.59521358796755,8725.794144140684,0.4047864120324501,0.26755922848684643,0.6800126825111968,0.2413261504911167,516008087.93410623,440.36072000000013,216.8708486634384,0.24697621991861662,0.09997261791819416
NGC5985,21.69,290.0,215.0673266677205,6.4,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,4,2.138010774263325,0.04435251092815107,0.0002853939746932822,6531.599097388368,14659.937744257948,0.59521358796755,8725.794144140684,0.4047864120324501,0.26755922848684643,0.6800126825111968,0.2413261504911167,516008087.93410623,440.36072000000013,215.0673266677205,0.2583885287319983,0.10459216545576923
NGC5985,23.23,297.0,211.23158168228537,4.12,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,5,2.0565162027508648,0.0814945715124602,0.0043313264118864546,52471.834980366926,53483.644616135374,0.5845654727327367,31264.691998500864,0.41543452726726326,0.15682551150491933,0.7961165640214157,0.2956558648327568,148654019.84799448,1871.0258549999994,211.23158168228537,0.28878255325829844,0.11997024349589448
NGC5985,24.06,293.0,209.70541814650377,5.15,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,5,2.0565162027508648,0.0814945715124602,0.0043313264118864546,52471.834980366926,53483.644616135374,0.5845654727327367,31264.691998500864,0.41543452726726326,0.15682551150491933,0.7961165640214157,0.2956558648327568,148654019.84799448,1871.0258549999994,209.70541814650377,0.28428184932933864,0.11810049568679716
NGC5985,24.77,291.0,208.54097439112533,6.21,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,5,2.0565162027508648,0.0814945715124602,0.0043313264118864546,52471.834980366926,53483.644616135374,0.5845654727327367,31264.691998500864,0.41543452726726326,0.15682551150491933,0.7961165640214157,0.2956558648327568,148654019.84799448,1871.0258549999994,208.54097439112533,0.28336434917139064,0.1177193344424124
NGC5985,25.95,297.0,207.06655186195573,4.0,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,5,2.0565162027508648,0.0814945715124602,0.0043313264118864546,52471.834980366926,53483.644616135374,0.5845654727327367,31264.691998500864,0.41543452726726326,0.15682551150491933,0.7961165640214157,0.2956558648327568,148654019.84799448,1871.0258549999994,207.06655186195573,0.30280622268701773,0.12579615997556687
NGC5985,28.92,292.0,202.0065392505896,4.0,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,5,2.0565162027508648,0.0814945715124602,0.0043313264118864546,52471.834980366926,53483.644616135374,0.5845654727327367,31264.691998500864,0.41543452726726326,0.15682551150491933,0.7961165640214157,0.2956558648327568,148654019.84799448,1871.0258549999994,202.0065392505896,0.30819678338839174,0.12803558501224765
NGC5985,31.76,288.0,193.9015804474012,4.0,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,5,2.0565162027508648,0.0814945715124602,0.0043313264118864546,52471.834980366926,53483.644616135374,0.5845654727327367,31264.691998500864,0.41543452726726326,0.15682551150491933,0.7961165640214157,0.2956558648327568,148654019.84799448,1871.0258549999994,193.9015804474012,0.32673062344652365,0.13573518209524477
NGC5985,34.72,285.0,189.85884388144788,4.0,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,5,2.0565162027508648,0.0814945715124602,0.0043313264118864546,52471.834980366926,53483.644616135374,0.5845654727327367,31264.691998500864,0.41543452726726326,0.15682551150491933,0.7961165640214157,0.2956558648327568,148654019.84799448,1871.0258549999994,189.85884388144788,0.333828617959832,0.13868393409042662
