galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,sigma_i,beta_i,S_i,I_int_i,eta_obs_i,I_ext_i,DeltaD_i,eta_sigma_term_i,eta_dw_term_i,eta_density_term_i,eta_flow_term_i,eta_transition_term_i,propagation_source_i,propagation_term_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
NGC4013,12.77,186.0,178.37381814604964,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2.1515505953864515,0.06285792729744366,0.003913026848104849,258614.54514199714,941730.5649016674,0.659628136416205,621191.9775322669,0.340371863583795,0.668678610158852,0.4631927138761013,0.5066345527417756,0.5235279488263669,0.38801715954528887,0.2390612952897465,0.5830054714139322,1051429270.4305358,92.00274199999997,2,178.37381814604964,0.04100097770941052,0.013955579191709696
NGC4013,13.47,185.0,172.65772760001215,6.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2.144457273400227,0.05849589103205213,0.003411920081917458,225490.9251334199,856139.8032220074,0.6554810414600991,563599.6257392385,0.34451895853990094,0.6445705142558881,0.4679072793448532,0.5057159559468607,0.5205143048778844,0.4051093693480232,0.2238093008289325,0.5734335455493957,991596446.2628438,99.67290310704482,2,172.65772760001215,0.06671498594588027,0.0229845774770788
NGC4013,14.17,180.0,167.52490949109625,10.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2.1373639514140024,0.05413385476666062,0.002910813315730068,192367.30512484274,770549.0415423475,0.6513339465039931,506007.27394621004,0.3486660534960069,0.6204624183529241,0.4726218448136051,0.5047973591519457,0.517500660929402,0.4222015791507575,0.20855730636811848,0.5638616196848593,931763622.0951521,107.34306421408964,2,167.52490949109625,0.0693060583827986,0.024164669859694232
NGC4013,14.98,163.0,162.15571066108035,8.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2.1291559645442284,0.04908635565956472,0.002330961200570373,154038.54482920337,671508.3030273123,0.646535165197642,439364.6954428486,0.353464834802358,0.5925659073794944,0.4780772705703037,0.5037344114321155,0.5140134443604436,0.4419797076367787,0.19090856992060512,0.55278553404161,862528496.986823,116.21853635224151,2,162.15571066108035,0.005179689195826081,0.0018308379859302245
NGC4013,15.68,162.0,157.76867908428466,6.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2.122062642558004,0.044724319394173206,0.0018298544343829828,120914.92482062621,585917.5413476524,0.6423880702415361,381772.3436498203,0.35761192975846395,0.5684578114765306,0.48279183603905557,0.5028158146372006,0.5109998004119611,0.45907191743951303,0.17565657545979113,0.5432136081770735,802695672.8191313,123.88869745928633,3,157.76867908428466,0.02611926491182311,0.009340560728989597
NGC4013,16.37,164.0,153.6407127033717,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2.1150706537430106,0.040424597932572984,0.0013359063362839829,88264.49938360005,501549.5048348446,0.6383002194990888,325002.73973954935,0.3616997805009112,0.544694116943609,0.4874390505725396,0.5019103406536416,0.5080292085198855,0.475919952816494,0.1606224666341316,0.5337784241106018,743717603.2824063,131.44928483623053,3,153.6407127033717,0.06316638595505067,0.02284726793497767
NGC4013,17.19,166.0,149.16853455068866,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2.106761333702005,0.03531478402168578,0.0007488955530358964,49462.5445164096,401286.04115295724,0.633442193979079,257537.41335343034,0.3665578060209211,0.516453204600137,0.4929618272645061,0.5008342701224555,0.5044989398945203,0.4959422557282685,0.14275584455146376,0.5225655966692877,673627723.5431101,140.43433070448305,3,149.16853455068866,0.10139437017657432,0.037166897874798197
NGC4013,17.88,166.0,145.65736335661165,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2.099769344887012,0.031015062560085578,0.00025494745493689864,16812.119079383614,316918.0046401499,0.6293543432366318,200767.80944315973,0.3706456567633683,0.4926895100672155,0.4976090417979901,0.4999287961388965,0.5015283480024447,0.5127902911052494,0.12772173572580428,0.5131304126028161,614649654.0063856,147.99491808142722,3,145.65736335661165,0.1225460038758334,0.04542114409028455
NGC4013,18.58,166.0,142.38798615051763,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2.0960215016157036,0.027984033813127206,7.596789896954689e-07,12.785154172756442,260851.0149767657,0.6210909328065723,163088.23844778683,0.37890906719342765,0.4715690327070632,0.5000929243252374,0.4994992315295245,0.49836597420605905,0.5200083016894785,0.11469029632388733,0.49597160589334544,586057830.6443285,151.1846239490695,3,142.38798615051763,0.14224104728603834,0.05389642254376902
NGC4013,19.39,166.0,138.98471390768123,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2.095668116946167,0.026061508879743903,6.304104808751037e-07,10.60957600225944,231126.9585868998,0.6066277586483305,143197.4061650077,0.39337224135166954,0.4506869304863214,0.5003110944801428,0.4995844463322735,0.4945295658202846,0.5166035276624874,0.10225503697117573,0.4670828434837287,590171142.2100984,149.54076639471103,3,138.98471390768123,0.16274268730312516,0.06401845566802424
NGC4013,20.09,168.0,136.22694337024524,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2.095362722787308,0.024400067579289204,5.186969547340476e-07,8.729446719113888,205439.5024475096,0.5941287192523191,126007.79801939617,0.4058712807476809,0.4326406693079027,0.5004996365893203,0.49965808875440226,0.49121415116591166,0.5136611303552112,0.0915085165429065,0.4421172463396155,593725855.908912,148.12014875514197,3,136.22694337024524,0.1891253370818736,0.0767605427832569
NGC4013,20.79,172.0,133.59454554733887,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2.095057328628449,0.02273862627883451,4.069834285929917e-07,6.849317435968336,179752.04630811943,0.5816296798563076,108818.18987378465,0.41837032014369235,0.41459440812948395,0.5006881786984978,0.49973173117653097,0.4878987365115387,0.5107187330479349,0.08076199611463725,0.4171516491955024,597280569.6077254,146.69953111557294,4,133.59454554733887,0.22328752588756473,0.09341687368967345
NGC4013,21.48,173.0,131.21915180338576,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2.094756297243288,0.021100919854100585,2.968658099682362e-07,4.996047142582002,154431.5538278633,0.5693091981659535,91874.14755882467,0.4306908018340465,0.3968059506821854,0.5008740273489727,0.4998043215640579,0.4846306849236568,0.5078183699879055,0.07016899740677182,0.3925427034391622,600784501.6822702,145.299208013712,4,131.21915180338576,0.24150779304401296,0.1040151850352969
NGC4013,22.3,171.0,128.69347341648682,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2.0943985498000535,0.01915466004499651,1.6600139363157048e-07,2.79360998232578,124340.53377886335,0.5546674663020544,71737.749445394,0.4453325336979456,0.37566604473032345,0.5010948909625805,0.4998905884014087,0.4807469134713913,0.5043715617136676,0.05758021633365642,0.36329728964177244,604948594.8723087,143.6350559216454,4,128.69347341648682,0.24740658820767938,0.11017820278009013
NGC4013,22.99,170.0,126.74445471104445,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2.0940975184148924,0.017516953620262593,5.588377500681552e-08,0.9403396889394546,99020.04129860736,0.5423469846117004,54793.70713043412,0.4576530153882997,0.357877587283025,0.5012807396130555,0.49996317878893565,0.4774788618835094,0.5014711986536381,0.04698721762579104,0.3386883438854324,608452526.9468535,142.23473281978448,4,126.74445471104445,0.25444438405267966,0.11644723961032745
NGC4013,23.69,172.0,124.9560086590477,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2.091813668942787,0.01767560989066577,5.483158488998122e-08,0.6235262679885994,82133.80626056404,0.5396598903231393,44128.25978620609,0.4603401096768607,0.35919677148505014,0.5026385182965022,0.49956012570083835,0.47399527419521137,0.5003188671576025,0.046212976887164074,0.33256102566500856,593458929.3571402,148.05815471847507,4,124.9560086590477,0.27351157756367617,0.12590834961355388
NGC4013,24.39,173.0,123.50005060727707,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2.0875513641574353,0.019654363731926812,1.6444073079736858e-07,1.870028709232442,74048.79232386776,0.5467847411420289,39986.97324336165,0.4532152588579711,0.37988140106751916,0.505165533554218,0.498680377102515,0.47034351347298825,0.5009566014728077,0.05541101583817938,0.34527198636827405,559917020.4789001,161.12561615542523,4,123.50005060727707,0.28612687510244467,0.1296770657657768
NGC4013,25.2,176.0,121.79545393814993,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2.0826192686200997,0.021944064605386015,2.91274171061631e-07,3.3124101055288873,64693.276197119194,0.5550292113753154,35194.91310092738,0.44497078862468464,0.403816472441519,0.5080896512095749,0.4976623822958837,0.466117904637273,0.5016945511804023,0.06605446091006852,0.3599803837534813,521104240.2055081,176.24653581818183,4,121.79545393814993,0.3079803753514208,0.1370422705010481
NGC4013,25.9,178.0,120.09645207082514,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2.078356963834748,0.023922818446647058,4.008833169690184e-07,4.55891254677273,56608.2622604229,0.5621540621942049,31053.626558082935,0.43784593780579506,0.42450110202398805,0.5106166664672909,0.4967826336975604,0.4624661439150499,0.5023322854956075,0.07525249986108382,0.3726913444567468,487562331.32726806,189.313997255132,5,120.09645207082514,0.3253008310627801,0.14243164744568748
NGC4013,26.59,180.0,118.45436674095218,6.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2.074155549117758,0.02587330437589009,5.08926617934872e-07,5.787607810284521,48638.74852282225,0.5691771294299676,26971.501251564834,0.4308228705700325,0.4448902368981361,0.5131075815070394,0.495915452936356,0.4588665512031443,0.5029609093205955,0.08431913825565608,0.3852207200071085,454499592.57585996,202.19478067155433,5,118.45436674095218,0.34192018477248787,0.14730703550951912
NGC4013,27.41,180.0,116.55454731583835,8.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2.06916256351206,0.028191273161367315,6.373259031406687e-07,7.247796384313023,39167.73219697801,0.577523383246381,22120.2798728042,0.422476616753619,0.469120802980457,0.5160677993803637,0.49488489029260585,0.45458877435711154,0.5037079695184071,0.09509398388398832,0.4001107025452196,415207642.1756359,217.5023783548388,5,116.55454731583835,0.3524747371342314,0.1489123344355913
NGC4013,28.1,180.0,114.97151038409471,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2.0649611487950703,0.030141759090610346,7.453692041065223e-07,8.476491647824814,31198.218459377356,0.5845464504821436,18038.1545662861,0.41545354951785646,0.48950993785460506,0.5185587144201123,0.4940177095314014,0.45098918164520596,0.5043365933433951,0.10416062227856057,0.41264007809558134,382144903.4242278,230.38316177126114,5,114.97151038409471,0.36126938675502934,0.15009064905951622
NGC4013,28.8,180.0,113.47812167990797,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2.0627995513682134,0.031145269967249867,8.009566995309826e-07,9.108646457312757,27097.96139148141,0.5881597676831518,15937.930676700724,0.4118402323168482,0.5,0.5198402721579538,0.4935715513136803,0.4491372172789357,0.5046600157461063,0.10882534203228972,0.4190863510236659,365134363.9216919,237.01023150000012,5,113.47812167990797,0.36956599066717793,0.15220214345277672
NGC4013,29.61,178.0,111.83732382348927,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2.0627995513682134,0.031145269967249867,8.009566995309826e-07,9.108646457312757,27097.96139148141,0.5881597676831518,15937.930676700724,0.4118402323168482,0.5,0.5198402721579538,0.4935715513136803,0.4491372172789357,0.5046600157461063,0.10882534203228972,0.4190863510236659,365134363.9216919,237.01023150000012,5,111.83732382348927,0.37170042795792546,0.15308119060246392
NGC4013,30.31,174.0,110.56759290135605,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2.0627995513682134,0.031145269967249867,8.009566995309826e-07,9.108646457312757,27097.96139148141,0.5881597676831518,15937.930676700724,0.4118402323168482,0.5,0.5198402721579538,0.4935715513136803,0.4491372172789357,0.5046600157461063,0.10882534203228972,0.4190863510236659,365134363.9216919,237.01023150000012,5,110.56759290135605,0.3645540637853101,0.1501380303213932
NGC4013,31.01,170.0,108.99726693821272,10.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2.0627995513682134,0.031145269967249867,8.009566995309826e-07,9.108646457312757,27097.96139148141,0.5881597676831518,15937.930676700724,0.4118402323168482,0.5,0.5198402721579538,0.4935715513136803,0.4491372172789357,0.5046600157461063,0.10882534203228972,0.4190863510236659,365134363.9216919,237.01023150000012,5,108.99726693821272,0.3588396062458075,0.1477845868007597
