preferred_name,catalog_name_normalized,MType,gmag,rmag,imag,gmue,rmue,imue,z,e_z,RAJ2000_deg,DEJ2000_deg,RAJ2000,DEJ2000,axial_ratio_r,major_diam_r_arcsec,edge_likelihood_r,source_catalog,_Glon,_Glat,_RAJ2000,_DEJ2000,_RAB1950,_DEB1950,_Elon2000,_Elat2000,SDSS,e_gmag,e_rmag,e_imag,el(g),el(r),el(i),CI(g),CI(r),CI(i),Diam(g),Diam(r),Diam(i),a/b(g),a/b(r),a/b(i),kautsch_name,kautsch_name_norm,kautsch_catalog_token,RA_match_deg,DE_match_deg,kautsch_sdss_norm,kautsch_sdss_token,matched,match_reason,matched_sparc_name,matched_sparc_index,matched_sep_deg
J131324.61-015012.1,J131324.61015012.1,Scd(f),17.18,16.48,16.0,22.21,21.51,21.03,,,198.3525625,-1.83670472,13 13 24.615,-01 50 12.14,3.262,33.477,0.779,Kautsch 2006,314.15499468,60.55536676,198.3525625,-1.83670472,197.70929158,-1.57203638,197.63033496,5.49591706,J131324.61-015012.1,0.13,0.08,0.1,0.805,0.779,0.769,2.433,2.646,2.952,38.176,33.477,37.3,5.263,3.262,3.096,J131324.61-015012.1,J131324.61-015012.1,J131324.61-015012.1,198.3525625,-1.83670472,J131324.61-015012.1,J131324.61-015012.1,False,unmatched,,,
J131345.13+041903.5,J131345.13+041903.5,Sa(f) ,17.08,16.39,16.01,21.6,20.91,20.54,,,198.43808333,4.31765694,13 13 45.140,+04 19 03.56,3.024,36.727,0.539,Kautsch 2006,317.04537283,66.57601033,198.43808333,4.31765694,197.80411302,4.58217928,195.33499973,11.21699765,J131345.13+041903.5,0.02,0.01,0.01,0.538,0.539,0.544,2.709,2.872,3.008,34.829,36.727,40.837,3.373,3.024,3.383,J131345.13+041903.5,J131345.13+041903.5,J131345.13+041903.5,198.43808333,4.31765694,J131345.13+041903.5,J131345.13+041903.5,False,unmatched,,,
J131350.96-033622.5,J131350.96033622.5,Sb(f) ,14.77,14.04,13.64,20.59,19.86,19.46,0.0269,9.187e-05,198.46235417,-3.60626111,13 13 50.965,-03 36 22.54,3.763,75.503,0.727,Kautsch 2006,313.77147498,58.79301427,198.46235417,-3.60626111,197.81638602,-3.34175339,198.40460498,3.89969577,J131350.96-033622.5,0.03,0.03,0.02,0.744,0.727,0.716,2.633,2.744,2.775,67.055,75.503,74.226,3.813,3.763,3.253,J131350.96-033622.5,J131350.96-033622.5,J131350.96-033622.5,198.46235417,-3.60626111,J131350.96-033622.5,J131350.96-033622.5,False,unmatched,,,
J131416.05-020429.8,J131416.05020429.8,Sb(f) ,17.52,16.88,16.47,22.39,21.74,21.34,0.1141,5.744e-05,198.5669125,-2.074945,13 14 16.059,-02 04 29.80,3.314,30.868,0.716,Kautsch 2006,314.49728422,60.28315331,198.5669125,-2.074945,197.92324885,-1.81060014,197.92017129,5.3566442,J131416.05-020429.8,0.06,0.09,0.05,0.765,0.716,0.684,2.607,2.758,2.823,31.042,30.868,33.019,4.456,3.314,2.931,J131416.05-020429.8,J131416.05-020429.8,J131416.05-020429.8,198.5669125,-2.074945,J131416.05-020429.8,J131416.05-020429.8,False,unmatched,,,
J131435.96+623832.4,J131435.96+623832.4,Sd(f) ,17.82,17.22,16.74,23.05,22.44,21.97,,,198.649875,62.64235056,13 14 35.970,+62 38 32.46,5.98,38.211,0.828,Kautsch 2006,118.37704295,54.28058941,198.649875,62.64235056,198.18005309,62.90635377,153.35572671,60.84697824,J131435.96+623832.4,0.08,0.12,0.07,0.841,0.828,0.81,2.552,2.677,2.786,42.596,38.211,42.672,8.471,5.98,5.921,J131435.96+623832.4,J131435.96+623832.4,J131435.96+623832.4,198.649875,62.64235056,J131435.96+623832.4,J131435.96+623832.4,False,unmatched,,,
J131449.51+051117.8,J131449.51+051117.8,Sc(f) ,16.28,15.81,15.51,21.34,20.86,20.56,,,198.70630833,5.18827944,13 14 49.514,+05 11 17.81,2.998,44.105,0.609,Kautsch 2006,318.21516408,67.36344934,198.70630833,5.18827944,198.0737779,5.4523911,195.24461128,12.12341766,J131449.51+051117.8,0.02,0.01,0.01,0.61,0.609,0.606,2.571,2.639,2.733,42.283,44.105,45.166,3.018,2.998,2.792,J131449.51+051117.8,J131449.51+051117.8,J131449.51+051117.8,198.70630833,5.18827944,J131449.51+051117.8,J131449.51+051117.8,False,unmatched,,,
J131504.13+013144.3,J131504.13+013144.3,Sc(f) ,15.86,15.23,14.88,21.49,20.87,20.51,,,198.76725,1.52898833,13 15 04.140,+01 31 44.36,3.648,52.704,0.72,Kautsch 2006,316.39915059,63.78113148,198.76725,1.52898833,198.12909615,1.79301673,196.72749515,8.76661663,J131504.13+013144.3,0.02,0.01,0.01,0.717,0.72,0.717,2.46,2.573,2.583,49.548,52.704,55.489,3.706,3.648,3.486,J131504.13+013144.3,J131504.13+013144.3,J131504.13+013144.3,198.76725,1.52898833,J131504.13+013144.3,J131504.13+013144.3,False,unmatched,,,
J131504.83+030434.9,J131504.83+030434.9,Sb(f) ,17.47,16.71,16.28,21.73,20.97,20.54,,,198.77013333,3.07637694,13 15 04.832,+03 04 34.96,4.184,31.842,0.653,Kautsch 2006,317.17339824,65.29232551,198.77013333,3.07637694,198.13436374,3.34039654,196.1311168,10.19784862,J131504.83+030434.9,0.03,0.02,0.02,0.673,0.653,0.64,2.653,2.948,2.934,30.312,31.842,35.764,4.405,4.184,4.316,J131504.83+030434.9,J131504.83+030434.9,J131504.83+030434.9,198.77013333,3.07637694,J131504.83+030434.9,J131504.83+030434.9,False,unmatched,,,
J131506.00+030242.5,J131506.00+030242.5,Sd(f) ,15.72,15.01,14.66,22.32,21.61,21.25,,,198.77502083,3.04515611,13 15 06.005,+03 02 42.56,4.331,80.417,0.825,Kautsch 2006,317.16841918,65.2607942,198.77502083,3.04515611,198.13920431,3.30916828,196.14783584,10.17087136,J131506.00+030242.5,0.03,0.02,0.03,0.843,0.825,0.803,2.531,2.666,2.592,78.564,80.417,83.086,5.285,4.331,4.022,J131506.00+030242.5,J131506.00+030242.5,J131506.00+030242.5,198.77502083,3.04515611,J131506.00+030242.5,J131506.00+030242.5,False,unmatched,,,
J131523.67+010838.0,J131523.67+010838.0,Sd(f) ,16.77,16.05,15.7,22.17,21.46,21.1,0.0477,7.798e-05,198.84866667,1.14390056,13 15 23.680,+01 08 38.04,5.953,53.772,0.805,Kautsch 2006,316.39867583,63.38753575,198.84866667,1.14390056,198.20992853,1.40780461,196.95193316,8.44154311,J131523.67+010838.0,0.02,0.01,0.03,0.81,0.805,0.799,2.306,2.5,2.339,44.404,53.772,51.67,5.336,5.953,5.052,J131523.67+010838.0,J131523.67+010838.0,J131523.67+010838.0,198.84866667,1.14390056,J131523.67+010838.0,J131523.67+010838.0,False,unmatched,,,
J131526.49-024032.4,J131526.49024032.4,Scd(f),15.77,14.97,14.57,21.67,20.87,20.47,0.0272,8.432e-05,198.8604125,-2.67569167,13 15 26.499,-02 40 32.49,3.451,53.522,0.78,Kautsch 2006,314.85579012,59.6391918,198.8604125,-2.67569167,198.2157729,-2.41179492,198.42088103,4.91146026,J131526.49-024032.4,0.01,0.04,0.01,0.796,0.78,0.77,2.468,2.644,2.676,50.294,53.522,50.88,3.959,3.451,2.749,J131526.49-024032.4,J131526.49-024032.4,J131526.49-024032.4,198.8604125,-2.67569167,J131526.49-024032.4,J131526.49-024032.4,False,unmatched,,,
J131535.11+015022.3,J131535.11+015022.3,Sc(f) ,16.79,16.49,16.26,20.96,20.65,20.43,,,198.89632917,1.83953972,13 15 35.119,+01 50 22.34,3.145,31.174,0.622,Kautsch 2006,316.83484315,64.05753757,198.89632917,1.83953972,198.25867334,2.10336812,196.72843848,9.10290266,J131535.11+015022.3,0.02,0.01,0.01,0.631,0.622,0.602,2.487,2.533,2.584,30.782,31.174,28.829,3.244,3.145,2.721,J131535.11+015022.3,J131535.11+015022.3,J131535.11+015022.3,198.89632917,1.83953972,J131535.11+015022.3,J131535.11+015022.3,False,unmatched,,,
J131545.51-024606.7,J131545.51024606.7,Sa(f) ,16.46,15.68,15.32,19.73,18.94,18.58,0.0314,7.096e-05,198.93965833,-2.76853,13 15 45.518,-02 46 06.71,2.507,32.138,0.492,Kautsch 2006,314.97552546,59.53331198,198.93965833,-2.76853,198.29485803,-2.50475563,198.52963411,4.85539627,J131545.51-024606.7,0.02,0.03,0.02,0.461,0.492,0.494,2.924,2.912,2.929,30.262,32.138,37.133,3.252,2.507,2.974,J131545.51-024606.7,J131545.51-024606.7,J131545.51-024606.7,198.93965833,-2.76853,J131545.51-024606.7,J131545.51-024606.7,False,unmatched,,,
J131635.78+004527.2,J131635.78+004527.2,Sc(f) ,16.93,16.26,15.85,21.99,21.33,20.92,0.0728,0.0001103,199.1491,0.75756083,13 16 35.784,+00 45 27.22,3.543,38.476,0.749,Kautsch 2006,316.86874343,62.94654341,199.1491,0.75756083,198.5097858,1.02099853,197.38114645,8.19838271,J131635.78+004527.2,0.03,0.05,0.01,0.772,0.749,0.729,2.284,2.458,2.461,32.971,38.476,33.737,3.375,3.543,2.487,J131635.78+004527.2,J131635.78+004527.2,J131635.78+004527.2,199.1491,0.75756083,J131635.78+004527.2,J131635.78+004527.2,False,unmatched,,,
J131637.72-030603.3,J131637.72030603.3,Sd(f) ,17.24,16.8,16.53,22.33,21.9,21.63,,,199.15720833,-3.10093444,13 16 37.730,-03 06 03.36,4.875,39.873,0.807,Kautsch 2006,315.2713792,59.165958,199.15720833,-3.10093444,198.51183881,-2.83749837,198.85737623,4.62952904,J131637.72-030603.3,0.04,0.03,0.03,0.827,0.807,0.793,2.496,2.305,2.474,39.514,39.873,44.577,5.787,4.875,5.385,J131637.72-030603.3,J131637.72-030603.3,J131637.72-030603.3,199.15720833,-3.10093444,J131637.72-030603.3,J131637.72-030603.3,False,unmatched,,,
J131639.73-005751.8,J131639.73005751.8,Sa(f) ,16.56,15.72,15.33,19.65,18.81,18.42,0.0473,8.318e-05,199.16555,-0.96439139,13 16 39.732,-00 57 51.81,1.907,30.291,0.492,Kautsch 2006,316.1345624,61.25909274,199.16555,-0.96439139,198.52353467,-0.70097455,198.05449159,6.61107146,J131639.73-005751.8,0.5,0.49,0.47,0.504,0.492,0.492,3.113,3.282,3.215,32.153,30.291,31.144,3.184,1.907,1.774,J131639.73-005751.8,J131639.73-005751.8,J131639.73-005751.8,199.16555,-0.96439139,J131639.73-005751.8,J131639.73-005751.8,False,unmatched,,,
J131641.75+015427.8,J131641.75+015427.8,Scd(f),16.77,16.21,15.88,21.82,21.26,20.93,,,199.1739875,1.90774472,13 16 41.757,+01 54 27.88,4.174,36.426,0.786,Kautsch 2006,317.48801157,64.06334691,199.1739875,1.90774472,198.53648208,2.17114007,196.96204392,9.2716727,J131641.75+015427.8,0.01,0.02,0.04,0.799,0.786,0.776,2.145,2.327,2.334,37.596,36.426,38.104,4.835,4.174,3.874,J131641.75+015427.8,J131641.75+015427.8,J131641.75+015427.8,199.1739875,1.90774472,J131641.75+015427.8,J131641.75+015427.8,False,unmatched,,,
J131642.33-030843.3,J131642.33030843.3,Sd(f) ,17.12,16.68,16.46,22.25,21.82,21.6,0.0187,5.507e-05,199.17637917,-3.14537806,13 16 42.331,-03 08 43.36,4.689,43.211,0.8,Kautsch 2006,315.29149801,59.1186803,199.17637917,-3.14537806,198.53093506,-2.88197193,198.89197151,4.5955795,J131642.33-030843.3,0.03,0.03,0.04,0.822,0.8,0.798,2.516,2.611,2.716,35.855,43.211,45.719,4.736,4.689,4.645,J131642.33-030843.3,J131642.33-030843.3,J131642.33-030843.3,199.17637917,-3.14537806,J131642.33-030843.3,J131642.33-030843.3,False,unmatched,,,
J131702.10+014820.1,J131702.10+014820.1,Sb(f) ,16.09,15.58,15.3,21.37,20.86,20.59,,,199.25878333,1.80559028,13 17 02.108,+01 48 20.12,4.22,56.378,0.745,Kautsch 2006,317.62402445,63.94475379,199.25878333,1.80559028,198.62113027,2.0688525,197.08083518,9.20945674,J131702.10+014820.1,0.01,0.02,0.01,0.745,0.745,0.738,2.713,2.997,3.038,55.173,56.378,53.524,4.738,4.22,3.587,J131702.10+014820.1,J131702.10+014820.1,J131702.10+014820.1,199.25878333,1.80559028,J131702.10+014820.1,J131702.10+014820.1,False,unmatched,,,
J131709.52+022028.0,J131709.52+022028.0,Scd(f),16.46,15.78,15.39,22.32,21.64,21.25,,,199.28969583,2.34112472,13 17 09.527,+02 20 28.05,3.963,53.721,0.792,Kautsch 2006,317.97431645,64.45906251,199.28969583,2.34112472,198.65289457,2.60433661,196.90312463,9.71643238,J131709.52+022028.0,0.02,0.02,0.01,0.827,0.792,0.784,2.354,2.519,2.62,47.464,53.721,55.675,4.267,3.963,3.905,J131709.52+022028.0,J131709.52+022028.0,J131709.52+022028.0,199.28969583,2.34112472,J131709.52+022028.0,J131709.52+022028.0,False,unmatched,,,
J131726.40-014607.0,J131726.40014607.0,Scd(f),17.9,17.69,17.47,22.67,22.46,22.23,0.0479,5.86e-05,199.3600375,-1.76861639,13 17 26.409,-01 46 07.02,5.273,32.62,0.781,Kautsch 2006,316.18895759,60.43212296,199.3600375,-1.76861639,198.71673361,-1.5055039,198.5412491,5.9398919,J131726.40-014607.0,0.02,0.03,0.05,0.811,0.781,0.78,2.282,2.31,2.384,32.372,32.62,48.89,5.67,5.273,9.43,J131726.40-014607.0,J131726.40-014607.0,J131726.40-014607.0,199.3600375,-1.76861639,J131726.40-014607.0,J131726.40-014607.0,False,unmatched,,,
J131757.54+034808.1,J131757.54+034808.1,Sb(f) ,15.97,15.16,14.76,21.19,20.38,19.98,,,199.48977917,3.80226472,13 17 57.547,+03 48 08.15,2.805,49.363,0.644,Kautsch 2006,319.27364846,65.82901863,199.48977917,3.80226472,198.85535578,4.06515475,196.524059,11.14327244,J131757.54+034808.1,0.02,0.02,0.02,0.669,0.644,0.62,2.68,2.826,2.905,44.874,49.363,51.747,3.196,2.805,2.502,J131757.54+034808.1,J131757.54+034808.1,J131757.54+034808.1,199.48977917,3.80226472,J131757.54+034808.1,J131757.54+034808.1,False,unmatched,,,
J131807.07+050234.8,J131807.07+050234.8,Sb(f) ,17.32,16.38,15.91,23.19,22.25,21.78,,,199.5294875,5.04301556,13 18 07.077,+05 02 34.86,4.441,50.655,0.612,Kautsch 2006,320.1691927,67.01763326,199.5294875,5.04301556,198.89707305,5.30583855,196.07615086,12.30460751,J131807.07+050234.8,0.03,0.03,0.03,0.553,0.612,0.623,2.488,2.72,2.929,43.751,50.655,54.998,5.496,4.441,4.256,J131807.07+050234.8,J131807.07+050234.8,J131807.07+050234.8,199.5294875,5.04301556,J131807.07+050234.8,J131807.07+050234.8,False,unmatched,,,
J131825.12+035836.2,J131825.12+035836.2,Irr(f),17.84,17.49,17.38,23.79,23.44,23.33,,,199.60469583,3.97674389,13 18 25.127,+03 58 36.28,4.217,42.233,0.635,Kautsch 2006,319.65367893,65.96868227,199.60469583,3.97674389,198.97058976,4.23944951,196.56409147,11.34832463,J131825.12+035836.2,0.05,0.03,0.05,0.67,0.635,0.634,1.855,1.826,1.848,38.342,42.233,38.204,3.924,4.217,3.264,J131825.12+035836.2,J131825.12+035836.2,J131825.12+035836.2,199.60469583,3.97674389,J131825.12+035836.2,J131825.12+035836.2,False,unmatched,,,
J131837.47+025030.8,J131837.47+025030.8,Sc(f) ,16.89,16.26,15.86,21.64,21.0,20.61,,,199.65613333,2.84191083,13 18 37.472,+02 50 30.88,3.262,37.189,0.598,Kautsch 2006,319.08496076,64.85759408,199.65613333,2.84191083,199.02021113,3.10453712,197.0531749,10.3188892,J131837.47+025030.8,0.02,0.02,0.02,0.587,0.598,0.593,2.578,2.624,2.746,34.878,37.189,39.182,3.555,3.262,3.154,J131837.47+025030.8,J131837.47+025030.8,J131837.47+025030.8,199.65613333,2.84191083,J131837.47+025030.8,J131837.47+025030.8,False,unmatched,,,
J131837.58-001337.0,J131837.58001337.0,Sb(f) ,16.81,15.96,15.52,22.54,21.69,21.25,0.0479,9.999e-05,199.65661667,-0.22694556,13 18 37.588,-00 13 37.00,3.952,50.003,0.735,Kautsch 2006,317.47264021,61.87480682,199.65661667,-0.22694556,199.01575339,0.03568894,198.23165911,7.47941928,J131837.58-001337.0,0.02,0.03,0.01,0.739,0.735,0.74,2.632,2.7,2.814,47.961,50.003,53.865,4.94,3.952,4.025,J131837.58-001337.0,J131837.58-001337.0,J131837.58-001337.0,199.65661667,-0.22694556,J131837.58-001337.0,J131837.58-001337.0,False,unmatched,,,
J131845.49+012310.5,J131845.49+012310.5,Sb(f) ,15.8,15.09,14.76,19.22,18.5,18.17,,,199.6895625,1.38625833,13 18 45.495,+01 23 10.53,2.798,38.833,0.568,Kautsch 2006,318.35045617,63.43719612,199.6895625,1.38625833,199.05129872,1.64883506,197.64554552,8.98509077,J131845.49+012310.5,0.17,0.17,0.17,0.536,0.568,0.574,3.374,3.462,3.51,34.897,38.833,39.569,3.115,2.798,2.532,J131845.49+012310.5,J131845.49+012310.5,J131845.49+012310.5,199.6895625,1.38625833,J131845.49+012310.5,J131845.49+012310.5,False,unmatched,,,
J131846.50+625432.5,J131846.50+625432.5,Sd(f) ,18.35,17.72,17.22,23.37,22.73,22.23,,,199.69375417,62.90902917,13 18 46.501,+62 54 32.50,6.265,34.662,0.83,Kautsch 2006,117.64978124,53.93796624,199.69375417,62.90902917,199.23537707,63.17137751,153.54759077,61.38602572,J131846.50+625432.5,0.05,0.03,0.05,0.867,0.83,0.823,2.166,2.474,2.613,35.317,34.662,32.943,8.239,6.265,5.323,J131846.50+625432.5,J131846.50+625432.5,J131846.50+625432.5,199.69375417,62.90902917,J131846.50+625432.5,J131846.50+625432.5,False,unmatched,,,
J131900.51-002222.3,J131900.51002222.3,Scd(f),17.37,16.61,16.2,22.27,21.51,21.1,0.0829,0.0001091,199.75215,-0.37287361,13 19 00.516,-00 22 22.34,4.306,36.477,0.774,Kautsch 2006,317.6003173,61.71116225,199.75215,-0.37287361,199.11104987,-0.11039272,198.37644285,7.38037603,J131900.51-002222.3,0.02,0.01,0.01,0.79,0.774,0.76,2.223,2.369,2.388,36.737,36.477,37.414,5.308,4.306,4.009,J131900.51-002222.3,J131900.51-002222.3,J131900.51-002222.3,199.75215,-0.37287361,J131900.51-002222.3,J131900.51-002222.3,False,unmatched,,,
J131900.88+004547.9,J131900.88+004547.9,Sd(f) ,18.4,18.08,18.03,23.37,23.05,23.0,,,199.753675,0.76331833,13 19 00.882,+00 45 47.95,6.487,32.317,0.819,Kautsch 2006,318.16405663,62.81666001,199.753675,0.76331833,199.11441141,1.02579342,197.94429336,8.43285908,J131900.88+004547.9,0.05,0.07,0.19,0.831,0.819,0.288,2.234,2.628,1.967,31.36,32.317,31.097,7.304,6.487,5.608,J131900.88+004547.9,J131900.88+004547.9,J131900.88+004547.9,199.753675,0.76331833,J131900.88+004547.9,J131900.88+004547.9,False,unmatched,,,
J131908.65+030944.4,J131908.65+030944.4,Sc(f) ,17.71,17.31,17.25,22.22,21.83,21.76,,,199.7860625,3.16233806,13 19 08.655,+03 09 44.42,4.574,31.47,0.735,Kautsch 2006,319.57278461,65.1350744,199.7860625,3.16233806,199.15069125,3.42475368,197.05109132,10.66458364,J131908.65+030944.4,0.02,0.02,0.04,0.752,0.735,0.736,2.151,2.272,2.096,33.252,31.47,35.433,5.453,4.574,5.539,J131908.65+030944.4,J131908.65+030944.4,J131908.65+030944.4,199.7860625,3.16233806,J131908.65+030944.4,J131908.65+030944.4,False,unmatched,,,
J131909.78-005815.6,J131909.78005815.6,Sc(f) ,17.34,16.51,16.02,21.66,20.83,20.35,0.0882,9.549e-05,199.79076667,-0.97101389,13 19 09.784,-00 58 15.65,3.933,34.431,0.637,Kautsch 2006,317.3991018,61.11955826,199.79076667,-0.97101389,199.14869708,-0.7085937,198.63986782,6.8409931,J131909.78-005815.6,0.01,0.04,0.01,0.635,0.637,0.628,2.526,2.498,2.683,31.636,34.431,35.163,4.252,3.933,3.651,J131909.78-005815.6,J131909.78-005815.6,J131909.78-005815.6,199.79076667,-0.97101389,J131909.78-005815.6,J131909.78-005815.6,False,unmatched,,,
J131916.53+035535.5,J131916.53+035535.5,Scd(f),16.22,16.05,15.94,21.74,21.58,21.47,,,199.818875,3.92653583,13 19 16.530,+03 55 35.53,3.421,43.37,0.757,Kautsch 2006,320.12724372,65.86460403,199.818875,3.92653583,199.18475694,4.18889603,196.78507202,11.38353643,J131916.53+035535.5,0.01,0.06,0.02,0.763,0.757,0.744,2.579,2.447,2.498,42.947,43.37,44.075,3.958,3.421,3.212,J131916.53+035535.5,J131916.53+035535.5,J131916.53+035535.5,199.818875,3.92653583,J131916.53+035535.5,J131916.53+035535.5,False,unmatched,,,
J131919.89-010429.7,J131919.89010429.7,Sb(f) ,17.13,16.15,15.7,21.63,20.65,20.2,0.0831,7.925e-05,199.83290833,-1.07494222,13 19 19.898,-01 04 29.79,4.546,39.399,0.686,Kautsch 2006,317.43617474,61.00885723,199.83290833,-1.07494222,199.19066712,-0.81259003,198.71861886,6.76060845,J131919.89-010429.7,0.06,0.06,0.05,0.66,0.686,0.666,2.978,3.068,3.004,33.399,39.399,41.845,4.81,4.546,4.277,J131919.89-010429.7,J131919.89-010429.7,J131919.89-010429.7,199.83290833,-1.07494222,J131919.89-010429.7,J131919.89-010429.7,False,unmatched,,,
J131953.26+620541.3,J131953.26+620541.3,Sc(f) ,19.26,18.65,18.14,25.13,24.51,24.01,,,199.97195833,62.09482833,13 19 53.270,+62 05 41.38,6.549,36.787,0.639,Kautsch 2006,117.17456868,54.71425659,199.97195833,62.09482833,199.50974152,62.35672693,155.02668812,60.97244011,J131953.26+620541.3,0.13,0.27,0.06,0.722,0.639,0.303,2.136,2.403,2.513,36.189,36.787,40.758,7.885,6.549,3.392,J131953.26+620541.3,J131953.26+620541.3,J131953.26+620541.3,199.97195833,62.09482833,J131953.26+620541.3,J131953.26+620541.3,False,unmatched,,,
J131956.47+012825.4,J131956.47+012825.4,Sb(f) ,16.26,15.49,15.08,20.84,20.08,19.67,,,199.98529167,1.47374278,13 19 56.470,+01 28 25.47,3.344,48.297,0.646,Kautsch 2006,319.03942539,63.45058432,199.98529167,1.47374278,199.34720603,1.73583922,197.88903903,9.17807488,J131956.47+012825.4,0.02,0.02,0.03,0.659,0.646,0.629,2.605,2.733,2.875,40.349,48.297,53.438,3.284,3.344,3.449,J131956.47+012825.4,J131956.47+012825.4,J131956.47+012825.4,199.98529167,1.47374278,J131956.47+012825.4,J131956.47+012825.4,False,unmatched,,,
J131957.72+620314.6,J131957.72+620314.6,Sc(f) ,17.22,16.95,16.35,22.25,21.98,21.38,,,199.9905125,62.05407639,13 19 57.723,+62 03 14.67,4.449,33.532,0.694,Kautsch 2006,117.14630828,54.75259692,199.9905125,62.05407639,199.52814818,62.31594468,155.10277104,60.95314038,J131957.72+620314.6,0.06,0.08,0.09,0.727,0.694,0.684,2.277,2.279,2.399,31.589,33.532,35.897,4.365,4.449,4.459,J131957.72+620314.6,J131957.72+620314.6,J131957.72+620314.6,199.9905125,62.05407639,J131957.72+620314.6,J131957.72+620314.6,False,unmatched,,,
J132008.79-010322.8,J132008.79010322.8,Sc(f) ,16.83,16.25,16.03,20.8,20.22,20.0,0.0342,8.294e-06,200.0366625,-1.05634889,13 20 08.799,-01 03 22.86,2.836,31.872,0.616,Kautsch 2006,317.85410313,60.98091241,200.0366625,-1.05634889,199.3944358,-0.794329,198.90162742,6.85455298,J132008.79-010322.8,0.02,0.01,0.02,0.654,0.616,0.6,2.615,2.562,2.685,31.616,31.872,33.652,3.112,2.836,3.149,J132008.79-010322.8,J132008.79-010322.8,J132008.79-010322.8,200.0366625,-1.05634889,J132008.79-010322.8,J132008.79-010322.8,False,unmatched,,,
J132046.51+021612.1,J132046.51+021612.1,Sc(f) ,16.36,15.85,15.52,22.15,21.64,21.31,,,200.19381667,2.27003028,13 20 46.516,+02 16 12.11,3.538,52.955,0.722,Kautsch 2006,319.95420337,64.16789084,200.19381667,2.27003028,199.55707396,2.53178167,197.77868388,9.99396032,J132046.51+021612.1,0.02,0.01,0.01,0.786,0.722,0.698,2.491,2.562,2.595,48.173,52.955,55.649,3.438,3.538,3.331,J132046.51+021612.1,J132046.51+021612.1,J132046.51+021612.1,200.19381667,2.27003028,J132046.51+021612.1,J132046.51+021612.1,False,unmatched,,,
J132106.50-033023.3,J132106.50033023.3,Sb(f) ,16.74,16.3,16.08,21.44,21.0,20.78,0.0229,5.616e-05,200.27710833,-3.50647639,13 21 06.506,-03 30 23.31,3.027,33.542,0.664,Kautsch 2006,317.22594459,58.53941524,200.27710833,-3.50647639,199.630795,-3.24484545,200.04979727,4.67372634,J132106.50-033023.3,0.02,0.02,0.02,0.685,0.664,0.634,2.597,2.751,2.786,30.996,33.542,35.197,3.135,3.027,3.058,J132106.50-033023.3,J132106.50-033023.3,J132106.50-033023.3,200.27710833,-3.50647639,J132106.50-033023.3,J132106.50-033023.3,False,unmatched,,,
J132108.38+624500.6,J132108.38+624500.6,Sb(f) ,15.89,15.33,14.95,20.81,20.25,19.87,,,200.28495417,62.75018,13 21 08.389,+62 45 00.65,4.855,58.386,0.739,Kautsch 2006,117.14800427,54.04325741,200.28495417,62.75018,199.83062268,63.01155423,154.1594367,61.49810908,J132108.38+624500.6,0.05,0.04,0.03,0.773,0.739,0.734,2.635,2.792,2.883,55.012,58.386,57.98,5.045,4.855,4.379,J132108.38+624500.6,J132108.38+624500.6,J132108.38+624500.6,200.28495417,62.75018,J132108.38+624500.6,J132108.38+624500.6,False,unmatched,,,
J132131.26+621436.3,J132131.26+621436.3,Sc(f) ,16.6,16.25,16.14,22.24,21.89,21.78,,,200.38027083,62.24342222,13 21 31.265,+62 14 36.32,4.043,49.053,0.719,Kautsch 2006,116.90192512,54.53122123,200.38027083,62.24342222,199.92276149,62.50464026,155.03971323,61.21405644,J132131.26+621436.3,0.01,0.01,0.02,0.716,0.719,0.723,2.699,2.592,2.461,42.327,49.053,51.011,4.0,4.043,3.925,J132131.26+621436.3,J132131.26+621436.3,J132131.26+621436.3,200.38027083,62.24342222,J132131.26+621436.3,J132131.26+621436.3,False,unmatched,,,
J132207.50-012326.6,J132207.50012326.6,Sc(f) ,16.91,16.2,15.78,21.88,21.17,20.75,0.084,7.14e-05,200.53125833,-1.39074861,13 22 07.502,-01 23 26.69,3.361,36.329,0.646,Kautsch 2006,318.67682683,60.53949979,200.53125833,-1.39074861,199.88843228,-1.12954799,199.48965228,6.73045683,J132207.50-012326.6,0.01,0.01,0.02,0.647,0.646,0.639,2.304,2.476,2.577,32.759,36.329,35.284,3.413,3.361,2.795,J132207.50-012326.6,J132207.50-012326.6,J132207.50-012326.6,200.53125833,-1.39074861,J132207.50-012326.6,J132207.50-012326.6,False,unmatched,,,
J132226.58+605453.1,J132226.58+605453.1,Sb(f) ,16.35,15.52,15.03,21.28,20.46,19.97,,,200.6107875,60.91476444,13 22 26.589,+60 54 53.15,3.848,52.863,0.621,Kautsch 2006,116.23204579,55.8083371,200.6107875,60.91476444,200.14523832,61.17560227,157.26908642,60.44152883,J132226.58+605453.1,0.05,0.04,0.05,0.603,0.621,0.605,2.778,2.953,3.025,41.776,52.863,56.347,3.322,3.848,3.289,J132226.58+605453.1,J132226.58+605453.1,J132226.58+605453.1,200.6107875,60.91476444,J132226.58+605453.1,J132226.58+605453.1,False,unmatched,,,
