galaxy,source_file,beta_mode,beta_raw,beta_formula,beta,beta_clipped,beta_hit_lower,beta_hit_upper,beta_saturation_ratio,beta_z,beta_numerator,beta_denominator,beta_g_choice,beta_sigma_choice,gbar_char_median,gbar_char_logmean,sigma_char_mean,sigma_char_median,sigma_char_rms,n_sigma_positive,use_dimension_proxy,d_eff_proxy,d_eff_ratio,d_eff_g_hat,d_eff_sigma_hat,d_eff_signed_delta,d_eff_response,formula_g0,formula_sigma0,formula_p,formula_q,formula_lambda_beta,formula_d_ref,formula_dim_sensitivity,formula_dim_g_power,formula_dim_sigma_power,formula_d_min,formula_d_max,formula_dim_response_lambda,formula_dim_transition,formula_dim_response_min,formula_dim_response_max,sigma_weight_mode,sigma_weight_value,sigma_weight_u,sigma_weight_v,sigma_weight_lambda,sigma_weight_g_choice,sigma_weight_sigma_choice,structural_mode,sigma_proxy_mode,sigma_damping_mode,sigma_positive_only,D_bg,upsilon_disk,upsilon_bul,rmse_kmps,mae_kmps,mean_absolute_fractional_error,median_absolute_fractional_error,chi_square,reduced_chi_square,n_points_total,n_points_valid,detail_table,plot_path,status,error
NGC6195,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6195_normalized.csv,formula,,1483.9683688319144,816.4355680441078,816.4355680441078,False,False,0.7419841844159571,2.875731407148073,,,gbar_char_logmean,sigma_char_rms,6786.696482982172,7362.152935486702,0.011275663997973447,0.0,0.03662001091819528,3,True,4.5,0.005292830289351016,13.121839774625297,0.06945167101114769,-1.5,0.5501704653494427,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,43.84072763349419,40.683454400626836,0.17124837607267968,0.1775811554198717,1353.7661119596737,61.53482327089426,23,23,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\NGC6195_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\NGC6195_rotation_curve.png,ok,
NGC6503,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6503_normalized.csv,formula,,1690.8449290442488,2000.0,2000.0,False,True,0.8454224645221244,5.469245333149517,,,gbar_char_logmean,sigma_char_rms,455.9168646864688,647.0815798473902,0.6538468594989376,0.7700712226356914,0.7581541055902784,27,True,2.8125537545371984,1.2467310859710432,1.1533176349735172,1.4378769475200883,0.18744624546280164,1.220329105390579,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,31.322766047036207,29.007008822150937,0.25241561462238055,0.2917934014884524,14986.339859558904,499.5446619852968,31,31,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\NGC6503_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\NGC6503_rotation_curve.png,ok,
NGC6674,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6674_normalized.csv,formula,,1791.1169230060234,1196.4542932733493,1196.4542932733493,False,False,0.8955584615030117,8.574734481997655,,,gbar_char_logmean,sigma_char_rms,796.4537696614237,1082.2623934094274,0.6137949180016012,0.594509632443554,0.6890586854844254,14,True,3.330966026095842,0.6774823383617173,1.928956630603079,1.3068340486993133,-0.330966026095842,0.6679934056261081,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,74.90378609666298,68.9016802783502,0.27834753376858196,0.27731673838778875,14365.385709990698,1026.0989792850498,15,15,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\NGC6674_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\NGC6674_rotation_curve.png,ok,
NGC6789,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6789_normalized.csv,formula,,1848.5562425096473,2000.0,2000.0,False,True,0.9242781212548237,12.206222779617747,,,gbar_char_logmean,sigma_char_rms,950.1695608947805,914.6273901386023,1.101442166290269,1.0536547602223059,1.1328329590766886,4,True,2.765339854495047,1.3179411174738773,1.6301745117291606,2.1484740176657624,0.23466014550495284,1.2633763526595376,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,16.99939051368447,12.99371873972195,0.6994034692869321,0.317129231020379,77.38607168004411,25.79535722668137,4,4,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\NGC6789_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\NGC6789_rotation_curve.png,ok,
NGC6946,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6946_normalized.csv,formula,,1722.537043684483,947.6890069055453,947.6890069055453,False,False,0.8612685218422416,6.208169431185984,,,gbar_char_logmean,sigma_char_rms,3224.3933654391203,3815.497284551094,0.086266422916652,0.0,0.14468360394737023,26,True,4.5,0.040349903801616,6.800503122812069,0.2743996468080562,-1.5,0.5501704653494427,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,27.09040714108828,23.038150148366448,0.14699826471068506,0.1294233345908761,4996.592083836572,87.65951024274688,58,58,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\NGC6946_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\NGC6946_rotation_curve.png,ok,
NGC7331,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7331_normalized.csv,formula,,1827.6529444635305,1005.5206709527797,1005.5206709527797,False,False,0.9138264722317653,10.604491842199137,,,gbar_char_logmean,sigma_char_rms,3822.9825423705015,5014.101651064085,0.09770154639924128,0.0,0.1812691363305052,14,True,4.5,0.038468483476730125,8.936820391465762,0.34378592756360554,-1.5,0.5501704653494427,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,70.58024963190198,56.0858032761545,0.22903406125545958,0.17493152595025724,5805.974956579991,165.88499875942833,36,36,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\NGC7331_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\NGC7331_rotation_curve.png,ok,
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7793_normalized.csv,formula,,1771.4094776731263,974.5771766558371,974.5771766558371,False,False,0.8857047388365631,7.749269128227875,,,gbar_char_logmean,sigma_char_rms,4123.389404761905,3508.6778753242224,0.1055199668271683,0.0,0.19342222586839705,20,True,4.5,0.05865934547078008,6.25364744582469,0.366834865977092,-1.5,0.5501704653494427,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,10.54579372296098,7.975242197742409,0.16205668961165054,0.07905123218915855,98.91688268901832,2.1981529486448514,46,46,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\NGC7793_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\NGC7793_rotation_curve.png,ok,
NGC7814,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7814_normalized.csv,formula,,1933.3311439255822,1063.661695128108,1063.661695128108,False,False,0.9666655719627911,28.999014798867112,,,gbar_char_logmean,sigma_char_rms,3341.8771299975288,4887.148264294687,0.36282287486122533,0.36087575982996467,0.4746030215469122,13,True,4.5,0.10333544605270265,8.710546635048075,0.900108221895561,-1.5,0.5501704653494427,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,52.00096029231738,46.8505588256552,0.20957819679733533,0.214012083402599,2626.6886732607454,154.51109842710267,18,18,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\NGC7814_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\NGC7814_rotation_curve.png,ok,
PGC51017,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\PGC51017_normalized.csv,formula,,852.01487039947,1046.5147555991496,1046.5147555991496,False,False,0.42600743519973505,0.7421828457795006,,,gbar_char_logmean,sigma_char_rms,275.5621774891775,254.07000398095437,0.12271056920183043,0.0,0.30057828059096897,1,True,2.8043222768732745,1.2588631931237324,0.45283844454069294,0.5700616502636809,0.1956777231267255,1.2282822659051569,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,4.887373088559291,4.147592404197178,0.21246404775554106,0.16715458886052434,20.651895045203194,4.130379009040639,6,6,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\PGC51017_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\PGC51017_rotation_curve.png,ok,
UGC00128,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC00128_normalized.csv,formula,,1220.5691489126784,1769.6172011768954,1769.6172011768954,False,False,0.6102845744563392,1.5659748997745735,,,gbar_char_logmean,sigma_char_rms,148.5613000584862,147.2859645782757,1.0166813835763724,1.0010597547004907,1.0392944965056494,22,True,1.5,7.508472570336605,0.2625132682223349,1.9710736737968175,1.5,1.4498295346505574,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,50.79771033381169,48.66780181248034,0.39446382675202185,0.4119905395540232,62403.789064988625,2971.6090030946966,22,22,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\UGC00128_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\UGC00128_rotation_curve.png,ok,
UGC00191,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC00191_normalized.csv,formula,,1658.326429045529,2000.0,2000.0,False,True,0.8291632145227645,4.853540250166162,,,gbar_char_logmean,sigma_char_rms,771.8001612903225,608.3984930448789,0.6992438950827002,0.7659389460323388,0.7214798000842582,9,True,2.802302752243868,1.2618576963740211,1.0843713265419443,1.3683223041242594,0.19769724775613184,1.2302049383769689,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,11.57997517909926,9.396334956369303,0.15317709416223937,0.1745974037203684,1361.2593989236366,170.15742486545457,9,9,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\UGC00191_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\UGC00191_rotation_curve.png,ok,
UGC00634,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC00634_normalized.csv,formula,,1437.5508578428255,2000.0,2000.0,False,True,0.7187754289214128,2.5558770564203415,,,gbar_char_logmean,sigma_char_rms,250.42917462380393,244.05830165626531,0.9645287866465035,1.0110459638597153,0.9897842084301499,4,True,1.7571380662979963,4.315402115040649,0.43499421406531386,1.8771749514079001,1.2428619337020037,1.4492595494973548,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,31.95288444559293,29.700228567668987,0.2959717594483679,0.33064739442074087,2153.112251276684,717.7040837588947,4,4,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\UGC00634_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\UGC00634_rotation_curve.png,ok,
UGC00731,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC00731_normalized.csv,formula,,1193.2865907426046,1730.0621425611007,1730.0621425611007,False,False,0.5966432953713023,1.4791951851166851,,,gbar_char_logmean,sigma_char_rms,111.98871959015825,113.72874023889182,1.2485391671860289,1.2681236952918304,1.276356427560896,12,True,1.5,11.941972742059978,0.20270297564608566,2.4206734099000027,1.5,1.4498295346505574,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,15.270091193434736,13.91543240887475,0.24654425212832043,0.2286673286338199,392.0240778842077,35.638552534927975,12,12,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\UGC00731_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\UGC00731_rotation_curve.png,ok,
UGC00891,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC00891_normalized.csv,formula,,1234.0580192301165,1789.0016574345411,1789.0016574345411,False,False,0.6170290096150582,1.6111638351376274,,,gbar_char_logmean,sigma_char_rms,198.90516853932587,179.97916358042096,0.8158841701692104,0.8677925814384377,0.873340520802693,5,True,1.604644120975865,5.163399352302853,0.32078357621312226,1.6563337096482282,1.395355879024135,1.4496900709341312,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,7.046554984160971,6.2962615828170865,0.13573725145227514,0.14124231439061138,496.6938959926813,124.17347399817032,5,5,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\UGC00891_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\UGC00891_rotation_curve.png,ok,
UGC01230,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC01230_normalized.csv,formula,,1460.8450984244591,2000.0,2000.0,False,True,0.7304225492122296,2.7095090745823085,,,gbar_char_logmean,sigma_char_rms,394.7866162790698,295.7404102142434,0.811559924848354,0.9323113881226236,0.8624460291956838,10,True,2.0374589840827717,3.103098707163644,0.5271091638164558,1.6356717647729535,0.9625410159172283,1.4463377310126857,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,30.161613646951,27.535703968093664,0.2721975798093592,0.31809725506482817,78.92351391876896,7.892351391876896,11,11,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\UGC01230_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\UGC01230_rotation_curve.png,ok,
UGC01281,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC01281_normalized.csv,formula,,1246.5826548881687,1806.2617399056953,1806.2617399056953,False,False,0.6232913274440843,1.6545712186957098,,,gbar_char_logmean,sigma_char_rms,220.0106,206.2031812560267,0.7263292860122956,0.795900826164301,0.7813808921263156,23,True,1.814835284857441,4.032197164824112,0.3675236210344666,1.4819277027410676,1.185164715142559,1.4489706982708945,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,9.938789231752045,7.846310841489481,0.5718478811896311,0.1699135793208125,131.64091844676554,5.485038268615231,25,25,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\UGC01281_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\UGC01281_rotation_curve.png,ok,
UGC02023,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02023_normalized.csv,formula,,1214.9059449880542,740.649748963735,740.649748963735,False,False,0.6074529724940271,1.5474654752920887,,,gbar_char_logmean,sigma_char_rms,520.4113531353136,526.9971891872327,0.17589989401099992,0.0,0.2872650126756901,2,True,3.4629774355899143,0.5800277475467603,0.9392867465249973,0.544812375887419,-0.46297743558991433,0.6096354635675254,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,6.494546669613829,4.900545207978416,0.1267356279629845,0.14249145935270668,2.7927247596070295,0.6981811899017574,5,5,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\UGC02023_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\UGC02023_rotation_curve.png,ok,
UGC02259,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02259_normalized.csv,formula,,1668.435887081998,2000.0,2000.0,False,True,0.8342179435409991,5.032015897011794,,,gbar_char_logmean,sigma_char_rms,462.5418891887065,425.073541303607,1.0634497711735893,1.0319156145321848,1.0679570885695948,8,True,2.1641513548197095,2.6734007397718393,0.7576244272966549,2.0254337044040933,0.8358486451802905,1.4424788068041545,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,19.372826128769468,17.803584775330606,0.21202243619933075,0.23891956474779952,919.1317151625062,131.3045307375009,8,8,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\UGC02259_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\UGC02259_rotation_curve.png,ok,
UGC02455,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02455_normalized.csv,formula,,8.291928855853938e-09,4.561974357269633e-09,4.561974357269633e-09,False,False,4.145964427926969e-12,4.145964427944158e-12,,,gbar_char_logmean,sigma_char_rms,2700.505703032457,2531.3435190963633,0.0,0.0,0.0,0,True,4.5,4.203618054900308e-13,4.511707969555073,1.8965497079259314e-12,-1.5,0.5501704653494427,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,35.37808204018852,33.10474494883046,1.0790784060976484,1.1711010342629669,755.7110788807568,107.95872555439382,8,8,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\UGC02455_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\UGC02455_rotation_curve.png,ok,
UGC02487,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02487_normalized.csv,formula,,1880.2567195686124,1057.5829668990361,1057.5829668990361,False,False,0.9401283597843062,15.702398604704952,,,gbar_char_logmean,sigma_char_rms,1511.1649415277432,1831.535516401697,0.6476112906029534,0.6994492207033725,0.7152572340369417,17,True,3.746433473810444,0.4155480498162983,3.2644140645211785,1.3565208983046715,-0.7464334738104439,0.562467324750036,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,107.70040911636072,100.42878799265709,0.28891123435584215,0.31885058054506304,22200.525766445004,1387.5328604028127,17,17,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\UGC02487_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\UGC02487_rotation_curve.png,ok,
UGC02885,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02885_normalized.csv,formula,,1836.3814582381694,1013.1409152893284,1013.1409152893284,False,False,0.9181907291190847,11.223553507225837,,,gbar_char_logmean,sigma_char_rms,1328.7440595329742,1924.8305680969843,0.41047842625761743,0.39020644376010316,0.4978192151111958,16,True,4.09670870637148,0.275203202250048,3.430697314928828,0.9441388870190549,-1.09670870637148,0.5517050451279002,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,68.11312646008184,58.74074621995743,0.20210696525421143,0.18711125482960023,881.4856192717492,48.97142329287496,19,19,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\UGC02885_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\UGC02885_rotation_curve.png,ok,
