galaxy,source_file,beta_mode,beta_raw,beta_formula,beta,beta_clipped,beta_hit_lower,beta_hit_upper,beta_saturation_ratio,beta_z,beta_numerator,beta_denominator,beta_g_choice,beta_sigma_choice,gbar_char_median,gbar_char_logmean,sigma_char_mean,sigma_char_median,sigma_char_rms,n_sigma_positive,formula_g0,formula_sigma0,formula_p,formula_q,formula_lambda_beta,structural_mode,sigma_proxy_mode,sigma_damping_mode,sigma_positive_only,D_bg,upsilon_disk,upsilon_bul,rmse_kmps,mae_kmps,mean_absolute_fractional_error,median_absolute_fractional_error,chi_square,reduced_chi_square,n_points_total,n_points_valid,detail_table,plot_path,status,error
IC2574,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\IC2574_normalized.csv,formula,,432.59148744370435,432.59148744370435,432.59148744370435,False,False,0.21629574372185217,0.2759915388861761,,,gbar_char_logmean,sigma_char_rms,143.23285763613387,141.04456781658732,0.599857612660613,0.6427422827736495,0.6277161514244484,34,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,15.04249279768822,12.474085818565674,0.24850072872687637,0.24882209160231109,4344.179185310058,131.64179349424418,34,34,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\IC2574_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\IC2574_rotation_curve.png,ok,
IC4202,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\IC4202_normalized.csv,formula,,1378.9498003237718,1378.9498003237718,1378.9498003237718,False,False,0.689474900161886,2.2203515932249265,,,gbar_char_logmean,sigma_char_rms,4577.361699034203,4637.730830585807,0.10666333625017586,0.09378624421182918,0.1535819266116362,22,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,34.936572936921614,23.49737760206738,0.21417754624698143,0.06169374092277406,1834.9934968438642,59.193338607866586,32,32,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\IC4202_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\IC4202_rotation_curve.png,ok,
KK98-251,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\KK98-251_normalized.csv,formula,,375.76750985373724,375.76750985373724,375.76750985373724,False,False,0.18788375492686862,0.2313508146976541,,,gbar_char_logmean,sigma_char_rms,177.04964157706092,142.10489956357046,0.5151708832896069,0.4914186381045847,0.5222589376140764,15,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,5.292113109691915,4.569430724285512,0.35265792688293784,0.2036913984604393,105.02422937164884,7.501730669403488,15,15,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\KK98-251_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\KK98-251_rotation_curve.png,ok,
NGC0024,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0024_normalized.csv,formula,,1524.4398647631913,1524.4398647631913,1524.4398647631913,False,False,0.7622199323815957,3.205566976306971,,,gbar_char_logmean,sigma_char_rms,2176.6304273504275,1697.961358605686,0.5758668094015161,0.5610592026246155,0.6056210370789971,28,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,25.209658985884822,22.1807366584089,0.23839846607387466,0.23965489714866844,956.573274361634,34.16333122720122,29,29,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC0024_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC0024_rotation_curve.png,ok,
NGC0055,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0055_normalized.csv,formula,,790.2671407975821,790.2671407975821,790.2671407975821,False,False,0.39513357039879105,0.6532575640861806,,,gbar_char_logmean,sigma_char_rms,430.4765943012212,440.0158388969217,0.43044540165923756,0.5578551928016461,0.4762555362528815,20,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,19.0620023187357,16.742548577937924,0.20838238079258045,0.2704571356723965,893.4921191082615,44.67460595541307,21,21,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC0055_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC0055_rotation_curve.png,ok,
NGC0100,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0100_normalized.csv,formula,,951.3756943199498,951.3756943199498,951.3756943199498,False,False,0.4756878471599749,0.9072607693400421,,,gbar_char_logmean,sigma_char_rms,572.6412977099235,531.3199865191835,0.4563473484690717,0.5129732047317678,0.5477720628731632,18,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,21.658075828760737,17.590072877170503,0.24071149847305065,0.2493681548438692,311.3869326579355,15.569346632896776,21,21,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC0100_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC0100_rotation_curve.png,ok,
NGC0247,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0247_normalized.csv,formula,,917.1256103726807,917.1256103726807,917.1256103726807,False,False,0.45856280518634035,0.8469362828760937,,,gbar_char_logmean,sigma_char_rms,449.4103549864976,429.5522221864013,0.6296007796104279,0.6236199119149352,0.6324972886979401,26,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,27.40381257036811,25.567008431016504,0.286499897390129,0.2866252051807172,2352.6243907325183,94.10497562930074,26,26,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC0247_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC0247_rotation_curve.png,ok,
NGC0289,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0289_normalized.csv,formula,,1165.4713292572894,1165.4713292572894,1165.4713292572894,False,False,0.5827356646286447,1.3965623592297283,,,gbar_char_logmean,sigma_char_rms,465.23016957284534,836.8923625835481,0.4388060210492482,0.5689871143250795,0.5353214280006797,21,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,52.82633476072803,49.06620090978895,0.2843761530217349,0.3072615668192228,1828.3574554176248,67.71694279324537,28,28,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC0289_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC0289_rotation_curve.png,ok,
NGC0300,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0300_normalized.csv,formula,,965.2829848201487,965.2829848201487,965.2829848201487,False,False,0.48264149241007437,0.9328956329691421,,,gbar_char_logmean,sigma_char_rms,412.2658018867924,421.35662442265124,0.6782637878875611,0.7070104202521014,0.7102432806454964,25,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,29.48634529520787,26.853727697006025,0.3101864692176333,0.3378160792608814,1676.6814845213717,69.86172852172382,25,25,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC0300_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC0300_rotation_curve.png,ok,
NGC0801,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0801_normalized.csv,formula,,1344.8211272368565,1344.8211272368565,1344.8211272368565,False,False,0.6724105636184282,2.052601485095549,,,gbar_char_logmean,sigma_char_rms,3441.5983909348447,4500.156430074689,0.07261910161015053,0.0,0.14631906861326188,4,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,37.494024597631544,32.510245886918774,0.17676608571095642,0.16099607259397705,671.2266003645375,55.935550030378124,13,13,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC0801_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC0801_rotation_curve.png,ok,
NGC0891,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0891_normalized.csv,formula,,740.09436748191,740.09436748191,740.09436748191,False,False,0.370047183740955,0.5874204768834412,,,gbar_char_logmean,sigma_char_rms,7672.427715856535,9373.179167161916,0.0075210853865974436,0.0,0.020104166052257077,3,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,69.8439261286836,51.0858655689046,0.23596878981516894,0.1738891183971626,3702.313321813025,217.78313657723677,18,18,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC0891_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC0891_rotation_curve.png,ok,
NGC1003,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC1003_normalized.csv,formula,,766.0791061258667,766.0791061258667,766.0791061258667,False,False,0.38303955306293336,0.6208494482337624,,,gbar_char_logmean,sigma_char_rms,194.6186893538341,252.6385985257696,0.7017038931828469,0.7914358093428895,0.7883344322848699,32,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,42.401100410344746,37.85573051691665,0.3627083793750758,0.40601571893399296,11754.264422895867,335.83612636845334,36,36,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC1003_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC1003_rotation_curve.png,ok,
NGC1090,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC1090_normalized.csv,formula,,1160.9590017805835,1160.9590017805835,1160.9590017805835,False,False,0.5804795008902918,1.3836737468661608,,,gbar_char_logmean,sigma_char_rms,1645.2062744877437,1764.3155251890382,0.17891378162004865,0.08637496662417005,0.2515830309367217,17,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,24.71997566464696,20.534121544821584,0.19929382700457152,0.1504381900205461,2063.428945754144,89.71430198931061,24,24,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC1090_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC1090_rotation_curve.png,ok,
NGC1705,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC1705_normalized.csv,formula,,1136.7308871736698,1136.7308871736698,1136.7308871736698,False,False,0.5683654435868349,1.3167746537948404,,,gbar_char_logmean,sigma_char_rms,322.24443263991054,442.5324344454393,0.9222803557940346,0.9772806563607084,0.9545314700116557,14,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,23.629089258922075,22.818783265207504,0.32259052490590034,0.3567347437472447,389.58517124680554,29.968090095908117,14,14,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC1705_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC1705_rotation_curve.png,ok,
NGC2366,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2366_normalized.csv,formula,,656.4715880688472,656.4715880688472,656.4715880688472,False,False,0.3282357940344236,0.48861757015264906,,,gbar_char_logmean,sigma_char_rms,273.39292671882924,270.53389549766274,0.5136782563356045,0.6635902402657419,0.5793903977343497,23,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,10.73602494195738,9.325284885615487,0.24157804894027055,0.24710927172084873,707.2479058060807,28.289916232243225,26,26,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC2366_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC2366_rotation_curve.png,ok,
NGC2403,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2403_normalized.csv,formula,,1433.0920639507242,1433.0920639507242,1433.0920639507242,False,False,0.7165460319753622,2.527909688366331,,,gbar_char_logmean,sigma_char_rms,2903.4940633245387,1627.839132371277,0.34094455839131704,0.1536125747765788,0.49816586945560903,45,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,33.1429579616056,23.634870202964017,0.18688539037467816,0.0908892639010957,116816.26728322096,1622.4481567114024,73,73,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC2403_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC2403_rotation_curve.png,ok,
NGC2683,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2683_normalized.csv,formula,,1262.6519291554312,1262.6519291554312,1262.6519291554312,False,False,0.6313259645777156,1.712423181238098,,,gbar_char_logmean,sigma_char_rms,1302.1040439052572,1621.6863857390554,0.25536374915248544,0.28564530584250625,0.33874128236242784,9,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,31.446393769174456,27.22895083375487,0.16114524309165368,0.17853819520839534,125.796519242919,12.5796519242919,11,11,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC2683_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC2683_rotation_curve.png,ok,
NGC2841,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2841_normalized.csv,formula,,1666.2763687395686,1666.2763687395686,1666.2763687395686,False,False,0.8331381843697843,4.992982853645264,,,gbar_char_logmean,sigma_char_rms,5366.0651961550775,2991.9490590728083,0.44777326308835286,0.31748558485085493,0.5353401046223559,49,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,85.09164838694643,71.70291111560773,0.24522469681443,0.1686539657642115,19200.654076953342,391.85008320312943,50,50,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC2841_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC2841_rotation_curve.png,ok,
NGC2903,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2903_normalized.csv,formula,,1649.152528908287,1649.152528908287,1649.152528908287,False,False,0.8245762644541434,4.700482873018035,,,gbar_char_logmean,sigma_char_rms,4686.78359837963,5772.488506353423,0.16508865963012453,0.0,0.2612181188058124,16,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,60.80242077663925,50.720852011539435,0.3936294226079213,0.24248614119641887,7409.6422696417985,224.53461423156966,34,34,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC2903_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC2903_rotation_curve.png,ok,
NGC2915,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2915_normalized.csv,formula,,893.2120975015883,893.2120975015883,893.2120975015883,False,False,0.4466060487507942,0.8070309546077371,,,gbar_char_logmean,sigma_char_rms,156.23544051830063,240.3151449459124,0.9959518172863003,1.180164705296375,1.077290800612045,27,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,35.496864229505526,34.04871199697333,0.5033695193823561,0.4697348930878511,780.5757020165755,26.91640351781295,30,30,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC2915_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC2915_rotation_curve.png,ok,
NGC2955,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2955_normalized.csv,formula,,1142.7405695614739,1142.7405695614739,1142.7405695614739,False,False,0.5713702847807369,1.3330160380701923,,,gbar_char_logmean,sigma_char_rms,11234.73445360696,9207.559022348612,0.0205394500154957,0.0,0.04644241158067068,6,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,44.121501077860934,36.181819070236195,0.14352815046711878,0.15938928399263808,1385.9212720124317,60.25744660923616,24,24,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC2955_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC2955_rotation_curve.png,ok,
NGC2976,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2976_normalized.csv,formula,,502.11041425139547,502.11041425139547,502.11041425139547,False,False,0.25105520712569773,0.33521190014847074,,,gbar_char_logmean,sigma_char_rms,2782.7392511013213,2670.8003207066026,0.010938110080348826,0.0,0.04026260847574856,3,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,3.624160637722879,3.0089937634790713,0.11519445905153763,0.04850998885720519,27.740220900376897,1.066931573091419,27,27,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC2976_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC2976_rotation_curve.png,ok,
NGC2998,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2998_normalized.csv,formula,,1558.4831340818585,1558.4831340818585,1558.4831340818585,False,False,0.7792415670409292,3.52983827886386,,,gbar_char_logmean,sigma_char_rms,3718.225576,2920.4902123052666,0.3031090338688781,0.26342435614799325,0.3877242397868511,11,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,32.4719838726907,27.27542132417725,0.15615699640530714,0.13363864746571447,1845.05506901459,153.75458908454917,13,13,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC2998_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC2998_rotation_curve.png,ok,
NGC3109,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3109_normalized.csv,formula,,518.1433866305056,518.1433866305056,518.1433866305056,False,False,0.25907169331525276,0.34965824760354786,,,gbar_char_logmean,sigma_char_rms,113.16475728155339,110.90795345704184,1.0021951539940928,1.0079512849533971,1.011358164860082,25,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,21.473000944080813,18.965142272378085,0.4792938456945795,0.41887225345790535,1840.3566945361783,76.68152893900744,25,25,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC3109_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC3109_rotation_curve.png,ok,
NGC3198,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3198_normalized.csv,formula,,1282.5536357070862,1282.5536357070862,1282.5536357070862,False,False,0.6412768178535431,1.7876648339714138,,,gbar_char_logmean,sigma_char_rms,2740.306332179931,1354.2513600641344,0.2910706010578702,0.13589221850200528,0.42345836501666767,33,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,34.7627384541962,26.140292673056916,0.24100948705075506,0.1655996564447038,10685.296403102637,254.41181912149136,43,43,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC3198_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC3198_rotation_curve.png,ok,
NGC3521,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3521_normalized.csv,formula,,1696.8077511071021,1696.8077511071021,1696.8077511071021,False,False,0.8484038755535511,5.596474703106598,,,gbar_char_logmean,sigma_char_rms,20126.36903797468,17557.361539792415,0.029961429293241904,0.0,0.10225373788682628,4,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,52.40133705147578,50.46345482578071,0.24508356107126225,0.2735698011264007,1197.7877843466067,29.944694608665166,41,41,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC3521_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC3521_rotation_curve.png,ok,
NGC3726,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3726_normalized.csv,formula,,1238.8900950104842,1238.8900950104842,1238.8900950104842,False,False,0.6194450475052421,1.6277413904205467,,,gbar_char_logmean,sigma_char_rms,2181.7475889344114,1709.7227242590675,0.1707567249914905,0.0,0.3054102599598157,4,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,33.96422620981504,29.72858861318838,0.20058767939839497,0.18849826552502166,247.1449484647759,22.4677225877069,12,12,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC3726_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC3726_rotation_curve.png,ok,
NGC3741,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3741_normalized.csv,formula,,440.20952054225603,440.20952054225603,440.20952054225603,False,False,0.22010476027112802,0.2822234949756159,,,gbar_char_logmean,sigma_char_rms,62.766108949416356,82.1108933908245,1.0511925316380881,1.1834700413736183,1.1025956838873936,21,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,13.67913751257094,11.211198565635202,0.26896804240864514,0.2843682061847987,691.0687036888825,34.553435184444126,21,21,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC3741_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC3741_rotation_curve.png,ok,
NGC3769,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3769_normalized.csv,formula,,1111.5594527981134,1111.5594527981134,1111.5594527981134,False,False,0.5557797263990567,1.251135437592231,,,gbar_char_logmean,sigma_char_rms,779.5212131601876,761.1889148261585,0.4153412854020759,0.4057803609845183,0.5272732878135848,9,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,34.77446966044193,31.691866158739497,0.27925215972850914,0.27396746584102705,222.15110347999763,20.195554861817968,12,12,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC3769_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC3769_rotation_curve.png,ok,
