r_kpc,v_obs_kms,v_vis_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,h_kpc,segment_index,Dw_i,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,alpha_geom_i,alpha_mass_i,weight_geom_i,weight_mass_i,mass_bar_segment_msun,mass_norm_i,alpha_relax_i,neighbor_gradient_i,mean_dw_pert,mean_sigma,mean_beta,r_scale,dw_internal,dw_external,observer_gap,observer_factor,factor_dw,factor_sigma,factor_rscale,factor_beta,gamma_raw,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_kms,rotation_residual_topo_kms,rotation_residual_vis_only_kms,source_file,structure_2002_preferred_name,structure_2002_catalog_name_normalized,structure_2002_RFGC_int,structure_2002_Dist,structure_2002_Re,structure_2002_Z0,structure_2002_z0_over_re,structure_2002_S0,structure_2002_RAJ2000_deg,structure_2002_DEJ2000_deg,structure_2002_Note,structure_2002_has_ned_link_flag,structure_2002_has_simbad_link_flag,structure_2002_source_catalog,structure_2002__Glon,structure_2002__Glat,structure_2002__RAJ2000,structure_2002__DEJ2000,structure_2002__RAB1950,structure_2002__DEB1950,structure_2002__Elon2000,structure_2002__Elat2000,structure_2002_RFGC,structure_2002__RA,structure_2002__DE,structure_2002_NED,structure_2002_Simbad,structure_2002_biz_name,structure_2002_biz_name_norm,structure_2002_biz_catalog_token,structure_2002_RA_match_deg,structure_2002_DE_match_deg,structure_2002_biz_aname_norm,structure_2002_biz_aname_token,structure_2002_biz_ned_norm,structure_2002_biz_ned_token,structure_2002_matched,structure_2002_match_reason,structure_2002_matched_sparc_name,structure_2002_matched_sparc_index,structure_2002_matched_sep_deg,structure_2002___source_catalog__
1.34,58.3,120.17,10.5,ESO563-G021,0.0,120.17,0.0,2536.4850746268653,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,1,2.0531243916273874,0.03853077998641341,0.9013469581805319,0.030002868416687853,0.02704299418407235,0.12034132411912196,389277.85801701597,2.0634496349434133,2.0177045319906908,0.11570247933884298,0.033728429860948456,11131020785.313784,0.1868307947368393,0.12205767364056186,0.008658602244137845,0.1397145687625513,0.03833253165232357,0.9626705549075606,4.545891879704271,2.175182065267949,2.1397145687625514,0.03546749650539782,1.1992028874536769,4.6571522921183774,3.833253165332357,1.8183567518821087,1.0,389277.85801701597,26089.448030754764,186.97556086615006,222.26265826992034,-163.96265826992033,-61.870000000000005,ESO563-G021_pointwise_topostructure_v8_5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
2.23,74.1,137.48,5.69,ESO563-G021,0.0,137.48,0.0,2462.2466367713,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,1,2.0531243916273874,0.03853077998641341,0.9013469581805319,0.030002868416687853,0.02704299418407235,0.12034132411912196,389277.85801701597,2.0634496349434133,2.0177045319906908,0.11570247933884298,0.033728429860948456,11131020785.313784,0.1868307947368393,0.12205767364056186,0.008658602244137845,0.1397145687625513,0.03833253165232357,0.9626705549075606,4.545891879704271,2.175182065267949,2.1397145687625514,0.03546749650539782,1.1992028874536769,4.6571522921183774,3.833253165332357,1.8183567518821087,1.0,389277.85801701597,9420.300606089659,144.93885038725793,199.76991953640052,-125.66991953640053,-63.379999999999995,ESO563-G021_pointwise_topostructure_v8_5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
3.12,119.0,146.18,4.27,ESO563-G021,0.0,146.18,0.0,4538.782051282051,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,1,2.0531243916273874,0.03853077998641341,0.9013469581805319,0.030002868416687853,0.02704299418407235,0.12034132411912196,389277.85801701597,2.0634496349434133,2.0177045319906908,0.11570247933884298,0.033728429860948456,11131020785.313784,0.1868307947368393,0.12205767364056186,0.008658602244137845,0.1397145687625513,0.03833253165232357,0.9626705549075606,4.545891879704271,2.175182065267949,2.1397145687625514,0.03546749650539782,1.1992028874536769,4.6571522921183774,3.833253165332357,1.8183567518821087,1.0,389277.85801701597,4812.439686475104,122.53494122821591,190.7443425682721,-71.74434256827209,-27.180000000000007,ESO563-G021_pointwise_topostructure_v8_5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
4.01,141.0,157.86,3.76,ESO563-G021,0.0,157.86,0.0,4957.85536159601,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,1,2.0531243916273874,0.03853077998641341,0.9013469581805319,0.030002868416687853,0.02704299418407235,0.12034132411912196,389277.85801701597,2.0634496349434133,2.0177045319906908,0.11570247933884298,0.033728429860948456,11131020785.313784,0.1868307947368393,0.12205767364056186,0.008658602244137845,0.1397145687625513,0.03833253165232357,0.9626705549075606,4.545891879704271,2.175182065267949,2.1397145687625514,0.03546749650539782,1.1992028874536769,4.6571522921183774,3.833253165332357,1.8183567518821087,1.0,389277.85801701597,2913.303579208044,108.08490807057318,191.31682349606442,-50.316823496064416,-16.860000000000014,ESO563-G021_pointwise_topostructure_v8_5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
5.79,227.0,199.19,4.2,ESO563-G021,0.0,199.19,0.0,8899.65457685665,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,2,2.0916551716138008,0.06378877506825309,0.9373011121081822,0.08915481602870469,0.08356490821350529,0.6442932986178003,389277.85801701597,2.0126677402845137,2.1027738799574247,0.03773584905660378,0.2680759035936196,116796493543.85747,0.6051957459915964,0.08352689365414845,0.010173648336244512,0.1397145687625513,0.03833253165232357,0.9626705549075606,4.545891879704271,2.175182065267949,2.1397145687625514,0.03546749650539782,1.1992028874536769,4.6571522921183774,3.833253165332357,1.8183567518821087,1.0,389277.85801701597,7481.457077763607,208.1288939101231,288.0873002758908,-61.08730027589081,27.810000000000002,ESO563-G021_pointwise_topostructure_v8_5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
6.69,246.0,217.87,4.24,ESO563-G021,0.0,217.87,0.0,9045.7399103139,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,2,2.0916551716138008,0.06378877506825309,0.9373011121081822,0.08915481602870469,0.08356490821350529,0.6442932986178003,389277.85801701597,2.0126677402845137,2.1027738799574247,0.03773584905660378,0.2680759035936196,116796493543.85747,0.6051957459915964,0.08352689365414845,0.010173648336244512,0.1397145687625513,0.03833253165232357,0.9626705549075606,4.545891879704271,2.175182065267949,2.1397145687625514,0.03546749650539782,1.1992028874536769,4.6571522921183774,3.833253165332357,1.8183567518821087,1.0,389277.85801701597,5603.909081011413,193.62373757358975,291.47467926385366,-45.47467926385366,28.129999999999995,ESO563-G021_pointwise_topostructure_v8_5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
7.58,268.0,228.65,5.56,ESO563-G021,0.0,228.65,0.0,9475.461741424802,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,2,2.0916551716138008,0.06378877506825309,0.9373011121081822,0.08915481602870469,0.08356490821350529,0.6442932986178003,389277.85801701597,2.0126677402845137,2.1027738799574247,0.03773584905660378,0.2680759035936196,116796493543.85747,0.6051957459915964,0.08352689365414845,0.010173648336244512,0.1397145687625513,0.03833253165232357,0.9626705549075606,4.545891879704271,2.175182065267949,2.1397145687625514,0.03546749650539782,1.1992028874536769,4.6571522921183774,3.833253165332357,1.8183567518821087,1.0,389277.85801701597,4365.207622138785,181.90182455327925,292.17990395612765,-24.179903956127646,39.349999999999994,ESO563-G021_pointwise_topostructure_v8_5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
8.47,283.0,241.76,2.96,ESO563-G021,0.0,241.76,0.0,9455.6080283353,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,2,2.0916551716138008,0.06378877506825309,0.9373011121081822,0.08915481602870469,0.08356490821350529,0.6442932986178003,389277.85801701597,2.0126677402845137,2.1027738799574247,0.03773584905660378,0.2680759035936196,116796493543.85747,0.6051957459915964,0.08352689365414845,0.010173648336244512,0.1397145687625513,0.03833253165232357,0.9626705549075606,4.545891879704271,2.175182065267949,2.1397145687625514,0.03546749650539782,1.1992028874536769,4.6571522921183774,3.833253165332357,1.8183567518821087,1.0,389277.85801701597,3496.04082497787,172.07982388287874,296.7479795846344,-13.747979584634379,41.24000000000001,ESO563-G021_pointwise_topostructure_v8_5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
10.23,291.0,260.94,9.81,ESO563-G021,0.0,260.94,0.0,8277.712609970675,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,2,2.0916551716138008,0.06378877506825309,0.9373011121081822,0.08915481602870469,0.08356490821350529,0.6442932986178003,389277.85801701597,2.0126677402845137,2.1027738799574247,0.03773584905660378,0.2680759035936196,116796493543.85747,0.6051957459915964,0.08352689365414845,0.010173648336244512,0.1397145687625513,0.03833253165232357,0.9626705549075606,4.545891879704271,2.175182065267949,2.1397145687625514,0.03546749650539782,1.1992028874536769,4.6571522921183774,3.833253165332357,1.8183567518821087,1.0,389277.85801701597,2396.5806510918947,156.5791175753334,304.3134956926329,-13.313495692632898,30.060000000000002,ESO563-G021_pointwise_topostructure_v8_5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
13.44,310.0,277.98028779033956,20.4,ESO563-G021,0.4,277.98,0.0,7150.297619047619,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,3,2.1807019417638935,0.05231724770651347,0.9955506056885917,0.05783712420245779,0.057579784031043156,1.1337214628816672,389277.85801701597,2.005299968245645,2.1875080050378832,0.019401330376940133,0.5,318887922616.5412,1.0,0.00551987649594432,0.006154970318413348,0.1397145687625513,0.03833253165232357,0.9626705549075606,4.545891879704271,2.175182065267949,2.1397145687625514,0.03546749650539782,1.1992028874536769,4.6571522921183774,3.833253165332357,1.8183567518821087,1.0,389277.85801701597,2443.247893296116,181.2105175918324,331.8287089537308,-21.828708953730825,32.01971220966044,ESO563-G021_pointwise_topostructure_v8_5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
15.18,310.0,282.2671334038024,16.1,ESO563-G021,3.11,282.25,0.0,6330.698287220026,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,3,2.1807019417638935,0.05231724770651347,0.9955506056885917,0.05783712420245779,0.057579784031043156,1.1337214628816672,389277.85801701597,2.005299968245645,2.1875080050378832,0.019401330376940133,0.5,318887922616.5412,1.0,0.00551987649594432,0.006154970318413348,0.1397145687625513,0.03833253165232357,0.9626705549075606,4.545891879704271,2.175182065267949,2.1397145687625514,0.03546749650539782,1.1992028874536769,4.6571522921183774,3.833253165332357,1.8183567518821087,1.0,389277.85801701597,1915.237018138479,170.5089379925349,329.7696658811148,-19.769665881114804,27.732866596197596,ESO563-G021_pointwise_topostructure_v8_5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
16.83,314.0,283.7363587910439,13.5,ESO563-G021,15.18,283.33,0.0,5858.348187759953,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,3,2.1807019417638935,0.05231724770651347,0.9955506056885917,0.05783712420245779,0.057579784031043156,1.1337214628816672,389277.85801701597,2.005299968245645,2.1875080050378832,0.019401330376940133,0.5,318887922616.5412,1.0,0.00551987649594432,0.006154970318413348,0.1397145687625513,0.03833253165232357,0.9626705549075606,4.545891879704271,2.175182065267949,2.1397145687625514,0.03546749650539782,1.1992028874536769,4.6571522921183774,3.833253165332357,1.8183567518821087,1.0,389277.85801701597,1558.1090082203086,161.93509381337878,326.69449935428634,-12.694499354286336,30.263641208956074,ESO563-G021_pointwise_topostructure_v8_5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
18.56,317.0,277.4176075882712,12.7,ESO563-G021,22.91,276.47,0.0,5414.27801724138,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,3,2.1807019417638935,0.05231724770651347,0.9955506056885917,0.05783712420245779,0.057579784031043156,1.1337214628816672,389277.85801701597,2.005299968245645,2.1875080050378832,0.019401330376940133,0.5,318887922616.5412,1.0,0.00551987649594432,0.006154970318413348,0.1397145687625513,0.03833253165232357,0.9626705549075606,4.545891879704271,2.175182065267949,2.1397145687625514,0.03546749650539782,1.1992028874536769,4.6571522921183774,3.833253165332357,1.8183567518821087,1.0,389277.85801701597,1281.1799297783439,154.20343542439664,317.39443677652275,-0.39443677652275255,39.58239241172879,ESO563-G021_pointwise_topostructure_v8_5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
20.3,319.0,274.1903712751416,10.4,ESO563-G021,33.06,272.19,0.0,5012.857142857143,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,3,2.1807019417638935,0.05231724770651347,0.9955506056885917,0.05783712420245779,0.057579784031043156,1.1337214628816672,389277.85801701597,2.005299968245645,2.1875080050378832,0.019401330376940133,0.5,318887922616.5412,1.0,0.00551987649594432,0.006154970318413348,0.1397145687625513,0.03833253165232357,0.9626705549075606,4.545891879704271,2.175182065267949,2.1397145687625514,0.03546749650539782,1.1992028874536769,4.6571522921183774,3.833253165332357,1.8183567518821087,1.0,389277.85801701597,1070.9618351779786,147.44668614151004,311.3211925875156,7.678807412484389,44.809628724858385,ESO563-G021_pointwise_topostructure_v8_5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
23.68,317.0,274.2245512349323,9.3,ESO563-G021,39.67,271.34,0.0,4243.623310810811,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,4,2.1962896670268277,0.01753786025445736,0.9806407940186377,0.04398924471308882,0.04313764786372358,1.5003914697233176,389277.85801701597,2.0030050393335017,2.2005280511398766,0.012376237623762377,0.5643982276142055,413175036792.438,1.1382771073589164,0.02110760175887849,0.0020632776769949836,0.1397145687625513,0.03833253165232357,0.9626705549075606,4.545891879704271,2.175182065267949,2.1397145687625514,0.03546749650539782,1.1992028874536769,4.6571522921183774,3.833253165332357,1.8183567518821087,1.0,389277.85801701597,1041.5998103958173,157.0512130171969,316.01295544672365,0.9870445532763483,42.77544876506772,ESO563-G021_pointwise_topostructure_v8_5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
25.41,317.0,265.4585180400132,7.23,ESO563-G021,44.98,261.62,0.0,3954.7028728846913,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,4,2.1962896670268277,0.01753786025445736,0.9806407940186377,0.04398924471308882,0.04313764786372358,1.5003914697233176,389277.85801701597,2.0030050393335017,2.2005280511398766,0.012376237623762377,0.5643982276142055,413175036792.438,1.1382771073589164,0.02110760175887849,0.0020632776769949836,0.1397145687625513,0.03833253165232357,0.9626705549075606,4.545891879704271,2.175182065267949,2.1397145687625514,0.03546749650539782,1.1992028874536769,4.6571522921183774,3.833253165332357,1.8183567518821087,1.0,389277.85801701597,904.5966147636774,151.61068557705636,305.7025102630743,11.297489736925684,51.54148195998681,ESO563-G021_pointwise_topostructure_v8_5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
27.06,312.0,257.17034238029856,8.39,ESO563-G021,46.29,252.97,0.0,3597.339246119734,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,4,2.1962896670268277,0.01753786025445736,0.9806407940186377,0.04398924471308882,0.04313764786372358,1.5003914697233176,389277.85801701597,2.0030050393335017,2.2005280511398766,0.012376237623762377,0.5643982276142055,413175036792.438,1.1382771073589164,0.02110760175887849,0.0020632776769949836,0.1397145687625513,0.03833253165232357,0.9626705549075606,4.545891879704271,2.175182065267949,2.1397145687625514,0.03546749650539782,1.1992028874536769,4.6571522921183774,3.833253165332357,1.8183567518821087,1.0,389277.85801701597,797.643267241797,146.91571329018223,296.17699406193424,15.823005938065762,54.829657619701436,ESO563-G021_pointwise_topostructure_v8_5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
28.8,312.0,247.63895028851982,8.37,ESO563-G021,43.21,243.84,0.0,3380.0,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,4,2.1962896670268277,0.01753786025445736,0.9806407940186377,0.04398924471308882,0.04313764786372358,1.5003914697233176,389277.85801701597,2.0030050393335017,2.2005280511398766,0.012376237623762377,0.5643982276142055,413175036792.438,1.1382771073589164,0.02110760175887849,0.0020632776769949836,0.1397145687625513,0.03833253165232357,0.9626705549075606,4.545891879704271,2.175182065267949,2.1397145687625514,0.03546749650539782,1.1992028874536769,4.6571522921183774,3.833253165332357,1.8183567518821087,1.0,389277.85801701597,704.1729088552463,142.40849614763542,285.66629040723564,26.333709592764365,64.36104971148018,ESO563-G021_pointwise_topostructure_v8_5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
30.53,311.0,238.15547211853016,11.5,ESO563-G021,45.08,233.85,0.0,3168.0641991483785,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,4,2.1962896670268277,0.01753786025445736,0.9806407940186377,0.04398924471308882,0.04313764786372358,1.5003914697233176,389277.85801701597,2.0030050393335017,2.2005280511398766,0.012376237623762377,0.5643982276142055,413175036792.438,1.1382771073589164,0.02110760175887849,0.0020632776769949836,0.1397145687625513,0.03833253165232357,0.9626705549075606,4.545891879704271,2.175182065267949,2.1397145687625514,0.03546749650539782,1.1992028874536769,4.6571522921183774,3.833253165332357,1.8183567518821087,1.0,389277.85801701597,626.6292738333073,138.31482830893754,275.40700904321744,35.59299095678256,72.84452788146984,ESO563-G021_pointwise_topostructure_v8_5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
