galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,mass_bar_segment_msun,v_vis_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,r_min_gal_kpc,r_scale,sigma_scale,r_ref_kpc,mass_ref_gal_msun,alpha_geom_i,alpha_mass_i,weight_geom_i,weight_mass_i,Dw_i,sigma_left_i,sigma_right_i,sigma_i,alpha_star_gal,alpha_relax_i,neighbor_gradient_i,mass_norm_i,kappa_dyn_gal,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,mean_dw_pert,mean_sigma,mean_beta,dw_internal,dw_external,observer_gap,observer_factor,factor_dw,factor_sigma,factor_rscale,factor_beta,gamma_raw,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_segment_kms,source_file
NGC5907,2,17.61,25.16,21.384999999999998,7.550000000000001,0.35,215237634893.0507,208.05811317104434,228.0,4.5,4,50.33,5.03,2.3031813366766207,0.4341820524835234,5.03,223045018491.93924,2.009788365900686,2.4072870036112506,0.01610305958132045,0.4910932094407687,2.3946667525615166,0.06675460992511884,0.049175624773244664,0.05796511734918175,2.3443503480739434,0.05031640448757324,0.007677498986646589,0.9823422914797112,0.4341820524835234,0.9565806881537907,0.10636951828602828,0.10175102700063615,1.3421608431008551,559095.9400597466,0.3430090755973627,0.05289870305960853,0.9763034494564775,2.3443503480739434,2.3430090755973625,0.0013412724765808903,1.0033878406762575,11.433635853278757,5.289870306060853,0.9212725346710483,1.0,559095.9400597466,1640.863270395259,187.32287910824618,279.9607820636628,NGC5907_segment_structure_v8_5.csv
NGC5907,3,27.68,37.75,32.715,10.07,0.35,230891421593.72415,174.22505643645147,217.0,2.0,5,50.33,5.03,2.3031813366766207,0.4341820524835234,5.03,223045018491.93924,2.005280072636216,2.352571159272681,0.010585210948132464,0.5086426230732921,2.345491127788272,0.049175624773244664,0.04152484838500747,0.04535023657912607,2.3443503480739434,0.001140779714328577,0.004503499163766243,1.017437252317505,0.4341820524835234,0.9989676391396932,0.04730169187506085,0.047252859459742745,1.8179971378604647,559095.9400597466,0.3430090755973627,0.05289870305960853,0.9763034494564775,2.3443503480739434,2.3430090755973625,0.0013412724765808903,1.0033878406762575,11.433635853278757,5.289870306060853,0.9212725346710483,1.0,559095.9400597466,949.6983522265817,176.26508897990158,247.8381566332701,NGC5907_segment_structure_v8_5.csv
NGC5907,4,40.26,50.33,45.295,10.07,0.35,230852402090.8278,148.05471556378245,215.8,3.6,5,50.33,5.03,2.3031813366766207,0.4341820524835234,5.03,223045018491.93924,2.003342226172519,2.3084986130803262,0.00766787161792091,0.5086003833078238,2.3039662794032645,0.04152484838500747,,0.04152484838500747,2.3443503480739434,0.040384068670678896,0.0041236195019868395,1.0173512777651534,0.4341820524835234,0.9638121100525233,0.0833301414269625,0.08031459943969592,2.6267651542182024,559095.9400597466,0.3430090755973627,0.05289870305960853,0.9763034494564775,2.3443503480739434,2.3430090755973625,0.0013412724765808903,1.0033878406762575,11.433635853278757,5.289870306060853,0.9212725346710483,1.0,559095.9400597466,715.8253215935266,180.06473264239943,233.11693791368165,NGC5907_segment_structure_v8_5.csv
NGC5985,1,3.54,8.02,5.779999999999999,4.4799999999999995,0.35000000000000003,39300022435.63424,171.006515332304,254.42857142857142,6.155714285714285,7,34.72,3.54,2.283189162646466,0.437983858876104,3.54,189952191648.14297,2.060732321156259,2.1942596872072233,0.0570962479608483,0.17142701366134924,2.1608980436376117,,0.1490138680204498,0.1490138680204498,2.3744990600072984,0.21360101636968665,0.03326202411170755,0.4548563319178699,0.437983858876104,0.8526750423143356,0.16493767621251992,0.1406382400437386,0.6300593153959488,700764.5775228359,0.3321769517368812,0.06258823112136298,0.9477966809168443,2.3744990600072984,2.332176951736881,0.04232210827041749,1.1072083104289745,11.072565057929374,6.258823112236299,0.9132756650589865,1.0,700764.5775228359,13215.935212933555,276.38398204446645,325.00974418754504,NGC5985_segment_structure_v8_5.csv
NGC5985,2,8.79,12.56,10.675,3.7700000000000014,0.35000000000000003,112413323015.78105,212.8164177014081,298.6666666666667,9.28,6,34.72,3.54,2.283189162646466,0.437983858876104,3.54,189952191648.14297,2.023206398206766,2.334393520936823,0.03174603174603175,0.3717795765854027,2.3099119116580615,0.1490138680204498,0.08364177500511705,0.11632782151278342,2.3744990600072984,0.06458714834923684,0.030856186077661375,0.769284068748552,0.437983858876104,0.9502474138835606,0.13917500411297662,0.13225068773558996,1.1286444081591231,700764.5775228359,0.3321769517368812,0.06258823112136298,0.9477966809168443,2.3744990600072984,2.332176951736881,0.04232210827041749,1.1072083104289745,11.072565057929374,6.258823112236299,0.9132756650589865,1.0,700764.5775228359,6940.543934159801,272.1953462077482,345.5157509295576,NGC5985_segment_structure_v8_5.csv
NGC5985,3,13.39,17.89,15.64,4.5,0.35000000000000003,189952191648.14297,228.5514375976832,294.42857142857144,6.645714285714286,7,34.72,3.54,2.283189162646466,0.437983858876104,3.54,189952191648.14297,2.0130977393844476,2.4102090439549304,0.021888680425265792,0.5,2.3935536866631786,0.08364177500511705,0.004171018263886328,0.04390639663450169,2.3744990600072984,0.019054626655880202,0.009756977029889265,1.0,0.437983858876104,0.9828305980882578,0.06296102329038189,0.06188002017673476,1.4071044989544297,700764.5775228359,0.3321769517368812,0.06258823112136298,0.9477966809168443,2.3744990600072984,2.332176951736881,0.04232210827041749,1.1072083104289745,11.072565057929374,6.258823112236299,0.9132756650589865,1.0,700764.5775228359,4031.1132095399466,251.09084132481766,339.5325760883224,NGC5985_segment_structure_v8_5.csv
NGC5985,4,18.72,22.52,20.619999999999997,3.8000000000000007,0.35000000000000003,227229693128.4864,217.7049921384439,290.5,4.056666666666667,6,34.72,3.54,2.283189162646466,0.437983858876104,3.54,189952191648.14297,2.0087637273833354,2.409643600281187,0.016690510252742013,0.54467775668196,2.397724704927065,0.004171018263886328,0.0010717068714245492,0.0026213625676554386,2.3744990600072984,0.02322564491976653,0.0006898322546461679,1.0937306598935488,0.437983858876104,0.9771770113413843,0.028269664555491528,0.027624466321958675,1.5120774709778726,700764.5775228359,0.3321769517368812,0.06258823112136298,0.9477966809168443,2.3744990600072984,2.332176951736881,0.04232210827041749,1.1072083104289745,11.072565057929374,6.258823112236299,0.9132756650589865,1.0,700764.5775228359,2492.1194901120725,226.6881203021255,314.297577922756,NGC5985_segment_structure_v8_5.csv
NGC5985,5,23.23,34.72,28.975,11.489999999999998,0.35000000000000003,278135514585.28076,203.18735566590126,291.85714285714283,4.497142857142857,7,34.72,3.54,2.283189162646466,0.437983858876104,3.54,189952191648.14297,2.0054144759154284,2.4066980151542756,0.011935208866155157,0.594195299046332,2.3987964117984895,0.0010717068714245492,,0.0010717068714245492,2.3744990600072984,0.02429735179119108,9.327300882720185e-05,1.2100576703647692,0.437983858876104,0.9760533389566828,0.030698024024631836,0.02996290884861437,1.8563512936484516,700764.5775228359,0.3321769517368812,0.06258823112136298,0.9477966809168443,2.3744990600072984,2.332176951736881,0.04232210827041749,1.1072083104289745,11.072565057929374,6.258823112236299,0.9132756650589865,1.0,700764.5775228359,1549.4780079849586,211.8870578430032,293.56639246321373,NGC5985_segment_structure_v8_5.csv
UGC01281,1,0.23,0.84,0.535,0.61,0.35,9812134.106170094,8.881473492568254,10.914000000000001,4.356,5,4.99,0.23,3.077111879822369,0.32498005891736587,0.25,227338591.16650173,2.4398801510921144,2.0369293579905854,0.39548022598870053,0.041375096343847444,2.401716193749472,,0.24257693149214044,0.24257693149214044,2.371730635767096,0.029985557982375788,0.39766710080678763,0.20775197230029374,0.32498005891736587,0.9829769889578025,0.0566253947634088,0.0556614600430825,0.03395349062628032,1000000.0,0.324106182892402,0.13873662288406524,0.9405685867246575,2.371730635767096,2.324106182892402,0.04762445287469408,1.1028955236644524,10.803539429780066,13.873662288506525,1.2308447519293477,1.0,2034673.9852279215,118625.17469221877,251.9215521949979,252.0780613852309,UGC01281_segment_structure_v8_5.csv
UGC01281,2,1.0,1.61,1.3050000000000002,0.6100000000000001,0.35,89155242.25908662,17.14148187160106,26.139999999999997,5.038,5,4.99,0.23,3.077111879822369,0.32498005891736587,0.25,227338591.16650173,2.1299933690650956,2.1810201925956965,0.2114803625377643,0.28169661725825734,2.1591392622573315,0.24257693149214044,0.101192302611822,0.17188461705198121,2.371730635767096,0.21259137350976465,0.28177806074095274,0.6262343130166201,0.32498005891736587,0.8701864027843768,0.24077205782081945,0.20951657088609085,0.16175859886679578,1000000.0,0.324106182892402,0.13873662288406524,0.9405685867246575,2.371730635767096,2.324106182892402,0.04762445287469408,1.1028955236644524,10.803539429780066,13.873662288506525,1.2308447519293477,1.0,2034673.9852279215,94983.10292966675,352.06952342288184,352.4865667283926,UGC01281_segment_structure_v8_5.csv
UGC01281,3,1.76,2.22,1.9900000000000002,0.4600000000000002,0.35,227338591.16650173,22.166147625823672,38.525000000000006,4.865,4,4.99,0.23,3.077111879822369,0.32498005891736587,0.25,227338591.16650173,2.073886579012814,2.3161057059372894,0.14957264957264954,0.5,2.2603315648691535,0.101192302611822,0.09469786560066273,0.09794508410624236,2.371730635767096,0.11139907089794265,0.2129240958831355,1.0,0.32498005891736587,0.917961159180708,0.20934415500418502,0.1921698031953475,0.25015670833665565,1000000.0,0.324106182892402,0.13873662288406524,0.9405685867246575,2.371730635767096,2.324106182892402,0.04762445287469408,1.1028955236644524,10.803539429780066,13.873662288506525,1.2308447519293477,1.0,2034673.9852279215,63169.290759489806,354.551672695793,355.24389750135686,UGC01281_segment_structure_v8_5.csv
UGC01281,4,2.38,3.07,2.7249999999999996,0.69,0.35,399756665.6176082,25.118562460484434,48.379999999999995,6.388,5,4.99,0.23,3.077111879822369,0.32498005891736587,0.25,227338591.16650173,2.0487924892008706,2.409708146069795,0.11382113821138212,0.6374735916001871,2.3550294304698163,0.09469786560066273,0.08928503264642051,0.09199144912354162,2.371730635767096,0.01670120529727992,0.133320940758756,1.3260541982461294,0.32498005891736587,0.9870677321606526,0.14413235071324612,0.14226839254950766,0.3483218991958159,1000000.0,0.324106182892402,0.13873662288406524,0.9405685867246575,2.371730635767096,2.324106182892402,0.04762445287469408,1.1028955236644524,10.803539429780066,13.873662288506525,1.2308447519293477,1.0,2034673.9852279215,46908.09180315677,357.525593718271,358.40688099377144,UGC01281_segment_structure_v8_5.csv
UGC01281,5,3.46,4.99,4.225,1.5300000000000002,0.35,697967314.7328941,26.65534840303284,55.620000000000005,4.0,5,4.99,0.23,3.077111879822369,0.32498005891736587,0.25,227338591.16650173,2.0275885393274917,2.486579155524826,0.07650273224043716,0.754309802069696,2.444314463116237,0.08928503264642051,,0.08928503264642051,2.371730635767096,0.0725838273491406,0.058356230487856535,1.7521890443416963,0.32498005891736587,0.9446506505397481,0.2836248431043021,0.26792639254771294,0.7582492797938167,1000000.0,0.324106182892402,0.13873662288406524,0.9405685867246575,2.371730635767096,2.324106182892402,0.04762445287469408,1.1028955236644524,10.803539429780066,13.873662288506525,1.2308447519293477,1.0,2034673.9852279215,42477.46394279286,423.6357930561343,424.4735477703963,UGC01281_segment_structure_v8_5.csv
UGC04278,1,0.14,1.25,0.6950000000000001,1.1099999999999999,0.35,48100605.26856269,17.252937366659097,22.345999999999997,5.018,5,6.69,0.14,3.86672673051297,0.2586166723675705,0.25,929290429.4012578,2.3067255429546982,2.0379518576822324,0.3349282296650718,0.04921326630012716,2.2722923169514893,,0.11857363272548227,0.11857363272548227,2.349887243423467,0.07759492647197774,0.10682309254547953,0.2275095012773346,0.2586166723675705,0.9481883005327156,0.04463021106930742,0.04231784398622299,0.046972806824707516,1000000.0,0.27582370678568946,0.10850746246804426,0.9239803658122133,2.349887243423467,2.2758237067856895,0.07406353663777754,1.1927075984536688,9.194123559556315,10.850746246904427,1.546690692205588,1.0,1840379.560412453,97247.15454626056,259.97456108175487,260.54641862330203,UGC04278_segment_structure_v8_5.csv
UGC04278,2,1.52,2.63,2.075,1.1099999999999999,0.35,486851454.8092143,31.76649967257124,42.42,4.0,5,6.69,0.14,3.86672673051297,0.2586166723675705,0.25,929290429.4012578,2.069896575867697,2.188909163153966,0.14432989690721648,0.3437872011536781,2.153718684226007,0.11857363272548227,0.06891643615981424,0.09374503444264826,2.349887243423467,0.19616855919746,0.0844549859843678,0.7238065415680109,0.2586166723675705,0.8659064877206473,0.20984135556620045,0.18170299117686814,0.2486631270310311,1000000.0,0.27582370678568946,0.10850746246804426,0.9239803658122133,2.349887243423467,2.2758237067856895,0.07406353663777754,1.1927075984536688,9.194123559556315,10.850746246904427,1.546690692205588,1.0,1840379.560412453,57753.085099383024,346.1757524455169,347.6302088177425,UGC04278_segment_structure_v8_5.csv
UGC04278,3,2.91,4.01,3.46,1.0999999999999996,0.35,929290429.4012578,33.98739353469354,55.120000000000005,6.544,5,6.69,0.14,3.86672673051297,0.2586166723675705,0.25,929290429.4012578,2.035724488465934,2.2569756564340944,0.09186351706036745,0.5,2.2226351203858212,0.06891643615981424,0.06602141514902371,0.06746892565441898,2.349887243423467,0.12725212303764577,0.06133538695856273,1.0,0.2586166723675705,0.9040026833131962,0.19472104869206475,0.17602835051518606,0.4422943125977357,1000000.0,0.27582370678568946,0.10850746246804426,0.9239803658122133,2.349887243423467,2.2758237067856895,0.07406353663777754,1.1927075984536688,9.194123559556315,10.850746246904427,1.546690692205588,1.0,1840379.560412453,36945.29658506262,357.53423078681107,359.14602754812535,UGC04278_segment_structure_v8_5.csv
UGC04278,4,4.29,5.4,4.845000000000001,1.1100000000000003,0.35,1492115874.9628184,36.39439984531107,75.44,4.0,5,6.69,0.14,3.86672673051297,0.2586166723675705,0.25,929290429.4012578,2.023137544912237,2.317686279048593,0.06737247353224253,0.6162187123547143,2.288656535534845,0.06602141514902371,0.15315934129543995,0.10959037822223183,2.349887243423467,0.06123070788862206,0.0987300704704791,1.267142750454309,0.2586166723675705,0.9579052016465509,0.21645470089009974,0.20734308390347486,0.672445135730593,1000000.0,0.27582370678568946,0.10850746246804426,0.9239803658122133,2.349887243423467,2.2758237067856895,0.07406353663777754,1.1927075984536688,9.194123559556315,10.850746246904427,1.546690692205588,1.0,1840379.560412453,28646.349986020414,372.54740058450136,374.32087575016345,UGC04278_segment_structure_v8_5.csv
UGC04278,5,5.68,6.69,6.1850000000000005,1.0100000000000007,0.35,3359723638.347649,48.335042283998504,89.08000000000001,10.664,5,6.69,0.14,3.86672673051297,0.2586166723675705,0.25,929290429.4012578,2.0169472162049273,2.4708648687505232,0.05355776587605202,0.7833323895137054,2.441815876830285,0.15315934129543995,,0.15315934129543995,2.349887243423467,0.0919286334068179,0.15164291217370282,1.9014111892062435,0.2586166723675705,0.9438991558479563,0.4660130174387698,0.43986929377461376,1.1167131224429532,1000000.0,0.27582370678568946,0.10850746246804426,0.9239803658122133,2.349887243423467,2.2758237067856895,0.07406353663777754,1.1927075984536688,9.194123559556315,10.850746246904427,1.546690692205588,1.0,1840379.560412453,29191.889848584127,424.9139191806887,427.65420029047857,UGC04278_segment_structure_v8_5.csv
UGC05721,1,0.27,0.99,0.63,0.72,0.35,253100893.94981244,41.56777150931113,51.52,5.208,5,6.74,0.27,3.217393244907978,0.3108106233462927,0.27,825295824.7331685,2.3669790137214988,2.2221717956850826,0.35714285714285715,0.23470109799565994,2.3095543956684357,,0.04551309073669296,0.04551309073669296,2.269648605088409,0.039905790580026856,0.06321262602318467,0.5537860550877951,0.3108106233462927,0.9657902128457696,0.047303785314398834,0.04568553288720384,0.03289358367878676,333054.9345409095,0.2733964929066485,0.028048764215698442,0.9828253889153353,2.269648605088409,2.2733964929066484,0.003747887818239537,1.0124330628188267,9.113216430254951,2.804876421669844,1.2869572979635913,1.0,333054.9345409095,27602.344063880704,131.86916531261144,138.26552856187672,UGC05721_segment_structure_v8_5.csv
UGC05721,2,1.17,1.71,1.44,0.54,0.35,684165074.2995051,45.20426179596009,76.89999999999999,8.2275,4,6.74,0.27,3.217393244907978,0.3108106233462927,0.27,825295824.7331685,2.117872662360308,2.3270978533173077,0.19553072625698323,0.45325127317835595,2.2640413049317427,0.04551309073669296,0.006869536265163401,0.02619131350092818,2.269648605088409,0.005607300156666106,0.04850243240912626,0.9104909348037719,0.3108106233462927,0.9948418405037508,0.02895234947456701,0.028803008638186047,0.048447208343407225,333054.9345409095,0.2733964929066485,0.028048764215698442,0.9828253889153353,2.269648605088409,2.2733964929066484,0.003747887818239537,1.0124330628188267,9.113216430254951,2.804876421669844,1.2869572979635913,1.0,333054.9345409095,7781.434125917871,105.85492497433331,115.1029557649995,UGC05721_segment_structure_v8_5.csv
UGC05721,3,1.89,2.67,2.28,0.78,0.35,825295824.7331685,39.45641091235627,82.1,4.57,4,6.74,0.27,3.217393244907978,0.3108106233462927,0.27,825295824.7331685,2.063599673304462,2.308692858686915,0.13307984790874525,0.5,2.2571717686665793,0.006869536265163401,0.00807436545207496,0.007471950858619181,2.269648605088409,0.012476836421829507,0.009579424177716898,1.0,0.3108106233462927,0.9878899913673272,0.019948787280448688,0.0197072072942711,0.06381883003293869,333054.9345409095,0.2733964929066485,0.028048764215698442,0.9828253889153353,2.269648605088409,2.2733964929066484,0.003747887818239537,1.0124330628188267,9.113216430254951,2.804876421669844,1.2869572979635913,1.0,333054.9345409095,4088.791985822142,96.55281315256684,104.30366287796029,UGC05721_segment_structure_v8_5.csv
UGC05721,4,3.15,4.49,3.8200000000000003,1.3400000000000003,0.35,955720800.3313518,32.80303406408797,78.525,4.57,4,6.74,0.27,3.217393244907978,0.3108106233462927,0.27,825295824.7331685,2.0322551651829066,2.283014041963915,0.08393285371702637,0.5366153167136939,2.2490974032145044,0.00807436545207496,0.038020188837476265,0.023047277144775613,2.269648605088409,0.020551201873904468,0.017199460555802692,1.076119980451369,0.3108106233462927,0.9810493775669569,0.046917194389291435,0.046028084352802284,0.12549646306569376,333054.9345409095,0.2733964929066485,0.028048764215698442,0.9828253889153353,2.269648605088409,2.2733964929066484,0.003747887818239537,1.0124330628188267,9.113216430254951,2.804876421669844,1.2869572979635913,1.0,333054.9345409095,2864.3140464529683,104.6024839927348,109.6253561055108,UGC05721_segment_structure_v8_5.csv
UGC05721,5,4.93,6.74,5.835,1.8100000000000005,0.35,1355225681.695731,31.605710564737638,78.7,4.57,5,6.74,0.27,3.217393244907978,0.3108106233462927,0.27,825295824.7331685,2.0186800815277026,2.311558666527458,0.056588520614389654,0.6215144761012799,2.2871175920519806,0.038020188837476265,,0.038020188837476265,2.269648605088409,0.017468986963571798,0.021005629191975832,1.2814479997470927,0.3108106233462927,0.9845555222928727,0.07110649333786782,0.07000829068667913,0.25221146920858306,333054.9345409095,0.2733964929066485,0.028048764215698442,0.9828253889153353,2.269648605088409,2.2733964929066484,0.003747887818239537,1.0124330628188267,9.113216430254951,2.804876421669844,1.2869572979635913,1.0,333054.9345409095,2467.169479090623,119.98305676425228,124.07600433119917,UGC05721_segment_structure_v8_5.csv
UGC05750,1,0.31,4.09,2.1999999999999997,3.78,0.35,195541322.45660406,19.55186144552288,25.28,7.7,5,22.85,0.31,4.300134098843159,0.23255088725466128,0.31,2892040593.3953934,2.0705897287057433,2.0312823161893467,0.13725490196078433,0.0633315415706617,2.0581791241504703,,0.2134813075166444,0.2134813075166444,2.2644433100805603,0.20626418593009,0.05647653638006466,0.26002618350866125,0.23255088725466128,0.8980393573969179,0.10914481870591412,0.09801634285386222,0.3705017759875992,1000000.0,0.16491977790879253,0.2134813075166444,0.9471417937308513,2.2644433100805603,2.1649197779087928,0.09952353217176757,1.2630106942211148,5.497325930326418,21.34813075176444,1.7200536395376638,1.0,2549531.364186582,76549.95371644614,410.37775058619036,410.84324682555797,UGC05750_segment_structure_v8_5.csv
UGC05750,2,4.82,22.85,13.835,18.03,0.35000000000000003,5588539864.334183,41.681157619043795,68.21666666666665,9.233333333333333,6,22.85,0.31,4.300134098843159,0.23255088725466128,0.31,2892040593.3953934,2.006539239910324,2.2815872568346105,0.024673951357067327,0.6589808200263627,2.2716604316671147,0.2134813075166444,,0.2134813075166444,2.2644433100805603,0.007217121586554409,0.011840338741910393,1.3901030119706668,0.23255088725466128,0.9962442300647846,0.3067935510335513,0.30564130503826153,5.881214505827455,1000000.0,0.16491977790879253,0.2134813075166444,0.9471417937308513,2.2644433100805603,2.1649197779087928,0.09952353217176757,1.2630106942211148,5.497325930326418,21.34813075176444,1.7200536395376638,1.0,2549531.364186582,30726.18865785999,651.994493904276,653.3254464521925,UGC05750_segment_structure_v8_5.csv
UGC05986,1,0.63,3.13,1.88,2.5,0.35,1252678973.9118457,53.532946336351,65.62,2.6319999999999997,5,9.41,0.63,2.703808413193847,0.36984869013657656,0.63,6190520797.71245,2.123509772971682,2.1333134534658713,0.1569506726457399,0.16829844856340315,2.128582635924392,,0.1544046200952809,0.1544046200952809,2.2591834505520936,0.13060081462770157,0.061761848038112355,0.44983816659472975,0.36984869013657656,0.9119812208742386,0.12820632222532036,0.11692175826684369,0.2923043956671092,790342.102613395,0.22438218475852537,0.08790760689172128,0.9635575916043577,2.2591834505520936,2.2243821847585257,0.034801265793567904,1.1114390118539133,7.479406158650846,8.790760689272128,1.0815233652779388,1.0,790342.102613395,65363.41972461544,350.54704260951485,354.6110621874727,UGC05986_segment_structure_v8_5.csv
UGC05986,2,3.77,6.28,5.025,2.5100000000000002,0.35,6190520797.71245,72.79067351019327,113.0,3.068,5,9.41,0.63,2.703808413193847,0.36984869013657656,0.63,6190520797.71245,2.0306816138002564,2.315845665238946,0.06511627906976744,0.5,2.282987256019673,0.1544046200952809,0.021410593688161672,0.08790760689172128,2.2591834505520936,0.02380380546757932,0.035022950952877004,1.0,0.36984869013657656,0.9809512467936832,0.1117114123593006,0.10958344923493919,0.5673588532468066,790342.102613395,0.22438218475852537,0.08790760689172128,0.9635575916043577,2.2591834505520936,2.2243821847585257,0.034801265793567904,1.1114390118539133,7.479406158650846,8.790760689272128,1.0815233652779388,1.0,790342.102613395,17758.27683518351,298.72284997434855,307.4635315722252,UGC05986_segment_structure_v8_5.csv
UGC05986,3,6.9,9.41,8.155000000000001,2.51,0.35,6787089127.597766,59.828755730292514,111.6,4.101999999999999,5,9.41,0.63,2.703808413193847,0.36984869013657656,0.63,6190520797.71245,2.015947512385612,2.2809045679189506,0.04115226337448559,0.5229845223164641,2.2615766623315112,0.021410593688161672,,0.021410593688161672,2.2591834505520936,0.0023932117794176477,0.008530117007235726,1.0470759455765193,0.36984869013657656,0.9977403071451515,0.024924392118285135,0.024868070647504004,0.6297777105720416,790342.102613395,0.22438218475852537,0.08790760689172128,0.9635575916043577,2.2591834505520936,2.2243821847585257,0.034801265793567904,1.1114390118539133,7.479406158650846,8.790760689272128,1.0815233652779388,1.0,790342.102613395,7484.356622814293,247.05248077898463,254.19364325506956,UGC05986_segment_structure_v8_5.csv
UGC06667,1,0.87,3.5,2.185,2.63,0.35,106244653.66260938,14.461322096856858,49.525000000000006,3.5,4,7.85,0.87,2.1997755991278245,0.4545918230916298,0.87,747483939.679915,2.1182905099665814,2.105809004165901,0.1380670611439842,0.12444780986734855,2.11237352684575,,0.35517287011604637,0.35517287011604637,2.4423049057586588,0.3299313789129088,0.1350467186753028,0.37700977413090947,0.4545918230916298,0.8309219837720505,0.25829099818253276,0.21461966860029322,0.5644497284187712,1000000.0,0.28995996190377316,0.35517287011604637,0.9084258251287403,2.4423049057586588,2.289959961903773,0.15234494385488562,1.2361450794217297,9.665332063492437,35.51728701170463,0.8799102396515298,1.0,3733914.5951578273,118228.55613607887,508.26114858144757,508.4668376542578,UGC06667_segment_structure_v8_5.csv
UGC06667,2,4.37,7.85,6.109999999999999,3.4799999999999995,0.35,1388723225.6972206,31.2656471036617,82.53999999999999,3.34,5,7.85,0.87,2.1997755991278245,0.4545918230916298,0.87,747483939.679915,2.0267503485483815,2.5042831600425672,0.05417956656346749,0.6500882724321586,2.4675463969617963,0.35517287011604637,,0.35517287011604637,2.4423049057586588,0.025241491203137567,0.10206116957357655,1.3630347135013696,0.4545918230916298,0.98592966648543,0.5185179799925004,0.5112222590807047,2.3435031900196233,1000000.0,0.28995996190377316,0.35517287011604637,0.9084258251287403,2.4423049057586588,2.289959961903773,0.15234494385488562,1.2361450794217297,9.665332063492437,35.51728701170463,0.8799102396515298,1.0,3733914.5951578273,62774.48067533367,619.3158135606491,620.104521524476,UGC06667_segment_structure_v8_5.csv
UGC06917,1,1.74,5.24,3.49,3.5,0.35,3111289038.4167104,61.92095464486067,81.17999999999999,3.9799999999999995,5,10.47,1.74,1.794628911656008,0.557218260279359,1.74,6125597731.061662,2.086840852528292,2.3732110801851283,0.09114583333333331,0.33683308197491435,2.3122233723611587,,0.17751614085158263,0.17751614085158263,2.444657869965672,0.1324344976045131,0.050718897386166466,0.7126822506619455,0.557218260279359,0.9044415964661671,0.22089631860899725,0.19978781905622056,0.699257366696772,1000000.0,0.40098144278695,0.17751614085158263,0.9354149022561549,2.444657869965672,2.40098144278695,0.04367642717872178,1.0754997573265794,13.366048092931667,17.751614085258264,0.7178515646628032,1.0,1831832.8183801454,57409.82148724328,447.61621618355053,451.8788351036259,UGC06917_segment_structure_v8_5.csv
UGC06917,2,6.11,10.47,8.290000000000001,4.36,0.35000000000000003,9139906423.706614,68.8610731755489,105.0,4.316666666666666,6,10.47,1.74,1.794628911656008,0.557218260279359,1.74,6125597731.061662,2.0236071931077078,2.5212774240367444,0.04050925925925926,0.5987294183698287,2.4897395132127413,0.17751614085158263,,0.17751614085158263,2.444657869965672,0.045081643247069536,0.040714711204491424,1.2215089068817402,0.557218260279359,0.9663882080461426,0.2719051759286422,0.2627659557241517,1.8449169336540732,1000000.0,0.40098144278695,0.17751614085158263,0.9354149022561549,2.444657869965672,2.40098144278695,0.04367642717872178,1.0754997573265794,13.366048092931667,17.751614085258264,0.7178515646628032,1.0,1831832.8183801454,26845.268743484055,471.74916839723505,476.74849269019313,UGC06917_segment_structure_v8_5.csv
UGC07089,1,0.87,3.5,2.185,2.63,0.35,682071619.6687983,36.64117958084035,37.974999999999994,4.3,4,9.16,0.87,2.3541082460195466,0.4247893025696053,0.87,3644211336.501261,2.1182905099665814,2.1365948006879996,0.1380670611439842,0.1576576535975395,2.1280489487512066,,0.18703113779467762,0.18703113779467762,2.3289873789100493,0.2009384301588426,0.07111450106261506,0.432626593818377,0.4247893025696053,0.8697822981115808,0.1678459526889188,0.14598943845849546,0.38395222314584304,1000000.0,0.2690508882430273,0.11798734034039216,0.942676343949981,2.3289873789100493,2.269050888243027,0.05993649066702211,1.1548593555897382,8.968362941467577,11.798734034139216,0.9416432984082187,1.0,1150705.2743544271,80421.8953119811,419.1918907334429,420.7902295654619,UGC07089_segment_structure_v8_5.csv
UGC07089,2,4.37,6.55,5.46,2.1799999999999997,0.35,3644211336.501261,53.57789334738961,66.22500000000001,4.875,4,9.16,0.87,2.3541082460195466,0.4247893025696053,0.87,3644211336.501261,2.0313075487717143,2.349269548928314,0.060240963855421686,0.5,2.3150800865458843,0.18703113779467762,0.048943542886106695,0.11798734034039216,2.3289873789100493,0.013907292364164991,0.054122633183666134,1.0,0.4247893025696053,0.9891748559705301,0.13189463270455715,0.1304668543088163,0.6683699655390625,1000000.0,0.2690508882430273,0.11798734034039216,0.942676343949981,2.3289873789100493,2.269050888243027,0.05993649066702211,1.1548593555897382,8.968362941467577,11.798734034139216,0.9416432984082187,1.0,1150705.2743544271,22419.795164937896,349.8743797430171,353.9529237852192,UGC07089_segment_structure_v8_5.csv
