galaxy,source_file,beta_mode,beta_raw,beta_formula,beta,beta_clipped,beta_hit_lower,beta_hit_upper,beta_saturation_ratio,beta_z,beta_numerator,beta_denominator,beta_g_choice,beta_sigma_choice,gbar_char_median,gbar_char_logmean,sigma_char_mean,sigma_char_median,sigma_char_rms,n_sigma_positive,formula_g0,formula_sigma0,formula_p,formula_q,formula_lambda_beta,sigma_weight_mode,sigma_weight_value,sigma_weight_u,sigma_weight_v,sigma_weight_lambda,sigma_weight_g_choice,sigma_weight_sigma_choice,structural_mode,sigma_proxy_mode,sigma_damping_mode,sigma_positive_only,D_bg,upsilon_disk,upsilon_bul,rmse_kmps,mae_kmps,mean_absolute_fractional_error,median_absolute_fractional_error,chi_square,reduced_chi_square,n_points_total,n_points_valid,detail_table,plot_path,status,error
NGC2403,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2403_normalized.csv,formula,,1853.2434111053701,1853.2434111053701,1853.2434111053701,False,False,0.9266217055526851,12.628008221395675,,,gbar_char_logmean,sigma_char_rms,2903.4940633245387,1627.839132371277,0.44029192926044647,0.1611207280520724,0.6569589867438738,45,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,30.050709803499092,21.668088800308883,0.1723690501724124,0.09617610567071623,99672.15909327885,1384.3355429622063,73,73,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_142037_formula\tables\NGC2403_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_142037_formula\figures\NGC2403_rotation_curve.png,ok,
NGC2683,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2683_normalized.csv,formula,,1755.7803636901854,1755.7803636901854,1755.7803636901854,False,False,0.8778901818450927,7.189349678102133,,,gbar_char_logmean,sigma_char_rms,1302.1040439052572,1621.6863857390554,0.29051839075128044,0.3084520633213301,0.39025658057529616,9,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,30.465624018744975,26.454495198167436,0.15628898241792577,0.17363911774540094,119.65670478460883,11.965670478460883,11,11,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_142037_formula\tables\NGC2683_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_142037_formula\figures\NGC2683_rotation_curve.png,ok,
NGC2841,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2841_normalized.csv,formula,,1928.748100831497,1928.748100831497,1928.748100831497,False,False,0.9643740504157484,27.0694272481104,,,gbar_char_logmean,sigma_char_rms,5366.0651961550775,2991.9490590728083,0.581494358679771,0.35912326038005626,0.7270808879375366,49,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,83.49891570854808,70.58130012789435,0.24131212320240064,0.16769236132860432,18483.00284073506,377.20413960683794,50,50,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_142037_formula\tables\NGC2841_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_142037_formula\figures\NGC2841_rotation_curve.png,ok,
NGC2903,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2903_normalized.csv,formula,,1912.7851023006815,1912.7851023006815,1912.7851023006815,False,False,0.9563925511503407,21.93186201851875,,,gbar_char_logmean,sigma_char_rms,4686.78359837963,5772.488506353423,0.1930821320929651,0.0,0.3097788466404852,16,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,60.56556031905749,50.37743821964107,0.39175355797265893,0.2367747010062326,7324.452636292211,221.95311019067304,34,34,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_142037_formula\tables\NGC2903_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_142037_formula\figures\NGC2903_rotation_curve.png,ok,
NGC2915,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2915_normalized.csv,formula,,1570.461668330794,1570.461668330794,1570.461668330794,False,False,0.7852308341653971,3.656161866224853,,,gbar_char_logmean,sigma_char_rms,156.23544051830063,240.3151449459124,1.2910666472948575,1.537558245002257,1.402985179787001,27,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,23.55126058675367,22.710101644913053,0.3633148419104668,0.3015588239402632,329.1389935117243,11.349620465921529,30,30,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_142037_formula\tables\NGC2915_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_142037_formula\figures\NGC2915_rotation_curve.png,ok,
NGC2955,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2955_normalized.csv,formula,,1657.6580701749817,1657.6580701749817,1657.6580701749817,False,False,0.8288290350874908,4.842112302814508,,,gbar_char_logmean,sigma_char_rms,11234.73445360696,9207.559022348612,0.02097872241256911,0.0,0.04756794319077039,6,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,44.114245340071854,36.15771176702628,0.14343054094979849,0.15938928399263808,1385.8173350513932,60.25292761093014,24,24,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_142037_formula\tables\NGC2955_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_142037_formula\figures\NGC2955_rotation_curve.png,ok,
NGC2976,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2976_normalized.csv,formula,,1036.3136642022384,1036.3136642022384,1036.3136642022384,False,False,0.5181568321011192,1.0753640740836636,,,gbar_char_logmean,sigma_char_rms,2782.7392511013213,2670.8003207066026,0.010971554036776592,0.0,0.040387484782895305,3,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,3.563614833022429,2.9727726236175958,0.11477866059524765,0.04850998885720519,27.217227415398444,1.0468164390537864,27,27,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_142037_formula\tables\NGC2976_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_142037_formula\figures\NGC2976_rotation_curve.png,ok,
NGC2998,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2998_normalized.csv,formula,,1889.7511472719893,1889.7511472719893,1889.7511472719893,False,False,0.9448755736359946,17.14077834382636,,,gbar_char_logmean,sigma_char_rms,3718.225576,2920.4902123052666,0.3642493590090806,0.28837584921953596,0.4867102613436374,11,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,31.343405986348692,26.199630219872407,0.14691067978729064,0.13195880524063727,1780.193721991065,148.34947683258875,13,13,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_142037_formula\tables\NGC2998_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_142037_formula\figures\NGC2998_rotation_curve.png,ok,
NGC3109,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3109_normalized.csv,formula,,1117.5239121920113,1117.5239121920113,1117.5239121920113,False,False,0.5587619560960057,1.2663503607988578,,,gbar_char_logmean,sigma_char_rms,113.16475728155339,110.90795345704184,1.1204216443061312,1.1267981120555512,1.1325169543673217,25,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,15.232344742740485,13.372223369854764,0.518539475557276,0.2621210928940533,2198.6994985178317,91.61247910490965,25,25,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_142037_formula\tables\NGC3109_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_142037_formula\figures\NGC3109_rotation_curve.png,ok,
NGC3198,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3198_normalized.csv,formula,,1781.3238305544194,1781.3238305544194,1781.3238305544194,False,False,0.8906619152772097,8.14594400053142,,,gbar_char_logmean,sigma_char_rms,2740.306332179931,1354.2513600641344,0.35296474362605756,0.1409848402207281,0.5249782641129034,33,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,32.80522131030512,24.834444080275432,0.23217790203167366,0.16022412542412395,9431.459612169001,224.5585621945,43,43,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_142037_formula\tables\NGC3198_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_142037_formula\figures\NGC3198_rotation_curve.png,ok,
NGC3521,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3521_normalized.csv,formula,,1925.3795396571877,1925.3795396571877,1925.3795396571877,False,False,0.9626897698285939,25.802300479142648,,,gbar_char_logmean,sigma_char_rms,20126.36903797468,17557.361539792415,0.0342552145566129,0.0,0.11849168568800945,4,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,52.366363623370546,50.41793777881351,0.24486291158380785,0.2735698011264007,1195.5058729201521,29.887646823003802,41,41,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_142037_formula\tables\NGC3521_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_142037_formula\figures\NGC3521_rotation_curve.png,ok,
NGC3726,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3726_normalized.csv,formula,,1749.59259675109,1749.59259675109,1749.59259675109,False,False,0.874796298375545,6.986984306578025,,,gbar_char_logmean,sigma_char_rms,2181.7475889344114,1709.7227242590675,0.20010609567621276,0.0,0.3604489202437461,4,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,33.098913400743115,29.13987390493485,0.19706037161229709,0.186261985267153,241.10968940889984,21.91906267353635,12,12,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_142037_formula\tables\NGC3726_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_142037_formula\figures\NGC3726_rotation_curve.png,ok,
NGC3741,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3741_normalized.csv,formula,,992.4891461319261,992.4891461319261,992.4891461319261,False,False,0.49624457306596303,0.9850902770144103,,,gbar_char_logmean,sigma_char_rms,62.766108949416356,82.1108933908245,1.1506006802769915,1.3000319598534378,1.2106674700778284,21,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,6.174396047247424,5.64799784906411,0.17226292807622648,0.1776321009406011,143.0316344712675,7.151581723563375,21,21,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_142037_formula\tables\NGC3741_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_142037_formula\figures\NGC3741_rotation_curve.png,ok,
NGC3769,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3769_normalized.csv,formula,,1692.5138265240369,1692.5138265240369,1692.5138265240369,False,False,0.8462569132620185,5.504357504570345,,,gbar_char_logmean,sigma_char_rms,779.5212131601876,761.1889148261585,0.49919953809375195,0.4510403542789939,0.6483541669034454,9,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,31.731280642278143,29.217668755005956,0.2583245293278872,0.2606483653171999,191.0208488455515,17.365531713231956,12,12,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_142037_formula\tables\NGC3769_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_142037_formula\figures\NGC3769_rotation_curve.png,ok,
NGC3877,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3877_normalized.csv,formula,,1434.21265010166,1434.21265010166,1434.21265010166,False,False,0.71710632505083,2.534896989760124,,,gbar_char_logmean,sigma_char_rms,5055.686628571429,5252.418023885908,0.017853527976218347,0.0,0.04563953178868465,2,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,29.082428291750904,23.982915342632126,0.262189621292112,0.1610963215082844,277.7730626993105,23.147755224942543,13,13,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_142037_formula\tables\NGC3877_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_142037_formula\figures\NGC3877_rotation_curve.png,ok,
NGC3893,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3893_normalized.csv,formula,,1847.1783189144817,1847.1783189144817,1847.1783189144817,False,False,0.9235891594572408,12.087148274993845,,,gbar_char_logmean,sigma_char_rms,3104.9381882295975,3494.771820901558,0.20797498127265665,0.1484724129332037,0.29378281849772075,6,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,32.40006186773018,28.33652427336632,0.1660067667301969,0.17820242366464423,159.58117206748454,17.731241340831616,10,10,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_142037_formula\tables\NGC3893_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_142037_formula\figures\NGC3893_rotation_curve.png,ok,
NGC3917,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3917_normalized.csv,formula,,1698.996868567555,1698.996868567555,1698.996868567555,False,False,0.8494984342837776,5.644449147363327,,,gbar_char_logmean,sigma_char_rms,1401.0041762452108,1242.4668338034214,0.375510578533922,0.37749111536414454,0.4066163033774055,16,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,22.606026896827533,20.72218289494117,0.185296322617982,0.16773801936067215,483.74424583321775,30.23401536457611,17,17,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_142037_formula\tables\NGC3917_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_142037_formula\figures\NGC3917_rotation_curve.png,ok,
NGC3949,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3949_normalized.csv,formula,,1446.022561215306,1446.022561215306,1446.022561215306,False,False,0.7230112806076531,2.6102553280645604,,,gbar_char_logmean,sigma_char_rms,8354.517986270024,8026.112084205152,0.01160097698785402,0.0,0.030693300075244918,1,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,32.01612399072027,27.987182682324082,0.19100634100565592,0.21703134917738376,196.6061932865608,32.767698881093466,7,7,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_142037_formula\tables\NGC3949_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_142037_formula\figures\NGC3949_rotation_curve.png,ok,
NGC3953,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3953_normalized.csv,formula,,2.1497450087107424e-08,2.1497450087107424e-08,2.1497450087107424e-08,False,False,1.0748725043553713e-11,1.0748725043669248e-11,,,gbar_char_logmean,sigma_char_rms,6368.252248779825,6146.810842889016,0.0,0.0,0.0,0,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,18.266390697977915,17.32294665590406,0.0818601811758633,0.08732603517656926,69.0729311797792,9.867561597111315,8,8,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_142037_formula\tables\NGC3953_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_142037_formula\figures\NGC3953_rotation_curve.png,ok,
NGC3972,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3972_normalized.csv,formula,,1762.5906389239058,1762.5906389239058,1762.5906389239058,False,False,0.8812953194619529,7.4242676486499795,,,gbar_char_logmean,sigma_char_rms,1960.3350696361863,1827.6612023242815,0.3260670385480442,0.3385116001178281,0.35680077161060364,9,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,17.978728275925697,16.193189560865623,0.1533085330847653,0.14372696412496225,135.28787692465127,15.031986324961252,10,10,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_142037_formula\tables\NGC3972_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_142037_formula\figures\NGC3972_rotation_curve.png,ok,
NGC3992,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3992_normalized.csv,formula,,1787.9970352907694,1787.9970352907694,1787.9970352907694,False,False,0.8939985176453847,8.433830336962833,,,gbar_char_logmean,sigma_char_rms,1655.6918095930232,1691.0865557017491,0.3900912968154587,0.38908619458786736,0.43423181067977673,9,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,49.350557250327206,45.356614660106516,0.1822506980734134,0.18529495404590746,545.1749347412066,68.14686684265082,9,9,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_142037_formula\tables\NGC3992_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_142037_formula\figures\NGC3992_rotation_curve.png,ok,
NGC4010,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4010_normalized.csv,formula,,1665.3996480592023,1665.3996480592023,1665.3996480592023,False,False,0.8326998240296012,4.977280024959058,,,gbar_char_logmean,sigma_char_rms,1615.7787131809846,1635.1392377162035,0.21206736212470098,0.27890603436606043,0.27481449322733176,8,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,15.71639177999252,13.776467415994242,0.1364524505819704,0.16293485758209142,120.47131495946657,10.95193772358787,12,12,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_142037_formula\tables\NGC4010_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_142037_formula\figures\NGC4010_rotation_curve.png,ok,
NGC4013,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4013_normalized.csv,formula,,1751.5211867907217,1751.5211867907217,1751.5211867907217,False,False,0.8757605933953608,7.04897598378146,,,gbar_char_logmean,sigma_char_rms,1138.8862424505674,1408.061189332279,0.32581996691724335,0.2659329206249046,0.4412863670077911,27,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,36.275040455580736,31.1337381214411,0.1750689364883131,0.1611321753219138,1865.2543239497525,53.29298068427864,36,36,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_142037_formula\tables\NGC4013_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_142037_formula\figures\NGC4013_rotation_curve.png,ok,
NGC4051,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4051_normalized.csv,formula,,1.6854318691662007e-08,1.6854318691662007e-08,1.6854318691662007e-08,False,False,8.427159345831003e-12,8.427159345902021e-12,,,gbar_char_logmean,sigma_char_rms,4485.998497706421,4900.45486322508,0.0,0.0,0.0,0,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,29.682131008832755,27.48977834687648,0.19648713205047794,0.19603448275862076,104.70544359698776,17.450907266164627,7,7,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_142037_formula\tables\NGC4051_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_142037_formula\figures\NGC4051_rotation_curve.png,ok,
NGC4068,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4068_normalized.csv,formula,,1042.0310186975173,1042.0310186975173,1042.0310186975173,False,False,0.5210155093487586,1.0877502706619384,,,gbar_char_logmean,sigma_char_rms,458.40876758835077,403.4461294102056,0.18271387362788408,0.12227910129140214,0.2702306136099259,3,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,2.53177261658247,2.0176797451725172,0.1566025528736957,0.061321478119338926,2.8836941059665344,0.5767388211933069,6,6,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_142037_formula\tables\NGC4068_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_142037_formula\figures\NGC4068_rotation_curve.png,ok,
